TIMESTAMP,solar_TIMESTAMP,ESP_SAN_A_45I_Oeu_Jt_1,ESP_SAN_A_45I_Oeu_Jt_2,ESP_SAN_A_45I_Oeu_Jt_3
2014-10-29T02:37:00Z,2014-10-29T02:30:03Z,7.475737378640779e-4,9.515506279434851e-4,6.660839301310044e-4
2014-10-29T03:07:00Z,2014-10-29T03:00:03Z,7.176294498381878e-4,9.293880533751964e-4,6.363509170305676e-4
2014-10-29T03:37:00Z,2014-10-29T03:30:03Z,7.126767637540452e-4,0.0010438546624803769,6.016501746724892e-4
2014-10-29T04:07:00Z,2014-10-29T04:00:03Z,7.172980582524272e-4,0.0011375397017268447,6.057025545851529e-4
2014-10-29T04:37:00Z,2014-10-29T04:30:03Z,7.126767637540452e-4,8.313857770800629e-4,6.078158515283843e-4
2014-10-29T05:07:00Z,2014-10-29T05:00:03Z,7.163900323624596e-4,9.959960125588698e-4,5.789918340611354e-4
2014-10-29T05:37:00Z,2014-10-29T05:30:03Z,7.455530906148868e-4,0.0011100865620094192,6.049343231441048e-4
2014-10-29T06:07:00Z,2014-10-29T06:00:03Z,7.69366359223301e-4,9.360802511773941e-4,5.997738864628821e-4
2014-10-29T06:37:00Z,2014-10-29T06:30:03Z,7.858215372168284e-4,0.0010735170800627942,9.001712663755458e-4
2014-10-29T07:07:00Z,2014-10-29T07:00:03Z,0.0013487834142394822,0.0015236784301412875,0.0015156144104803493
2014-10-29T07:37:00Z,2014-10-29T07:30:03Z,0.0010565773624595471,0.0013593219466248039,0.0020127372707423583
2014-10-29T08:07:00Z,2014-10-29T08:00:03Z,0.001980864579288026,0.002625276138147567,0.0024422426200873364
2014-10-29T08:37:00Z,2014-10-29T08:30:03Z,0.0023375734142394825,0.0029037898744113033,0.003000637358078603
2014-10-29T09:07:00Z,2014-10-29T09:00:03Z,0.002552884708737865,0.003158888445839874,0.0031154371615720526
2014-10-29T09:37:00Z,2014-10-29T09:30:03Z,0.0025074795631067964,0.0033887795447409734,0.003520927423580787
2014-10-29T10:07:00Z,2014-10-29T10:00:03Z,0.002262636957928803,0.0036394109262166408,0.0032228522489082968
2014-10-29T10:37:00Z,2014-10-29T10:30:03Z,0.002585767815533981,0.003804102276295134,0.003470024192139738
2014-10-29T11:07:00Z,2014-10-29T11:00:03Z,0.002052215825242719,0.003591696624803768,0.0032100406331877734
2014-10-29T11:37:00Z,2014-10-29T11:30:03Z,0.0031924383495145633,0.004599188194662481,0.003929757401746725
2014-10-29T12:07:00Z,2014-10-29T12:00:03Z,0.0030253818284789644,0.002620665447409733,0.004023459759825328
2014-10-29T12:37:00Z,2014-10-29T12:30:03Z,0.0028952683980582525,0.0031124628571428574,0.004111336484716157
2014-10-29T13:07:00Z,2014-10-29T13:00:03Z,0.0038733280744336573,0.004246543218210361,0.0038534217903930124
2014-10-29T13:37:00Z,2014-10-29T13:30:03Z,0.0022800513268608417,0.004106833029827316,0.003957015698689957
2014-10-29T14:07:00Z,2014-10-29T14:00:03Z,0.0030816126213592233,0.0038693116797488226,0.0033697778165938867
2014-10-29T14:37:00Z,2014-10-29T14:30:03Z,0.0020706849029126216,0.0037399372370486655,0.0032596497161572055
2014-10-29T15:07:00Z,2014-10-29T15:00:03Z,0.0022566670388349517,0.0034632128728414448,0.003319357205240175
2014-10-29T15:37:00Z,2014-10-29T15:30:03Z,0.0019877955339805825,0.003441912072213501,0.0029515284934497816
2014-10-29T16:07:00Z,2014-10-29T16:00:03Z,9.69948786407767e-4,0.0028829916640502355,0.002065220283842795
2014-10-29T16:37:00Z,2014-10-29T16:30:03Z,0.0011996022491909386,0.0025262810204081635,0.0017987014192139739
