TIMESTAMP,solar_TIMESTAMP,ta,vpd,sw_in,ws,precip,swc_shallow,swc_deep,ppfd_in,rh,ext_rad
2008-05-15T09:00:56Z,2008-05-15T08:28:56Z,14.68,0.060893,143,1.75,0.5,0.0146361388888889,0.0605305624999999,302.30199999999996,96.35448192396197,880.9358771655388
2008-05-15T10:00:46Z,2008-05-15T09:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.0941276512299
2008-05-15T10:00:56Z,2008-05-15T09:28:56Z,15.42,0.093715,376.9,1.82,0,0.0146361388888889,0.0605305624999999,796.7665999999999,94.65048556683054,1060.5235458359878
2008-05-15T11:00:46Z,2008-05-15T10:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1186.1825198013084
2008-05-15T11:00:56Z,2008-05-15T10:28:56Z,16.47,0.224693,138.36,1.73,0,0.0146361388888889,0.0605305624999999,292.49304,88.00647357649365,1186.4491376996657
2008-05-15T12:00:46Z,2008-05-15T11:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250.0456133275381
2008-05-15T12:00:56Z,2008-05-15T11:28:56Z,16.04,0.110837,250.37,2.13,2,0.0146361388888889,0.0605305624999999,529.2821799999999,93.9193504179654,1250.1312619027033
2008-05-15T13:00:46Z,2008-05-15T12:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1247.3313912607418
2008-05-15T13:00:56Z,2008-05-15T12:28:56Z,16.65,0.252207,262,2.69,0,0.0146361388888889,0.0605305624999999,553.8679999999999,86.69111561250726,1247.2302339822918
2008-05-15T14:00:46Z,2008-05-15T13:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178.2248728534282
2008-05-15T14:00:56Z,2008-05-15T13:28:56Z,15.49,0.129242,91.88,2.35,5,0.0146361388888889,0.0605305624999999,194.23431999999997,92.65556689184325,1177.943803414651
2008-05-15T15:00:46Z,2008-05-15T14:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1047.4354965462762
2008-05-15T15:00:56Z,2008-05-15T14:28:56Z,14.72,0.057817,109.55,1.64,1.5,0.0146361388888889,0.0605305624999999,231.5887,96.54755974140858,1046.9936690573938
2008-05-15T16:00:46Z,2008-05-15T15:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,863.8761786579922
2008-05-15T16:00:56Z,2008-05-15T15:28:56Z,15.21,0.087692,190.33,1.55,0.5,0.0146361388888889,0.0605305624999999,402.35762,94.92631408731967,863.3037023336311
2008-05-15T17:00:46Z,2008-05-15T16:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,640.0559197986419
2008-05-15T17:00:56Z,2008-05-15T16:28:56Z,15.21,0.110573,102.77,1.99,0.5,0.0146361388888889,0.0605305624999999,217.25578,93.60246462137023,639.3918070946783
2008-05-15T18:00:46Z,2008-05-15T17:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.22735169023326
2008-05-15T18:00:56Z,2008-05-15T17:28:56Z,14.95,0.08025,73.07,1.47,1.5,0.0146361388888889,0.0605305624999999,154.46997999999996,95.27855212161016,390.5168597197902
2008-05-15T19:00:46Z,2008-05-15T18:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.3473169114926
2008-05-15T19:00:56Z,2008-05-15T18:28:56Z,14.88,0.04775,46.47,1.38,0.5,0.0146361388888889,0.0605305624999999,98.23758,97.17796467692968,133.6388633153698
2008-05-15T20:00:46Z,2008-05-15T19:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-15T20:00:56Z,2008-05-15T19:28:56Z,14.68,0.019997,5.99,1.03,0.5,0.0146361388888889,0.0605305624999999,12.66286,98.80282750124756,0
2008-05-15T21:00:46Z,2008-05-15T20:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-15T21:00:56Z,2008-05-15T20:28:56Z,14.36,0.010603,0,1.21,0,0.0146361388888889,0.0605305624999999,0,99.35195754864708,0
2008-05-15T22:00:46Z,2008-05-15T21:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-15T22:00:56Z,2008-05-15T21:28:56Z,14.12,0.005692,0,1.29,0,0.0146361388888889,0.0605305624999999,0,99.64666104577574,0
2008-05-15T23:00:46Z,2008-05-15T22:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-15T23:00:56Z,2008-05-15T22:28:56Z,13.86,0.00621,0,1.17,0,0.0146361388888889,0.0605305624999999,0,99.60794481095945,0
2008-05-16T00:00:46Z,2008-05-15T23:28:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-16T00:00:56Z,2008-05-15T23:28:56Z,13.34,0.003882,0,1.17,0.5,0.0150192777777777,0.0603415208333333,0,99.74647888226502,0
2008-05-16T01:00:46Z,2008-05-16T00:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-16T01:00:56Z,2008-05-16T00:28:53Z,13.6,0.006995,0,0.48,0.5,0.0150192777777777,0.0603415208333333,0,99.55085423967871,0
2008-05-16T02:00:46Z,2008-05-16T01:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-16T02:00:56Z,2008-05-16T01:28:53Z,13.43,0.002785,0,0.56,0,0.0150192777777777,0.0603415208333333,0,99.81918487763059,0
2008-05-16T03:00:46Z,2008-05-16T02:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-16T03:00:56Z,2008-05-16T02:28:53Z,12.64,8.12e-4,0,0.62,0,0.0150192777777777,0.0603415208333333,0,99.94448600110303,0
2008-05-16T04:00:46Z,2008-05-16T03:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-16T04:00:56Z,2008-05-16T03:28:53Z,11.91,5.27e-4,-0.33,0.73,0,0.0150192777777777,0.0603415208333333,-0.69762,99.96219800424522,0
2008-05-16T05:00:46Z,2008-05-16T04:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-16T05:00:56Z,2008-05-16T04:28:53Z,11.61,2.6e-4,-2.08,0.56,0,0.0150192777777777,0.0603415208333333,-4.39712,99.98097677820685,0
2008-05-16T06:00:46Z,2008-05-16T05:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.94265145560243
2008-05-16T06:00:56Z,2008-05-16T05:28:53Z,11.31,2.55e-4,11.06,0.67,0,0.0150192777777777,0.0603415208333333,23.38084,99.9809682821065,158.65182772623106
2008-05-16T07:00:46Z,2008-05-16T06:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.3558544117129
2008-05-16T07:00:56Z,2008-05-16T06:28:53Z,11.13,5.22e-4,94.28,0.44,0,0.0150192777777777,0.0603415208333333,199.30792,99.96057293718816,415.0630452262338
2008-05-16T08:00:46Z,2008-05-16T07:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,661.3497770155933
2008-05-16T08:00:56Z,2008-05-16T07:28:53Z,12.28,0.002688,246.28,0.84,0,0.0150192777777777,0.0603415208333333,520.6359199999999,99.81183161354039,662.0067900726485
2008-05-16T09:00:46Z,2008-05-16T08:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,882.0927563104709
2008-05-16T09:00:56Z,2008-05-16T08:28:53Z,13.68,0.069143,554.52,1.63,0,0.0150192777777777,0.0603415208333333,1172.2552799999999,95.58341576138935,882.6548187905204
2008-05-16T10:00:46Z,2008-05-16T09:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061.5420501234819
2008-05-16T10:00:56Z,2008-05-16T09:28:53Z,16.03,0.444697,735.02,2.32,0,0.0150192777777777,0.0603415208333333,1553.8322799999999,75.58780577135134,1061.970859772613
2008-05-16T11:00:46Z,2008-05-16T10:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1187.4689366812233
2008-05-16T11:00:56Z,2008-05-16T10:28:53Z,17.52,0.642155,756.62,1.68,0,0.0150192777777777,0.0603415208333333,1599.49468,67.93087954195772,1187.7352719443722
2008-05-16T12:00:46Z,2008-05-16T11:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251.2920475696815
2008-05-16T12:00:56Z,2008-05-16T11:28:53Z,18.41,0.816345,913,1.98,0,0.0150192777777777,0.0603415208333333,1930.0819999999999,61.45214344346529,1251.3777589044978
2008-05-16T13:00:46Z,2008-05-16T12:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.6621463440868
2008-05-16T13:00:56Z,2008-05-16T12:28:53Z,18.58,0.850078,517.25,2.88,0,0.0150192777777777,0.0603415208333333,1093.4665,60.28461104924373,1248.5613930175216
2008-05-16T14:00:46Z,2008-05-16T13:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179.7585032543184
2008-05-16T14:00:56Z,2008-05-16T13:28:53Z,18.96,0.888317,501.38,2.02,0,0.0150192777777777,0.0603415208333333,1059.91732,59.47261945597031,1179.4781513414373
2008-05-16T15:00:46Z,2008-05-16T14:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1049.276670223455
2008-05-16T15:00:56Z,2008-05-16T14:28:53Z,19.39,0.974403,370.08,2.47,0,0.0150192777777777,0.0603415208333333,782.34912,56.72088199110398,1048.8358246890343
2008-05-16T16:00:46Z,2008-05-16T15:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,866.1084900742267
2008-05-16T16:00:56Z,2008-05-16T15:28:53Z,19.06,0.900267,178.1,2.58,0,0.0150192777777777,0.0603415208333333,376.50339999999994,59.182981336765636,865.5371928263463
2008-05-16T17:00:46Z,2008-05-16T16:28:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,642.736146937386
2008-05-16T17:00:56Z,2008-05-16T16:28:53Z,19.02,0.904008,168.78,3.32,0,0.0150192777777777,0.0603415208333333,356.80091999999996,58.91093906197171,642.0733295776571
2008-05-16T18:00:47Z,2008-05-16T17:28:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.31063746661374
2008-05-16T18:00:56Z,2008-05-16T17:28:53Z,19.22,0.896625,314.92,4.34,0,0.0150192777777777,0.0603415208333333,665.74088,59.75164149703357,393.67238236440437
2008-05-16T19:00:47Z,2008-05-16T18:28:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.89830541654078
2008-05-16T19:00:56Z,2008-05-16T18:28:53Z,18.16,0.790322,153.03,3.88,0,0.0150192777777777,0.0603415208333333,323.50541999999996,62.09074383065985,137.2618339331104
2008-05-16T20:00:47Z,2008-05-16T19:28:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-16T20:00:56Z,2008-05-16T19:28:53Z,16.43,0.528958,21.9,2.87,0,0.0150192777777777,0.0603415208333333,46.29659999999999,71.69360475109076,0
2008-05-16T21:00:47Z,2008-05-16T20:28:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-16T21:00:56Z,2008-05-16T20:28:53Z,14.78,0.315403,-5.13,1.74,0,0.0150192777777777,0.0603415208333333,-10.844819999999999,81.23903389317653,0
2008-05-16T22:00:47Z,2008-05-16T21:28:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-16T22:00:56Z,2008-05-16T21:28:53Z,13.96,0.206885,-1.37,1.54,0,0.0150192777777777,0.0603415208333333,-2.89618,87.02330793179681,0
2008-05-16T23:00:47Z,2008-05-16T22:28:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-16T23:00:56Z,2008-05-16T22:28:53Z,12.99,0.09461,-0.17,1.09,0,0.0150192777777777,0.0603415208333333,-0.35938000000000003,93.67841669952436,0
2008-05-17T00:00:47Z,2008-05-16T23:28:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-17T00:00:56Z,2008-05-16T23:28:53Z,12.82,0.093258,-3.13,1.53,0,0.0149484999999999,0.0597271160714286,-6.61682,93.69902055008494,0
2008-05-17T01:00:47Z,2008-05-17T00:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-17T01:00:56Z,2008-05-17T00:28:50Z,12.37,0.06466,-4.85,0.88,0,0.0149484999999999,0.0597271160714286,-10.252899999999999,95.5003096438722,0
2008-05-17T02:00:47Z,2008-05-17T01:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-17T02:00:56Z,2008-05-17T01:28:50Z,12.26,0.079998,-5.19,0.66,0,0.0149484999999999,0.0597271160714286,-10.97166,94.39251669331703,0
2008-05-17T03:00:47Z,2008-05-17T02:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-17T03:00:56Z,2008-05-17T02:28:50Z,11.85,0.056848,-5.2,1.27,0,0.0149484999999999,0.0597271160714286,-10.992799999999999,95.9060834018265,0
2008-05-17T04:00:47Z,2008-05-17T03:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-17T04:00:56Z,2008-05-17T03:28:50Z,10.92,0.024948,-3.45,0.81,0,0.0149484999999999,0.0597271160714286,-7.2933,98.0891812763363,0
2008-05-17T05:00:47Z,2008-05-17T04:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-17T05:00:56Z,2008-05-17T04:28:50Z,11.53,0.053607,-5.14,0.8,0,0.0149484999999999,0.0597271160714286,-10.86596,96.05696366983207,0
2008-05-17T06:00:47Z,2008-05-17T05:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.87301029803717
2008-05-17T06:00:56Z,2008-05-17T05:28:50Z,11.9,0.066005,17.64,0.88,0,0.0149484999999999,0.0597271160714286,37.29096,95.26230054491602,161.51009614853174
2008-05-17T07:00:47Z,2008-05-17T06:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.82514061761316
2008-05-17T07:00:56Z,2008-05-17T06:28:50Z,11.97,0.057705,127.03,1.06,0,0.0149484999999999,0.0597271160714286,268.54141999999996,95.87713904262039,417.46049367455487
2008-05-17T08:00:47Z,2008-05-17T07:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.3927608409662
2008-05-17T08:00:56Z,2008-05-17T07:28:50Z,14.22,0.199197,295.33,1.72,0,0.0149484999999999,0.0597271160714286,624.3276199999999,87.7144509863076,663.9830848233208
2008-05-17T09:00:47Z,2008-05-17T08:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,883.7734748122845
2008-05-17T09:00:56Z,2008-05-17T08:28:50Z,15.86,0.395785,398.67,2.15,0,0.0149484999999999,0.0597271160714286,842.78838,78.03551051692577,884.2785420118062
2008-05-17T10:00:47Z,2008-05-17T09:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062.949420118071
2008-05-17T10:00:56Z,2008-05-17T09:28:50Z,16.43,0.515755,277.65,2.18,0,0.0149484999999999,0.0597271160714286,586.9521,72.40014352443637,1063.334812717262
2008-05-17T11:00:47Z,2008-05-17T10:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188.710659131285
2008-05-17T11:00:56Z,2008-05-17T10:28:50Z,16.61,0.554615,189.17,3.12,0,0.0149484999999999,0.0597271160714286,399.9053799999999,70.65861571837688,1188.9501145989807
2008-05-17T12:00:47Z,2008-05-17T11:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252.4872212747835
2008-05-17T12:00:56Z,2008-05-17T11:28:50Z,18.21,0.809652,734.22,3.51,0,0.0149484999999999,0.0597271160714286,1552.1410799999999,61.28532761435861,1252.564422013417
2008-05-17T13:00:47Z,2008-05-17T12:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249.9330974880265
2008-05-17T13:00:56Z,2008-05-17T12:28:50Z,18.74,0.954667,512.2,4.26,0,0.0149484999999999,0.0597271160714286,1082.7908,55.842629146206704,1249.8427827786436
2008-05-17T14:00:47Z,2008-05-17T13:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181.2223913017906
2008-05-17T14:00:56Z,2008-05-17T13:28:50Z,19.55,1.1096,678.28,4.63,0,0.0149484999999999,0.0597271160714286,1433.8839199999998,51.20395137602336,1180.9707157751968
2008-05-17T15:00:47Z,2008-05-17T14:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1051.037446149396
2008-05-17T15:00:56Z,2008-05-17T14:28:50Z,19.61,1.0918,666.25,4.79,0,0.0149484999999999,0.0597271160714286,1408.4524999999999,52.16540726735332,1050.64156035774
2008-05-17T16:00:47Z,2008-05-17T15:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,868.2497588792631
2008-05-17T16:00:56Z,2008-05-17T15:28:50Z,19.68,1.1237,625.15,5.31,0,0.0149484999999999,0.0597271160714286,1321.5671,50.98136273072469,867.7366405521641
2008-05-17T17:00:47Z,2008-05-17T16:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,645.315424490882
2008-05-17T17:00:56Z,2008-05-17T16:28:50Z,19.4,1.1113,481.22,5.13,0,0.0149484999999999,0.0597271160714286,1017.29908,50.67116621244453,644.7200401222954
2008-05-17T18:00:47Z,2008-05-17T17:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.4263102781516
2008-05-17T18:00:56Z,2008-05-17T17:28:50Z,18.87,1.0941,350.38,5.63,0,0.0149484999999999,0.0597271160714286,740.70332,49.80286577330394,396.78923232436796
2008-05-17T19:00:47Z,2008-05-17T18:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.4748032045251
2008-05-17T19:00:56Z,2008-05-17T18:28:50Z,17.76,0.854797,149.92,4.86,0,0.0149484999999999,0.0597271160714286,316.93087999999995,57.952979655950756,140.83944527043644
2008-05-17T20:00:47Z,2008-05-17T19:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-17T20:00:56Z,2008-05-17T19:28:50Z,16.28,0.597837,22.98,4,0,0.0149484999999999,0.0597271160714286,48.579719999999995,67.70042343748588,0
2008-05-17T21:00:47Z,2008-05-17T20:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-17T21:00:56Z,2008-05-17T20:28:50Z,14.83,0.420318,-5.06,3.05,0,0.0149484999999999,0.0597271160714286,-10.696839999999998,75.07891544094291,0
2008-05-17T22:00:47Z,2008-05-17T21:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-17T22:00:56Z,2008-05-17T21:28:50Z,13.93,0.29954,-1.95,2.31,0,0.0149484999999999,0.0597271160714286,-4.1223,81.17496591432953,0
2008-05-17T23:00:47Z,2008-05-17T22:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-17T23:00:56Z,2008-05-17T22:28:50Z,13.19,0.236738,-0.07,2.04,0,0.0149484999999999,0.0597271160714286,-0.14798,84.38726330504667,0
2008-05-18T00:00:47Z,2008-05-17T23:28:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-18T00:00:56Z,2008-05-17T23:28:50Z,12.82,0.176457,-2.08,1.39,0,0.01485425,0.058993413095238,-4.39712,88.07767772423102,0
2008-05-18T01:00:47Z,2008-05-18T00:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-18T01:00:56Z,2008-05-18T00:28:46Z,12.63,0.172435,-4.61,1.75,0,0.01485425,0.058993413095238,-9.74554,88.20340108755421,0
2008-05-18T02:00:47Z,2008-05-18T01:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-18T02:00:56Z,2008-05-18T01:28:46Z,12.57,0.186147,-5.14,1.25,0,0.01485425,0.058993413095238,-10.86596,87.21509928115601,0
2008-05-18T03:00:47Z,2008-05-18T02:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-18T03:00:56Z,2008-05-18T02:28:46Z,11.81,0.132927,-5.19,1.26,0,0.01485425,0.058993413095238,-10.97166,90.40192993467525,0
2008-05-18T04:00:47Z,2008-05-18T03:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-18T04:00:56Z,2008-05-18T03:28:46Z,11.86,0.138827,-4.65,1.13,0,0.01485425,0.058993413095238,-9.8301,90.00895147288257,0
2008-05-18T05:00:47Z,2008-05-18T04:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-18T05:00:56Z,2008-05-18T04:28:46Z,12.01,0.115467,-3,0.47,0,0.01485425,0.058993413095238,-6.342,91.77193592395085,0
2008-05-18T06:00:47Z,2008-05-18T05:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.53973412733396
2008-05-18T06:00:56Z,2008-05-18T05:28:46Z,12.86,0.121972,9.92,0.98,0,0.01485425,0.058993413095238,20.970879999999998,91.78052048321469,164.17565314524722
2008-05-18T07:00:47Z,2008-05-18T06:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.038258645637
2008-05-18T07:00:56Z,2008-05-18T06:28:46Z,13.72,0.161288,58.38,0.88,0,0.01485425,0.058993413095238,123.41532,89.72432768371044,419.67252376419333
2008-05-18T08:00:47Z,2008-05-18T07:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.1989991867936
2008-05-18T08:00:56Z,2008-05-18T07:28:46Z,14.87,0.270992,149.93,1.96,0,0.01485425,0.058993413095238,316.95202,83.97398769394393,665.7883888134054
2008-05-18T09:00:47Z,2008-05-18T08:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.2475000833184
2008-05-18T09:00:56Z,2008-05-18T08:28:46Z,14.74,0.273167,119.65,2.85,1.5,0.01485425,0.058993413095238,252.9401,83.70935233435465,885.751850692681
2008-05-18T10:00:47Z,2008-05-18T09:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064.188728320713
2008-05-18T10:00:56Z,2008-05-18T09:28:46Z,15.08,0.24285,524.57,2.91,0,0.01485425,0.058993413095238,1108.94098,85.83119775688814,1064.5736713641804
2008-05-18T11:00:47Z,2008-05-18T10:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1189.828895903325
2008-05-18T11:00:56Z,2008-05-18T10:28:46Z,16.86,0.567963,496.28,3.19,0,0.01485425,0.058993413095238,1049.13592,70.42588696127444,1190.0681998174048
2008-05-18T12:00:47Z,2008-05-18T11:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253.6063910907096
2008-05-18T12:00:56Z,2008-05-18T11:28:46Z,17.87,0.825467,711.2,4.56,0,0.01485425,0.058993413095238,1503.4768,59.6760999244716,1253.6837488114916
2008-05-18T13:00:47Z,2008-05-18T12:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251.1751959130395
2008-05-18T13:00:56Z,2008-05-18T12:28:46Z,18.79,1.029,947.17,5.12,0,0.01485425,0.058993413095238,2002.3173799999997,52.552996149009644,1251.0853360894591
2008-05-18T14:00:47Z,2008-05-18T13:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182.7010341832065
2008-05-18T14:00:56Z,2008-05-18T13:28:46Z,18.81,1.0005,922.83,5.33,0,0.01485425,0.058993413095238,1950.8626199999999,53.92477050203948,1182.4500803684357
2008-05-18T15:00:47Z,2008-05-18T14:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1052.8500700892605
2008-05-18T15:00:56Z,2008-05-18T14:28:46Z,18.48,1.0075,636.43,5.17,0,0.01485425,0.058993413095238,1345.4130199999997,52.634098952823074,1052.4551234356081
2008-05-18T16:00:47Z,2008-05-18T15:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,870.4709283812659
2008-05-18T16:00:56Z,2008-05-18T15:28:46Z,17.79,0.91505,334.78,4.53,0,0.01485425,0.058993413095238,707.7249199999999,55.07417566151756,869.9589022777286
2008-05-18T17:00:47Z,2008-05-18T16:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.9917054743865
2008-05-18T17:00:56Z,2008-05-18T16:28:46Z,17.61,0.825325,216.38,4.21,0,0.01485425,0.058993413095238,457.42731999999995,59.01686848870795,647.3974915414758
2008-05-18T18:00:47Z,2008-05-18T17:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.57306238056685
2008-05-18T18:00:56Z,2008-05-18T17:28:46Z,17.23,0.788773,176.95,3.62,0,0.01485425,0.058993413095238,374.0722999999999,59.88005528940747,399.9371528008957
2008-05-18T19:00:47Z,2008-05-18T18:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.07511179685315
2008-05-18T19:00:56Z,2008-05-18T18:28:46Z,16.8,0.678333,70.57,2.85,0,0.01485425,0.058993413095238,149.18497999999997,64.54408012763511,144.44084000675477
2008-05-18T20:00:47Z,2008-05-18T19:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-18T20:00:56Z,2008-05-18T19:28:46Z,15.39,0.363223,8.35,2.45,0,0.01485425,0.058993413095238,17.651899999999998,79.22624942838395,0
2008-05-18T21:00:47Z,2008-05-18T20:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-18T21:00:56Z,2008-05-18T20:28:46Z,14.67,0.272357,-2.21,1.07,0,0.01485425,0.058993413095238,-4.671939999999999,83.6841088814915,0
2008-05-18T22:00:47Z,2008-05-18T21:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-18T22:00:56Z,2008-05-18T21:28:46Z,15.21,0.301485,0,1.99,0,0.01485425,0.058993413095238,0,82.55667338657543,0
2008-05-18T23:00:47Z,2008-05-18T22:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-18T23:00:56Z,2008-05-18T22:28:46Z,14.84,0.277325,0,2.1,0,0.01485425,0.058993413095238,0,83.56771527018961,0
2008-05-19T00:00:47Z,2008-05-18T23:28:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-19T00:00:56Z,2008-05-18T23:28:46Z,14.14,0.272443,-0.24,1.72,0,0.0147235277777777,0.0578793749999999,-0.5073599999999999,83.10963112712223,0
2008-05-19T01:00:47Z,2008-05-19T00:28:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-19T01:00:56Z,2008-05-19T00:28:42Z,13.07,0.228592,-0.38,0.66,0,0.0147235277777777,0.0578793749999999,-0.8033199999999999,84.80580586574908,0
2008-05-19T02:00:47Z,2008-05-19T01:28:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-19T02:00:56Z,2008-05-19T01:28:42Z,12.27,0.153448,-3.77,0.97,0,0.0147235277777777,0.0578793749999999,-7.969779999999999,89.25109191483006,0
2008-05-19T03:00:47Z,2008-05-19T02:28:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-19T03:00:56Z,2008-05-19T02:28:42Z,12.21,0.158457,-5.19,1.47,0,0.0147235277777777,0.0578793749999999,-10.97166,88.85630176583892,0
2008-05-19T04:00:47Z,2008-05-19T03:28:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-19T04:00:56Z,2008-05-19T03:28:42Z,12.19,0.181383,-4.68,1.24,0,0.0147235277777777,0.0578793749999999,-9.893519999999999,87.22719522884982,0
2008-05-19T05:00:47Z,2008-05-19T04:28:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-05-19T05:00:56Z,2008-05-19T04:28:42Z,13.11,0.245455,-3.67,1.9,0,0.0147235277777777,0.0578793749999999,-7.75838,83.72754891334922,0
2008-05-19T06:00:47Z,2008-05-19T05:28:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.08448728731008
