TIMESTAMP,solar_TIMESTAMP,USA_WIL_WC1_Fpe_Js_1,USA_WIL_WC1_Asa_Js_2,USA_WIL_WC1_Asa_Js_3,USA_WIL_WC1_Asa_Js_4,USA_WIL_WC1_Asa_Js_5,USA_WIL_WC1_Fpe_Js_6,USA_WIL_WC1_Asa_Js_7,USA_WIL_WC1_Asa_Js_8,USA_WIL_WC1_Tam_Js_9,USA_WIL_WC1_Asa_Js_10,USA_WIL_WC1_Asa_Js_11,USA_WIL_WC1_Ovi_Js_12,USA_WIL_WC1_Asa_Js_13,USA_WIL_WC1_Asa_Js_14,USA_WIL_WC1_Qru_Js_15,USA_WIL_WC1_Qru_Js_16
2001-02-07T18:00:00Z,2001-02-07T11:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-07T18:30:00Z,2001-02-07T12:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-07T19:00:00Z,2001-02-07T12:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-07T19:30:00Z,2001-02-07T13:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-07T20:00:00Z,2001-02-07T13:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-07T20:30:00Z,2001-02-07T14:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-07T21:00:00Z,2001-02-07T14:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-07T21:30:00Z,2001-02-07T15:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-07T22:00:00Z,2001-02-07T15:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-07T22:30:00Z,2001-02-07T16:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-07T23:00:00Z,2001-02-07T16:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-07T23:30:00Z,2001-02-07T17:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T00:00:00Z,2001-02-07T17:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T00:30:00Z,2001-02-07T18:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T01:00:00Z,2001-02-07T18:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T01:30:00Z,2001-02-07T19:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T02:00:00Z,2001-02-07T19:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T02:30:00Z,2001-02-07T20:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T03:00:00Z,2001-02-07T20:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T03:30:00Z,2001-02-07T21:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T04:00:00Z,2001-02-07T21:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T04:30:00Z,2001-02-07T22:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T05:00:00Z,2001-02-07T22:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T05:30:00Z,2001-02-07T23:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T06:00:00Z,2001-02-07T23:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T06:30:00Z,2001-02-08T00:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T07:00:00Z,2001-02-08T00:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T07:30:00Z,2001-02-08T01:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T08:00:00Z,2001-02-08T01:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T08:30:00Z,2001-02-08T02:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T09:00:00Z,2001-02-08T02:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T09:30:00Z,2001-02-08T03:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T10:00:00Z,2001-02-08T03:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T10:30:00Z,2001-02-08T04:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T11:00:00Z,2001-02-08T04:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T11:30:00Z,2001-02-08T05:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T12:00:00Z,2001-02-08T05:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T12:30:00Z,2001-02-08T06:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T13:00:00Z,2001-02-08T06:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T13:30:00Z,2001-02-08T07:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T14:00:00Z,2001-02-08T07:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T14:30:00Z,2001-02-08T08:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T15:00:00Z,2001-02-08T08:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T15:30:00Z,2001-02-08T09:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T16:00:00Z,2001-02-08T09:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T16:30:00Z,2001-02-08T10:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T17:00:00Z,2001-02-08T10:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T17:30:00Z,2001-02-08T11:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T18:00:00Z,2001-02-08T11:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T18:30:00Z,2001-02-08T12:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T19:00:00Z,2001-02-08T12:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T19:30:00Z,2001-02-08T13:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T20:00:00Z,2001-02-08T13:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T20:30:00Z,2001-02-08T14:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T21:00:00Z,2001-02-08T14:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T21:30:00Z,2001-02-08T15:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T22:00:00Z,2001-02-08T15:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T22:30:00Z,2001-02-08T16:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T23:00:00Z,2001-02-08T16:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-08T23:30:00Z,2001-02-08T17:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T00:00:00Z,2001-02-08T17:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T00:30:00Z,2001-02-08T18:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T01:00:00Z,2001-02-08T18:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T01:30:00Z,2001-02-08T19:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T02:00:00Z,2001-02-08T19:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T02:30:00Z,2001-02-08T20:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T03:00:00Z,2001-02-08T20:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T03:30:00Z,2001-02-08T21:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T04:00:00Z,2001-02-08T21:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T04:30:00Z,2001-02-08T22:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T05:00:00Z,2001-02-08T22:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T05:30:00Z,2001-02-08T23:15:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T06:00:00Z,2001-02-08T23:45:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T06:30:00Z,2001-02-09T00:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T07:00:00Z,2001-02-09T00:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T07:30:00Z,2001-02-09T01:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T08:00:00Z,2001-02-09T01:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T08:30:00Z,2001-02-09T02:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T09:00:00Z,2001-02-09T02:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T09:30:00Z,2001-02-09T03:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T10:00:00Z,2001-02-09T03:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T10:30:00Z,2001-02-09T04:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T11:00:00Z,2001-02-09T04:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T11:30:00Z,2001-02-09T05:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T12:00:00Z,2001-02-09T05:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T12:30:00Z,2001-02-09T06:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T13:00:00Z,2001-02-09T06:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T13:30:00Z,2001-02-09T07:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T14:00:00Z,2001-02-09T07:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T14:30:00Z,2001-02-09T08:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T15:00:00Z,2001-02-09T08:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T15:30:00Z,2001-02-09T09:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T16:00:00Z,2001-02-09T09:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T16:30:00Z,2001-02-09T10:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T17:00:00Z,2001-02-09T10:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T17:30:00Z,2001-02-09T11:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T18:00:00Z,2001-02-09T11:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T18:30:00Z,2001-02-09T12:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T19:00:00Z,2001-02-09T12:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T19:30:00Z,2001-02-09T13:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T20:00:00Z,2001-02-09T13:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T20:30:00Z,2001-02-09T14:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T21:00:00Z,2001-02-09T14:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T21:30:00Z,2001-02-09T15:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T22:00:00Z,2001-02-09T15:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T22:30:00Z,2001-02-09T16:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T23:00:00Z,2001-02-09T16:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-09T23:30:00Z,2001-02-09T17:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T00:00:00Z,2001-02-09T17:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T00:30:00Z,2001-02-09T18:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T01:00:00Z,2001-02-09T18:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T01:30:00Z,2001-02-09T19:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T02:00:00Z,2001-02-09T19:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T02:30:00Z,2001-02-09T20:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T03:00:00Z,2001-02-09T20:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T03:30:00Z,2001-02-09T21:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T04:00:00Z,2001-02-09T21:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T04:30:00Z,2001-02-09T22:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T05:00:00Z,2001-02-09T22:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T05:30:00Z,2001-02-09T23:15:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T06:00:00Z,2001-02-09T23:45:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T06:30:00Z,2001-02-10T00:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T07:00:00Z,2001-02-10T00:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T07:30:00Z,2001-02-10T01:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T08:00:00Z,2001-02-10T01:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T08:30:00Z,2001-02-10T02:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T09:00:00Z,2001-02-10T02:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T09:30:00Z,2001-02-10T03:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T10:00:00Z,2001-02-10T03:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T10:30:00Z,2001-02-10T04:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T11:00:00Z,2001-02-10T04:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T11:30:00Z,2001-02-10T05:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T12:00:00Z,2001-02-10T05:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T12:30:00Z,2001-02-10T06:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T13:00:00Z,2001-02-10T06:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T13:30:00Z,2001-02-10T07:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T14:00:00Z,2001-02-10T07:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T14:30:00Z,2001-02-10T08:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T15:00:00Z,2001-02-10T08:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T15:30:00Z,2001-02-10T09:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T16:00:00Z,2001-02-10T09:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T16:30:00Z,2001-02-10T10:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T17:00:00Z,2001-02-10T10:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T17:30:00Z,2001-02-10T11:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T18:00:00Z,2001-02-10T11:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T18:30:00Z,2001-02-10T12:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T19:00:00Z,2001-02-10T12:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T19:30:00Z,2001-02-10T13:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T20:00:00Z,2001-02-10T13:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T20:30:00Z,2001-02-10T14:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T21:00:00Z,2001-02-10T14:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T21:30:00Z,2001-02-10T15:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T22:00:00Z,2001-02-10T15:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T22:30:00Z,2001-02-10T16:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T23:00:00Z,2001-02-10T16:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-10T23:30:00Z,2001-02-10T17:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T00:00:00Z,2001-02-10T17:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T00:30:00Z,2001-02-10T18:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T01:00:00Z,2001-02-10T18:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T01:30:00Z,2001-02-10T19:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T02:00:00Z,2001-02-10T19:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T02:30:00Z,2001-02-10T20:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T03:00:00Z,2001-02-10T20:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T03:30:00Z,2001-02-10T21:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T04:00:00Z,2001-02-10T21:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T04:30:00Z,2001-02-10T22:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T05:00:00Z,2001-02-10T22:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T05:30:00Z,2001-02-10T23:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T06:00:00Z,2001-02-10T23:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T06:30:00Z,2001-02-11T00:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T07:00:00Z,2001-02-11T00:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T07:30:00Z,2001-02-11T01:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T08:00:00Z,2001-02-11T01:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T08:30:00Z,2001-02-11T02:15:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-11T09:00:00Z,2001-02-11T02:45:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
