TIMESTAMP,solar_TIMESTAMP,ESP_TIL_PIN_Psy_Js_1,ESP_TIL_PIN_Psy_Js_2,ESP_TIL_PIN_Psy_Js_3,ESP_TIL_PIN_Psy_Js_4,ESP_TIL_PIN_Psy_Js_5,ESP_TIL_PIN_Psy_Js_6,ESP_TIL_PIN_Psy_Js_7,ESP_TIL_PIN_Psy_Js_8,ESP_TIL_PIN_Psy_Js_9
2011-06-26T15:29:59Z,2011-06-26T15:30:51Z,1.4306951520000002,1.918543464,1.658546568,2.157990444,2.237960484,1.875653496,1.5684813,1.174682088,1.9492787159999998
2011-06-26T15:45:00Z,2011-06-26T15:45:52Z,1.458312804,1.925456436,1.70856522,2.1470369760000003,2.2593943800000003,1.8771187679999999,1.543647312,1.170201636,1.9617782760000002
2011-06-26T16:00:00Z,2011-06-26T16:00:52Z,1.501066944,1.933445016,1.679390136,2.053590732,2.249049672,1.889001936,1.6246596240000002,1.16217432,1.9593093599999998
2011-06-26T16:14:59Z,2011-06-26T16:15:51Z,1.617271884,1.98214182,1.8141858000000002,2.018088576,2.2786214399999998,2.081524104,1.6707592439999999,1.15919046,1.976822064
2011-06-26T16:30:00Z,2011-06-26T16:30:52Z,1.7268594840000002,1.9919109600000002,1.9384164,1.992030732,2.272438836,2.221434324,1.7344732680000001,1.169716212,1.95521652
2011-06-26T16:45:00Z,2011-06-26T16:45:52Z,1.874838744,2.040887628,2.11032756,1.936567728,2.25787554,2.462136696,1.763323164,1.132707312,1.9641412800000002
2011-06-26T16:59:59Z,2011-06-26T17:00:51Z,1.99942596,2.073085452,2.168017308,1.945182168,2.290557456,2.572807176,1.821816468,1.15267518,1.9641534120000002
2011-06-26T17:15:00Z,2011-06-26T17:15:52Z,1.9979315999999998,2.065376016,2.070784872,1.902722544,2.235072492,2.5010052480000002,1.800547308,1.120043628,1.9557778680000002
2011-06-26T17:30:00Z,2011-06-26T17:30:52Z,2.081680488,2.107447272,2.05275222,1.885610844,2.20981158,2.569550436,1.81610334,1.128105252,1.941894216
2011-06-26T17:44:59Z,2011-06-26T17:45:51Z,2.213408988,2.130551568,2.141120772,1.8664235999999998,2.18047374,2.706040728,1.792823796,1.119516012,1.9600437599999998
2011-06-26T18:00:00Z,2011-06-26T18:00:52Z,2.224387584,2.106872172,2.063790504,1.868480388,2.096066592,2.644612992,1.7140274279999999,1.044449604,1.9145712240000001
2011-06-26T18:15:00Z,2011-06-26T18:15:52Z,2.155478508,2.0566308959999997,1.9987793280000001,1.8397176480000001,1.996214256,2.591626104,1.685132676,0.9841996799999999,1.88539362
2011-06-26T18:29:59Z,2011-06-26T18:30:51Z,2.170426644,2.040236856,2.003510772,1.880718588,1.92349296,2.570953464,1.68200226,0.940625532,1.9059503759999998
2011-06-26T18:45:00Z,2011-06-26T18:45:52Z,2.1327294599999997,1.931294016,1.936188396,1.7752201200000002,1.824797088,2.478921336,1.67026068,0.871568964,1.838518092
2011-06-26T19:00:00Z,2011-06-26T19:00:52Z,1.9854392399999998,1.7471694240000002,1.764898884,1.59353622,1.6393766399999998,2.220362964,1.649500956,0.772109568,1.683849312
2011-06-26T19:14:59Z,2011-06-26T19:15:51Z,1.861319232,1.619667036,1.697414976,1.496926152,1.501589484,2.030877216,1.5372192240000002,0.691906644,1.598972976
2011-06-26T19:30:00Z,2011-06-26T19:30:52Z,1.632712428,1.436848452,1.5011334,1.346500116,1.313366292,1.706573916,1.410374088,0.61402968,1.4088931919999998
2011-06-26T19:45:00Z,2011-06-26T19:45:52Z,1.433728224,1.232950788,1.3481226720000001,1.205508744,1.132411212,1.4866244640000001,1.260035424,0.5586045479999999,1.27377342
2011-06-26T19:59:59Z,2011-06-26T20:00:51Z,1.208223648,1.060561908,1.1367697319999999,1.037678292,0.994538124,1.210207536,1.117039536,0.49568068800000004,1.095589188
2011-06-26T20:15:00Z,2011-06-26T20:15:52Z,1.063702188,0.92507994,1.011312432,0.90682884,0.880925832,1.073232252,1.0193766119999998,0.45747586800000006,0.9433888920000001
2011-06-26T20:30:00Z,2011-06-26T20:30:52Z,0.899893188,0.797161428,0.837417672,0.761515272,0.7451115840000001,0.851504328,0.924872868,0.39998073599999995,0.772436052
2011-06-26T20:44:59Z,2011-06-26T20:45:51Z,0.7882458120000001,0.6753167640000001,0.723433716,0.652949604,0.66887208,0.7258843439999999,0.822056292,0.353399256,0.667097568
2011-06-26T21:00:00Z,2011-06-26T21:00:52Z,0.6912162,0.597435444,0.639098064,0.566735436,0.617327856,0.633638988,0.735206544,0.319301928,0.57463488
2011-06-26T21:15:00Z,2011-06-26T21:15:52Z,0.64430424,0.536818572,0.598891212,0.540818928,0.565315056,0.554762412,0.671673924,0.306200664,0.5034042360000001
2011-06-26T21:29:59Z,2011-06-26T21:30:51Z,0.571147272,0.468713376,0.534853728,0.44885293200000004,0.506418084,0.48578634,0.604941624,0.26277944400000003,0.43217175599999996
2011-06-26T21:45:00Z,2011-06-26T21:45:52Z,0.527049252,0.44222493599999996,0.5073384240000001,0.41661259199999995,0.488351664,0.45386096400000003,0.6032386439999999,0.259532388,0.396861372
2011-06-26T22:00:00Z,2011-06-26T22:00:52Z,0.516277404,0.41860875599999997,0.484553556,0.417375684,0.48484681199999996,0.4534875,0.59872536,0.280539,0.376619436
2011-06-26T22:14:59Z,2011-06-26T22:15:51Z,0.47722878,0.39173202,0.475949916,0.40728855599999997,0.485038656,0.43980948000000003,0.553119588,0.27122328,0.342451512
2011-06-26T22:30:00Z,2011-06-26T22:30:52Z,0.458747892,0.37993212,0.473382144,0.40231458,0.47333757600000004,0.435423744,0.563641992,0.27616068,0.331392636
2011-06-26T22:45:00Z,2011-06-26T22:45:52Z,0.458155152,0.36672876,0.460464084,0.402204312,0.463929048,0.42581048400000004,0.570046284,0.2901825,0.314753832
2011-06-26T22:59:59Z,2011-06-26T23:00:51Z,0.425243808,0.324868356,0.42516385199999995,0.348942456,0.42425946,0.3923073,0.546089868,0.26937774,0.283097808
2011-06-26T23:15:00Z,2011-06-26T23:15:52Z,0.39179660400000005,0.311012748,0.41246020799999994,0.328031964,0.412122888,0.378366876,0.519009084,0.252648576,0.261023292
2011-06-26T23:30:00Z,2011-06-26T23:30:52Z,0.38099998799999996,0.302109876,0.404094456,0.313825392,0.39194956799999997,0.36892015199999995,0.5214548880000001,0.26070055200000003,0.254988972
2011-06-26T23:44:59Z,2011-06-26T23:45:51Z,0.3547188,0.301836852,0.41207558400000005,0.271235844,0.386613396,0.383965668,0.555104736,0.2534193,0.22740336
2011-06-27T00:00:00Z,2011-06-27T00:00:41Z,0.5339309760000001,0.35631198000000003,0.597360996,0.330221232,0.483049764,0.5803341120000001,0.655131996,0.322130232,0.288809712
2011-06-27T00:15:00Z,2011-06-27T00:15:41Z,0.515276784,0.340360956,0.580160304,0.288904716,0.45565829999999996,0.563050296,0.606098052,0.29388528,0.274970736
2011-06-27T00:29:59Z,2011-06-27T00:30:40Z,0.506824524,0.344795796,0.555541164,0.293287536,0.446560164,0.53634438,0.611964756,0.284633136,0.266612868
2011-06-27T00:45:00Z,2011-06-27T00:45:41Z,0.48687822,0.330440112,0.554425632,0.30254778000000004,0.44410309200000003,0.5310322199999999,0.568304532,0.28431864,0.2665152
2011-06-27T01:00:00Z,2011-06-27T01:00:41Z,0.44828521200000004,0.287626176,0.499594284,0.262527444,0.398650968,0.49711572,0.5186484,0.236618856,0.233229456
2011-06-27T01:14:59Z,2011-06-27T01:15:40Z,0.42782929200000003,0.28554947999999997,0.50019354,0.26605224,0.394973964,0.46853874,0.5065335719999999,0.24682032,0.22379673599999997
2011-06-27T01:30:00Z,2011-06-27T01:30:41Z,0.419775516,0.26812062,0.49414626,0.26327293199999996,0.386735472,0.489192012,0.461303352,0.227047212,0.22121280000000001
2011-06-27T01:45:00Z,2011-06-27T01:45:41Z,0.39589178399999997,0.24944878799999998,0.473825592,0.252531108,0.365755932,0.465163452,0.454389732,0.20853860400000002,0.207332028
2011-06-27T01:59:59Z,2011-06-27T02:00:40Z,0.395603244,0.227466828,0.455789844,0.247907304,0.33717261600000004,0.441838764,0.39846070799999994,0.19857873599999998,0.197495208
2011-06-27T02:15:00Z,2011-06-27T02:15:41Z,0.365671044,0.17979019200000002,0.41655344400000005,0.24519373200000003,0.309394836,0.39772872,0.33906546,0.164543544,0.173274336
2011-06-27T02:30:00Z,2011-06-27T02:30:41Z,0.35562636000000003,0.168291036,0.39599244,0.226233,0.298176552,0.40438278000000005,0.33467169599999996,0.173512008,0.164243808
2011-06-27T02:44:59Z,2011-06-27T02:45:40Z,0.341321616,0.144901332,0.36463525199999997,0.20134206,0.295895232,0.345651804,0.303275484,0.161190432,0.156023208
2011-06-27T03:00:00Z,2011-06-27T03:00:41Z,0.333092412,0.1385343,0.355783572,0.191788164,0.288217692,0.36251676,0.30135121200000003,0.156321252,0.149509548
2011-06-27T03:15:00Z,2011-06-27T03:15:41Z,0.360165168,0.150023412,0.378950832,0.18918475199999998,0.288004536,0.361826712,0.330854508,0.164437236,0.148405752
2011-06-27T03:29:59Z,2011-06-27T03:30:40Z,0.335281608,0.137284632,0.34785467999999997,0.165884688,0.287315172,0.329915196,0.300814992,0.152930556,0.150271488
2011-06-27T03:45:00Z,2011-06-27T03:45:41Z,0.356299128,0.142551504,0.35096806799999997,0.168979284,0.29397438,0.333894564,0.309144348,0.156848076,0.154242
2011-06-27T04:00:00Z,2011-06-27T04:00:41Z,0.32103864,0.11561594400000001,0.318983436,0.11834323199999999,0.26325252,0.301776588,0.280546776,0.132730092,0.131381856
2011-06-27T04:14:59Z,2011-06-27T04:15:40Z,0.332593884,0.132550596,0.314363088,0.11285215200000001,0.282819636,0.298154556,0.305352468,0.148453812,0.139046112
2011-06-27T04:30:00Z,2011-06-27T04:30:41Z,0.32191509599999996,0.123623784,0.278359056,0.09963522,0.273324564,0.28588626,0.277826004,0.130009284,0.13056912
2011-06-27T04:45:00Z,2011-06-27T04:45:41Z,0.30371371199999997,0.131369688,0.288855612,0.108619596,0.260364096,0.29684466,0.286703064,0.130675068,0.134922348
2011-06-27T04:59:59Z,2011-06-27T05:00:40Z,0.30398885999999997,0.141129324,0.290965932,0.087217164,0.262431252,0.325403532,0.324272772,0.133941024,0.13244724
2011-06-27T05:15:00Z,2011-06-27T05:15:41Z,0.32879088,0.19577228400000002,0.36613198799999996,0.103094928,0.262924524,0.38302030800000003,0.41072104800000003,0.142294212,0.138477204
2011-06-27T05:30:00Z,2011-06-27T05:30:41Z,0.35614270800000003,0.256076712,0.44058967200000004,0.10390730399999999,0.264860244,0.462604968,0.470372832,0.155026512,0.162898128
2011-06-27T05:44:59Z,2011-06-27T05:45:40Z,0.379116072,0.34493994,0.525446316,0.1275813,0.264017952,0.522884196,0.559555128,0.15818237999999998,0.177264792
2011-06-27T06:00:00Z,2011-06-27T06:00:41Z,0.412347816,0.43595186399999997,0.6379551720000001,0.14733518399999998,0.271261332,0.611388288,0.617925708,0.17821954799999998,0.230925708
2011-06-27T06:15:00Z,2011-06-27T06:15:41Z,0.471961512,0.47682082800000003,0.9009246599999999,0.16442405999999998,0.23379897600000002,0.647724204,0.56243394,0.12458833200000001,0.302093208
2011-06-27T06:29:59Z,2011-06-27T06:30:40Z,0.718350804,0.63469116,1.344655332,0.18921196799999998,0.245780532,0.879710904,0.645974892,0.125210016,0.432534168
2011-06-27T06:45:00Z,2011-06-27T06:45:41Z,1.1081492640000001,0.9344747880000001,1.70194788,0.259887168,0.290274732,1.333355796,0.9006208920000001,0.145003608,0.60063552
2011-06-27T07:00:00Z,2011-06-27T07:00:41Z,1.5004024919999999,1.321120836,2.0069780759999998,0.337660956,0.331317396,1.722594384,1.1271494880000001,0.183224772,0.741881448
2011-06-27T07:14:59Z,2011-06-27T07:15:40Z,1.918228572,1.714171644,2.274348168,0.443558412,0.400958208,2.042747352,1.38838734,0.270577152,0.890377884
2011-06-27T07:30:00Z,2011-06-27T07:30:41Z,2.260118844,2.061242172,2.463581268,0.587563704,0.43959329999999996,2.2441505040000003,1.590152292,0.367967052,0.9783124559999999
2011-06-27T07:45:00Z,2011-06-27T07:45:41Z,2.511659556,2.333240748,2.654688996,0.760394484,0.517529736,2.450464668,1.7262684000000001,0.498170412,1.061893296
2011-06-27T07:59:59Z,2011-06-27T08:00:40Z,2.558195748,2.4868043280000003,2.743831944,0.9601177320000001,0.55318194,2.480712372,1.763704224,0.586155312,1.12211172
2011-06-27T08:15:00Z,2011-06-27T08:15:41Z,2.669715504,2.644798644,2.8690129079999998,1.178622252,0.65219598,2.5547544,1.84957632,0.70835562,1.224231408
2011-06-27T08:30:00Z,2011-06-27T08:30:41Z,2.68161588,2.752420752,2.972818116,1.3818819599999999,0.750711132,2.62571742,1.92926682,0.8241199920000001,1.274834592
2011-06-27T08:44:59Z,2011-06-27T08:45:40Z,2.55452436,2.546004636,2.943833724,1.4821758,0.78054012,2.513505384,1.7711378999999998,0.8419331160000001,1.236594744
2011-06-27T09:00:00Z,2011-06-27T09:00:41Z,2.01985758,2.4054579,2.262741372,1.557004752,0.8001872999999999,1.7799166800000001,1.738809936,0.8569547999999999,1.207164132
2011-06-27T09:15:00Z,2011-06-27T09:15:41Z,1.8583894079999999,2.360121264,2.004643512,1.721007648,0.877709232,1.502502588,1.776572748,0.941926428,1.220139288
2011-06-27T09:29:59Z,2011-06-27T09:30:40Z,1.837270404,2.286722016,2.086246944,1.867347324,0.9081195479999999,1.570623948,1.67685372,0.982379412,1.221788376
2011-06-27T09:45:00Z,2011-06-27T09:45:41Z,1.694048868,2.303847036,1.931997312,2.016252072,0.954848772,1.382423544,1.619566776,1.023363504,1.209969576
2011-06-27T10:00:00Z,2011-06-27T10:00:41Z,1.6029328680000001,2.230629624,1.9434194640000002,2.092100652,1.010231388,1.4367843,1.607326848,1.068578928,1.193006844
2011-06-27T10:14:59Z,2011-06-27T10:15:40Z,1.574461764,2.219126148,1.969630128,2.17028322,1.121919408,1.5203430359999999,1.674065916,1.131406452,1.248926292
2011-06-27T10:30:00Z,2011-06-27T10:30:41Z,1.585394928,2.14156026,2.030639652,2.1739515839999997,1.2182427,1.631512296,1.698347988,1.182872304,1.2761955360000001
2011-06-27T10:45:00Z,2011-06-27T10:45:41Z,1.6721489159999998,2.0628756,2.287965276,2.188695816,1.32165108,1.969996356,1.638960804,1.1719228320000001,1.305705528
2011-06-27T10:59:59Z,2011-06-27T11:00:40Z,1.562575788,2.0275857,2.0397095640000003,2.213779428,1.432956024,1.8146133,1.5836651640000001,1.181422368,1.2914760239999998
2011-06-27T11:15:00Z,2011-06-27T11:15:41Z,1.4081677920000002,1.968375528,1.7860303080000002,2.243661876,1.521542412,1.598046768,1.4575123799999998,1.1442955320000001,1.282876272
2011-06-27T11:30:00Z,2011-06-27T11:30:41Z,1.407920184,2.00755026,1.810067436,2.34882216,1.6348485599999998,1.6753549680000002,1.517788584,1.1943572040000001,1.3153384080000001
2011-06-27T11:44:59Z,2011-06-27T11:45:40Z,1.4274746999999999,1.92205908,1.780236144,2.432484828,1.7982944639999998,1.695718476,1.4881928759999998,1.183956984,1.3080551040000001
2011-06-27T12:00:00Z,2011-06-27T12:00:41Z,1.338602904,1.794861,1.685496276,2.4047451,1.8295316640000001,1.6329958560000002,1.380039156,1.11396204,1.2711059279999999
2011-06-27T12:15:00Z,2011-06-27T12:15:41Z,1.252375236,1.698839532,1.57598136,2.4013228680000003,1.836525492,1.582666308,1.208876472,1.0932091560000001,1.288463364
2011-06-27T12:29:59Z,2011-06-27T12:30:40Z,1.201209192,1.719943092,1.541637756,2.471304744,1.857667896,1.574775756,1.1207648159999999,1.082688444,1.3053735720000001
2011-06-27T12:45:00Z,2011-06-27T12:45:41Z,1.26148734,1.80022968,1.6110898200000001,2.519059212,1.915985988,1.662661692,1.2360227400000001,1.151550144,1.374204708
2011-06-27T13:00:00Z,2011-06-27T13:00:41Z,1.3265187840000001,1.887330744,1.6094813760000002,2.54678724,2.0156110199999997,1.710758376,1.32467202,1.200226284,1.461387636
2011-06-27T13:14:59Z,2011-06-27T13:15:40Z,1.31263434,1.8295294679999998,1.6078126680000002,2.522294964,2.062009404,1.714796748,1.274876712,1.15449552,1.540612044
2011-06-27T13:30:00Z,2011-06-27T13:30:41Z,1.323147348,1.7921764439999999,1.5189130800000001,2.504936196,2.087575884,1.703388996,1.264467492,1.106242092,1.570955976
2011-06-27T13:45:00Z,2011-06-27T13:45:41Z,1.2896976960000002,1.716863724,1.453391172,2.442076128,2.0778048,1.6371606239999998,1.26108756,1.0672848,1.60941114
2011-06-27T13:59:59Z,2011-06-27T14:00:40Z,1.259335404,1.6882794,1.4828661,2.44123632,2.03646204,1.625866596,1.19340774,1.037041056,1.5901972560000002
2011-06-27T14:15:00Z,2011-06-27T14:15:41Z,1.298323008,1.715919804,1.518247692,2.418150924,2.0773458000000002,1.764637128,1.320043716,1.0498311,1.621404216
2011-06-27T14:30:00Z,2011-06-27T14:30:41Z,1.314435204,1.683017388,1.604828412,2.339693208,2.076084972,1.837817496,1.333746936,1.03150584,1.6742555279999998
2011-06-27T14:44:59Z,2011-06-27T14:45:40Z,1.301891436,1.664441316,1.612742616,2.298301992,2.0149011359999998,1.803702096,1.335469824,1.01407356,1.6529018039999999
2011-06-27T15:00:00Z,2011-06-27T15:00:41Z,1.3132329839999999,1.6510635720000002,1.6716297239999998,2.221718004,2.020305384,1.867544856,1.298719404,1.0034658,1.6916691240000001
2011-06-27T15:15:00Z,2011-06-27T15:15:41Z,1.308932496,1.660226292,1.734192864,2.146805244,2.0099684520000003,1.85131998,1.338625476,1.003492008,1.705921488
2011-06-27T15:29:59Z,2011-06-27T15:30:40Z,1.316743884,1.684263636,1.7722634400000001,2.0887558200000003,2.00977398,1.849608828,1.311914016,0.9860703120000001,1.699313544
2011-06-27T15:45:00Z,2011-06-27T15:45:41Z,1.3764966840000001,1.709336376,1.819412136,2.071577052,2.06984412,1.933057224,1.409124096,1.028053332,1.7727223680000002
2011-06-27T16:00:00Z,2011-06-27T16:00:41Z,1.6783255440000002,1.706126652,2.29547844,2.0121032519999997,2.033404272,2.4845357160000003,1.382168592,1.009503468,1.7691109200000001
2011-06-27T16:14:59Z,2011-06-27T16:15:40Z,1.930349628,1.725923952,2.79720846,1.9922451120000002,1.9721361960000001,3.011453064,1.308122928,0.9852631919999999,1.748532816
2011-06-27T16:30:00Z,2011-06-27T16:30:41Z,2.0672028,1.764483156,2.9810909879999996,1.93572252,1.9656961919999998,3.207415572,1.348906284,0.974832624,1.73283894
2011-06-27T16:45:00Z,2011-06-27T16:45:41Z,2.2679073,1.812995892,3.1264603559999995,1.932413184,1.967860296,3.4729271639999997,1.3624696079999998,0.9409573080000001,1.719674244
2011-06-27T16:59:59Z,2011-06-27T17:00:40Z,2.352056832,1.843860312,3.2570109,1.905813072,1.938953304,3.68539686,1.375336044,0.9177821639999999,1.706731272
2011-06-27T17:15:00Z,2011-06-27T17:15:41Z,2.222663904,1.852002,2.866835268,1.8490799160000002,1.9587921119999998,3.360958632,1.4645077199999998,0.90842094,1.74242772
2011-06-27T17:30:00Z,2011-06-27T17:30:41Z,2.425375944,1.805827176,3.102252084,1.80090972,1.9241310600000001,3.695008068,1.475097876,0.8903610359999999,1.762704108
2011-06-27T17:44:59Z,2011-06-27T17:45:40Z,2.68578072,1.831393404,3.4305195960000003,1.774956708,1.91176056,4.139562852,1.561232376,0.921788532,1.753924644
2011-06-27T18:00:00Z,2011-06-27T18:00:41Z,2.6635128480000003,1.8095104080000002,3.2950014480000003,1.7292859919999999,1.8976268520000001,4.105466856,1.571575824,0.8848674,1.7565821640000001
2011-06-27T18:15:00Z,2011-06-27T18:15:41Z,2.522575836,1.74009888,3.098524068,1.68837012,1.80174906,3.8397816720000004,1.514732508,0.82721952,1.7416717920000002
2011-06-27T18:29:59Z,2011-06-27T18:30:40Z,2.437455672,1.669497048,2.926618092,1.670946912,1.705945788,3.605359464,1.477866096,0.763652412,1.71554328
2011-06-27T18:45:00Z,2011-06-27T18:45:41Z,2.31615198,1.612666404,2.6360161200000003,1.612012932,1.6353117360000002,3.17115522,1.587403764,0.731822796,1.68023664
2011-06-27T19:00:00Z,2011-06-27T19:00:41Z,1.9783358640000002,1.35311022,2.351298564,1.375636428,1.405784304,2.777731272,1.375283808,0.610701192,1.457514576
2011-06-27T19:14:59Z,2011-06-27T19:15:40Z,1.7578619999999998,1.189397988,2.15012358,1.1892414599999999,1.202066316,2.49270588,1.24132986,0.530491068,1.292399388
2011-06-27T19:30:00Z,2011-06-27T19:30:41Z,1.511272548,1.017152064,1.8841590719999999,1.000957536,1.0458023760000001,2.187948564,1.1234259720000002,0.45307947600000004,1.104347628
2011-06-27T19:45:00Z,2011-06-27T19:45:41Z,1.297529892,0.83729484,1.681216236,0.8316661320000001,0.8821618920000001,1.9091136960000001,0.970544304,0.382292532,0.942389568
2011-06-27T19:59:59Z,2011-06-27T20:00:40Z,1.172926332,0.733677336,1.538122392,0.7317673920000001,0.7611281639999999,1.74907404,0.9029106,0.35630172,0.80539326
2011-06-27T20:15:00Z,2011-06-27T20:15:41Z,1.054316124,0.620035128,1.3806950040000001,0.587500848,0.663328476,1.5746343120000001,0.829007604,0.306489996,0.670969476
2011-06-27T20:30:00Z,2011-06-27T20:30:41Z,0.9496275479999999,0.545731632,1.320945516,0.49902534,0.59040198,1.4690973600000001,0.784024056,0.274883832,0.5765412599999999
2011-06-27T20:44:59Z,2011-06-27T20:45:40Z,0.902383056,0.5238002159999999,1.284640236,0.44279517599999996,0.560616444,1.4246219519999999,0.769858272,0.267364404,0.516176208
2011-06-27T21:00:00Z,2011-06-27T21:00:41Z,0.894320928,0.450308016,1.292263632,0.39494584800000004,0.505951236,1.4303477880000002,0.718120584,0.249195168,0.44428906799999995
2011-06-27T21:15:00Z,2011-06-27T21:15:41Z,1.146175272,0.48093296399999996,1.6953849,0.411423516,0.525076632,1.865867256,0.75836862,0.272512476,0.428790672
2011-06-27T21:29:59Z,2011-06-27T21:30:40Z,1.136969928,0.439430364,1.72212588,0.374517828,0.5066114039999999,1.895575932,0.722919096,0.265884984,0.38301508800000006
2011-06-27T21:45:00Z,2011-06-27T21:45:41Z,1.073518812,0.40771422,1.6461716400000002,0.32537840399999995,0.46657263600000004,1.807814772,0.6834177,0.250292304,0.344235456
2011-06-27T22:00:00Z,2011-06-27T22:00:41Z,0.948195864,0.373332204,1.4489341559999998,0.316554696,0.447671052,1.587157092,0.655312032,0.23863698,0.31794692399999996
2011-06-27T22:14:59Z,2011-06-27T22:15:40Z,0.92019924,0.365837688,1.430548632,0.295778304,0.420772176,1.56799494,0.64612656,0.23608897199999998,0.28770573600000005
2011-06-27T22:30:00Z,2011-06-27T22:30:41Z,0.78664068,0.32452794,1.287544752,0.290491632,0.37934690400000004,1.3691328120000001,0.619112808,0.206105148,0.264369744
2011-06-27T22:45:00Z,2011-06-27T22:45:41Z,0.868464144,0.337751928,1.401473844,0.287992224,0.391409028,1.5303201480000002,0.595842372,0.22119058800000002,0.254170224
2011-06-27T22:59:59Z,2011-06-27T23:00:40Z,0.765056268,0.30396121200000004,1.295530632,0.267778116,0.36738576,1.409952744,0.53782614,0.214907112,0.226856016
2011-06-27T23:15:00Z,2011-06-27T23:15:41Z,0.76736988,0.279760968,1.2814416,0.24870945600000002,0.348261084,1.398228372,0.546379164,0.19775897999999997,0.19581382800000002
2011-06-27T23:30:00Z,2011-06-27T23:30:41Z,0.7672529880000001,0.282899664,1.315135692,0.253684584,0.33456567600000003,1.4294394,0.536998608,0.199552428,0.20985296400000003
2011-06-27T23:44:59Z,2011-06-27T23:45:40Z,0.745180524,0.26755632,1.24228224,0.24799374000000002,0.335742624,1.38957606,0.514046736,0.19954771200000002,0.193550832
2011-06-28T00:00:00Z,2011-06-28T00:00:30Z,1.0913122800000001,0.341370072,1.707108192,0.277103736,0.44951093999999997,1.908071136,0.6379171920000001,0.271422144,0.252026784
2011-06-28T00:15:00Z,2011-06-28T00:15:30Z,1.156541292,0.28663164,1.837003896,0.24354439199999997,0.39460989599999996,2.005805808,0.57979818,0.234504612,0.223597404
2011-06-28T00:29:59Z,2011-06-28T00:30:29Z,1.117362708,0.285640524,1.756331748,0.250136784,0.404917236,1.957475952,0.562844592,0.231079392,0.226447704
2011-06-28T00:45:00Z,2011-06-28T00:45:30Z,1.203041232,0.303577092,1.885551372,0.269840988,0.430059384,2.061260568,0.590539068,0.24791032799999999,0.24494184
2011-06-28T01:00:00Z,2011-06-28T01:00:30Z,1.06771032,0.266562288,1.662331896,0.234692316,0.390089556,1.858186548,0.543136932,0.21442903200000002,0.20712643199999997
2011-06-28T01:14:59Z,2011-06-28T01:15:29Z,1.070648676,0.26742798,1.659623616,0.234651384,0.391276368,1.8131769359999999,0.543452112,0.226572264,0.217850436
2011-06-28T01:30:00Z,2011-06-28T01:30:30Z,1.029251736,0.253413324,1.5991743600000001,0.219918564,0.377797284,1.74766266,0.527673708,0.20160594,0.19592298
2011-06-28T01:45:00Z,2011-06-28T01:45:30Z,0.908424072,0.23456674800000002,1.368936396,0.215604648,0.371910168,1.53391842,0.520407,0.197025984,0.1925289
2011-06-28T01:59:59Z,2011-06-28T02:00:29Z,0.8778655080000001,0.226091952,1.347505812,0.20166076800000002,0.35191162800000003,1.472773428,0.519556032,0.18987030000000002,0.194104944
2011-06-28T02:15:00Z,2011-06-28T02:15:30Z,0.816462108,0.20807632799999998,1.286161128,0.208979928,0.35623123199999995,1.404234684,0.491819076,0.181806156,0.18824637600000002
2011-06-28T02:30:00Z,2011-06-28T02:30:30Z,0.8130949919999999,0.206060184,1.27686042,0.19963954799999997,0.355613688,1.396521216,0.501956892,0.17295372,0.193104864
2011-06-28T02:44:59Z,2011-06-28T02:45:29Z,0.833186664,0.207537228,1.276970436,0.19945969200000002,0.357684156,1.397135376,0.476769312,0.174157452,0.193572684
2011-06-28T03:00:00Z,2011-06-28T03:00:30Z,0.8255443680000001,0.188377956,1.271042172,0.20245777199999998,0.33461532,1.349340624,0.45361296,0.148294548,0.173558088
2011-06-28T03:15:00Z,2011-06-28T03:15:30Z,0.8081881200000001,0.202550436,1.239284232,0.202590108,0.336001572,1.315161324,0.45755344800000003,0.157254768,0.18262767600000002
2011-06-28T03:29:59Z,2011-06-28T03:30:29Z,0.760908528,0.180547488,1.196200116,0.20143108799999998,0.31228362,1.232244,0.426276828,0.13588758,0.18436129199999998
2011-06-28T03:45:00Z,2011-06-28T03:45:30Z,0.753798096,0.197811216,1.139833944,0.18081500399999997,0.32522428800000003,1.1782080719999999,0.44136392399999996,0.143244144,0.17482446
2011-06-28T04:00:00Z,2011-06-28T04:00:30Z,0.764551872,0.195447168,1.14810552,0.185052492,0.331251444,1.18503432,0.460374984,0.149457816,0.18381618
2011-06-28T04:14:59Z,2011-06-28T04:15:29Z,0.79323624,0.19159660799999997,1.2166480080000002,0.18736851599999998,0.32553518400000003,1.25647542,0.446940972,0.14646456,0.1825254
2011-06-28T04:30:00Z,2011-06-28T04:30:30Z,0.762841224,0.157808412,1.17655578,0.16140621600000002,0.290354868,1.183143708,0.417034152,0.11693736,0.153065124
2011-06-28T04:45:00Z,2011-06-28T04:45:30Z,0.8039760840000001,0.17368236,1.206810324,0.152984628,0.297002088,1.217969748,0.447504552,0.12669858,0.165211272
2011-06-28T04:59:59Z,2011-06-28T05:00:29Z,0.851248224,0.179256816,1.318464288,0.158645232,0.302400432,1.37533158,0.457478208,0.12004019999999999,0.16935857999999998
2011-06-28T05:15:00Z,2011-06-28T05:15:30Z,0.906139332,0.20300706,1.4902440119999998,0.140416416,0.266943924,1.48037256,0.48615411599999997,0.21916699199999998,0.152910684
