TIMESTAMP,solar_TIMESTAMP,USA_SYL_HL2_Tca_Js_1,USA_SYL_HL2_Tca_Js_2,USA_SYL_HL2_Tca_Js_3,USA_SYL_HL2_Tca_Js_4,USA_SYL_HL2_Ovi_Js_5,USA_SYL_HL2_Ovi_Js_6,USA_SYL_HL2_Bal_Js_7,USA_SYL_HL2_Tca_Js_8,USA_SYL_HL2_Asa_Js_9,USA_SYL_HL2_Tca_Js_10,USA_SYL_HL2_Tca_Js_11,USA_SYL_HL2_Bal_Js_12,USA_SYL_HL2_Asa_Js_13,USA_SYL_HL2_Asa_Js_14,USA_SYL_HL2_Asa_Js_15,USA_SYL_HL2_Asa_Js_16,USA_SYL_HL2_Asa_Js_17,USA_SYL_HL2_Asa_Js_18,USA_SYL_HL2_Tca_Js_19,USA_SYL_HL2_Tca_Js_20
2016-09-18T00:00:00Z,2016-09-17T18:10:05Z,0.8699126943600001,0.36677032235999996,0.2480718582,0.3811995144,0.74925888192,0.08572022028,0.15662243879999999,0,0.07773995303999999,0.20390844095999996,NA,0.13727169792,0.04155201468,0.16056357083999998,0,0.00637570584,0.10220831892,0.81332307072,0.15222588588,0.37089330623999994
2016-09-18T00:30:00Z,2016-09-17T18:40:05Z,0.7608856507199999,0.27876567383999995,0.24340673843999996,0.44021834639999996,0.7060584157199999,0.09296461764,0.167626962,0,0.07799948424,0.163362294,NA,0.12018241259999998,0.0223125282,0.16111037196,0,0,0.09831744395999999,0.60230060316,0.14592051179999999,0.2619838584
2016-09-18T01:00:00Z,2016-09-17T19:10:05Z,0.6227306254799999,0.21906535859999998,0.19871051975999998,0.46216821924,0.62723456388,0.08378870724,0.14713556292,0,0.05235708384,0.11881186596,NA,0.09302335451999999,0.0084966264,0.13368525192,0,2.5397892e-4,0.09624370932000001,0.48961585152,0.15174115776,0.1931987844
2016-09-18T01:30:00Z,2016-09-17T19:40:05Z,0.56724613596,0.1598389416,0.171247986,0.2878215966,0.5220230097599999,0.05825088899999999,0.1125247284,0,0.0325374642,0.08601544836,NA,0.0635896872,0,0.0819355428,0,0,0.04532170932,0.35318988432,0.10639116468,0.15222620807999998
2016-09-18T02:00:00Z,2016-09-17T20:10:05Z,0.5274058175999999,0.12470502132,0.10882188756,0.35339416236,0.49109256539999996,0.061481241,0.10331587044,0,0.05293518336,0.08253163008,NA,0.05286505824,0,0.0791459064,0,0,0.027271454399999995,0.25886604096,0.0822144708,0.10724314391999999
2016-09-18T02:30:00Z,2016-09-17T20:40:05Z,0.48577691232000003,0.09441860219999999,0.08494695252,0.22935392568,0.40597320888,0.05108039532,0.05219137044,0,0.036713259,0.0525816378,NA,0.03916969596,0,0.029840982119999998,0,0,0.00915920388,0.2058141996,0.05958205092,0.08610495372
2016-09-18T03:00:00Z,2016-09-17T21:10:05Z,0.43916295024,0.07599282083999999,0.07142167908,0.23534410211999998,0.39542956668,0.042910908479999996,0.03638727,0,0.029887287840000002,0.039482772119999995,NA,0.026149783319999998,0,0.0357049224,0,0,0.0089495874,0.1884678948,0.05431091976,0.07132595976
2016-09-18T03:30:00Z,2016-09-17T21:40:05Z,0.38598109488000004,0.0686262096,0.0617345226,0.26779676508,0.37199070108,0.04721265576,0.025554245399999998,0,0.02682571896,0.041437468799999995,NA,0.02199717,0,0.05236940339999999,0,0,0.00560787048,0.16342392204,0.04609983636,0.05462394983999999
2016-09-18T04:00:00Z,2016-09-17T22:10:05Z,0.37623327444000004,0.053997572519999995,0.0614241252,0.24047610732,0.34094813832,0.04043248632,0.01230606468,0,0.027104459400000003,0.026887915079999998,NA,0.01794830112,0,0.0231694758,0,0.0014726944800000001,0,0.15528369131999997,0.047589729479999995,0.0439189506
2016-09-18T04:30:00Z,2016-09-17T22:40:05Z,0.34561453608,0.05424870455999999,0.06733010267999999,0.3311642196,0.39973098708,0.0434787336,0.00954074448,3.3125292e-5,0.022399034399999997,0.03796828488,NA,0.0184953366,0,0.07223009472,0,0.006031560239999999,0.006465691439999999,0.15533880192,0.04265761068,0.03613081464
2016-09-18T05:00:00Z,2016-09-17T23:10:05Z,0.33876618839999995,0.04502334816,0.06706794924000001,0.30640952628,0.36558856403999995,0.03474539424,0.014588256239999998,0,0.01949569092,0.03989579652,NA,0.01909379412,0,0.05703626051999999,0.03075711048,0.0068565384,0.0064047852,0.1637763786,0.03483512424,0.03597819804
2016-09-18T05:30:00Z,2016-09-17T23:40:05Z,0.29636227367999995,0.038361014639999996,0.054371129039999994,0.34461514872,0.35553326904,0.042043841639999996,0.01492633728,0.00334082592,0.026257305239999997,0.04178881224,NA,0.00451145556,0.02601372348,0.07339155768,0.01041551712,0.004768922879999999,0.0157477086,0.15559603379999998,0.018897044039999998,0.03332735028
2016-09-18T06:00:00Z,2016-09-18T00:10:27Z,0.30230346924,0.02980450728,0.06335763984,0.39009612311999997,0.41225411664,0.04192599384,0.009042054479999999,0.00586571652,0.021647287799999998,0.05380085772,NA,0.00744349752,0.0465337944,0.114842772,0.11117117448,0.01675594548,0.013182091559999998,0.15579820044,0.01749846024,0.023748626880000002
2016-09-18T06:30:00Z,2016-09-18T00:40:27Z,0.29564063532,0.03893621328,0.06619184244,0.44313337368,0.42095337876,0.045044863559999995,0.04943850228,0.01186747632,0.007156141919999999,0.06365769875999999,NA,0.0011332166399999999,0.099173943,0.12261922776,0.10651981427999999,0.0195006078,0.0083614338,0.16005501287999999,0.01608168096,0.01911695112
2016-09-18T07:00:00Z,2016-09-18T01:10:27Z,0.21917693088,0.030430886039999997,0.06608228544,0.39184442244,0.3548113254,0.04615416396,0,0.01988255304,0,0.045313634160000005,NA,0,0.14035969548,0.1270526904,0.13223626632,0.02063728224,0.00952257204,0.15216677388,0.028595940839999997,0.012740557319999998
2016-09-18T07:30:00Z,2016-09-18T01:40:27Z,0.22693248972000002,0.02845383768,0.05942985984,0.30821985252,0.29848496471999997,0.03821793516,0.019110041999999997,0.02444545116,0.012976473239999998,0.03506729868,NA,0.00369848916,0.169821657,0.08908014419999999,0.024441355799999998,0.01447394004,0,0.12399465384,0.018580679279999998,0.00862488576
2016-09-18T08:00:00Z,2016-09-18T02:10:27Z,0.20664741024,0.026504073,0.055945819439999996,0.22582930607999996,0.22285258560000001,0.02357273124,0,0.02138092632,0.027115153559999997,0.036851020559999996,NA,0.008683430399999999,0.18362860775999998,0.06980078772,0,0.00726594552,0.00365943888,0.08229741948,0.02251407636,0.008426348279999999
2016-09-18T08:30:00Z,2016-09-18T02:40:27Z,0.16242394283999997,0.02257316136,0.05259497976,0.22650126336,0.19291527900000002,0.021453072479999998,0,0.0287019144,0.044807321879999994,0.03398546196,NA,0.020349385199999997,0.21709827072000001,0.09865450188,0.08450703324,0.01120760424,0.013404495239999998,0.05439979403999999,0.02379861648,0.00827170956
2016-09-18T09:00:00Z,2016-09-18T03:10:27Z,0.09654062436,0.007771248,0.04633856207999999,0.18265388328,0.12705699204,0.0175149702,0,0.02560296456,0.03929962032,0.02664816624,NA,0.040481847359999996,0.23159759039999997,0.13848565284,0.09914226443999999,0.01208486124,0.02628968976,0.03513277656,0.025097265,0.00630817848
2016-09-18T09:30:00Z,2016-09-18T03:40:27Z,0.13578263208,0.006200166239999999,0.03162823596,0.0100994544,0.0201133818,0,0,0.02369348316,0.09700481448,0.0045195400799999995,NA,0.03355310556,0.26379527436,0.022736451599999995,0.25508949408,0.00248294088,0.00570652056,0.00750918168,0.017917623,0.009741868919999999
2016-09-18T10:00:00Z,2016-09-18T04:10:27Z,0.07092697283999999,0.00475948836,0.00309377484,0,0,0.0018577249199999998,0,0.0244522026,0.11891543903999999,0.0012862602,NA,0.0336424554,0.29430302652,0,0.09937280555999999,0,0.00861258024,0,0.02181886956,0.0041622523199999996
2016-09-18T10:30:00Z,2016-09-18T04:40:27Z,0,8.0495748e-4,0,0.02980136448,0,0.015776658,0,0.02778731712,0.08599575996,0,NA,0.045989978040000004,0.30156415416,0.058760872559999996,0.14798790503999998,0.0053371422,0.014128188839999998,0,0.012344118119999999,0
2016-09-18T11:00:00Z,2016-09-18T05:10:27Z,0.023349738239999997,0,0.00253208088,0.08948340612,0.035974379519999995,0.02808985752,0,0.024656826959999996,0.09225397188000001,0.01093237164,NA,0.07869597012,0.33825119111999996,0.15024156696,0.14818281876,0.02134839168,0.01754445024,0,0.0042077066399999995,6.0536556e-4
2016-09-18T11:30:00Z,2016-09-18T05:40:27Z,0.05337802368,0.0062327966400000006,0.022083237,0.13441513572,0.04453102404,0.057349013760000005,0,0.033501612959999996,0.1140077898,0.01722340872,NA,0.08903316132,0.4291232184,0.08273406816000001,0.12980756484,0.02089242756,0.008606395079999999,0,0,0.00799723296
2016-09-18T12:00:00Z,2016-09-18T06:10:27Z,0.08562631356,0.01664571276,0.06173761248,0.08848527552,0.01604615148,0.06435427788,0,0.041493715199999996,0.13676961096,0.021935840039999998,NA,0.1039776894,0.4863575502,0.061763857559999996,0.22112699904,0.020549601,0,0,0.0035579347199999997,0.01126994508
2016-09-18T12:30:00Z,2016-09-18T06:40:27Z,0.02865751704,0.01635054552,0.08714704715999999,0.09560264832,0,0.06790216644,0,0.042493929119999996,0.20959346412000002,0.01618216992,NA,0.10209876191999999,0.512192952,0.06498167904,0.48865926528,0.02959976448,0.00119902788,0,0.015760736640000002,0.00876347532
2016-09-18T13:00:00Z,2016-09-18T07:10:27Z,0,0.01045515312,0.08668905984,0.12808419552,0,0.07623066635999999,0,0.04632641243999999,0.16025430852,0.0038378642399999998,NA,0.10015914815999999,0.58683156552,0.09295196724,0.5716750824,0.043265188079999996,0.01880189244,0,0.027355163760000002,0.01005427404
2016-09-18T13:30:00Z,2016-09-18T07:40:27Z,0.00310723524,0.00674718768,0.11704609296,0.09914565743999999,0,0.0640678932,0,0.054733621680000004,0.15306614963999998,0.00266645736,NA,0.09613446515999999,0.62921634912,0.027981015479999996,0.67075539984,0.038657983679999994,0,0,0.0195061878,0.00251497944
2016-09-18T14:00:00Z,2016-09-18T08:10:27Z,0.09162925956,0.021182386679999998,0.10262824308,0.12537183276,0,0.07715112048,0,0.04820910696,0.16969539347999998,0.00785788632,NA,0.06406892712,0.69775800012,0.01512589644,0.48072568464,0.0058999946400000005,0,0,0,0.01479143736
2016-09-18T14:30:00Z,2016-09-18T08:40:27Z,0.12124123272,0.02727536004,0.19460127816,0.11399097816,0.054950941440000005,0.07376131007999999,0.89197425864,0.04216252104,0.27476919396,0.01410247764,NA,0.047640427560000004,0.74873426832,0.057318387119999994,0.6931237917599999,0.00310774608,0,0.030892597199999997,0,0.027683180999999998
2016-09-18T15:00:00Z,2016-09-18T09:10:27Z,0.15911792783999998,0.0169468938,0.25488876132,0.31065223103999995,0.99094607028,0.05975369964,3.3951388579199997,0.02041360488,0.56653870716,0.03211727112,NA,0.03742239852,0.83069654112,0.12900956292,0.7606607328,0.02051289036,0.00923166468,3.03736284648,0,0.08321364828
2016-09-18T15:30:00Z,2016-09-18T09:40:27Z,0.31961185595999997,0.23661400032000002,0.32817790836,0.4947676488,4.2179317812,0.04382038872,7.1253294192,1.9646100000000002e-4,1.47054837672,0.03815208756,NA,0.36085678632,1.02463870284,0.44598544056,1.21060295496,0.53864080884,0.38380223988,8.851688337599999,0,0.61648672248
2016-09-18T16:00:00Z,2016-09-18T10:10:27Z,0.9438430482,1.05208437564,0.42745845887999995,1.47639981168,7.227015267599999,0.08324910792,10.216117584000001,0,2.77729450848,0.14958708048,NA,1.58415646644,1.7695955109599997,1.21481150616,3.9790841219999997,2.31508440036,1.34973008568,13.989670614,0,1.97303194188
2016-09-18T16:30:00Z,2016-09-18T10:40:27Z,2.10392126856,2.4644326266,0.40933863216,2.8559391397200002,8.341765272,0.06912474912,11.596677911999999,0,3.3738124305599997,0.7810371457199999,NA,3.7365751908,3.0155080788,1.5858459468,7.4334952115999995,4.9328337168,2.10762713448,16.1646145812,0,3.34248332616
2016-09-18T17:00:00Z,2016-09-18T11:10:27Z,2.9570309830799997,3.4916396439599997,0.41425773732,4.0731716808,8.9587347696,0.061379366039999994,12.254655618,0.049524824519999996,3.7545793884,1.8302504763599998,NA,4.5910481616,3.8229692652,1.43006853456,7.5308171832,5.459635137599999,2.2253048452799997,16.877284002,0.24928827408,4.0458663828
2016-09-18T17:30:00Z,2016-09-18T11:40:27Z,3.7719853811999995,4.242184578,0.53789881392,3.8651127623999995,8.98446645,0.11222214192,12.0093476148,0.16380652536,3.867214932,2.92224189636,NA,3.9890892204,4.061820888,1.53374931828,6.704844472799999,5.4964597608,2.33379211824,16.7794817112,0.6123907990799999,4.504119332399999
2016-09-18T18:00:00Z,2016-09-18T12:10:27Z,4.5855996516,4.4345724552,0.78850658304,4.580921753999999,9.2310823116,0.10236146976,12.167658813600001,0.28220738796,3.9326695920000003,3.7923653376,NA,3.9277319615999997,4.2508751471999995,1.6393348155599998,6.87566367,5.5326537972,2.40275063556,16.569194072400002,0.9094410619200001,4.7755123992
2016-09-18T18:30:00Z,2016-09-18T12:40:27Z,4.8114243576,4.7262231755999995,1.4588423046,5.2121540807999995,9.1181249676,0.14364458927999998,12.3291362484,0.42508134468,4.1215188276,4.429162475999999,NA,4.5571186872,4.1500385244,2.0265156234,6.647421405599999,5.894613860399999,2.47693940676,16.2718496388,1.36771032744,5.1045425964
2016-09-18T19:00:00Z,2016-09-18T13:10:27Z,5.0296236012,4.8945626136,2.1675010759199997,4.7252044296,9.1941394536,0.28696121135999997,12.5695619424,0.5303762855999999,4.23862821,4.7108476476000005,NA,4.922205497999999,3.9600030491999996,1.60023874104,7.0043875776,6.008879005200001,2.48947314264,15.7789767564,1.97302634928,5.2434185507999995
2016-09-18T19:30:00Z,2016-09-18T13:40:27Z,5.5232513424,4.8107384424,2.15329071996,4.8955378932,9.7873979076,0.35657923680000003,12.940997994,0.69049542024,4.4840474424000005,4.7908551636,NA,4.907566458,3.9581563176,1.5288644325599998,6.8026422455999995,6.1397713224,2.60177354064,13.165058930399999,2.6686008586799996,5.1060294936
2016-09-18T20:00:00Z,2016-09-18T14:10:27Z,5.4823581648,4.6244579759999995,1.7625596598,4.7001526164,9.9636820236,0.3387153294,12.480123139199998,0.81100288512,4.2677501291999995,4.4689220496,NA,4.9878326124,3.6344822868,1.47786071004,5.5108614635999995,5.837807231999999,2.5891353882,12.8534418,3.06030317544,5.057499722399999
2016-09-18T20:30:00Z,2016-09-18T14:40:27Z,5.29285068,4.4248080419999996,1.4837175522000001,5.4606482748,10.213574112,0.23652992232,12.4426604232,0.7507073959199999,4.001555617199999,3.9732266627999997,NA,4.850714844,3.3524927711999997,1.42708832208,3.924936108,5.8511440835999995,2.58449570424,12.543236020799998,2.8229526698400003,4.9604559084
2016-09-18T21:00:00Z,2016-09-18T15:10:27Z,5.292607589999999,4.3195636944,1.4268571812,4.6836372852,9.332077474799998,0.3243981348,11.6224058016,0.6864358626,4.0246501752,4.01290911,NA,4.6169855064,3.0188229609599997,1.3703993557199998,4.0209933456,5.276214212399999,2.5633791651599998,12.3099559272,2.82388459788,4.951091286
2016-09-18T21:30:00Z,2016-09-18T15:40:27Z,4.988002370399999,4.158478656,1.21887317484,4.4045676251999994,8.563503816,0.30179077164,10.9960526304,0.64421909352,3.631116636,4.29004548,NA,4.1067175896,2.46702093444,1.4525422552799998,3.44228829264,4.7213617644,2.49689665368,11.9105539092,2.6205020870399998,4.7786940864
2016-09-18T22:00:00Z,2016-09-18T16:10:27Z,4.3813084752,3.9048474744,1.0083796995599998,3.6121507487999995,6.915558221999999,0.23999360723999996,9.452973524399999,0.60490945692,3.10191195996,4.1004695412,NA,3.2502065904,1.76624422236,1.1409720721199998,2.6559599263199996,3.34304411148,2.2888702764,11.2800127032,2.39742725796,4.2697656504
2016-09-18T22:30:00Z,2016-09-18T16:40:27Z,3.9792488075999994,3.6274145256,0.8031591226799999,2.7860419090799997,5.1998884344,0.1987297596,7.3106201952,0.49716041076,2.37880932912,3.6461810916,NA,2.48354892,1.2854869902,0.86798302092,2.1231886370399997,2.56050073908,1.9494598211999998,10.1155825152,2.132782416,3.8990521188000002
2016-09-18T23:00:00Z,2016-09-18T17:10:27Z,3.2463873846,3.03564951612,0.60083214732,1.78194730392,3.5415759956399997,0.16669421388,4.6187082107999995,0.39520509695999995,1.5213306794399999,2.98496799684,NA,1.38291944832,0.68595474924,0.59549750532,1.06624750032,1.64619956808,1.44689422212,8.4361649292,1.8186660687599998,3.26848091292
2016-09-18T23:30:00Z,2016-09-18T17:40:27Z,2.64533956344,2.44886794056,0.34557550128,1.09416558132,2.2972301496,0.09425258783999999,3.1001491026,0.3071472426,0.99359050644,2.3775374019599997,NA,0.75022752744,0.33896261808,0.45783575172,0.584699481,0.99759105396,1.0072527008399998,4.2444371844,1.42835451876,2.63396502756
2016-09-19T00:00:00Z,2016-09-18T18:10:27Z,2.04031659996,1.9651104133200001,0.16831525104,0.6156166806,1.43380112112,0.05858422524,2.06550863028,0.21073884336,0.66855151188,1.9160055054,NA,0.40325263776,0.16973075051999997,0.26580085488,0.17485564932,0.5869101596399999,0.68190700104,3.01651497108,1.08930310884,2.0950073247599996
2016-09-19T00:30:00Z,2016-09-18T18:40:27Z,1.5533187796799999,1.4928732802799998,0.057154032359999996,0.3923627184,0.85076740044,0.03378393828,1.1743615126799998,0.14463734328,0.43586359812000003,1.36039385268,NA,0.20202012683999998,0.058722828479999996,0.1461555738,0.06109104168,0.35693719595999995,0.41894126244,2.32492436064,0.86879613492,1.565359254
2016-09-19T01:00:00Z,2016-09-18T19:10:27Z,1.13403274416,1.11434116536,0.00469244916,0.17301938112,0.48545120448,0.0090979362,0.74558956392,0.10137939048,0.24857278307999997,0.9870474329999999,NA,0.10845853487999998,0.01036075176,0.13292449596,0,0.18732250152000002,0.24218531963999998,1.4154186229199999,0.64065105144,1.12199663232
2016-09-19T01:30:00Z,2016-09-18T19:40:27Z,0.8355018531599999,0.8289302274,0,0.03607778376,0.36774720432,0.00640892268,0.53631053676,0.05237168615999999,0.15855981228,0.71822539296,NA,0.060095472840000004,0,0.08461764504,0,0.0944556354,0.13727120832,1.29499540848,0.40135487724,0.7985195114399999
2016-09-19T02:00:00Z,2016-09-18T20:10:27Z,0.63461187324,0.6145068671999999,0,0,0.2525497254,0.004171707,0.27806235803999996,0.02145618864,0.0850068018,0.5160661412399999,NA,0.00919116,0,0,0,0.04395538368,0.07417362851999999,0.7025111441999999,0.29097678132,0.57936848544
2016-09-19T02:30:00Z,2016-09-18T20:40:27Z,0.4977767062799999,0.4600623006,0,0.0182532204,0.08805128867999999,0,0.07976382156,0.01606444092,0.053064178919999996,0.3781367676,NA,0.0032413780799999997,0,0.03152385576,0,0.0273510144,0.03053725308,0.24280729019999997,0.24151020371999998,0.39997837907999995
2016-09-19T03:00:00Z,2016-09-18T21:10:27Z,0.41396264099999996,0.3391862922,0,0.0505523052,0.03122139456,0,0.011897016479999998,0.014568967439999999,0.034957371599999995,0.25852403088,NA,0,0,0.04462471872,0,0.027037680839999998,0.02320287048,0.31237532964,0.22474685844,0.2833769322
2016-09-19T03:30:00Z,2016-09-18T21:40:27Z,0.349741674,0.26105829624,0,0.106396749,0.00153918468,0,0,0.0176844978,0.005794339679999999,0.20309676659999998,NA,0.00147791952,0,0.0948287268,0,0.01918326168,0.029806066439999997,0.05047719732,0.17833159044,0.20105713836
2016-09-19T04:00:00Z,2016-09-18T22:10:27Z,0.30624327324,0.19421386091999998,0,0.09638871839999999,0,0.0031675896,0,0.01486093608,0.01390283496,0.12858486228,NA,0.00590857956,0,0.08958710196,0,0.01697393196,0.030813143399999996,0,0.17489690855999998,0.13848937776
2016-09-19T04:30:00Z,2016-09-18T22:40:27Z,0.26159378184,0.1470295566,0,0.06442875756,0,7.5391416e-4,0.00475760664,0.018059150519999997,0.0124922088,0.12319176312,NA,0.01121565816,0,0.07778249424,0,0.01158402636,0.03045771288,0,0.14314615919999998,0.09949485132
2016-09-19T05:00:00Z,2016-09-18T23:10:27Z,0.20415033936,0.10011816539999999,0,0.07278438492,0,0.006016222440000001,0,0.01191212388,0.0512965098,0.07125988463999999,NA,0.01282574556,0,0.040148601119999995,3.6145368e-4,0.006720301079999999,0.023147541,0,0.11673276228,0.06631403184
2016-09-19T05:30:00Z,2016-09-18T23:40:27Z,0.18429281028,0.070071561,0,0.10452318803999999,0.09506537748,0.00678862764,0.04131767376,0.017409004920000002,0.033347209679999996,0.05316599484,NA,0.0116558262,0,0.0864719046,0.061369038359999996,0.0126890892,0.04337358408,0.16844580684,0.11757907115999999,0.036167029919999996
2016-09-19T06:00:00Z,2016-09-19T00:10:48Z,0.09929996424,0.049502979360000005,0,0.08532593747999999,0.12052609056,0.00247459212,0.10520364024,0.024456060359999997,0.0155762334,0.041009259959999995,NA,0.0145931742,0,0.07967841516,0.0720782586,0.01069191972,0.04605651576,0.17467832412,0.10694552868,0.023361154559999996
2016-09-19T06:30:00Z,2016-09-19T00:40:48Z,0.0412183386,0.022056943319999998,0,0.02203498836,0.33302516832,0.001912635,0.26992534392,0.0216068616,0,0.014333755319999999,NA,0.014851668959999998,0,0.0317004408,0,0.0020145708,0.0236239668,0.68822500716,0.0683055306,0.00802010088
2016-09-19T07:00:00Z,2016-09-19T01:10:48Z,0,0,0,0,0.62823877956,0,0.46278444204,0,0.02938212432,0,NA,0,0,0,0.02300384268,0,0,1.11410046036,0,0
2016-09-19T07:30:00Z,2016-09-19T01:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T08:00:00Z,2016-09-19T02:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T08:30:00Z,2016-09-19T02:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T09:00:00Z,2016-09-19T03:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T09:30:00Z,2016-09-19T03:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T10:00:00Z,2016-09-19T04:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T10:30:00Z,2016-09-19T04:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T11:00:00Z,2016-09-19T05:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T11:30:00Z,2016-09-19T05:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T12:00:00Z,2016-09-19T06:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T12:30:00Z,2016-09-19T06:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T13:00:00Z,2016-09-19T07:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T13:30:00Z,2016-09-19T07:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T14:00:00Z,2016-09-19T08:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T14:30:00Z,2016-09-19T08:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T15:00:00Z,2016-09-19T09:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T15:30:00Z,2016-09-19T09:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T16:00:00Z,2016-09-19T10:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T16:30:00Z,2016-09-19T10:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T17:00:00Z,2016-09-19T11:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T17:30:00Z,2016-09-19T11:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T18:00:00Z,2016-09-19T12:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T18:30:00Z,2016-09-19T12:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T19:00:00Z,2016-09-19T13:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T19:30:00Z,2016-09-19T13:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T20:00:00Z,2016-09-19T14:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T20:30:00Z,2016-09-19T14:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T21:00:00Z,2016-09-19T15:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T21:30:00Z,2016-09-19T15:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T22:00:00Z,2016-09-19T16:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T22:30:00Z,2016-09-19T16:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T23:00:00Z,2016-09-19T17:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19T23:30:00Z,2016-09-19T17:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20T00:00:00Z,2016-09-19T18:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20T00:30:00Z,2016-09-19T18:40:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-20T01:00:00Z,2016-09-19T19:10:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
