TIMESTAMP,solar_TIMESTAMP,USA_SIL_OAK_1PR_Qmo_Js_1,USA_SIL_OAK_1PR_Qmo_Js_2,USA_SIL_OAK_1PR_Qmo_Js_3,USA_SIL_OAK_1PR_Qmo_Js_4,USA_SIL_OAK_1PR_Qmo_Js_5,USA_SIL_OAK_1PR_Qmo_Js_6,USA_SIL_OAK_1PR_Qmo_Js_7,USA_SIL_OAK_1PR_Qve_Js_8,USA_SIL_OAK_1PR_Qve_Js_9,USA_SIL_OAK_1PR_Qco_Js_10,USA_SIL_OAK_1PR_Pri_Js_11,USA_SIL_OAK_1PR_Qve_Js_12,USA_SIL_OAK_1PR_Qve_Js_13,USA_SIL_OAK_1PR_Qve_Js_14,USA_SIL_OAK_1PR_Qve_Js_15,USA_SIL_OAK_1PR_Qve_Js_16,USA_SIL_OAK_1PR_Qve_Js_17,USA_SIL_OAK_1PR_Qco_Js_18
2009-06-23T03:00:00Z,2009-06-22T21:59:14Z,1.1947320000000001,1.550304,0.381816,0.75456,0.073584,0.38437200000000005,4.267332,0.160128,1.6653239999999998,0.175608,2.4214320000000003,0.006695999999999999,NA,0.04521599999999999,NA,0.029484,NA,NA
2009-06-23T03:30:00Z,2009-06-22T22:29:14Z,0.8131679999999999,0.915696,0.211428,0.455868,0.028656,0.293112,3.165192,0.092484,0.11494799999999998,0.083844,1.9361519999999999,0.0036539999999999997,NA,0.028187999999999998,NA,0.011735999999999998,NA,NA
2009-06-23T04:00:00Z,2009-06-22T22:59:14Z,0.7231679999999999,0.706932,0.165924,0.559116,0.038664,0.32623199999999997,2.391156,0.14576399999999998,0.055187999999999994,0.052596000000000004,1.538676,6.119999999999999e-4,NA,0.030455999999999997,NA,0.042624,NA,NA
2009-06-23T04:30:00Z,2009-06-22T23:29:14Z,0.41014799999999996,1.104876,0.209592,0.39941999999999994,0.025452,0.299124,1.9782719999999998,0.014435999999999997,0.028332,0.0288,1.371096,7.199999999999999e-4,NA,0.042696,NA,0.020412,NA,NA
2009-06-23T05:00:00Z,2009-06-22T23:59:03Z,0.414,0.7966439999999999,0.10821599999999999,0.44413199999999997,0.023903999999999998,0.19605599999999998,1.872108,0.055836,0.044172,0.031212,1.159272,8.28e-4,NA,0.045467999999999995,NA,0.006372,NA,NA
2009-06-23T05:30:00Z,2009-06-23T00:29:03Z,0.3231,0.668592,0.010799999999999999,0.346968,5.04e-4,0.069012,1.767672,0.0061200000000000004,0.005256,0.013823999999999998,1.1008799999999999,NA,NA,0.060264,NA,0.006552,NA,NA
2009-06-23T06:00:00Z,2009-06-23T00:59:03Z,0.326484,0.345348,3.6e-5,0.19353599999999999,2.88e-4,0.045827999999999994,1.482264,0.014363999999999998,0.01296,NA,0.765612,NA,NA,0.030671999999999998,NA,0.006732,NA,NA
2009-06-23T06:30:00Z,2009-06-23T01:29:03Z,0.329904,0.266868,NA,0.13341599999999998,NA,0.019728,0.885096,0.023687999999999997,0.007019999999999999,NA,0.585036,NA,NA,0.017136000000000002,NA,NA,NA,NA
2009-06-23T07:00:00Z,2009-06-23T01:59:03Z,0.20196,0.068148,NA,0.048923999999999995,NA,0.013896,0.37756799999999996,0.033732,0.02592,NA,0.45558,NA,NA,1.0799999999999998e-4,NA,NA,NA,NA
2009-06-23T07:30:00Z,2009-06-23T02:29:03Z,0.10691999999999999,0.115524,NA,NA,NA,0.002016,0.191664,0.014328,NA,8.639999999999999e-4,0.297684,NA,NA,NA,NA,NA,NA,NA
2009-06-23T08:00:00Z,2009-06-23T02:59:03Z,0.06544799999999999,0.039599999999999996,NA,NA,NA,NA,NA,0.023616,NA,0.005867999999999999,0.15624,NA,NA,NA,NA,NA,NA,NA
2009-06-23T08:30:00Z,2009-06-23T03:29:03Z,0.025991999999999998,0.028296,NA,NA,NA,NA,NA,0.033624,NA,0.003384,0.01638,NA,NA,NA,NA,NA,NA,NA
2009-06-23T09:00:00Z,2009-06-23T03:59:03Z,0.019583999999999997,0.010367999999999999,3.6e-5,NA,NA,NA,NA,NA,NA,0.011231999999999999,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-23T09:30:00Z,2009-06-23T04:29:03Z,0.027863999999999996,0.005921999999999999,7.2e-5,NA,NA,NA,0.181044,NA,NA,0.048708,NA,2.1599999999999996e-4,NA,NA,NA,NA,NA,NA
2009-06-23T10:00:00Z,2009-06-23T04:59:03Z,0.071532,0.001476,1.7999999999999998e-4,0.07876799999999999,NA,NA,0.243864,NA,2.88e-4,0.04086,NA,0.004572,NA,NA,NA,NA,NA,NA
2009-06-23T10:30:00Z,2009-06-23T05:29:03Z,0.10220399999999999,0.033948,3.2399999999999996e-4,0.327996,NA,0.00252,0.31024799999999997,NA,0.0020879999999999996,0.27777599999999997,NA,0.019871999999999997,NA,0.002664,NA,NA,NA,NA
2009-06-23T11:00:00Z,2009-06-23T05:59:03Z,0.223776,0.08765999999999999,0.005183999999999999,0.91674,NA,0.022823999999999997,1.039896,NA,0.0477,0.19169999999999998,0.038628,0.037691999999999996,NA,0.023544,NA,NA,NA,NA
2009-06-23T11:30:00Z,2009-06-23T06:29:03Z,0.5023799999999999,0.314568,0.0225,1.1670479999999999,0.019691999999999998,0.07776,2.9943,0.032184,0.128376,0.39812400000000003,0.27727199999999996,0.08366399999999999,NA,0.010835999999999998,NA,NA,NA,NA
2009-06-23T12:00:00Z,2009-06-23T06:59:03Z,0.963252,0.842868,0.34487999999999996,1.5543359999999997,0.266076,0.23868,3.8294639999999998,0.154044,0.181656,0.82026,0.41839199999999993,0.1179,NA,0.024264,NA,NA,NA,NA
2009-06-23T12:30:00Z,2009-06-23T07:29:03Z,1.6048079999999998,2.0401559999999996,0.7422839999999999,3.619836,1.1276279999999999,0.49791599999999997,6.013296,0.166176,0.420336,1.244196,0.7877879999999999,0.126432,NA,0.06706799999999999,NA,1.0799999999999998e-4,NA,NA
2009-06-23T13:00:00Z,2009-06-23T07:59:03Z,3.521736,8.818019999999999,2.45574,6.668387999999999,5.748264,2.3501879999999997,11.125691999999999,1.057968,1.7956439999999998,4.0689,1.5724079999999998,0.205056,NA,0.043632,NA,0.060948,NA,NA
2009-06-23T13:30:00Z,2009-06-23T08:29:03Z,4.86954,21.812652,3.694896,11.532851999999998,8.935884,4.838976,15.234083999999998,2.237148,3.3516,7.605828000000001,2.8782,0.258264,NA,0.068292,NA,0.104832,NA,NA
2009-06-23T14:00:00Z,2009-06-23T08:59:03Z,6.170256,38.86632,7.643376,19.193976,15.788592,8.206415999999999,17.079768,2.5872479999999998,8.068895999999999,15.546996,4.206239999999999,0.343152,NA,0.083088,NA,0.45831599999999995,NA,NA
2009-06-23T14:30:00Z,2009-06-23T09:29:03Z,6.724799999999999,48.395484,8.757036,19.236528,18.891648,9.621179999999999,19.077444,3.782124,14.232492,21.8043,5.728932,0.38462399999999997,NA,0.099396,NA,0.9574199999999999,NA,NA
2009-06-23T15:00:00Z,2009-06-23T09:59:03Z,7.312751999999999,58.406112,10.488384,22.338036,23.062931999999996,12.973463999999998,22.214951999999997,4.925628,27.207359999999998,38.983716,7.363908,0.6219,NA,0.277956,NA,2.1165119999999997,NA,NA
2009-06-23T15:30:00Z,2009-06-23T10:29:03Z,8.357004,82.159812,13.670603999999999,27.324791999999995,29.420711999999998,16.011684,23.246351999999998,6.553548,44.974188,73.90724399999999,10.102968,0.9699119999999999,NA,0.40525199999999995,NA,3.090888,NA,NA
2009-06-23T16:00:00Z,2009-06-23T10:59:03Z,7.9556759999999995,86.64228,14.359751999999999,33.200748,34.506071999999996,18.32328,24.315084,7.33374,74.346768,118.919484,12.154895999999999,1.244592,NA,0.601884,NA,4.695192,NA,NA
2009-06-23T16:30:00Z,2009-06-23T11:29:03Z,7.568388,78.216156,13.767336,23.813676,29.132208,16.380252,23.638031999999995,7.755156,64.99206,113.90405399999999,13.056515999999998,1.2211919999999998,NA,0.694116,NA,5.39046,NA,NA
2009-06-23T17:00:00Z,2009-06-23T11:59:03Z,11.306735999999999,101.4264,13.8159,23.19426,30.134537999999996,16.567794,29.359403999999998,10.056023999999999,77.188176,108.888624,14.141376,1.304316,NA,0.954468,NA,7.407036,NA,NA
2009-06-23T17:30:00Z,2009-06-23T12:29:03Z,7.607484,67.081032,13.864464,22.574844,31.136867999999996,16.755336,23.000184,8.914176,91.57006799999999,103.873194,15.889751999999998,1.3906079999999998,NA,1.26396,NA,9.909396,NA,NA
2009-06-23T18:00:00Z,2009-06-23T12:59:03Z,6.852779999999999,62.09337599999999,13.288284,21.344112,37.364903999999996,15.649595999999999,24.058548000000002,8.805024,108.57931199999999,98.85776399999999,16.33284,1.152684,NA,1.076328,NA,7.632,NA,NA
2009-06-23T18:30:00Z,2009-06-23T13:29:03Z,7.44732,76.624668,14.610456,22.022388,36.72648,17.525592,24.435935999999998,8.978976,85.659948,102.85036199999999,17.26776,1.5127199999999998,NA,1.3373279999999999,NA,10.194192,NA,NA
2009-06-23T19:00:00Z,2009-06-23T13:59:03Z,7.466652,67.360536,14.010911999999998,20.21238,34.35102,15.649595999999999,24.460128,8.451,62.302139999999994,103.07037959999998,16.289928,1.262376,NA,0.908496,NA,8.734895999999999,NA,NA
2009-06-23T19:30:00Z,2009-06-23T14:29:03Z,7.0970759999999995,74.862792,14.711472,21.481416,35.480412,18.32328,28.669392000000002,9.187164,72.765828,103.2904008,17.06184,1.5189840000000001,NA,1.795428,NA,9.172044,NA,NA
2009-06-23T20:00:00Z,2009-06-23T14:59:03Z,7.3087919999999995,83.15384399999999,15.097212,25.572384,39.436956,18.732708,26.723195999999998,9.510551999999999,80.56868399999999,103.51041839999999,19.055412,1.675224,NA,1.882152,NA,11.720628,NA,NA
2009-06-23T20:30:00Z,2009-06-23T15:29:03Z,7.524792,81.13806,16.551288,23.5278,42.724548,18.32328,30.820607999999996,9.989784,65.071872,103.730436,19.92132,1.58544,NA,2.1497759999999997,NA,12.268116,NA,NA
2009-06-23T21:00:00Z,2009-06-23T15:59:03Z,7.153416,65.98746,14.863752,20.388708,35.39916,14.944355999999999,26.393112,8.998668,74.017512,59.697072,18.490607999999998,1.22148,NA,1.422216,NA,9.257796,NA,NA
2009-06-23T21:30:00Z,2009-06-23T16:29:03Z,6.432264,50.746788,10.757916,17.066484,21.91338,11.204927999999999,18.221508,7.155107999999999,37.565316,39.244139999999994,15.568235999999999,1.002816,NA,0.9764999999999999,NA,6.079428,NA,NA
2009-06-23T22:00:00Z,2009-06-23T16:59:03Z,6.629975999999999,46.895616000000004,10.032444,19.88154,23.304456,11.204927999999999,20.304468,6.3279,40.693176,25.172856,12.709259999999999,0.9373319999999999,NA,0.922752,NA,2.948292,NA,NA
2009-06-23T22:30:00Z,2009-06-23T17:29:03Z,7.019136,56.598912,12.800916,18.217512,31.183559999999996,13.287384,22.89672,6.964163999999999,37.295891999999995,29.342736,14.061204,0.751464,NA,0.8708039999999999,NA,3.636252,NA,NA
2009-06-23T23:00:00Z,2009-06-23T17:59:03Z,7.4237400000000004,59.749199999999995,16.826796,22.444812,33.03468,19.573235999999998,24.298776,7.89138,39.29886,37.901556,15.809724,1.03446,NA,1.295388,NA,4.052232,NA,NA
2009-06-23T23:30:00Z,2009-06-23T18:29:03Z,6.86844,53.833859999999994,16.517628,21.222972,20.914956,17.525592,21.627216,6.899184,32.131367999999995,19.218636,15.942276,0.79632,NA,0.545364,NA,3.944196,NA,NA
2009-06-24T00:00:00Z,2009-06-23T18:59:03Z,6.168527999999999,47.17584,10.701288,16.742843999999998,15.99876,10.129572,23.648723999999998,4.558896,11.688875999999999,10.00926,14.142599999999998,0.495684,NA,0.43182,NA,1.976292,NA,NA
2009-06-24T00:30:00Z,2009-06-23T19:29:03Z,5.05332,22.697855999999998,6.017796,5.648904,6.882911999999999,4.995216,15.918407999999998,2.633616,2.6244359999999998,3.7619279999999997,10.483632,0.39581999999999995,NA,0.33278399999999997,NA,0.8308079999999999,NA,NA
2009-06-24T01:00:00Z,2009-06-23T19:59:03Z,3.82662,7.435511999999999,2.2768919999999997,3.640212,1.2196799999999999,1.4268239999999999,10.523736,1.503504,5.019588,1.1386079999999998,7.147332,0.262728,NA,0.15372,NA,0.39736799999999994,NA,NA
2009-06-24T01:30:00Z,2009-06-23T20:29:03Z,2.1497759999999997,3.0120839999999998,0.924372,1.39428,1.0911959999999998,0.714636,8.669772,1.4529599999999998,0.6874199999999999,0.935928,5.328468,0.193788,NA,0.08373599999999999,NA,0.13028399999999998,NA,NA
2009-06-24T02:00:00Z,2009-06-23T20:59:03Z,1.3917959999999998,2.027952,0.6426719999999999,1.4027759999999998,0.597636,0.38851199999999997,5.225867999999999,0.9470879999999999,0.676044,0.246276,3.893328,0.070668,NA,0.224172,NA,0.138852,NA,NA
2009-06-24T02:30:00Z,2009-06-23T21:29:03Z,1.269036,1.36782,0.566352,1.316844,0.9268919999999999,0.42328799999999994,3.930624,0.8426159999999999,0.38008800000000004,0.11145599999999999,3.0331439999999996,0.009252,NA,0.085104,NA,0.12232799999999999,NA,NA
2009-06-24T03:00:00Z,2009-06-23T21:59:03Z,1.2135960000000001,1.1859119999999999,0.327348,1.419876,0.313056,0.26546400000000003,3.004236,0.466488,0.28314,0.030671999999999998,2.312856,0.011628000000000001,NA,0.085788,NA,0.085608,NA,NA
2009-06-24T03:30:00Z,2009-06-23T22:29:03Z,0.83232,1.0191599999999998,0.303444,1.070892,0.11656799999999999,0.213372,1.597896,0.33065999999999995,0.23713199999999998,0.024371999999999998,1.94292,0.0063,NA,0.13827599999999998,NA,0.114624,NA,NA
2009-06-24T04:00:00Z,2009-06-23T22:59:03Z,0.390348,1.0251359999999998,0.280512,0.47926799999999997,0.0171,0.05173199999999999,0.928728,0.44423999999999997,0.26906399999999997,NA,1.431324,9.72e-4,NA,0.001764,NA,0.07912799999999999,NA,NA
2009-06-24T04:30:00Z,2009-06-23T23:29:03Z,0.22550399999999998,0.432324,0.126612,0.43354799999999993,0.01242,0.031139999999999998,0.7092719999999999,0.263736,0.75528,NA,1.113084,0.004842,NA,0.004644,NA,0.008028,NA,NA
2009-06-24T05:00:00Z,2009-06-23T23:58:51Z,0.124776,0.340596,0.067932,0.265176,0.024012,0.010116,0.57402,0.18806399999999998,0.07758,0.010728,0.8634599999999999,0.008712,NA,0.008928,NA,NA,NA,NA
2009-06-24T05:30:00Z,2009-06-24T00:28:51Z,0.09424799999999998,0.300744,0.05781599999999999,0.26866799999999996,0.010872,0.031139999999999998,0.053459999999999994,0.11836799999999999,0.09561599999999999,NA,0.718308,NA,NA,0.029268,NA,NA,NA,NA
2009-06-24T06:00:00Z,2009-06-24T00:58:51Z,0.111852,0.192276,0.060048,0.202068,0.007272,0.005688,0.66006,0.17024399999999998,0.052199999999999996,NA,0.665748,NA,NA,0.009359999999999999,NA,NA,NA,NA
2009-06-24T06:30:00Z,2009-06-24T01:28:51Z,0.08312399999999999,0.194724,0.030924,0.029591999999999997,0.004356,6.479999999999999e-4,0.39524400000000004,0.06624,0.034272000000000004,NA,0.57168,3.6e-5,NA,0.009576,NA,7.920000000000001e-4,NA,NA
2009-06-24T07:00:00Z,2009-06-24T01:58:51Z,0.084816,0.26938799999999996,0.017315999999999998,0.098712,0.006083999999999999,0.00252,NA,0.07635600000000001,0.839988,NA,0.481068,NA,NA,0.030492,NA,0.008676,NA,NA
2009-06-24T07:30:00Z,2009-06-24T02:28:51Z,0.03888,0.089712,0.004032,0.179532,0.014688,0.00252,NA,0.021564,0.029627999999999998,0.024768,0.433224,NA,NA,0.03573,NA,5.76e-4,NA,NA
2009-06-24T08:00:00Z,2009-06-24T02:58:51Z,0.010908,0.141012,NA,0.002052,0.017747999999999996,0.00252,NA,0.029915999999999998,0.182376,0.005112,0.42551999999999995,4.3199999999999993e-4,NA,0.040968,NA,NA,NA,NA
2009-06-24T08:30:00Z,2009-06-24T03:28:51Z,0.006984,0.1431,NA,0.0023399999999999996,0.006875999999999999,0.044784,NA,0.0387,0.0024839999999999997,0.0029879999999999998,0.303984,1.44e-4,NA,0.020915999999999997,NA,NA,NA,NA
2009-06-24T09:00:00Z,2009-06-24T03:58:51Z,0.0015119999999999999,0.073656,0.001836,0.007344,0.004104,0.08704799999999999,NA,0.018108,0.0693,NA,0.225972,0.0018719999999999997,NA,8.639999999999999e-4,NA,NA,NA,NA
2009-06-24T09:30:00Z,2009-06-24T04:28:51Z,NA,0.040824,0.0037439999999999995,0.048348,0.011448,0.05472,NA,0.05745599999999999,0.086436,NA,0.21920399999999998,0.005544,NA,9.359999999999999e-4,NA,NA,NA,NA
2009-06-24T10:00:00Z,2009-06-24T04:58:51Z,NA,0.009612,0.010835999999999998,0.089352,0.018845999999999998,0.076068,NA,0.06744599999999999,0.062568,NA,0.212508,0.011196,NA,3.6e-5,NA,NA,NA,NA
2009-06-24T10:30:00Z,2009-06-24T05:28:51Z,NA,0.0042840000000000005,0.009684,0.00378,0.026244,0.085284,NA,0.077436,1.253124,NA,0.205812,0.024804,NA,0.0117,NA,NA,NA,NA
2009-06-24T11:00:00Z,2009-06-24T05:58:51Z,NA,0.010692,0.00198,0.009755999999999999,NA,0.09504,0.006192,0.075276,1.0553759999999999,NA,0.134604,0.052848000000000006,NA,0.003528,NA,NA,NA,NA
2009-06-24T11:30:00Z,2009-06-24T06:28:51Z,NA,0.014022,0.00396,0.0063360000000000005,NA,0.060948,0.237312,0.073116,0.037439999999999994,0.008388,0.09860399999999998,0.104904,NA,0.003672,NA,NA,NA,NA
2009-06-24T12:00:00Z,2009-06-24T06:58:51Z,NA,0.017352,0.003276,0.0029159999999999998,0.033048,0.069192,0.289908,0.02754,0.202716,0.081288,NA,0.12708,NA,0.026388000000000002,NA,NA,NA,NA
2009-06-24T12:30:00Z,2009-06-24T07:28:51Z,NA,0.007487999999999999,0.022104,0.0015840000000000001,0.013319999999999999,0.05184,0.541332,0.030077999999999997,0.064764,0.115164,NA,0.18604800000000002,NA,0.012852,NA,NA,NA,NA
2009-06-24T13:00:00Z,2009-06-24T07:58:51Z,NA,3.6e-5,0.046908,0.070668,0.055764,0.07272,0.824184,0.032616,0.45082799999999995,0.155412,NA,0.326808,NA,0.036216,NA,NA,NA,NA
2009-06-24T13:30:00Z,2009-06-24T08:28:51Z,0.038808,0.29343600000000003,0.16884,0.18324,0.15317999999999998,0.17402399999999998,1.4775119999999997,0.249768,0.153612,0.971136,0.01044,0.39384,NA,0.027683999999999997,NA,0.00126,NA,NA
2009-06-24T14:00:00Z,2009-06-24T08:58:51Z,2.2529879999999998,6.921396,1.863756,4.174596,3.377016,2.573388,10.537236,0.690084,0.970092,2.4118559999999998,0.029376,0.563256,NA,0.138852,NA,0.018072,NA,NA
2009-06-24T14:30:00Z,2009-06-24T09:28:51Z,5.084424,22.043556,4.763736,10.554732,9.249444,6.774228,17.528328,1.626588,3.72366,6.132456,0.502812,0.690192,NA,0.229428,NA,0.138852,NA,NA
2009-06-24T15:00:00Z,2009-06-24T09:58:51Z,7.896527999999999,73.62352800000001,13.278167999999999,24.186744,29.821247999999997,18.795744,24.369443999999998,4.324104,37.0395,31.278132,3.310704,1.10502,NA,0.523332,NA,1.327068,NA,NA
2009-06-24T15:30:00Z,2009-06-24T10:28:51Z,8.292708,94.889124,15.146676,19.543391999999997,43.832376000000004,22.725252,24.702191999999997,7.200036,47.512008,93.17052,9.889848,1.184724,NA,1.262232,NA,2.85228,NA,NA
2009-06-24T16:00:00Z,2009-06-24T10:58:51Z,7.6541760000000005,92.039436,16.120224,29.74842,44.769672,23.072976,24.324336,8.060184,63.943884000000004,118.930572,13.713012,1.434348,NA,0.7989839999999999,NA,5.180327999999999,NA,NA
2009-06-24T16:30:00Z,2009-06-24T11:28:51Z,7.436304,89.2701,15.018443999999999,22.872239999999998,42.59502,19.696284,25.379568,8.283744,65.481336,106.51741200000001,15.461855999999997,1.4107319999999999,NA,1.01952,NA,6.578459999999999,NA,NA
2009-06-24T17:00:00Z,2009-06-24T11:58:51Z,7.416936,63.34012799999999,13.97466,17.87274,35.0577,17.106696,20.9511,7.325244,44.476992,60.16863599999999,13.974984000000001,0.932832,NA,0.804024,NA,4.740048,NA,NA
2009-06-24T17:30:00Z,2009-06-24T12:28:51Z,7.203672,50.976144,10.738764,18.243323999999998,22.789403999999998,13.77234,17.687952,4.8576239999999995,24.048648,31.298076,11.418372,0.670752,NA,0.617364,NA,2.679804,NA,NA
2009-06-24T18:00:00Z,2009-06-24T12:58:51Z,7.184628,62.703179999999996,12.338172,18.064619999999998,28.61604,15.749531999999999,21.22452,5.247144,29.55762,34.594344,11.789207999999999,0.655272,NA,0.619524,NA,2.534508,NA,NA
2009-06-24T18:30:00Z,2009-06-24T13:28:51Z,7.3589400000000005,69.29531999999999,14.763924,17.347572,42.17364,19.188467999999997,23.515416,7.4522520000000005,45.257543999999996,55.46412,14.08554,0.639972,NA,0.8636039999999999,NA,4.9158,NA,NA
2009-06-24T19:00:00Z,2009-06-24T13:58:51Z,7.339643999999999,57.33522,10.847411999999998,17.17452,32.234076,14.134032,21.182292,6.421068,29.32722,30.271608,13.231008,0.46083599999999997,NA,0.763848,NA,3.5855279999999996,NA,NA
2009-06-24T19:30:00Z,2009-06-24T14:28:51Z,7.516655999999999,74.211372,14.31018,16.483068,42.973704,18.518472,23.471027999999997,7.494911999999999,50.22342,43.983036,14.645159999999999,0.5095799999999999,NA,1.2222359999999999,NA,4.690044,NA,NA
2009-06-24T20:00:00Z,2009-06-24T14:58:51Z,7.301159999999999,59.838336,12.115151999999998,19.023552,38.960243999999996,16.042896,24.497928,5.987988,40.015296,31.3182,13.627187999999999,0.43574399999999996,NA,0.871452,NA,3.7402919999999997,NA,NA
2009-06-24T20:30:00Z,2009-06-24T15:28:51Z,7.089911999999999,50.725367999999996,9.930672,17.186148,30.431231999999998,13.177152,18.700668,5.719355999999999,25.706736,16.063308,11.358576,0.293184,NA,0.9844559999999999,NA,2.9253959999999997,NA,NA
2009-06-24T21:00:00Z,2009-06-24T15:58:51Z,5.661468,22.85136,5.116212,9.344664,13.177332000000002,6.1617239999999995,15.695856000000001,2.720844,7.967772,6.208595999999999,5.65884,0.2187,NA,0.5475599999999999,NA,1.0995119999999998,NA,NA
2009-06-24T21:30:00Z,2009-06-24T16:28:51Z,5.483916,21.365099999999998,4.780548,8.265924,12.373992,6.671268,14.925528,2.689128,5.406192,4.28796,4.252752,0.230328,NA,0.434448,NA,0.5501159999999999,NA,NA
2009-06-24T22:00:00Z,2009-06-24T16:58:51Z,3.41064,12.219768,3.297744,4.604508,6.638616,2.958732,11.923883999999997,2.168748,3.116808,1.98288,3.012012,0.22158,NA,0.36755999999999994,NA,0.396,NA,NA
2009-06-24T22:30:00Z,2009-06-24T17:28:51Z,5.942664,23.801328,4.868568,5.397875999999999,11.2176,6.545304,16.155503999999997,2.378268,2.92392,2.7369,2.23038,0.213012,NA,0.33721199999999996,NA,0.233424,NA,NA
2009-06-24T23:00:00Z,2009-06-24T17:58:51Z,5.59566,17.354088,3.7329480000000004,3.346956,8.104607999999999,6.105995999999999,14.871456,2.34756,2.294388,2.118636,2.3481,0.204624,NA,0.27936,NA,0.231588,NA,NA
2009-06-24T23:30:00Z,2009-06-24T18:28:51Z,3.37392,10.728972,2.4815159999999996,3.9935879999999995,6.321491999999999,3.312396,12.746196,1.774908,0.9541439999999999,1.197792,2.157444,0.19641599999999998,NA,0.253332,NA,0.139428,NA,NA
2009-06-25T00:00:00Z,2009-06-24T18:58:51Z,5.093243999999999,17.109863999999998,3.807108,5.152895999999999,6.52536,4.800636,18.85068,1.8207,0.712476,0.8316,2.525328,0.13708800000000002,NA,0.254664,NA,0.165312,NA,NA
2009-06-25T00:30:00Z,2009-06-24T19:28:51Z,3.585348,8.767835999999999,1.902744,4.044204,3.140064,2.65968,11.841804,0.8431559999999999,0.352332,0.431172,2.455524,0.076824,NA,0.229932,NA,0.053424,NA,NA
2009-06-25T01:00:00Z,2009-06-24T19:58:51Z,1.504908,3.289176,0.443412,0.829944,1.319256,0.8245439999999999,4.673736,0.37529999999999997,0.18468,0.11383199999999999,1.561212,0.042408,NA,0.231228,NA,0.11073599999999999,NA,NA
2009-06-25T01:30:00Z,2009-06-24T20:28:51Z,0.49460399999999993,0.9281159999999999,0.180108,0.6047279999999999,0.379692,0.20066399999999998,3.2934959999999998,0.213444,0.119736,0.10220399999999999,1.2358799999999999,0.038808,NA,0.18453599999999998,NA,0.025344000000000002,NA,NA
2009-06-25T02:00:00Z,2009-06-24T20:58:51Z,0.41994000000000004,0.39906,0.11699999999999999,0.523512,0.37422,0.077076,1.1780279999999999,0.19540799999999997,0.050904,0.024731999999999997,0.7916399999999999,0.028007999999999998,NA,0.09075599999999999,NA,0.0031680000000000002,NA,NA
2009-06-25T02:30:00Z,2009-06-24T21:28:51Z,0.38322,0.386028,0.113076,0.352548,0.16696799999999998,0.046332,1.0049759999999999,0.177624,0.047952,0.04482,0.65232,0.025092,NA,0.051084,NA,NA,NA,NA
2009-06-25T03:00:00Z,2009-06-24T21:58:51Z,0.379512,0.42256799999999994,0.006695999999999999,0.253584,0.013823999999999998,0.032184,0.763092,0.203364,0.132624,0.002628,0.6478200000000001,3.6e-5,NA,0.05165999999999999,NA,NA,NA,NA
2009-06-25T03:30:00Z,2009-06-24T22:28:51Z,0.37584,0.315576,7.559999999999999e-4,0.116532,0.020915999999999997,0.020627999999999997,0.6813359999999999,0.1431,0.00324,NA,0.434088,NA,NA,0.041328,NA,NA,NA,NA
2009-06-25T04:00:00Z,2009-06-24T22:58:51Z,0.31194,0.190548,4.6799999999999994e-4,0.012564,0.002196,0.006732,0.463644,0.126396,1.7999999999999998e-4,NA,0.42994799999999994,NA,NA,0.032184,NA,NA,NA,NA
2009-06-25T04:30:00Z,2009-06-24T23:28:51Z,0.20591999999999996,0.181764,8.28e-4,0.009504,0.01098,0.00522,0.45683999999999997,0.110088,3.6e-5,NA,0.386496,NA,NA,0.042408,NA,NA,NA,NA
2009-06-25T05:00:00Z,2009-06-24T23:58:39Z,0.14108400000000001,0.116172,0.001188,0.00684,0.004824,0.0013679999999999999,0.45007199999999997,0.09421199999999999,0.003096,NA,0.306612,0.005292,NA,0.03312,NA,NA,NA,NA
2009-06-25T05:30:00Z,2009-06-25T00:28:39Z,0.07495199999999999,0.048204,3.6e-5,0.004644,0.001152,NA,0.443304,0.07884,0.006156,NA,0.266364,0.007091999999999999,NA,0.033588,NA,NA,NA,NA
2009-06-25T06:00:00Z,2009-06-25T00:58:39Z,0.060696,0.018612,5.4e-4,0.007847999999999999,0.003708,NA,0.43657199999999996,0.063972,0.002124,3.2399999999999996e-4,0.26262,0.009179999999999999,NA,0.055332,NA,7.2e-5,NA,NA
2009-06-25T06:30:00Z,2009-06-25T01:28:39Z,0.037908,0.026532,2.88e-4,0.08319599999999999,0.00324,7.2e-5,0.637344,0.018756,0.007632,0.02871,0.22374000000000002,0.02844,NA,0.068652,NA,7.38e-4,NA,NA
2009-06-25T07:00:00Z,2009-06-25T01:58:39Z,0.020592,0.051191999999999994,0.01206,0.008964,4.6799999999999994e-4,0.010224,0.35859599999999997,0.036288,0.0029879999999999998,0.057095999999999994,0.186192,0.019368,NA,0.069336,NA,0.0014039999999999999,NA,NA
2009-06-25T07:30:00Z,2009-06-25T02:28:39Z,0.008532,0.01134,0.0030239999999999998,0.034848,2.88e-4,NA,0.29120399999999996,0.023706,0.080316,0.03582,0.216504,0.029268,NA,0.012816,NA,0.004788,NA,NA
2009-06-25T08:00:00Z,2009-06-25T02:58:39Z,0.012887999999999998,0.003636,NA,0.017532,1.7999999999999998e-4,NA,0.223812,0.011124,0.040644,0.045,0.146808,0.033336,NA,0.036072,NA,NA,NA,NA
