TIMESTAMP,solar_TIMESTAMP,USA_SIL_OAK_2PR_Qmo_Jt_1,USA_SIL_OAK_2PR_Qmo_Jt_2,USA_SIL_OAK_2PR_Qmo_Jt_3,USA_SIL_OAK_2PR_Qmo_Jt_4,USA_SIL_OAK_2PR_Qmo_Jt_5,USA_SIL_OAK_2PR_Qmo_Jt_6,USA_SIL_OAK_2PR_Qmo_Jt_7,USA_SIL_OAK_2PR_Qve_Jt_8,USA_SIL_OAK_2PR_Qve_Jt_9,USA_SIL_OAK_2PR_Qve_Jt_10,USA_SIL_OAK_2PR_Qve_Jt_11,USA_SIL_OAK_2PR_Qve_Jt_12,USA_SIL_OAK_2PR_Qve_Jt_13,USA_SIL_OAK_2PR_Qco_Jt_14,USA_SIL_OAK_2PR_Qco_Jt_15,USA_SIL_OAK_2PR_Qco_Jt_16,USA_SIL_OAK_2PR_Qco_Jt_17,USA_SIL_OAK_2PR_Qco_Jt_18,USA_SIL_OAK_2PR_Qco_Jt_19,USA_SIL_OAK_2PR_Qco_Jt_20,USA_SIL_OAK_2PR_Qco_Jt_21,USA_SIL_OAK_2PR_Pri_Jt_22
2008-10-16T14:00:00Z,2008-10-16T09:17:02Z,0.10538540374661502,0.085245721531518,0.017378350252256147,0.26475104982805386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27356422958414317,NA,NA,0.08441396253656885,NA,0.16834472133113337,0.009858132623862172
2008-10-16T14:30:00Z,2008-10-16T09:47:02Z,0.19137518065932138,0.25627298750632255,0.03934365497553301,0.514923439283383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1979633826849555,NA,NA,0.07018427413080172,NA,0.10215975463794127,0.024413869564487326
2008-10-16T15:00:00Z,2008-10-16T10:17:02Z,0.2640032730870026,0.43619688748799346,0.08101891210646756,0.6947916677159326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14495773802733386,NA,NA,0.05751702470006704,NA,0.07992102315472631,0.041320228105707
2008-10-16T15:30:00Z,2008-10-16T10:47:02Z,0.29315216780665715,0.4814228682014282,0.09896724262882421,0.7183793776044334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12917158863528863,NA,NA,0.049133172099165,NA,0.06957524663223291,0.05937133156988077
2008-10-16T16:00:00Z,2008-10-16T11:17:02Z,0.32519141352504116,0.5284786240813127,0.13808380609981136,0.911150729406533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11244551190966592,NA,NA,0.03856124621601508,NA,0.058512974169421625,0.09124021523510503
2008-10-16T16:30:00Z,2008-10-16T11:47:02Z,0.3564522294121684,0.6681334317334439,0.20137418769155788,1.372360329861844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09229178066735098,NA,NA,0.027552493784497076,NA,0.02313322140315205,0.1165445213223171
2008-10-16T17:00:00Z,2008-10-16T12:17:02Z,0.3843297542042626,0.7277335629561951,0.23926302888433898,1.372360329861844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059083489146447454,NA,NA,0.02047369523388469,NA,8.842375088803203e-4,0.1317737413384765
2008-10-16T17:30:00Z,2008-10-16T12:47:02Z,0.38159847949159126,0.8110561521814381,0.2806408607692135,1.299513000226802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041153053203881663,NA,NA,0.01281309353633443,NA,NA,0.13351448515743003
2008-10-16T18:00:00Z,2008-10-16T13:17:02Z,0.3725495298730321,0.8238431074431335,0.29943973404355845,1.2236203872697862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021539592511626002,NA,NA,0.014378929021941893,NA,NA,0.12756675111812643
2008-10-16T18:30:00Z,2008-10-16T13:47:02Z,0.3564522294121684,0.7485890359946243,0.27654462215614495,1.012134004987271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012135831948585942,NA,NA,0.01778790817257122,NA,0.0034065019416255095,0.11031467976054175
2008-10-16T19:00:00Z,2008-10-16T14:17:02Z,0.33147456505240835,0.6700934774775795,0.24068647227340728,0.8925257592755516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0038617832704152615,NA,NA,0.02014671860112661,NA,0.010757981429762782,0.10132656004464531
2008-10-16T19:30:00Z,2008-10-16T14:47:02Z,0.3246269459498861,0.6423955991202236,0.22283756611589656,0.8514687909368824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011113226404231309,NA,NA,0.022121826259268527,NA,0.013084593488523678,0.09938323411647727
2008-10-16T20:00:00Z,2008-10-16T15:17:02Z,0.3003084300476912,0.6429990553778715,0.2238041133807437,0.8566885229886028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0028923115292838752,NA,NA,0.027401106456010828,NA,0.02740195375023269,0.09749076986835509
2008-10-16T20:30:00Z,2008-10-16T15:47:02Z,0.29441650902242295,0.5798246380830515,0.2035473175458945,0.7623090449971227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002919863943425687,NA,NA,0.03149210787080436,NA,0.04525179673724674,0.07833052089808122
2008-10-16T21:00:00Z,2008-10-16T16:17:02Z,0.25163336050888335,0.4518830340689322,0.1627571200205388,0.5959709709862503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0029474163575674978,NA,NA,0.03570866254880146,NA,0.06458249376036983,0.06273626588998876
2008-10-16T21:30:00Z,2008-10-16T16:47:02Z,0.22179399821881396,0.35729482696229037,0.1287550800256988,0.4777211669469573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074806272179636845,NA,NA,0.040705708890620154,NA,0.08790029809626236,0.05051164417466188
2008-10-16T22:00:00Z,2008-10-16T17:17:02Z,0.1885445737108464,0.279511317926131,0.10227466185909835,0.3812898956388718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01476872303056199,NA,NA,0.04697125635939742,NA,0.11395185908218802,0.03996835246800586
2008-10-16T22:30:00Z,2008-10-16T17:47:02Z,0.15517783173395358,0.21855686817783423,0.08184577162430542,0.2992878749606214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02441630358724054,NA,NA,0.05614227601719921,NA,0.13672578487163484,0.03225322203683476
2008-10-16T23:00:00Z,2008-10-16T18:17:02Z,0.1311759179527439,0.17882132779912074,0.06870662607957517,0.24527578187908888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042453007136252836,NA,NA,0.06592488813113791,NA,0.14077166564624638,0.02704345225546204
2008-10-16T23:30:00Z,2008-10-16T18:47:02Z,0.11551015972338954,0.1582446255388995,0.058480367606719465,0.22237011898839448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07503528851697083,NA,NA,0.07746768671241784,NA,0.14978627596964073,0.023105337250579897
2008-10-17T00:00:00Z,2008-10-16T19:17:02Z,0.10593343653977969,0.14310951730804214,0.05241875969856315,0.2024778979990578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10632436777456701,NA,NA,NA,NA,NA,0.02003953952985478
2008-10-17T00:30:00Z,2008-10-16T19:47:02Z,0.08948111377890042,0.12876988540504755,0.04846115373217575,0.17905408664188066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1395916223004681,NA,NA,NA,NA,NA,0.017416445180325688
2008-10-17T01:00:00Z,2008-10-16T20:17:02Z,0.08089588342099283,0.11808511739737192,0.04619964038428359,0.16418632877925707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18206905756645855,NA,NA,NA,NA,NA,0.015196231348513974
2008-10-17T01:30:00Z,2008-10-16T20:47:02Z,0.07436479408506967,0.10540766374329093,0.04416231701503501,0.14806403778544733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2191964388629901,NA,NA,NA,NA,NA,0.012863995888134121
2008-10-17T02:00:00Z,2008-10-16T21:17:02Z,0.06416658807004112,0.09212914866310114,0.0411390400713332,0.12466762135464617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26158123595114297,NA,NA,NA,NA,NA,0.010921038359422429
2008-10-17T02:30:00Z,2008-10-16T21:47:02Z,0.054415935278536484,0.07884303618630464,0.03815434965391612,0.09872477680521179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2874935056225033,NA,NA,NA,NA,NA,0.009036359369199366
2008-10-17T03:00:00Z,2008-10-16T22:17:02Z,0.04440522015063005,0.06625615258361953,0.03442798022907782,0.08025285274503637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3271450780657665,NA,NA,NA,NA,NA,0.0075917955560325144
2008-10-17T03:30:00Z,2008-10-16T22:47:02Z,0.03573058044415826,0.05723709313686766,0.030760865992308623,0.07199117224202231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35707152898774197,NA,NA,NA,NA,NA,0.006736655836322613
2008-10-17T04:00:00Z,2008-10-16T23:17:02Z,0.032622463415885365,0.05658479057386247,0.030378241394754712,0.0731341850367439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39016084608106505,NA,NA,NA,NA,NA,0.006465891633846335
2008-10-17T04:30:00Z,2008-10-16T23:47:02Z,0.035445266427000126,0.059495027021324996,0.030760865992308623,0.08226977122758261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4411510547094001,NA,NA,NA,NA,NA,0.006613228861319943
2008-10-17T05:00:00Z,2008-10-17T00:17:11Z,0.03615959027215335,0.06073123493277542,0.03152803697729978,0.0887464292273046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5070252284292739,NA,NA,NA,NA,NA,0.00622218223634346
2008-10-17T05:30:00Z,2008-10-17T00:47:11Z,0.03192527722390203,0.05610904490156561,0.029424487221385753,0.08058807319213501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5608264542873282,NA,NA,NA,NA,NA,0.00576541390018871
2008-10-17T06:00:00Z,2008-10-17T01:17:11Z,0.028965197269633373,0.049978750998822506,0.02658698329973838,0.06666091843093368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.586000847662151,NA,NA,NA,NA,NA,0.005293285562210793
2008-10-17T06:30:00Z,2008-10-17T01:47:11Z,0.0251336294072151,0.04461676447303338,0.023228184451701318,0.05031707520930058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5725876027592779,NA,NA,NA,NA,NA,0.00478394887914093
2008-10-17T07:00:00Z,2008-10-17T02:17:11Z,0.021661993606727794,0.03939803429249976,0.023506184547077917,0.04255285566990757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65940790173244,NA,NA,NA,NA,NA,0.004352263659032453
2008-10-17T07:30:00Z,2008-10-17T02:47:11Z,0.01878080060601313,0.03695307645190037,0.02165936331028294,0.03585718898779606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6845890049798087,NA,NA,NA,NA,NA,0.003927972742297977
2008-10-17T08:00:00Z,2008-10-17T03:17:11Z,0.015154005992659083,0.03426644707684919,0.018917308286173884,0.024029514309814655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6561362098157376,NA,NA,NA,NA,NA,0.0037075664899986756
2008-10-17T08:30:00Z,2008-10-17T03:47:11Z,0.012103203974535157,0.027672195853609326,0.017378350252256147,0.013484898154032584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7037387715424358,NA,NA,NA,NA,NA,0.003122230502753839
2008-10-17T09:00:00Z,2008-10-17T04:17:11Z,0.010067461639307303,0.02363628535728435,0.016208620809940934,0.005387945189742874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6730966707767312,NA,NA,NA,NA,NA,0.002803057483958957
2008-10-17T09:30:00Z,2008-10-17T04:47:11Z,0.007828382806396774,0.019120913070757056,0.014688277760383218,5.445071336078479e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7142038661954315,NA,NA,NA,NA,NA,0.0024255720940723115
2008-10-17T10:00:00Z,2008-10-17T05:17:11Z,0.006549157259771746,0.016236813319229597,0.015045071240976014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7498387411858749,NA,NA,NA,NA,NA,NA
2008-10-17T10:30:00Z,2008-10-17T05:47:11Z,0.005626535473316105,0.014588425996765167,0.014688277760383218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7615600497895829,NA,NA,NA,NA,NA,NA
2008-10-17T11:00:00Z,2008-10-17T06:17:11Z,0.006549157259771746,0.01182315943781455,0.015313029042158394,0.0018106275273257503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861146300648451,NA,NA,NA,NA,NA,NA
2008-10-17T11:30:00Z,2008-10-17T06:47:11Z,0.005626535473316105,0.00993250187301356,0.017739514862779634,0.004360880384648375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9604255748383417,NA,NA,NA,NA,NA,NA
2008-10-17T12:00:00Z,2008-10-17T07:17:11Z,0.006954837966413141,0.011047172083855947,0.018010751011410038,0.00888388823935542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9180988600844147,NA,NA,NA,NA,NA,NA
2008-10-17T12:30:00Z,2008-10-17T07:47:11Z,0.004653337970961659,4.913533674997927e-4,0.01665779209247419,0.005387945189742874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966056625689014,NA,NA,NA,NA,NA,NA
2008-10-17T13:00:00Z,2008-10-17T08:17:11Z,0.007711571818174332,0.004519852273113324,0.013266850366584709,0.0015562729839449219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6958569778196311,NA,NA,NA,NA,NA,NA
2008-10-17T13:30:00Z,2008-10-17T08:47:11Z,0.02626558276906061,0.008548351178726855,0.011151826394602613,0.047006415313732994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7439569088487977,NA,NA,NA,NA,NA,NA
2008-10-17T14:00:00Z,2008-10-17T09:17:11Z,0.07574294875020429,0.06051338784311753,0.012206794835159853,0.19057429377960788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5148424396288238,NA,NA,NA,NA,NA,NA
2008-10-17T14:30:00Z,2008-10-17T09:47:11Z,0.1385987544249306,0.26847816386481843,0.029139139105867035,0.4329093603156687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28274815794789654,NA,NA,NA,NA,NA,NA
2008-10-17T15:00:00Z,2008-10-17T10:17:11Z,0.20078455848417348,0.4393180136265909,0.07096241173997195,0.6182462114309061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1715457547691266,NA,NA,NA,NA,NA,NA
2008-10-17T15:30:00Z,2008-10-17T10:47:11Z,0.2559832028390887,0.5927228704309158,0.12041340030852216,0.7276412743774072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1773451395472954,NA,NA,NA,NA,NA,NA
2008-10-17T16:00:00Z,2008-10-17T11:17:11Z,0.28864800390719597,0.6513485529584573,0.17016109816219543,0.9569074160637882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19034725797826704,NA,NA,NA,NA,NA,NA
2008-10-17T16:30:00Z,2008-10-17T11:47:11Z,0.3047447875510159,0.5879133880572709,0.19072954425645663,1.1209252114067088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14450599585817772,NA,NA,NA,NA,NA,NA
2008-10-17T17:00:00Z,2008-10-17T12:17:11Z,0.31683665255961174,0.5369255665314194,0.1933567440734213,1.2069948322605508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15900827404361031,NA,NA,NA,NA,NA,NA
2008-10-17T17:30:00Z,2008-10-17T12:47:11Z,0.3274606538006234,0.5306676239786238,0.18247012468271712,1.0681458900120955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16305386588508125,NA,NA,NA,NA,NA,NA
2008-10-17T18:00:00Z,2008-10-17T13:17:11Z,0.33671705378053324,0.497827670695084,0.17909355869879792,0.9670216831732471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1677738628224753,NA,NA,NA,NA,NA,NA
2008-10-17T18:30:00Z,2008-10-17T13:47:11Z,0.3223796187169577,0.4680974887454306,0.1608557915471512,0.8343505417565797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1873809281674606,NA,NA,NA,NA,NA,NA
2008-10-17T19:00:00Z,2008-10-17T14:17:11Z,0.31546750084737873,0.47460688860982914,0.15615565872486467,0.8852103341971459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18163266423075125,NA,NA,NA,NA,NA,NA
2008-10-17T19:30:00Z,2008-10-17T14:47:11Z,0.31139880698895916,0.45884497451381795,0.1477312101551642,0.8226191449835375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18000793149880434,NA,NA,NA,NA,NA,NA
2008-10-17T20:00:00Z,2008-10-17T15:17:11Z,0.30134588858126227,0.4422304178094983,0.13808380609981136,0.7385007060935855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17467750390654235,NA,NA,NA,NA,NA,NA
2008-10-17T20:30:00Z,2008-10-17T15:47:11Z,0.28765705890756,0.40534134116596976,0.12552754696312354,0.6616858224033483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1922984679462779,NA,NA,NA,NA,NA,NA
2008-10-17T21:00:00Z,2008-10-17T16:17:11Z,0.2772276909652147,0.35811753417636044,0.11539311990096696,0.5857197292449113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22236706332446898,NA,NA,NA,NA,NA,NA
2008-10-17T21:30:00Z,2008-10-17T16:47:11Z,0.23494802561567082,0.2704231386863376,0.09846205682351532,0.4358562932142016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2582896241003199,NA,NA,NA,NA,NA,NA
2008-10-17T22:00:00Z,2008-10-17T17:17:11Z,0.18395957962574677,0.20103080968660353,0.07832098288536576,0.3190158017560114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2890472604839251,NA,NA,NA,NA,NA,NA
2008-10-17T22:30:00Z,2008-10-17T17:47:11Z,0.14959093612789107,0.1545643475261271,0.06315566788914112,0.24149550813213116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31202186408126126,NA,NA,NA,NA,NA,NA
2008-10-17T23:00:00Z,2008-10-17T18:17:11Z,0.11783738687127758,0.11875013734165357,0.051057454182388946,0.18018937459491444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32566429306828193,NA,NA,NA,NA,NA,NA
2008-10-17T23:30:00Z,2008-10-17T18:47:11Z,0.09809337366819475,0.09201607545327775,0.042343700870939374,0.14456044525845604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34704991497333004,NA,NA,NA,NA,NA,NA
2008-10-18T00:00:00Z,2008-10-17T19:17:11Z,0.08089588342099283,0.07290878814817407,0.03756196734292081,0.11798160130410584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3779360873528936,NA,NA,NA,NA,NA,NA
2008-10-18T00:30:00Z,2008-10-17T19:47:11Z,0.06720327064653053,0.05744116994517587,0.034233521470393866,0.09518685583540275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41013487854925884,NA,NA,NA,NA,NA,NA
2008-10-18T01:00:00Z,2008-10-17T20:17:11Z,0.05336897764770179,0.04404857004528845,0.030378241394754712,0.07428162548462804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4249584547878839,NA,NA,NA,NA,NA,NA
2008-10-18T01:30:00Z,2008-10-17T20:47:11Z,0.04215139135929165,0.03492486058929892,0.02847472735640174,0.05876383161450944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4259242570674667,NA,NA,NA,NA,NA,NA
2008-10-18T02:00:00Z,2008-10-17T21:17:11Z,0.034521838405956275,0.026975547616932313,0.02397027796282285,0.049108778081777917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4498573240212886,NA,NA,NA,NA,NA,NA
2008-10-18T02:30:00Z,2008-10-17T21:47:11Z,0.027946829957657467,0.02020568917755996,0.02046700573414548,0.040205860354362154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46554626413482436,NA,NA,NA,NA,NA,NA
2008-10-18T03:00:00Z,2008-10-17T22:17:11Z,0.024736290127659405,0.017677242554684558,0.02304305202627465,0.03845833159487213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4828728325166063,NA,NA,NA,NA,NA,NA
2008-10-18T03:30:00Z,2008-10-17T22:47:11Z,0.0238134512780454,0.018034506001095647,0.02696325845424642,0.03816814132249054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5576747013423848,NA,NA,NA,NA,NA,NA
2008-10-18T04:00:00Z,2008-10-17T23:17:11Z,0.023158003230513192,0.01839563008110852,0.028664343958222822,0.03628906416137942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599613501589749,NA,NA,NA,NA,NA,NA
2008-10-18T04:30:00Z,2008-10-17T23:47:11Z,0.021856223788100055,0.015867162813133637,0.0258362417341419,0.03342252613963205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6301377602188654,NA,NA,NA,NA,NA,NA
2008-10-18T05:00:00Z,2008-10-18T00:17:18Z,0.0194158963983635,0.013639577224904225,0.02490132863806041,0.031291788709192206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6647554604680459,NA,NA,NA,NA,NA,NA
2008-10-18T05:30:00Z,2008-10-18T00:47:18Z,0.017017916997189665,0.009914437410973127,0.02471480197291447,0.026800132407091514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7309294816173167,NA,NA,NA,NA,NA,NA
2008-10-18T06:00:00Z,2008-10-18T01:17:18Z,0.015339253893811427,0.008186029682944445,0.024435313432432156,0.023616310643823177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7579136534278929,NA,NA,NA,NA,NA,NA
2008-10-18T06:30:00Z,2008-10-18T01:47:18Z,0.012103203974535157,0.006835530500801632,0.02304305202627465,0.020877496285007565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7926227756905119,NA,NA,NA,NA,NA,NA
2008-10-18T07:00:00Z,2008-10-18T02:17:18Z,0.01018636056838639,0.0060457935105928265,0.021383624144180838,0.018841246857164377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8401112695839288,NA,NA,NA,NA,NA,NA
2008-10-18T07:30:00Z,2008-10-18T02:47:18Z,0.00959293056610103,0.004049082069789888,0.018917308286173884,0.017761483558896823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8827648809409537,NA,NA,NA,NA,NA,NA
2008-10-18T08:00:00Z,2008-10-18T03:17:18Z,0.009297207853682299,0.0013254153862809535,0.015581344823809235,0.015080699718126617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9106448207364143,NA,NA,NA,NA,NA,NA
2008-10-18T08:30:00Z,2008-10-18T03:47:18Z,0.009711416041545136,9.414165360500228e-4,0.01299158222741479,0.016149817807726743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9524789889087651,NA,NA,NA,NA,NA,NA
2008-10-18T09:00:00Z,2008-10-18T04:17:18Z,0.011501246491028357,0.0016578014878249306,0.011484616342731173,0.01951831981056685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9741000854034727,NA,NA,NA,NA,NA,NA
2008-10-18T09:30:00Z,2008-10-18T04:47:18Z,0.014538311512130104,0.00449945491483224,0.011124845971926957,0.025966019074497984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0270355280195822,NA,NA,NA,NA,NA,NA
2008-10-18T10:00:00Z,2008-10-18T05:17:18Z,0.0194158963983635,0.008214086373130673,0.01146647238530334,0.032710465305706746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0270355280195822,NA,NA,NA,NA,NA,NA
2008-10-18T10:30:00Z,2008-10-18T05:47:18Z,0.024076511153300787,0.012266430368637577,0.01066985279651187,0.038748842165567614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0520593686291553,NA,NA,NA,NA,NA,NA
2008-10-18T11:00:00Z,2008-10-18T06:17:18Z,0.026935687747952825,0.013963374965066692,0.009615882933050868,0.04167045265622625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.082926459808666,NA,NA,NA,NA,NA,NA
2008-10-18T11:30:00Z,2008-10-18T06:47:18Z,0.02916973278285748,0.014414367163093286,0.008827270802106576,0.04314265675331448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.104032154218438,NA,NA,NA,NA,NA,NA
2008-10-18T12:00:00Z,2008-10-18T07:17:18Z,0.029306255173127547,0.010853376535086176,0.006752755146292538,0.04255285566990757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1310312135587253,NA,NA,NA,NA,NA,NA
2008-10-18T12:30:00Z,2008-10-18T07:47:18Z,0.02916973278285748,0.010449785485453679,0.007690136423498684,0.04314265675331448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1401872540147096,NA,NA,NA,NA,NA,NA
2008-10-18T13:00:00Z,2008-10-18T08:17:18Z,0.03012816999044318,0.010236521607879188,0.006738756225867948,0.04730580003183088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1183449414095026,NA,NA,NA,NA,NA,NA
2008-10-18T13:30:00Z,2008-10-18T08:47:18Z,0.03644628935898866,0.01353127303305952,0.00681741772354313,0.06939489063288641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9787965768186042,NA,NA,NA,NA,NA,NA
2008-10-18T14:00:00Z,2008-10-18T09:17:18Z,0.05457764733151765,0.029164857190735485,0.004681027969917045,0.11760370581695109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8135957404339841,NA,NA,NA,NA,NA,NA
2008-10-18T14:30:00Z,2008-10-18T09:47:18Z,0.08552525141746659,0.05873625768032836,0.0050141193752822055,0.19363163539104547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6253349592605839,NA,NA,NA,NA,NA,NA
2008-10-18T15:00:00Z,2008-10-18T10:17:18Z,0.12930142253515783,0.10159145839557658,0.005347493396806679,0.3068141316938737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47121191276581176,NA,NA,NA,NA,NA,NA
2008-10-18T15:30:00Z,2008-10-18T10:47:18Z,0.17320802793834408,0.1523190690876478,0.010584691127172516,0.42335278909391877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3542600923909885,NA,NA,NA,NA,NA,NA
2008-10-18T16:00:00Z,2008-10-18T11:17:18Z,0.2148269943791915,0.21658649988396114,0.023378215950141435,0.5988521485250501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24862405269787752,NA,NA,NA,NA,NA,NA
2008-10-18T16:30:00Z,2008-10-18T11:47:18Z,0.2617503642300021,0.30816382568320083,0.052708177486775955,0.8566885229886028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19563302298139504,NA,NA,NA,NA,NA,NA
