TIMESTAMP,solar_TIMESTAMP,ESP_TIL_OAK_Qil_Js_1,ESP_TIL_OAK_Qil_Js_2,ESP_TIL_OAK_Qil_Js_3,ESP_TIL_OAK_Qil_Js_4,ESP_TIL_OAK_Qil_Js_5,ESP_TIL_OAK_Qil_Js_6,ESP_TIL_OAK_Qil_Js_7,ESP_TIL_OAK_Qil_Js_8,ESP_TIL_OAK_Qil_Js_9,ESP_TIL_OAK_Qil_Js_10
2011-12-13T03:45:00Z,2011-12-13T03:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T04:00:00Z,2011-12-13T04:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T04:15:00Z,2011-12-13T04:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T04:30:00Z,2011-12-13T04:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T04:45:00Z,2011-12-13T04:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T05:00:00Z,2011-12-13T05:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T05:15:00Z,2011-12-13T05:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T05:30:00Z,2011-12-13T05:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T05:45:00Z,2011-12-13T05:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T06:00:00Z,2011-12-13T06:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T06:15:00Z,2011-12-13T06:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T06:30:00Z,2011-12-13T06:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T06:45:00Z,2011-12-13T06:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T07:00:00Z,2011-12-13T07:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T07:15:00Z,2011-12-13T07:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T07:30:00Z,2011-12-13T07:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T07:45:00Z,2011-12-13T07:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T08:00:00Z,2011-12-13T08:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T08:15:00Z,2011-12-13T08:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T08:30:00Z,2011-12-13T08:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T08:45:00Z,2011-12-13T08:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T09:00:00Z,2011-12-13T09:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T09:15:00Z,2011-12-13T09:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T09:30:00Z,2011-12-13T09:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T09:45:00Z,2011-12-13T09:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T10:00:00Z,2011-12-13T10:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T10:15:00Z,2011-12-13T10:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T10:30:00Z,2011-12-13T10:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T10:45:00Z,2011-12-13T10:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T11:00:00Z,2011-12-13T11:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T11:15:00Z,2011-12-13T11:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T11:30:00Z,2011-12-13T11:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T11:45:00Z,2011-12-13T11:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T12:00:00Z,2011-12-13T12:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T12:15:00Z,2011-12-13T12:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T12:30:00Z,2011-12-13T12:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T12:45:00Z,2011-12-13T12:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T13:00:00Z,2011-12-13T13:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T13:15:00Z,2011-12-13T13:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T13:30:00Z,2011-12-13T13:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T13:45:00Z,2011-12-13T13:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T14:00:00Z,2011-12-13T14:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T14:15:00Z,2011-12-13T14:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T14:30:00Z,2011-12-13T14:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T14:45:00Z,2011-12-13T14:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T15:00:00Z,2011-12-13T15:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T15:15:00Z,2011-12-13T15:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T15:30:00Z,2011-12-13T15:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T15:45:00Z,2011-12-13T15:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T16:00:00Z,2011-12-13T16:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T16:15:00Z,2011-12-13T16:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T16:30:00Z,2011-12-13T16:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T16:45:00Z,2011-12-13T16:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T17:00:00Z,2011-12-13T17:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T17:15:00Z,2011-12-13T17:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T17:30:00Z,2011-12-13T17:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T17:45:00Z,2011-12-13T17:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T18:00:00Z,2011-12-13T18:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T18:15:00Z,2011-12-13T18:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T18:30:00Z,2011-12-13T18:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T18:45:00Z,2011-12-13T18:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T19:00:00Z,2011-12-13T19:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T19:15:00Z,2011-12-13T19:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T19:30:00Z,2011-12-13T19:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T19:45:00Z,2011-12-13T19:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T20:00:00Z,2011-12-13T20:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T20:15:00Z,2011-12-13T20:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T20:30:00Z,2011-12-13T20:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T20:45:00Z,2011-12-13T20:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T21:00:00Z,2011-12-13T21:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T21:15:00Z,2011-12-13T21:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T21:30:00Z,2011-12-13T21:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T21:45:00Z,2011-12-13T21:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T22:00:00Z,2011-12-13T22:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T22:15:00Z,2011-12-13T22:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T22:30:00Z,2011-12-13T22:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T22:45:00Z,2011-12-13T22:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T23:00:00Z,2011-12-13T23:08:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T23:15:00Z,2011-12-13T23:23:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T23:30:00Z,2011-12-13T23:38:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-13T23:45:00Z,2011-12-13T23:53:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T00:00:00Z,2011-12-14T00:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T00:15:00Z,2011-12-14T00:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T00:30:00Z,2011-12-14T00:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T00:45:00Z,2011-12-14T00:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T01:00:00Z,2011-12-14T01:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T01:15:00Z,2011-12-14T01:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T01:30:00Z,2011-12-14T01:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T01:45:00Z,2011-12-14T01:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T02:00:00Z,2011-12-14T02:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T02:15:00Z,2011-12-14T02:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T02:30:00Z,2011-12-14T02:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T02:45:00Z,2011-12-14T02:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T03:00:00Z,2011-12-14T03:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T03:15:00Z,2011-12-14T03:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T03:30:00Z,2011-12-14T03:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T03:45:00Z,2011-12-14T03:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T04:00:00Z,2011-12-14T04:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T04:15:00Z,2011-12-14T04:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T04:30:00Z,2011-12-14T04:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T04:45:00Z,2011-12-14T04:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T05:00:00Z,2011-12-14T05:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T05:15:00Z,2011-12-14T05:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T05:30:00Z,2011-12-14T05:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T05:45:00Z,2011-12-14T05:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T06:00:00Z,2011-12-14T06:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T06:15:00Z,2011-12-14T06:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T06:30:00Z,2011-12-14T06:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T06:45:00Z,2011-12-14T06:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T07:00:00Z,2011-12-14T07:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T07:15:00Z,2011-12-14T07:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T07:30:00Z,2011-12-14T07:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T07:45:00Z,2011-12-14T07:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T08:00:00Z,2011-12-14T08:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T08:15:00Z,2011-12-14T08:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T08:30:00Z,2011-12-14T08:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T08:45:00Z,2011-12-14T08:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T09:00:00Z,2011-12-14T09:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T09:15:00Z,2011-12-14T09:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T09:30:00Z,2011-12-14T09:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T09:45:00Z,2011-12-14T09:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T10:00:00Z,2011-12-14T10:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T10:15:00Z,2011-12-14T10:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T10:30:00Z,2011-12-14T10:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T10:45:00Z,2011-12-14T10:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T11:00:00Z,2011-12-14T11:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T11:15:00Z,2011-12-14T11:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T11:30:00Z,2011-12-14T11:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T11:45:00Z,2011-12-14T11:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T12:00:00Z,2011-12-14T12:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T12:15:00Z,2011-12-14T12:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T12:30:00Z,2011-12-14T12:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T12:45:00Z,2011-12-14T12:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T13:00:00Z,2011-12-14T13:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T13:15:00Z,2011-12-14T13:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T13:30:00Z,2011-12-14T13:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T13:45:00Z,2011-12-14T13:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T14:00:00Z,2011-12-14T14:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T14:15:00Z,2011-12-14T14:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T14:30:00Z,2011-12-14T14:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T14:45:00Z,2011-12-14T14:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T15:00:00Z,2011-12-14T15:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T15:15:00Z,2011-12-14T15:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T15:30:00Z,2011-12-14T15:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T15:45:00Z,2011-12-14T15:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T16:00:00Z,2011-12-14T16:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T16:15:00Z,2011-12-14T16:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T16:30:00Z,2011-12-14T16:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T16:45:00Z,2011-12-14T16:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T17:00:00Z,2011-12-14T17:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T17:15:00Z,2011-12-14T17:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T17:30:00Z,2011-12-14T17:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T17:45:00Z,2011-12-14T17:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T18:00:00Z,2011-12-14T18:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T18:15:00Z,2011-12-14T18:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T18:30:00Z,2011-12-14T18:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T18:45:00Z,2011-12-14T18:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T19:00:00Z,2011-12-14T19:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T19:15:00Z,2011-12-14T19:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T19:30:00Z,2011-12-14T19:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T19:45:00Z,2011-12-14T19:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T20:00:00Z,2011-12-14T20:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T20:15:00Z,2011-12-14T20:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T20:30:00Z,2011-12-14T20:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T20:45:00Z,2011-12-14T20:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T21:00:00Z,2011-12-14T21:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T21:15:00Z,2011-12-14T21:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T21:30:00Z,2011-12-14T21:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T21:45:00Z,2011-12-14T21:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T22:00:00Z,2011-12-14T22:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T22:15:00Z,2011-12-14T22:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T22:30:00Z,2011-12-14T22:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T22:45:00Z,2011-12-14T22:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T23:00:00Z,2011-12-14T23:07:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T23:15:00Z,2011-12-14T23:22:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T23:30:00Z,2011-12-14T23:37:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-14T23:45:00Z,2011-12-14T23:52:41Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T00:00:00Z,2011-12-15T00:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T00:15:00Z,2011-12-15T00:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T00:30:00Z,2011-12-15T00:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T00:45:00Z,2011-12-15T00:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T01:00:00Z,2011-12-15T01:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T01:15:00Z,2011-12-15T01:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T01:30:00Z,2011-12-15T01:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T01:45:00Z,2011-12-15T01:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T02:00:00Z,2011-12-15T02:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T02:15:00Z,2011-12-15T02:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T02:30:00Z,2011-12-15T02:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T02:45:00Z,2011-12-15T02:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T03:00:00Z,2011-12-15T03:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T03:15:00Z,2011-12-15T03:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T03:30:00Z,2011-12-15T03:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T03:45:00Z,2011-12-15T03:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T04:00:00Z,2011-12-15T04:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T04:15:00Z,2011-12-15T04:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T04:30:00Z,2011-12-15T04:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T04:45:00Z,2011-12-15T04:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T05:00:00Z,2011-12-15T05:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T05:15:00Z,2011-12-15T05:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T05:30:00Z,2011-12-15T05:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T05:45:00Z,2011-12-15T05:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T06:00:00Z,2011-12-15T06:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T06:15:00Z,2011-12-15T06:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T06:30:00Z,2011-12-15T06:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T06:45:00Z,2011-12-15T06:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T07:00:00Z,2011-12-15T07:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T07:15:00Z,2011-12-15T07:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T07:30:00Z,2011-12-15T07:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T07:45:00Z,2011-12-15T07:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T08:00:00Z,2011-12-15T08:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T08:15:00Z,2011-12-15T08:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T08:30:00Z,2011-12-15T08:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T08:45:00Z,2011-12-15T08:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T09:00:00Z,2011-12-15T09:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T09:15:00Z,2011-12-15T09:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T09:30:00Z,2011-12-15T09:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T09:45:00Z,2011-12-15T09:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T10:00:00Z,2011-12-15T10:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T10:15:00Z,2011-12-15T10:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T10:30:00Z,2011-12-15T10:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T10:45:00Z,2011-12-15T10:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T11:00:00Z,2011-12-15T11:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T11:15:00Z,2011-12-15T11:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T11:30:00Z,2011-12-15T11:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T11:45:00Z,2011-12-15T11:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T12:00:00Z,2011-12-15T12:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T12:15:00Z,2011-12-15T12:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T12:30:00Z,2011-12-15T12:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-15T12:45:00Z,2011-12-15T12:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
