TIMESTAMP,solar_TIMESTAMP,SWE_NOR_ST4_BEF_Pab_Jt_1,SWE_NOR_ST4_BEF_Pab_Jt_2,SWE_NOR_ST4_BEF_Pab_Jt_3,SWE_NOR_ST4_BEF_Pab_Jt_4,SWE_NOR_ST4_BEF_Psy_Jt_5,SWE_NOR_ST4_BEF_Psy_Jt_6,SWE_NOR_ST4_BEF_Psy_Jt_7,SWE_NOR_ST4_BEF_Psy_Jt_8,SWE_NOR_ST4_BEF_Psy_Jt_9,SWE_NOR_ST4_BEF_Psy_Jt_10,SWE_NOR_ST4_BEF_Pab_Jt_11,SWE_NOR_ST4_BEF_Pab_Jt_12,SWE_NOR_ST4_BEF_Pab_Jt_13,SWE_NOR_ST4_BEF_Pab_Jt_14,SWE_NOR_ST4_BEF_Pab_Jt_15,SWE_NOR_ST4_BEF_Pab_Jt_16,SWE_NOR_ST4_BEF_Psy_Jt_17,SWE_NOR_ST4_BEF_Psy_Jt_18,SWE_NOR_ST4_BEF_Psy_Jt_19,SWE_NOR_ST4_BEF_Psy_Jt_20,SWE_NOR_ST4_BEF_Pab_Jt_21,SWE_NOR_ST4_BEF_Pab_Jt_22,SWE_NOR_ST4_BEF_Pab_Jt_23,SWE_NOR_ST4_BEF_Pab_Jt_24,SWE_NOR_ST4_BEF_Psy_Jt_25,SWE_NOR_ST4_BEF_Psy_Jt_26,SWE_NOR_ST4_BEF_Psy_Jt_27,SWE_NOR_ST4_BEF_Psy_Jt_28,SWE_NOR_ST4_BEF_Psy_Jt_29,SWE_NOR_ST4_BEF_Psy_Jt_30,SWE_NOR_ST4_BEF_Pab_Jt_31,SWE_NOR_ST4_BEF_Pab_Jt_32,SWE_NOR_ST4_BEF_Pab_Jt_33,SWE_NOR_ST4_BEF_Pab_Jt_34,SWE_NOR_ST4_BEF_Psy_Jt_35,SWE_NOR_ST4_BEF_Psy_Jt_36,SWE_NOR_ST4_BEF_Psy_Jt_37,SWE_NOR_ST4_BEF_Psy_Jt_38,SWE_NOR_ST4_BEF_Psy_Jt_39,SWE_NOR_ST4_BEF_Psy_Jt_40
1998-10-20T05:00:00Z,1998-10-20T06:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T05:30:00Z,1998-10-20T06:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T06:00:00Z,1998-10-20T07:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T06:30:00Z,1998-10-20T07:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T07:00:00Z,1998-10-20T08:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T07:30:00Z,1998-10-20T08:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T08:00:00Z,1998-10-20T09:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T08:30:00Z,1998-10-20T09:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T09:00:00Z,1998-10-20T10:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T09:30:00Z,1998-10-20T10:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T10:00:00Z,1998-10-20T11:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T10:30:00Z,1998-10-20T11:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T11:00:00Z,1998-10-20T12:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T11:30:00Z,1998-10-20T12:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T12:00:00Z,1998-10-20T13:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T12:30:00Z,1998-10-20T13:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T13:00:00Z,1998-10-20T14:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T13:30:00Z,1998-10-20T14:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T14:00:00Z,1998-10-20T15:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T14:30:00Z,1998-10-20T15:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T15:00:00Z,1998-10-20T16:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T15:30:00Z,1998-10-20T16:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T16:00:00Z,1998-10-20T17:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T16:30:00Z,1998-10-20T17:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T17:00:00Z,1998-10-20T18:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T17:30:00Z,1998-10-20T18:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T18:00:00Z,1998-10-20T19:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T18:30:00Z,1998-10-20T19:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T19:00:00Z,1998-10-20T20:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T19:30:00Z,1998-10-20T20:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T20:00:00Z,1998-10-20T21:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T20:30:00Z,1998-10-20T21:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T21:00:00Z,1998-10-20T22:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T21:30:00Z,1998-10-20T22:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T22:00:00Z,1998-10-20T23:25:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T22:30:00Z,1998-10-20T23:55:42Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T23:00:00Z,1998-10-21T00:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-20T23:30:00Z,1998-10-21T00:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T00:00:00Z,1998-10-21T01:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T00:30:00Z,1998-10-21T01:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T01:00:00Z,1998-10-21T02:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T01:30:00Z,1998-10-21T02:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T02:00:00Z,1998-10-21T03:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T02:30:00Z,1998-10-21T03:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T03:00:00Z,1998-10-21T04:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T03:30:00Z,1998-10-21T04:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T04:00:00Z,1998-10-21T05:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T04:30:00Z,1998-10-21T05:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T05:00:00Z,1998-10-21T06:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T05:30:00Z,1998-10-21T06:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T06:00:00Z,1998-10-21T07:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T06:30:00Z,1998-10-21T07:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T07:00:00Z,1998-10-21T08:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T07:30:00Z,1998-10-21T08:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T08:00:00Z,1998-10-21T09:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T08:30:00Z,1998-10-21T09:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T09:00:00Z,1998-10-21T10:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T09:30:00Z,1998-10-21T10:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T10:00:00Z,1998-10-21T11:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T10:30:00Z,1998-10-21T11:55:48Z,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.002837457507645782,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T11:00:00Z,1998-10-21T12:25:48Z,0,0,0,0,NA,0,0,0,0,0,0,0.026787553648068667,0,0,0.08796118273701925,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T11:30:00Z,1998-10-21T12:55:48Z,0,0,0,0,NA,0,0,0,0,0,0.18415636483221087,0.12547854077253218,0,0.0777835954648591,0.43413099866980465,0,0,0.0961473782812094,0,0.06582103082103083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T12:00:00Z,1998-10-21T13:25:48Z,0,0,0,0,0.005263157894736843,0,0,0,0,0,0.575488640100659,0.3270901287553648,0,0.20351598265463136,0.8483997947860887,0,0,0.6110418909187386,0,0.22244625744625743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T12:30:00Z,1998-10-21T13:55:48Z,0,0,0,0,0.09013157894736842,0,0.44355676425095536,0,0.060231712605797516,0,0.7308705729278371,0.48640557939914164,0,0.24613713085455416,1.0470218203212933,0,0,1.2119630051762973,0,0.4127026677026677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T13:00:00Z,1998-10-21T14:25:48Z,0,0,0,0,0.2881578947368421,0,0.9670088462862442,0,0.3173182908012747,0,0.9164656593602993,0.5970804721030043,0.31643847418319276,0.3143309679744306,1.6060009493275123,0.18146875749223507,1.1314967635083286,1.7812566923676685,0.04969640814859684,0.5842217042217042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T13:30:00Z,1998-10-21T14:55:48Z,0,0,0,0,0.5684210526315788,0,1.0606792188609802,0,0.5097659579076034,0,1.6099294706815936,0.8395783261802576,1.6065337920069789,0.638251694293844,2.72395920733995,1.1310145815795118,5.138881134266992,2.1974736325586934,0.2334225231221973,0.7696736596736596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T14:00:00Z,1998-10-21T15:25:48Z,0,0,0,0,0.8263157894736842,0,0.9284386928731176,0,0.5494307442577628,0,0.8876912273552665,0.6076545064377683,1.1197053701866821,0.3335104846643958,1.716661792125698,0.8039487977272276,6.388242143974106,1.833125672756216,0.1551130314941053,0.650042735042735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T14:30:00Z,1998-10-21T15:55:48Z,0,0,0,0,0.7414473684210525,0,0.6019698943405822,0,0.4230910544016997,0,1.0545829329844578,0.7965772532188841,1.5761070156432102,0.4432599412791971,2.170654993349023,1.236519673144765,9.122692655785901,1.895115429805943,0.3930534099025387,0.8153159803159803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T15:00:00Z,1998-10-21T16:25:48Z,0,0,0,0,0.5519736842105263,0,0.3567739190714206,0,0.2659009751621793,0,0.8459683009479686,0.5484399141630901,1.6065337920069784,0.3633452884043419,1.8613721250156325,1.3103732372404417,8.156205836955868,0.923520870332669,0.0963809127730363,0.428076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T15:30:00Z,1998-10-21T16:55:48Z,0,0,0,0,0.33289473684210524,0,0.1997382944608339,0,0.14690661611170125,0,0.4445649744777591,0.43424034334763945,1.3022660283692933,0.18646752337466224,1.313742826039997,1.1289044797482068,8.792672766429304,0.6198975704972711,0.07830949162809199,0.3271833721833722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T16:00:00Z,1998-10-21T17:25:48Z,0,0,0,0,0.20592105263157895,0,0.04959019724544842,0,0.061700778766914516,0,1.1020607457927623,0.7549860515021459,2.3976299774649608,0.5391575247290235,2.2415914310401677,2.0911109148233136,11.314967635083287,0.8387593657952873,0.33432129118146964,0.5217637917637917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T16:30:00Z,1998-10-21T17:55:48Z,0,0,0,0,0.10789473684210527,0,0.013775054790402341,0,0.05141731563909546,0,0.35536423526215694,0.41379721030042926,1.0892785938229133,0.17155012150468926,0.9477108075536911,1.0445004064960044,6.388242143974106,0.35675737730659274,0.10692257510758714,0.26472545972545974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T17:00:00Z,1998-10-21T18:25:48Z,0,0,0,0,0.042105263157894736,0,0,0,0,0,0.26040860964554824,0.32990987124463517,0.3286091847287002,0.1267979158947703,0.7122018344190911,0.5085345413445193,1.9329736376600615,0.1884994653144763,0.06927378105561985,0.171038591038591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T17:30:00Z,1998-10-21T18:55:48Z,0,0,0,0,6.578947368421054e-4,0,0,0,0,0,0.20142102403523068,0.29254828326180254,0.04259748690927594,0.0884388825148398,0.5277670964221154,0.24266171060008185,0.7307583264324623,0.13789558200857663,0.06023807048314769,0.13788785288785288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T18:00:00Z,1998-10-21T19:25:48Z,0,0,0,0,0,0,0,0,0,0,0.17408531363044932,0.26999034334763955,0,0.08524229639984558,0.42561862614686724,0.16880814650440473,0.16500994467829794,0.07590582495884952,0.06023807048314769,0.1028153328153328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T18:30:00Z,1998-10-21T19:55:48Z,0,0,0,0,0,0,0,0,0,0,0.21436951843749547,0.2763347639484978,0,0.10868392790980314,0.48236777629978284,0.20045967397398065,0,0.05566427163648965,0,0.08696063196063195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T19:00:00Z,1998-10-21T20:25:48Z,0,0,0,0,0,0,0,0,0,0,0.01150977280201318,0.2107757510729614,0,0.02237610280495947,0.21848422808872522,0.008440407325220238,0,0.034157621231482284,0,0.06918414918414918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T19:30:00Z,1998-10-21T20:55:48Z,0,0,0,0,0,0,0,0,0,0,0,0.18116845493562234,0,0,0.07093643769114454,0,0,0.02656703873559733,0,0.05861434861434861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T20:00:00Z,1998-10-21T21:25:48Z,0,0,0,0,0,0,0,0,0,0,0,0.15226609442060088,0,0,0,0,0,0,0,0.04564232064232065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T20:30:00Z,1998-10-21T21:55:48Z,0,0,0,0,0,0,0,0,0,0,0,0.12970815450643775,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T21:00:00Z,1998-10-21T22:25:48Z,0,0,0,0,0,0,0,0,0,0,0,0.1226587982832618,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T21:30:00Z,1998-10-21T22:55:48Z,0,0,0,0,0,0,0,0,0,0,0,0.11208476394849785,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T22:00:00Z,1998-10-21T23:25:48Z,0,0,0,0,0,0,0,0,0,0,0,0.11983905579399143,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T22:30:00Z,1998-10-21T23:55:48Z,0,0,0,0,0,0,0,0,0,0,0,0.10926502145922748,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T23:00:00Z,1998-10-22T00:25:53Z,0,0,0,0,0,0,0,0,0,0,0,0.083887339055794,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-21T23:30:00Z,1998-10-22T00:55:53Z,0,0,0,0,0,0,0,0,0,0,0,0.07895278969957083,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-22T00:00:00Z,1998-10-22T01:25:53Z,0,0,0,0,0,0,0,0,0,0,0,0.06555901287553648,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-10-22T00:30:00Z,1998-10-22T01:55:53Z,0,0,0,0,0,0,0,0,0,0,0,0.05780472103004292,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
