TIMESTAMP,TIMESTAMP_solar,USA_PAR_FER_Pta_Jt_1,USA_PAR_FER_Pta_Jt_2,USA_PAR_FER_Pta_Jt_3,USA_PAR_FER_Pta_Jt_4,USA_PAR_FER_Pta_Jt_5,USA_PAR_FER_Pta_Jt_6,USA_PAR_FER_Pta_Jt_7,USA_PAR_FER_Pta_Jt_8
2010-01-05T15:30:00Z,2010-01-05T10:17:06Z,0,0,0,0,0,0,0,0
2010-01-05T16:00:00Z,2010-01-05T10:47:06Z,0,0,0,0,0,0,0,0
2010-01-05T16:30:00Z,2010-01-05T11:17:06Z,0,0,0,0,0,0,0,0
2010-01-05T17:00:00Z,2010-01-05T11:47:06Z,0,0,0,0,0,0,0,0
2010-01-05T17:30:00Z,2010-01-05T12:17:06Z,0,0,0,0,0,0,0,0
2010-01-05T18:00:00Z,2010-01-05T12:47:06Z,0,0,0,0,0,0,0,0
2010-01-05T18:30:00Z,2010-01-05T13:17:06Z,0,0,0,0,0,0,0,0
2010-01-05T19:00:00Z,2010-01-05T13:47:06Z,0,0,0,0,0,0,0,0
2010-01-05T19:30:00Z,2010-01-05T14:17:06Z,0,0,0,0,0,0,0,0
2010-01-05T20:00:00Z,2010-01-05T14:47:06Z,0,0,0,0,0,0,0,0
2010-01-05T20:30:00Z,2010-01-05T15:17:06Z,0,0,0,0,0,0,0,0
2010-01-05T21:00:00Z,2010-01-05T15:47:06Z,0,0,0,0,0,0,0,0
2010-01-05T21:30:00Z,2010-01-05T16:17:06Z,0,0,0,0,0,0,0,0
2010-01-05T22:00:00Z,2010-01-05T16:47:06Z,0,0,0,0,0,0,0,0
2010-01-05T22:30:00Z,2010-01-05T17:17:06Z,0,0,0,0,0,0,0,0
2010-01-05T23:00:00Z,2010-01-05T17:47:06Z,0,0,0,0,0,0,0,0
2010-01-05T23:30:00Z,2010-01-05T18:17:06Z,0,0,0,0,0,0,0,0
2010-01-06T00:00:00Z,2010-01-05T18:47:06Z,0,0,0,0,0,0,0,0
2010-01-06T00:30:00Z,2010-01-05T19:17:06Z,0,0,0,0,0,0,0,0
2010-01-06T01:00:00Z,2010-01-05T19:47:06Z,0,0,0,0,0,0,0,0
2010-01-06T01:30:00Z,2010-01-05T20:17:06Z,0,0,0,0,0,0,0,0
2010-01-06T02:00:00Z,2010-01-05T20:47:06Z,0,0,0,0,0,0,0,0
2010-01-06T02:30:00Z,2010-01-05T21:17:06Z,0,0,0,0,0,0,0,0
2010-01-06T03:00:00Z,2010-01-05T21:47:06Z,0,0,0,0,0,0,0,0
2010-01-06T03:30:00Z,2010-01-05T22:17:06Z,0,0,0,0,0,0,0,0
2010-01-06T04:00:00Z,2010-01-05T22:47:06Z,0,0,0,0,0,0,0,0
2010-01-06T04:30:00Z,2010-01-05T23:17:06Z,0,0,0,0,0,0,0,0
2010-01-06T05:00:00Z,2010-01-05T23:47:06Z,0,0,0,0,0,0,0,0
2010-01-06T05:30:00Z,2010-01-06T00:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T06:00:00Z,2010-01-06T00:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T06:30:00Z,2010-01-06T01:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T07:00:00Z,2010-01-06T01:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T07:30:00Z,2010-01-06T02:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T08:00:00Z,2010-01-06T02:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T08:30:00Z,2010-01-06T03:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T09:00:00Z,2010-01-06T03:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T09:30:00Z,2010-01-06T04:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T10:00:00Z,2010-01-06T04:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T10:30:00Z,2010-01-06T05:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T11:00:00Z,2010-01-06T05:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T11:30:00Z,2010-01-06T06:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T12:00:00Z,2010-01-06T06:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T12:30:00Z,2010-01-06T07:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T13:00:00Z,2010-01-06T07:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T13:30:00Z,2010-01-06T08:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T14:00:00Z,2010-01-06T08:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T14:30:00Z,2010-01-06T09:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T15:00:00Z,2010-01-06T09:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T15:30:00Z,2010-01-06T10:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T16:00:00Z,2010-01-06T10:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T16:30:00Z,2010-01-06T11:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T17:00:00Z,2010-01-06T11:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T17:30:00Z,2010-01-06T12:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T18:00:00Z,2010-01-06T12:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T18:30:00Z,2010-01-06T13:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T19:00:00Z,2010-01-06T13:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T19:30:00Z,2010-01-06T14:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T20:00:00Z,2010-01-06T14:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T20:30:00Z,2010-01-06T15:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T21:00:00Z,2010-01-06T15:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T21:30:00Z,2010-01-06T16:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T22:00:00Z,2010-01-06T16:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T22:30:00Z,2010-01-06T17:16:42Z,0,0,0,0,0,0,0,0
2010-01-06T23:00:00Z,2010-01-06T17:46:42Z,0,0,0,0,0,0,0,0
2010-01-06T23:30:00Z,2010-01-06T18:16:42Z,0,0,0,0,0,0,0,0
2010-01-07T00:00:00Z,2010-01-06T18:46:42Z,0,0,0,0,0,0,0,0
2010-01-07T00:30:00Z,2010-01-06T19:16:42Z,0,0,0,0,0,0,0,0
2010-01-07T01:00:00Z,2010-01-06T19:46:42Z,0,0,0,0,0,0,0,0
2010-01-07T01:30:00Z,2010-01-06T20:16:42Z,0,0,0,0,0,0,0,0
2010-01-07T02:00:00Z,2010-01-06T20:46:42Z,0,0,0,0,0,0,0,0
2010-01-07T02:30:00Z,2010-01-06T21:16:42Z,0,0,0,0,0,0,0,0
2010-01-07T03:00:00Z,2010-01-06T21:46:42Z,0,0,0,0,0,0,0,0
2010-01-07T03:30:00Z,2010-01-06T22:16:42Z,0,0,0,0,0,0,0,0
2010-01-07T04:00:00Z,2010-01-06T22:46:42Z,0,0,0,0,0,0,0,0
2010-01-07T04:30:00Z,2010-01-06T23:16:42Z,0,0,0,0,0,0,0,0
2010-01-07T05:00:00Z,2010-01-06T23:46:42Z,0,0,0,0,0,0,0,0
2010-01-07T05:30:00Z,2010-01-07T00:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T06:00:00Z,2010-01-07T00:46:19Z,0,0,0,0,0,0,0,0
2010-01-07T06:30:00Z,2010-01-07T01:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T07:00:00Z,2010-01-07T01:46:19Z,0,0,0,0,0,0,0,0
2010-01-07T07:30:00Z,2010-01-07T02:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T08:00:00Z,2010-01-07T02:46:19Z,0,0,0,0,0,0,0,0
2010-01-07T08:30:00Z,2010-01-07T03:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T09:00:00Z,2010-01-07T03:46:19Z,0,0,0,0,0,0,0,0
2010-01-07T09:30:00Z,2010-01-07T04:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T10:00:00Z,2010-01-07T04:46:19Z,0,0,0,0,0,0,0,0
2010-01-07T10:30:00Z,2010-01-07T05:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T11:00:00Z,2010-01-07T05:46:19Z,0,0,0,0,0,0,0,0
2010-01-07T11:30:00Z,2010-01-07T06:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T12:00:00Z,2010-01-07T06:46:19Z,0,0,0,0,0,0,0,0
2010-01-07T12:30:00Z,2010-01-07T07:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T13:00:00Z,2010-01-07T07:46:19Z,0,0,0,0,0,0,0,0
2010-01-07T13:30:00Z,2010-01-07T08:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T14:00:00Z,2010-01-07T08:46:19Z,0,0,0,0,0,0,0,0
2010-01-07T14:30:00Z,2010-01-07T09:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T15:00:00Z,2010-01-07T09:46:19Z,0,0,0,0,0,0,0,0
2010-01-07T15:30:00Z,2010-01-07T10:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T16:00:00Z,2010-01-07T10:46:19Z,0,0,0,0,0,0,0,0
2010-01-07T16:30:00Z,2010-01-07T11:16:19Z,0,0,0,0,0,0,0,0
2010-01-07T17:00:00Z,2010-01-07T11:46:19Z,0.4181075098823214,0.5038106911982423,0.598147417724058,0.5189548232176924,0.6096975894496571,0.6849415360301713,0.6500093373974138,0.6969953554571203
2010-01-07T17:30:00Z,2010-01-07T12:16:19Z,0.3899378172342857,0.6442789068,0.7204771510539131,0.6575972616664616,0.5927082135703704,0.8080117581913043,0.8296549302857142,0.8307051263999999
2010-01-07T18:00:00Z,2010-01-07T12:46:19Z,0.33649594065303573,0.5694241448550782,0.5358907187211595,0.536049266271077,0.48771314223593965,0.5199638966612649,0.5648402907513547,0.6919584545074366
2010-01-07T18:30:00Z,2010-01-07T13:16:19Z,0.6961945317671429,0.8510466243109375,0.6315012632568116,1.1025705254230769,0.8336582628438957,0.8913534577069828,1.0308762843610837,0.7711015383496835
2010-01-07T19:00:00Z,2010-01-07T13:46:19Z,0.6345779130464285,0.7348972154765625,0.537741215318116,0.7477108079515385,0.8172245212798354,0.8055790293498023,0.8109210653534483,1.1493751105624999
2010-01-07T19:30:00Z,2010-01-07T14:16:19Z,0.5673759001910714,0.6035655445097656,0.4415551972898551,0.9039750907153846,0.6388402942565158,0.6422621051488802,0.7236253804987685,0.6680219112705696
2010-01-07T20:00:00Z,2010-01-07T14:46:19Z,0.6143293481892858,0.7951085574220703,0.6647815168811594,0.758617984840923,0.810116982248697,0.8989659148733861,0.8685345957158868,1.433435145775
2010-01-07T20:30:00Z,2010-01-07T15:16:19Z,0.507690505177143,0.6246973012921875,0.6244961105349276,0.6219208688419999,0.7007730738470507,0.6730745333787879,0.8315620343418719,0.6607206337155064
2010-01-07T21:00:00Z,2010-01-07T15:46:19Z,0.38123993547482143,0.565398209390625,0.5139387781591305,0.679173725988,0.4814803955962963,0.6436153529822134,0.6060623170610837,0.4179652585875
2010-01-07T21:30:00Z,2010-01-07T16:16:19Z,0.220801169,0.41055217360937496,0.27238544210550725,0.3804573988923077,0.3154821641020576,0.40727488353096186,0.36850953722758617,0.586939816329114
2010-01-07T22:00:00Z,2010-01-07T16:46:19Z,0.08398054386910714,0.156346757203125,0.09571140614869564,0.16163849360076923,0.1386317474020576,0.17270239952450595,0.16759140082463053,0.21215661230601268
2010-01-07T22:30:00Z,2010-01-07T17:16:19Z,0.033078530176339285,0.03955640900253907,0.03472127070876811,0.03913783837069231,0.03659057165185185,0.037422175553030304,0.04592972925634236,0.026965282827294303
2010-01-07T23:00:00Z,2010-01-07T17:46:19Z,0.011532244945,0.01405492352671875,0.013638133152347826,0.0114967611144,0.01164297980729767,0.014100030710092226,0.017269962873300494,0.01591157846841772
2010-01-07T23:30:00Z,2010-01-07T18:16:19Z,0.009678250560178571,0.009870344215722656,0.008597834810217392,0.012056564939,0.01125236115994513,0.013027022439723321,0.012086538444211823,0.010198088171518972
2010-01-08T00:00:00Z,2010-01-07T18:46:19Z,0.01299680489925,0.017374200993789064,0.01238986876063768,0.017951142493323077,0.01806597480279835,0.019939469381370225,0.01792662744724138,0.02083875891018987
2010-01-08T00:30:00Z,2010-01-07T19:16:19Z,0.004739610826285714,0.007883922956484376,0.007452866299304348,0.00918755329403077,0.007585111061728394,0.008378099945454546,0.010078482791527095,0.010061673826898718
2010-01-08T01:00:00Z,2010-01-07T19:46:19Z,0.009035503075160715,0.011988705412226562,0.00997790883662319,0.015568866837200001,0.011719800701056242,0.014425892293913044,0.013382147007869457,0.012337333520348102
2010-01-08T01:30:00Z,2010-01-07T20:16:19Z,0.009043750949321428,0.01620539149496094,0.015148213122637682,0.016080410853261538,0.016407190234650204,0.01717838601536232,0.01884391246960591,0.018413885584936708
2010-01-08T02:00:00Z,2010-01-07T20:46:19Z,0.014154283247071428,0.014172972881640624,0.011325737972753623,0.019236330341415385,0.01638603242266118,0.018385938267457182,0.019385662339359604,0.019254266567151897
2010-01-08T02:30:00Z,2010-01-07T21:16:19Z,0.01050149255907143,0.015020163636171875,0.011637105466797101,0.02070471787386154,0.015203173779725652,0.017135302543939395,0.020055900908571428,0.023799633818148737
2010-01-08T03:00:00Z,2010-01-07T21:46:19Z,0.007366837398214285,0.010635871493671876,0.010642410896434782,0.012566691241753846,0.011544410210864197,0.013044834602371541,0.012803055340344828,0.01932162922670886
2010-01-08T03:30:00Z,2010-01-07T22:16:19Z,0.012603929809339285,0.012986386012792969,0.01615929165221739,0.011330890744984615,0.01473352563148148,0.0157684497356917,0.01839254125100985,0.018937109730047468
2010-01-08T04:00:00Z,2010-01-07T22:46:19Z,0.010801354942428572,0.011987716997226562,0.013922974145739132,0.016148270013476924,0.013422163004389573,0.01535277452097497,0.01643208155541872,0.006474378800189857
2010-01-08T04:30:00Z,2010-01-07T23:16:19Z,0.0287679277755,0.04045489843429688,0.028536301948,0.05232320538996923,0.03156974241481481,0.03773395298909091,0.03810530115857143,0.049767301215
2010-01-08T05:00:00Z,2010-01-07T23:46:19Z,0.020006862911785717,0.02638772819707031,0.023401036585652176,0.01901104620576923,0.02282716384835391,0.02691770442134387,0.026581126180972907,0.031544700086155064
2010-01-08T05:30:00Z,2010-01-08T00:15:56Z,0.012268906549714288,0.01656422197751953,0.014936060147478262,0.0196538445306,0.01354796950962963,0.016972795622134388,0.016922629723743844,0.017325947936107595
2010-01-08T06:00:00Z,2010-01-08T00:45:56Z,0.03830435048342857,0.046477690894199224,0.04420266532236232,0.06445443590961539,0.04275742826596708,0.05210703804234519,0.056548448450751236,0.05356245211982595
2010-01-08T06:30:00Z,2010-01-08T01:15:56Z,0.027098706522910715,0.043678836171796874,0.033954341659014495,0.04300685407684615,0.040172317806447186,0.04139062309673254,0.040984129647475366,0.047601769619414556
2010-01-08T07:00:00Z,2010-01-08T01:45:56Z,0.002982069908946429,0.004806625840078124,0.0036091158826811595,0.0039213615644769235,0.003657167534471879,0.004246018685507246,0.004834813887463054,0.007046241135063292
2010-01-08T07:30:00Z,2010-01-08T02:15:56Z,0.004243583452500001,0.00604121255390625,0.005576109657391305,0.004816648568307692,0.004656881703703704,0.006013451591304349,0.0064106679413793105,0.007221850882594937
2010-01-08T08:00:00Z,2010-01-08T02:45:56Z,0.005511021766125,0.00611257695890625,0.004913685052956521,0.0053498109452307695,0.006558838864609054,0.006872286787351778,0.0072266919711206894,0.009216149788955696
2010-01-08T08:30:00Z,2010-01-08T03:15:56Z,0.002822570217660714,0.003824424665253906,0.0025643077902173916,0.0031576491619846156,0.0035274181783676267,0.003481242090961792,0.003602662964384237,0.005337979950648734
2010-01-08T09:00:00Z,2010-01-08T03:45:56Z,0.00189724473,0.00311266713515625,0.0026396448417391307,0.0035901707967692306,0.00275868232345679,0.0027996233169960477,0.0032243814376847293,0.0025516740830696205
2010-01-08T09:30:00Z,2010-01-08T04:15:56Z,0.008731465992321429,0.011900820234726562,0.007958580373826086,0.015855102270553846,0.011557192086913581,0.011298607255494073,0.012413967564679803,0.009998251223924065
2010-01-08T10:00:00Z,2010-01-08T04:45:56Z,0.005971337293357143,0.006531150164609375,0.007811950670608695,0.006142730441846153,0.007051711301124828,0.007299044818498023,0.00866658320497537,0.00971343549892405
2010-01-08T10:30:00Z,2010-01-08T05:15:56Z,0.0058317571326428575,0.01000546566875,0.008909214647652174,0.01251144999316923,0.00975018218255144,0.011052150746613965,0.010251905709852216,0.007497766678354431
2010-01-08T11:00:00Z,2010-01-08T05:45:56Z,0.011921393194285713,0.016950730948125,0.01435174485031884,0.016604360982399997,0.01587338682293553,0.018764283358945984,0.019183851117241378,0.018309650306835443
2010-01-08T11:30:00Z,2010-01-08T06:15:56Z,0.015716517777857146,0.020914428605429688,0.019770923813304347,0.025501057563661538,0.018914437490315503,0.025510869436521734,0.021677955555665027,0.026691554453955695
2010-01-08T12:00:00Z,2010-01-08T06:45:56Z,0.01303225342598214,0.017762710799355468,0.012204116920652174,0.01692804894716923,0.015401629035665295,0.018195228863517786,0.01991134740945813,0.02025265478857595
2010-01-08T12:30:00Z,2010-01-08T07:15:56Z,0.011075306488875,0.013075014604921876,0.010700779216304348,0.01696320446843077,0.013099280346543212,0.01712124674608696,0.016488688368768475,0.018225187893085443
2010-01-08T13:00:00Z,2010-01-08T07:45:56Z,0.011882034151696428,0.013595789077421875,0.010088469576289855,0.016378927076800002,0.01277848391622771,0.017263691253544138,0.018784329852549263,0.02057084393545886
2010-01-08T13:30:00Z,2010-01-08T08:15:56Z,0.027143006236071427,0.048819712605156246,0.039162856018550726,0.05924135104652308,0.05004142713481481,0.05384892702550725,0.053662035317290635,0.06894552638867088
2010-01-08T14:00:00Z,2010-01-08T08:45:56Z,0.10589988595803572,0.15584130944960936,0.13126562939304348,0.2256037850227692,0.16122032769369,0.16053047750447957,0.18324995940073893,0.15525483856218353
2010-01-08T14:30:00Z,2010-01-08T09:15:56Z,0.11631308831160714,0.18676602943652346,0.19281503631304348,0.24092609585461539,0.19010398813443075,0.2099784959848485,0.23382088185899016,0.2697160491147152
2010-01-08T15:00:00Z,2010-01-08T09:45:56Z,0.19737155859750002,0.3127986754558594,0.25172024864608694,0.41643229945846155,0.3217972501530864,0.39823510411541496,0.4166887232881773,0.3390650644984177
2010-01-08T15:30:00Z,2010-01-08T10:15:56Z,0.4886042830035714,0.59196288133125,0.5368655310237681,0.5828557600800001,0.57743673838134435,0.6932664398550724,0.648016290455665,0.8991841235411393
2010-01-08T16:00:00Z,2010-01-08T10:45:56Z,0.6678496195739286,0.720589433281836,0.6152692147426088,0.707559596954,0.7348747528622771,0.7923921705018446,0.9149477546818966,0.8476640741085443
2010-01-08T16:30:00Z,2010-01-08T11:15:56Z,0.3880179818892857,0.48098062338359376,0.3726472212540579,0.6407271290684615,0.49180880009012345,0.6393691120108037,0.6020968684488917,0.6761663566256328
2010-01-08T17:00:00Z,2010-01-08T11:45:56Z,0.3984028135776786,0.7046219974179687,0.7154788733507247,0.5331164327023078,0.7488293843038409,0.7379939427918313,0.865203468958128,0.893804319176424
2010-01-08T17:30:00Z,2010-01-08T12:15:56Z,1.0870212969560713,1.221062774452344,1.2517989083630434,1.5439770271941538,1.2299666326733882,1.224703693896311,1.347379613188793,0.8850874740867088
2010-01-08T18:00:00Z,2010-01-08T12:45:56Z,0.8390939895042857,0.9823899701062501,0.8920190849843478,1.2523682339556923,1.007710396019753,1.0289174196300395,1.084016518737931,0.7853883838291139
2010-01-08T18:30:00Z,2010-01-08T13:15:56Z,1.0738771895080357,1.2287633226101562,1.448118002707826,1.679569341602154,1.3325731506399177,1.6333990939633731,1.720482287699877,0.7465903732314889
2010-01-08T19:00:00Z,2010-01-08T13:45:56Z,1.0657026928753572,1.3348141087677734,1.3810789456056523,1.2439368405175386,1.3996219268348422,1.5852604977108038,1.6358951236573893,1.751512184084652
2010-01-08T19:30:00Z,2010-01-08T14:15:56Z,1.026262611,1.19050350234375,1.261983008695652,1.5539864617846153,1.3019717706995886,1.4570167464031623,1.3833633941379309,1.1435722612025334
2010-01-08T20:00:00Z,2010-01-08T14:45:56Z,0.8575539118167858,1.4242938234457032,1.0826445521165218,1.217677691309077,1.2931057309720164,1.4177488182478262,1.6975843720511083,1.5337872356216773
2010-01-08T20:30:00Z,2010-01-08T15:15:56Z,0.8918942955446428,1.3852233277677735,1.418758230130145,1.99784322202,1.3291549556648834,1.566161682611199,1.5377487854217977,1.7386293862515825
2010-01-08T21:00:00Z,2010-01-08T15:45:56Z,0.8261701938899999,0.9896830447640625,0.8195182599617392,0.9377384764836922,1.0073710640329219,1.2674957739667985,1.2390291906177342,1.6267767530886077
2010-01-08T21:30:00Z,2010-01-08T16:15:56Z,0.6415079960221428,0.7540112639812501,0.8159348943565218,0.9156403451833846,0.8311247463972565,0.8335958228057971,0.7923927897339901,0.7974915197101266
2010-01-08T22:00:00Z,2010-01-08T16:45:56Z,0.20961372378839285,0.346060393046875,0.25036717131739133,0.42251311988000007,0.3281165208148148,0.3910163281646904,0.37913217445135466,0.2943703596550633
2010-01-08T22:30:00Z,2010-01-08T17:15:56Z,0.11370762618750001,0.14970188054199218,0.1862778717789855,0.21406837431538464,0.1746948440740741,0.1864332328063241,0.22363952021551722,0.1343381237658228
2010-01-08T23:00:00Z,2010-01-08T17:45:56Z,0.16393425016339286,0.29086945081074217,0.2335733084453623,0.34524272854923077,0.2826435357183813,0.32522865732898554,0.31153788536798027,0.47451010806787974
2010-01-08T23:30:00Z,2010-01-08T18:15:56Z,0.19137260022964286,0.21234731456640626,0.20258725166086958,0.2700124446495385,0.23009910065185182,0.23532862566666665,0.26778774644827585,0.23346684856487343
2010-01-09T00:00:00Z,2010-01-08T18:45:56Z,0.08986429814464286,0.17255193359023438,0.14586668684347825,0.1204335209323077,0.1733459163722908,0.17238790263320158,0.18592613409236453,0.26719145749335443
2010-01-09T00:30:00Z,2010-01-08T19:15:56Z,0.09103317942439285,0.10107613908626953,0.12089781931460869,0.15923379449898462,0.09641789964390947,0.1200836925852174,0.1312704154709113,0.09532818558825949
2010-01-09T01:00:00Z,2010-01-08T19:45:56Z,0.1412381097410714,0.21525787729492188,0.1484526960072464,0.21144752066153846,0.16185419218792865,0.19987301994071144,0.20119843784482758,0.2769662039952532
2010-01-09T01:30:00Z,2010-01-08T20:15:56Z,0.07777098122917857,0.1571798024163086,0.10153842035718841,0.19081201280844615,0.14805568800831279,0.15093548972014495,0.15507556976732761,0.1438142525756962
2010-01-09T02:00:00Z,2010-01-08T20:45:56Z,0.07675875979757144,0.12431782310964842,0.12339591039921738,0.12971776211944616,0.12246411819555557,0.13831668685525692,0.13437873068009853,0.12948836548129747
2010-01-09T02:30:00Z,2010-01-08T21:15:56Z,0.107733931717,0.1403610737213672,0.1208677358393623,0.13922538868043077,0.12657193946578874,0.13208949854785246,0.14532061783327585,0.1474021589947785
2010-01-09T03:00:00Z,2010-01-08T21:45:56Z,0.13820074642375,0.1405122025699219,0.1390188361657971,0.2012370565476923,0.15101980752578875,0.1737735452072464,0.17048562210603452,0.1828221676705696
2010-01-09T03:30:00Z,2010-01-08T22:15:56Z,0.07743542434714286,0.131747770590625,0.14664099683130435,0.18235049671901538,0.1440834720972291,0.14219733026065876,0.16851847137615764,0.14332632692101266
2010-01-09T04:00:00Z,2010-01-08T22:45:56Z,0.10206805099392857,0.17730571358320313,0.12182035071739131,0.22414944532,0.17372350700384087,0.16685696522503293,0.19875320274679806,0.16492008239525316
2010-01-09T04:30:00Z,2010-01-08T23:15:56Z,0.07689287879598214,0.0885870041128711,0.084039830429,0.08744494770152307,0.07718118314263375,0.10060573759727272,0.09121086312350986,0.07812576039693038
2010-01-09T05:00:00Z,2010-01-08T23:45:56Z,0.1807740937375,0.20054626024003905,0.16557859020594204,0.25363995921323074,0.2003641532783265,0.22102550591357048,0.2671538331096059,0.22653968708876582
2010-01-09T05:30:00Z,2010-01-09T00:15:33Z,0,0,0,0,0,0,0,0
2010-01-09T06:00:00Z,2010-01-09T00:45:33Z,0.06196058027410714,0.0613587672055664,0.046889087775,0.09810639903692309,0.05853096004835391,0.08339956323616601,0.08084325478448277,0.06528860323101267
2010-01-09T06:30:00Z,2010-01-09T01:15:33Z,0.14746963859625,0.2556372272835938,0.18291558126130433,0.3212226902833846,0.22442774411728394,0.2566155741600791,0.2820824576922414,0.17504755285965193
2010-01-09T07:00:00Z,2010-01-09T01:45:33Z,0.17565134756964285,0.25505408496777343,0.21629431304927535,0.35745282189769234,0.21635500168930044,0.2502578828669302,0.31120155514716746,0.2307771960648734
2010-01-09T07:30:00Z,2010-01-09T02:15:33Z,0.10586096154107143,0.18374643800097656,0.12887421405000002,0.23395626550615384,0.1926925834218107,0.22243112042885377,0.19362874524753693,0.26916766225632915
2010-01-09T08:00:00Z,2010-01-09T02:45:33Z,0.12734463426857143,0.2002195909886719,0.16579410113710147,0.18742517966707692,0.2017600172567901,0.22901900629328065,0.2415156856817734,0.4137357315898734
2010-01-09T08:30:00Z,2010-01-09T03:15:33Z,0.1388423467542857,0.15423161077441408,0.14613660047869564,0.145784464092,0.1849802870851852,0.1952756326221344,0.1840259552885468,0.29602857951170886
2010-01-09T09:00:00Z,2010-01-09T03:45:33Z,0.11587413211428572,0.1326781444375,0.11755346736231885,0.19498051076923079,0.15159801578052126,0.16965102676152832,0.1673182511133005,0.15080138237974683
2010-01-09T09:30:00Z,2010-01-09T04:15:33Z,0.12071399558683926,0.1511658504518164,0.10790984356597103,0.21101398559661536,0.1451418948548148,0.17296553873014492,0.15202362262810346,0.10541159768727847
2010-01-09T10:00:00Z,2010-01-09T04:45:33Z,0.12206069683499998,0.13957224567070312,0.1425917670536232,0.17526664160923078,0.1562734115857339,0.1569191694848485,0.16070687357586205,0.17861970020158227
2010-01-09T10:30:00Z,2010-01-09T05:15:33Z,0.07068846374396429,0.12502082018546873,0.09643100943672463,0.09977370070833845,0.11322367831972564,0.14869683848700924,0.12758152663987685,0.22122271713031644
2010-01-09T11:00:00Z,2010-01-09T05:45:33Z,0.09773299127474999,0.11877273245195313,0.11079553278168117,0.1176137194144,0.13704367013072702,0.14879565352911725,0.14443299203165025,0.152578931525981
2010-01-09T11:30:00Z,2010-01-09T06:15:33Z,0.13017605412182146,0.15798335335417968,0.09407203434652173,0.16285038087821538,0.13972332546814814,0.14867328505114624,0.16110593377381774,0.20383037432287976
2010-01-09T12:00:00Z,2010-01-09T06:45:33Z,0.09276276043464286,0.14463342634257811,0.15217326102753623,0.16493856454369232,0.14251617515336076,0.19076265257997363,0.19872873108522165,0.21510567394082275
2010-01-09T12:30:00Z,2010-01-09T07:15:33Z,0.07834976381366071,0.07982552991289063,0.08449392833746378,0.10633771948576923,0.07914920613004116,0.09344220753346509,0.10066667811674877,0.09224811796337026
2010-01-09T13:00:00Z,2010-01-09T07:45:33Z,0.09282807114107143,0.15568041097617188,0.11551937742000001,0.23637041841323073,0.18223221403703702,0.19633728178102766,0.19063542579162562,0.1937508545335443
2010-01-09T13:30:00Z,2010-01-09T08:15:33Z,0.07562296740969643,0.12670869539390625,0.12405617842108695,0.19407007021015382,0.1409033137622222,0.14483113652988142,0.14092614616333743,0.11833273381371834
2010-01-09T14:00:00Z,2010-01-09T08:45:33Z,0.33192677647714286,0.5294404963339844,0.5163305411866667,0.7804534718706153,0.48870791964170096,0.6020454926880106,0.7201284949432266,0.6004793477408228
2010-01-09T14:30:00Z,2010-01-09T09:15:33Z,0.3319082027010714,0.6565338451035156,0.5100926556466666,0.7544257150756923,0.5479008827240055,0.6200309093151515,0.6380040286697044,0.6507653422202532
