TIMESTAMP,solar_TIMESTAMP,USA_HIL_HF1_PRE_Pta_Js_1,USA_HIL_HF1_PRE_Pta_Js_2,USA_HIL_HF1_PRE_Pta_Js_3,USA_HIL_HF1_PRE_Pta_Js_4,USA_HIL_HF1_PRE_Pta_Js_5,USA_HIL_HF1_PRE_Lst_Js_6,USA_HIL_HF1_PRE_Lst_Js_7,USA_HIL_HF1_PRE_Lst_Js_8,USA_HIL_HF1_PRE_Lst_Js_9,USA_HIL_HF1_PRE_Lst_Js_10,USA_HIL_HF1_PRE_Aru_Js_11,USA_HIL_HF1_PRE_Aru_Js_12,USA_HIL_HF1_PRE_Aru_Js_13,USA_HIL_HF1_PRE_Aru_Js_14,USA_HIL_HF1_PRE_Aru_Js_15,USA_HIL_HF1_PRE_Qal_Js_16,USA_HIL_HF1_PRE_Qal_Js_17,USA_HIL_HF1_PRE_Qal_Js_18,USA_HIL_HF1_PRE_Qal_Js_19,USA_HIL_HF1_PRE_Qal_Js_20,USA_HIL_HF1_PRE_Ltu_Js_21,USA_HIL_HF1_PRE_Ltu_Js_22,USA_HIL_HF1_PRE_Ltu_Js_23,USA_HIL_HF1_PRE_Ltu_Js_24,USA_HIL_HF1_PRE_Ltu_Js_25
2010-10-21T08:20:00Z,2010-10-21T03:20:26Z,0.07418742425521992,0.10766485474220808,0.14343276940264763,0.2923544427722399,0.30913484332146624,0.3886475590303164,0.16432037338294223,0.015618001079182571,0.17183952794212234,1.232256809842452,0,1.0425200931443197,0.41392481183290075,0.23346739173561948,0.18359758821385727,NA,0.23704064335983166,0.20316384490157063,0.3514242175212247,0.7944388171038144,1.3996185044663052,1.1175054767040025,0.5658750491513903,0.6947651899559592,0.7544067677653896
2010-10-21T08:30:00Z,2010-10-21T03:30:26Z,0.2125181253557257,0.10515078756856727,0.14343276940264763,0.2813046274501452,0.2608860105566075,0.37187030701000073,0.15255518072003207,0.029328886538255484,0.1391902432378009,1.232256809842452,0,1.0806674585534783,0.39471907615745755,0.20944173673464875,0.18097271639005572,NA,0.23704064335983166,0.20316384490157063,0.341349205569278,0.8174693610648432,1.4986151129249785,1.0590696430121807,0.5797984207352579,0.669341683330002,0.7267381052380201
2010-10-21T08:40:00Z,2010-10-21T03:40:26Z,0.10596160269760753,0.11019072550608144,0.12150907730423027,0.2567829829215139,0.20692702210055255,0.37187030701000073,0.16432037338294223,0.044437960762610036,0.09554122696385807,1.1698799813922096,0.009240793083965627,1.0528879464060192,0.35693048967445906,0.20944173673464875,0.18097271639005572,NA,0.21450014990542798,0.20316384490157063,0.2952029884921909,0.8539901715768587,1.5368338582121666,1.0445914992851892,0.5705073300475441,0.6483316467935736,0.7038759418270272
2010-10-21T08:50:00Z,2010-10-21T03:50:26Z,0.1170255389787252,0.10515078756856727,0.12150907730423027,0.24603997172873546,0.22972915702603872,0.3802383982754856,0.16432037338294223,0.05444435942598564,0.1260158689785654,1.1698799813922096,0,1.0184338774689337,0.32000382425778406,0.18597918081830508,0.18097271639005572,NA,0.19244538318437385,0.20316384490157063,0.28229060869507294,0.8010021986079912,1.4938573213911601,1.0494117029731715,0.5658750491513903,0.6067997265321612,0.6586915902410232
2010-10-21T09:00:00Z,2010-10-21T04:00:26Z,0.22522068773915901,0.10766485474220808,0.10035671661262548,0.24603997172873546,0.17490460867935265,0.457355496103488,0.18229524606454534,0.08656664637635424,0.08819686800818063,1.4246133457539887,0.009240793083965627,1.0737046370328192,0.32000382425778406,0.20944173673464875,0.18097271639005572,NA,0.19244538318437385,0.21912405672545496,0.341349205569278,0.9831907503654589,1.6433622267230374,1.0445914992851892,0.5844571777466496,0.5985724869342324,0.6497422193186496
2010-10-21T09:10:00Z,2010-10-21T04:10:26Z,0.17537188953606803,0.10264867846922159,0.08006161387936753,0.24603997172873546,0.11894761018812527,0.46611829517292,0.20064447828973475,0.1506236889530707,0.04687634578255416,1.4246133457539887,0.03582374783456505,1.0528879464060192,0.32000382425778406,0.20944173673464875,0.19950833944421242,NA,0.1709036721674424,0.2353319829968713,0.35817644390902054,1.1457013783111307,1.7221431725390124,1.0445914992851892,0.5566371507969552,0.5781214164228768,0.6274981047324599
2010-10-21T09:20:00Z,2010-10-21T04:20:26Z,0.03587027146848648,0.10015868738169828,0.08006161387936753,0.22485155470538903,0.1724883389070379,0.457355496103488,0.2130763605727248,0.15563515139060832,0.04474033965790524,1.2955104407482452,0.021718990167915852,1.0150050773543364,0.2663270584535678,0.18597918081830508,0.18359758821385727,NA,0.14990733831497544,0.21912405672545496,0.3514242175212247,1.081328784314076,1.6580501759896165,1.0687509157947768,0.5474349872326693,0.5377282611697656,0.5835719801235132
2010-10-21T09:30:00Z,2010-10-21T04:30:26Z,0.06412426816652819,0.09521572809836519,0.08006161387936753,0.2196180561651347,0.19943897093345447,0.4602722213755872,0.23201098950807214,0.18377760151105813,0.09308017803393577,1.3274632323540791,0.021718990167915852,0.9944959941000935,0.24891806820642337,0.18597918081830508,0.18623024371034028,NA,0.14990733831497544,0.2353319829968713,0.34805873942174087,0.9762751837443995,1.6287128999736336,1.0590696430121807,0.5566371507969552,0.5337268113764269,0.5792211635449392
2010-10-21T09:40:00Z,2010-10-21T04:40:26Z,0.054362000948803196,0.11019072550608144,0.10035671661262548,0.1989475505389789,0.18954541697201605,0.457355496103488,0.22566193285863886,0.18377760151105813,0.11056774764710663,1.3274632323540791,0.021718990167915852,1.0013202007617887,0.24891806820642337,0.18597918081830508,0.19683759005209692,NA,0.1709036721674424,0.2517790541101783,0.3346684429939409,0.9453125679448536,1.6580501759896165,1.073600285629309,0.5566371507969552,0.5297323235965667,0.5748780285936648
2010-10-21T09:50:00Z,2010-10-21T04:50:26Z,0.23807570602874722,0.10766485474220808,0.08006161387936753,0.1887750569137644,0.12343871254696093,0.4602722213755872,0.25451958920954076,0.163214438442183,0.07153455541633812,1.3274632323540791,0.009240793083965627,1.039070157241734,0.24891806820642337,0.18597918081830508,0.19950833944421242,NA,0.1709036721674424,0.26845753953996465,0.37517971593961436,0.9521708217353568,1.7271033068483677,1.0639073660920055,0.5844571777466496,0.5337268113764269,0.5792211635449392
2010-10-21T10:00:00Z,2010-10-21T05:00:26Z,0.18758862114996241,0.12299207409375551,0.08006161387936753,0.1887750569137644,0.07808389124552856,0.46904762221755475,0.27415680671085624,0.1863828736008343,0.038452139537548675,1.4246133457539887,0.021718990167915852,1.0667537651316348,0.2663270584535678,0.18597918081830508,0.22387504861681198,NA,0.14990733831497544,0.26845753953996465,0.4201873031860092,1.0495173203170416,1.8221544897508006,1.0881832518601235,0.5797984207352579,0.5257448179098732,0.5705425966702212
2010-10-21T10:10:00Z,2010-10-21T05:10:26Z,0.12830399827568603,0.16298745569911438,0.08006161387936753,0.15407794843216055,0.07808389124552856,0.48966935149820157,0.28409078275491273,0.2182213445682989,0.02083613396181991,1.4246133457539887,0.03582374783456505,1.0563499044323317,0.2317636561450187,0.18597918081830508,0.22661827350665364,NA,0.12949523332396487,0.26845753953996465,0.4272114593453616,1.1855275744200875,1.8829758250027042,1.0930558384373292,0.5751484627623047,0.5177908343397671,0.561894928811946
2010-10-21T10:20:00Z,2010-10-21T05:20:26Z,0.23807570602874722,0.19085355455798483,0.10035671661262548,0.12322851295105657,0.11006769157300621,0.6300506517473412,0.29409995002914324,0.22634116996224202,0.0785910797952768,1.4904474483336985,0.05111333851426667,1.0702277061982488,0.2317636561450187,0.18597918081830508,0.22661827350665364,NA,0.10971500157495397,0.28536043004227146,0.509823763918416,1.2885501348006156,1.9650170624402628,1.1273256817913808,0.5844571777466496,0.4784470024314636,0.51912640769652
2010-10-21T10:30:00Z,2010-10-21T05:30:26Z,0.22522068773915901,0.19368922622426424,0.12150907730423027,0.11631381732337463,0.14172872870779846,0.8756775954453132,0.3279918267816401,0.2706644780675237,0.08097188416095095,1.727495349545592,0.06735885765965784,1.045973038296168,0.2663270584535678,0.20944173673464875,0.22661827350665364,NA,0.07230778397416224,0.28536043004227146,0.8006744549803247,1.6075170266583132,1.9753480611646776,1.1273256817913808,0.5566371507969552,0.455188069485324,0.4938480854293572
2010-10-21T10:40:00Z,2010-10-21T05:40:26Z,0.15146396350845623,0.17402484642068988,0.10035671661262548,0.1565075497617576,0.0580749142557528,0.8927450072724383,0.3591644275115665,0.32538346535828483,0,1.6930052575785215,0.10219004564622552,1.045973038296168,0.2317636561450187,0.23346739173561948,0.23488979410304278,NA,0.05486446580739875,0.28536043004227146,0.8293729140705924,1.8010331316794554,2.027255357654964,1.1767705877996604,0.533699239320522,0.42080198615303044,0.4564836823646556
2010-10-21T10:50:00Z,2010-10-21T05:50:26Z,0.15146396350845623,0.19085355455798483,0.12150907730423027,0.10497210788158091,0.07603195612872347,0.7916104440245952,0.3661751139315156,0.36704754400741924,0.07622442349162308,1.5907835918836941,0.10219004564622552,0.9740965619109563,0.19825570272490126,0.23346739173561948,0.22936850024456987,NA,0.03844984264709256,0.30248134123679243,0.7560915560196407,1.6353294193074743,2.037687230857475,1.2167365284974447,0.5382687838514112,0.4019653970941968,0.436019235153786
2010-10-21T11:00:00Z,2010-10-21T06:00:26Z,0.18758862114996241,0.20511774770102426,0.16606171095912864,0.08088713365276871,0.05230942543639476,0.8961685286756544,0.3661751139315156,0.36403529941889995,0.11311401136884443,1.8322070376418162,0.10219004564622552,1.0150050773543364,0.19825570272490126,0.23346739173561948,0.22936850024456987,NA,0.03844984264709256,0.3198144338894466,0.845885111278086,1.6632818568372132,2.0900983262580684,1.2267846106606655,0.5705073300475441,0.4019653970941968,0.436019235153786
2010-10-21T11:10:00Z,2010-10-21T06:10:26Z,0.16332816642021467,0.19368922622426424,0.16606171095912864,0.10050182986367051,0.0015912497496494017,0.97932636109386,0.4088561444808336,0.4128773402061684,0.028410899719012526,1.9030449031217893,0.12060427746255012,0.9910884581265456,0.21487284636097462,0.23346739173561948,0.22387504861681198,NA,0.009916679827660103,0.3198144338894466,0.9722978277560531,1.9294769328106607,2.07433096787057,1.2418990195308013,0.5844571777466496,0.39448521092695676,0.4278933355521708
2010-10-21T11:20:00Z,2010-10-21T06:20:26Z,0.12830399827568603,0.20224786676440032,0.16606171095912864,0.12091470273944892,0,0.9202264357721364,0.4452068703133836,0.4598784148047156,0.01722860874985604,1.8322070376418162,0.12060427746255012,0.9944959941000935,0.19825570272490126,0.23346739173561948,0.2516175526205635,NA,0.009916679827660103,0.3198144338894466,0.9211935967009957,2.0222674551587807,2.07433096787057,1.2977507063788776,0.5612516469810864,0.39822138397531437,0.4319519752831068
2010-10-21T11:30:00Z,2010-10-21T06:30:26Z,0.07418742425521992,0.21959199536423005,0.16606171095912864,0.12091470273944892,0.006156643534653527,0.903025581234498,0.4562467727290452,0.5144978170670652,0.019016039591172467,1.8322070376418162,0.15914492754154633,0.977488827390378,0.19825570272490126,0.2580265802971897,0.268584894429584,NA,0.009916679827660103,0.3198144338894466,0.8749776009742127,2.090601507102048,2.07433096787057,1.333644309893034,0.5705073300475441,0.41324416682315757,0.4482724034790216
2010-10-21T11:40:00Z,2010-10-21T06:40:26Z,0.06412426816652819,0.20224786676440032,0.16606171095912864,0.11860977308449283,0.03755095889207076,0.851924449101096,0.4562467727290452,0.507999476611314,0.10299974111403912,1.6587228969945431,0.3548712705954073,0.977488827390378,0.18192352123365588,0.2580265802971897,0.26574068843902227,NA,0.009916679827660103,0.3198144338894466,0.7965953603538444,1.9588541446362275,2.0586013407438695,1.38539195355411,0.6078820537948751,0.4398300746133336,0.4771588116302532
2010-10-21T11:50:00Z,2010-10-21T06:50:26Z,0.04493091359571984,0.17680722125766046,0.1893433886442558,0.09387043847180136,0.028847170247035318,0.947919902896242,0.426944366394264,0.4854065395733352,0.16630164015487847,1.5907835918836941,0.3548712705954073,0.940342820992956,0.19825570272490126,0.23346739173561948,0.240438607059677,NA,0.009916679827660103,0.30248134123679243,0.8334932843322576,1.817454402995011,1.9547029002335041,1.3542770403172764,0.5938009856734427,0.42080198615303044,0.4564836823646556
2010-10-21T12:00:00Z,2010-10-21T07:00:26Z,0.011583942166723931,0.15752513847880117,0.23770099005197506,0.09168021707172697,0.04666517221814784,0.9548761964980715,0.41968798925011924,0.4630521614194116,0.23507613364245553,1.5907835918836941,0.3086476618926985,0.8737660631219508,0.19825570272490126,0.23346739173561948,0.22387504861681198,NA,0.009916679827660103,0.26845753953996465,0.8500259339679131,1.7317474879932504,1.817113569312913,1.3801923456010812,0.6031796833745208,0.42080198615303044,0.4564836823646556
2010-10-21T12:10:00Z,2010-10-21T07:10:26Z,0.0272332943160975,0.15480836654299884,0.28824012115568315,0.12788241439839804,0.07196082283273392,0.9618456081808369,0.4562467727290452,0.45354586038445793,0.21160812072364343,1.5571278464845753,0.3086476618926985,0.9068982782682635,0.2317636561450187,0.2580265802971897,0.22661827350665364,NA,0.009916679827660103,0.26845753953996465,0.8749776009742127,1.7074893105241884,1.7719362404235754,1.3905970683173892,0.6458103861119784,0.46291165726637873,0.5022418208019443
2010-10-21T12:20:00Z,2010-10-21T07:20:26Z,0.011583942166723931,0.14137197551547012,0.2627112751961429,0.14683621565914415,0.09701485438648969,0.8553076256643155,0.4562467727290452,0.40978496317816804,0.17741439506672604,1.4246133457539887,0.2860754508234194,0.8737660631219508,0.24891806820642337,0.2580265802971897,0.22387504861681198,NA,0.023309335315244338,0.21912405672545496,0.7965953603538444,1.5366448735310771,1.638474824129551,1.4114725216735176,0.6315231586545577,0.46291165726637873,0.5022418208019443
2010-10-21T12:30:00Z,2010-10-21T07:30:26Z,0,0.17125160532180983,0.31426523483054036,0.17124550778842093,0.15341271405196535,0.9236765595817331,0.4562467727290452,0.40669780484264756,0.32422336175752703,1.457424226073869,0.2638799333250109,0.8737660631219508,0.3018769829810903,0.2830939810737224,0.22387504861681198,NA,0.0906265621118412,0.20316384490157063,0.8211475773337537,1.4976747858824675,1.532041328213111,1.4114725216735176,0.62204096066725445,0.48625837080608514,0.5276168435769227
2010-10-21T12:40:00Z,2010-10-21T07:40:26Z,0.019096885793932705,0.18802659441143016,0.39513441559268514,0.2170110491062207,0.18219461333979456,0.9898539265609057,0.452559992763474,0.3700652608192104,0.4224663623809368,1.5236822337382512,0.3086476618926985,0.9068982782682635,0.37571948887444195,0.3086476618926996,0.23488979410304278,NA,0.23704064335983166,0.1874609017569439,0.8749776009742127,1.4512929844795126,1.418326099869769,1.469332157532145,0.6267777824961287,0.5337268113764269,0.5792211635449392
2010-10-21T12:50:00Z,2010-10-21T07:50:26Z,0.019096885793932705,0.20799602837234243,0.4229709248127276,0.2513992952127823,0.2400212534837256,1.0500599936971475,0.452559992763474,0.302079729286872,0.5332581474641388,1.457424226073869,0.3086476618926985,0.9068982782682635,0.433332572935284,0.3346684429939405,0.2600717537496247,NA,0.5391542577999527,0.15687110318324435,0.908529130423188,1.3522399542252934,1.2842981052248592,1.4640448684694973,0.6173127162877535,0.6026827797826092,0.6542132278988592
2010-10-21T13:00:00Z,2010-10-21T08:00:26Z,0.019096885793932705,0.24019556181796442,0.5089479223287277,0.3090987865706202,0.33390186878475,1.1622193382673252,0.430583023376316,0.2482929575680464,0.6422625509849531,1.457424226073869,0.3086476618926985,0.940342820992956,0.5129108325455544,0.3880455510002616,0.27143554897548394,NA,1.078385219326512,0.14201018121315673,0.9637311249838332,1.3221617048757144,1.1143838338219871,1.4114725216735176,0.5844571777466496,0.7118410054159908,0.7729929746234532
2010-10-21T13:10:00Z,2010-10-21T08:10:26Z,0.07418742425521992,0.2491431630597457,0.4798882238278572,0.3897960490989324,0.3846478821631848,1.1402746571381617,0.4415405736737376,0.22634116996224202,0.6385528724209488,1.392015631166705,0.3086476618926985,0.9740965619109563,0.5954555919669048,0.47124736073117995,0.27143554897548394,NA,1.889705164921567,0.11323632798803628,0.9424005215619276,1.2441097405254204,0.9051612862953492,1.38539195355411,0.5520315882188267,0.8925327539080524,0.9697844045643156
2010-10-21T13:20:00Z,2010-10-21T08:20:26Z,0.30450450112478783,0.3231057434416394,0.6289889359130928,0.499259292086124,0.48764327274898195,1.0787130578352817,0.519942418318224,0.14564601260137872,0.6985187963959175,1.2955104407482452,0.3086476618926985,1.0356232330935469,0.6808037615266284,0.7096704566044931,0.31200461002024416,NA,2.739896705328977,0.07277993741725704,0.9001111299297947,1.1818918342987812,0.7272453755531304,1.3698096651486071,0.49298549717763357,1.1503207362116914,1.250900186255298
2010-10-21T13:30:00Z,2010-10-21T08:30:26Z,1.0451994043321369,0.643719699824562,0.99119952536112,0.745576274224548,0.6827750042608584,1.0145317942909944,0.7632845456963472,0.09332067220469423,0.6758796971247372,1.232256809842452,0.3548712705954073,1.1793915790004448,0.8138055167164367,1.13505768500319,0.4628844097419096,NA,3.5219800999859254,0.04800317169172824,0.8583228555578531,1.1673791855112527,0.5520576607286688,1.2977507063788776,0.4706929338128244,1.476362684326734,1.6070247676396008
2010-10-21T13:40:00Z,2010-10-21T08:40:26Z,3.154647998588328,1.3996941565823389,1.8572654916104543,1.3704445820366244,1.175396989853221,0.9688281122324699,0.9256353647780772,0.022269584503573053,0.7366491659017655,1.1390234318424792,0.4762532386154448,1.3911384175460388,0.9999338509567044,1.7223497596430424,0.8367858927959292,NA,4.08794908339656,0.015492487728117095,0.845885111278086,1.2293919924827508,0.385669295606754,1.257064055530542,0.41386003507707475,1.907931649326253,2.0793627817179625
2010-10-21T13:50:00Z,2010-10-21T08:50:26Z,5.448113853077844,2.450527438909068,2.8181491397106155,2.640547439698309,2.2480270504001028,0.9375101159937156,1.2303732889473984,0.022269584503573053,0.7251581499568165,1.1698799813922096,0.7133435317611899,1.762425500624557,1.3742957112241536,2.3681914561073016,1.5518143382093135,NA,4.576935460401936,0,0.895909642450794,1.4282591052917304,0.24940527199113094,1.2167365284974447,0.43117033562947804,2.444280576990761,2.6678223920589876
2010-10-21T14:00:00Z,2010-10-21T09:00:26Z,6.304575315968387,3.325042616631174,3.647548667187576,3.8651552408954157,3.568382328193452,0.8553076256643155,1.9164588571094974,0.05241190037085576,0.7289835681488976,1.077980798034025,1.0926461545176276,2.357696280595608,2.06709003873072,2.9544729678405757,2.5561377454342358,NA,4.856582440152108,0,0.9722978277560531,1.6393140580187446,0.138518341737075,1.1767705877996604,0.49298549717763357,3.0490550295729983,3.333196888988688
2010-10-21T14:10:00Z,2010-10-21T09:10:26Z,7.439339861712468,4.162605513699348,4.7265870179195275,4.5934174154775596,4.788525756589127,0.8553076256643155,2.9812440161413836,0.23452272646604783,0.8261982581671368,1.0477976363200188,1.6817469520803947,3.441584201945,3.277997396505432,3.6003280135662,4.072232791564668,NA,5.15967252212106,0.025545673966834295,1.1611579452210072,1.8752841444073176,0.03346860281166306,1.1420990739299988,0.6649784290107755,3.8988371909373836,4.27129759758816
2010-10-21T14:20:00Z,2010-10-21T09:20:26Z,8.6685515747766,5.0453766168642,5.781829173108768,5.576256603387036,5.791736065394448,0.8927450072724383,3.875087296190952,0.6829248254171255,0.9061062334247195,1.01784199723488,2.534724915628878,4.979712851539055,4.759747363839384,4.1692066017568195,5.58098991873018,NA,5.408974804874292,0.07277993741725704,1.6384644849723264,2.150979525969984,0.037648868038154634,1.1618771143367554,0.9363994218677087,4.742188477869708,5.205828916730772
2010-10-21T14:30:00Z,2010-10-21T09:30:26Z,9.445804648613207,5.878675332839483,6.655717842484788,6.70092795470718,6.909214839844212,0.7816665174117156,4.43054186387622,1.4195807124968196,0.9837271055092823,0.8715387462821065,3.6310986858250076,6.614429424089759,6.330000459966444,4.574119475101751,6.44567840669304,NA,5.583732948789912,0.12745908444580237,2.0805332990150087,2.304310440966984,0,1.1028183709833,1.135208496039181,5.266155478255811,5.788166878101528
2010-10-21T14:40:00Z,2010-10-21T09:40:26Z,10.260303756655283,6.769810615862736,7.4253290122270075,7.940424934691676,8.076460888368253,0.7389394154039807,5.1769146350079724,2.2434179291200405,1.062974745512413,0.8146767299196347,5.492859076130256,8.372742161131656,7.705431976873068,5.140022344871616,7.212387729603887,NA,5.640635898509256,0.1874609017569439,2.503421309927088,2.4474749707486727,0.023465960985354587,1.039777148763659,1.4961625111159487,5.839488245271851,6.426850836915864
2010-10-21T14:50:00Z,2010-10-21T09:50:26Z,10.7946881892009,7.55867064175812,8.163015201433115,9.102456318972385,9.198171601380071,0.7520230028832227,5.924053851753528,3.0281538198102083,1.12238990520291,0.6768408712021992,7.926796958541336,10.57779162189864,9.328739377788864,5.864125414087584,7.728321192202008,NA,5.652047607329627,0.26845753953996465,2.862383295039246,2.4973435248777647,0.0988373787134256,0.96826903070886,1.8587358862150536,6.3421944446672285,6.98811232823118
2010-10-21T15:00:00Z,2010-10-21T10:00:26Z,10.976349646766808,8.337639937214412,8.851993446220128,10.064325827052791,10.259828627967863,0.7651629089107523,6.804276713098956,3.456157593345411,1.0883330477434079,0.5712207749802144,9.953339512938552,13.145785050809843,11.185970208521113,6.5397412650194635,8.204072007422267,NA,5.669184649084632,0.33735434739948755,3.17616204651417,2.5246859037646714,0.18356387658241285,0.8981042941795032,2.0978915681704966,6.92880623532756,7.644514341877812
2010-10-21T15:10:00Z,2010-10-21T10:10:26Z,10.976349646766808,9.166449577924224,9.676549056303324,10.940843207114495,11.60404085022613,0.7916104440245952,7.771499421944544,3.9049514569188,1.1352332708311788,0.5454929760702192,11.064047194197611,16.75131143177664,12.777855690636756,7.216102430581356,8.85878322065604,NA,5.7379669590105715,0.39116746957740484,3.3061831644989845,2.556711441692442,0.24940527199113094,0.8247744726352236,2.2848359747128484,7.617865176654732,8.4175360262856
2010-10-21T15:20:00Z,2010-10-21T10:20:26Z,11.205954236945303,10.248479428686553,10.474397841712609,12.008744831415637,12.768022725066972,0.8182796430679237,8.92479644614303,4.288946757621732,1.2746448868948055,0.4948825910015916,11.395236001738283,20.378127257622683,13.797325128192838,7.918337384921411,9.823268914056612,NA,5.801347378791395,0.48459634466794915,3.5527213663438824,2.58426998380841,0.44077930980309,0.7619219973749628,2.4838451602934652,8.431553527330788,9.333095608670975
2010-10-21T15:30:00Z,2010-10-21T10:30:26Z,11.25221501087532,11.357664024278233,11.362569705091513,13.180246538428042,14.226678633954888,0.8485446596824945,10.121943544604676,4.78288418046192,1.3280494083486154,0.5200451898317676,11.255888674361772,23.528400310653513,14.219369770822126,8.519266330967268,11.337213374909531,NA,6.016866684499836,0.5823611384351327,3.675229485214824,2.7846932277703678,0.5410403958233267,0.7265678806465921,2.6669200689441754,9.32135226610698,10.33762181860026
2010-10-21T15:40:00Z,2010-10-21T10:40:26Z,11.485233915697151,12.535901210927664,12.108186758168458,14.245033401218159,15.40368002237245,0.906459105180762,10.680300040271003,5.061161912275944,1.404741707666665,0.4454357646693024,10.843957764749591,23.89766745696001,14.219369770822126,9.035346653757935,12.950420796197532,NA,6.117101936896463,0.6841645190057232,3.773062761284952,2.9516161767911173,0.6496640094334608,0.6829613580157163,2.8107406118408114,10.215357773636915,11.35035119096118
2010-10-21T15:50:00Z,2010-10-21T10:50:26Z,11.345078699180675,13.500276021096191,12.729622675060153,15.065351161236935,16.29040983745759,0.9863414858011428,11.452265865448416,5.610649298598396,1.4184008864741806,0.39720306178772274,10.463186808277884,23.221784003178204,14.007307011410338,9.409602559888691,14.514346972616616,NA,6.170478885558181,0.7683618916128995,3.79931847649452,3.053404878899659,0.8927245966471452,0.5685838574428836,2.9350373283223092,10.978666762784615,12.217735546860528
2010-10-21T16:00:00Z,2010-10-21T11:00:26Z,11.579247247693393,14.536163558367466,13.26250039700304,15.810219666787138,16.896862098386386,0.9758236832817335,11.814944531920307,6.04995543864594,1.478022122764854,0.3502444411481411,10.235593326725892,22.377398699805912,13.797325128192838,9.78424270546968,16.26182898622538,NA,6.158598673190256,0.8113462252510212,3.91169126234772,3.0778213237528718,1.2661050115935215,0.4752177003663804,3.0090340348148663,11.737805952281976,13.082831078286851
2010-10-21T16:10:00Z,2010-10-21T11:10:26Z,11.438400498489143,14.939339259217393,13.71896295030702,16.64126126203219,17.767529043038746,0.9828322962929532,12.124456889994322,6.467896394413091,1.4275277907117407,0.3046320044464399,10.061365464703007,21.88810690855207,13.658482146239603,10.22489687248776,18.328491766849535,NA,6.289869562446852,0.9662778710516088,3.79931847649452,3.205911252340256,1.4748696984068494,0.39347779248261716,3.11372768936808,12.273720871388832,13.695005604116952
2010-10-21T16:20:00Z,2010-10-21T11:20:26Z,11.438400498489143,15.927021872809092,14.154761256453144,17.099257391473895,17.817517495621114,0.9409767534336168,11.957186627728955,6.936888545153532,1.4138436675287305,0.26045396778157953,9.860252429342195,21.0419307301307,13.112128521658727,10.22489687248776,20.46112930599379,NA,6.289869562446852,1.0117926450239796,4.086026854168068,3.2906840139685904,2.1482344968293843,0.31900091569608885,3.204486803269238,12.66929870835978,14.1476437693791
2010-10-21T16:30:00Z,2010-10-21T11:30:26Z,11.53218273419419,16.83429066561186,14.589114526660786,17.783680499849662,18.170292020288723,0.9583592641943868,12.100473582819731,7.359427908059616,1.5946351895786688,0.19712595845001527,9.831709847173789,20.091175320538834,12.844273531142736,10.44103516099668,22.39166073382315,NA,6.212143780523207,1.0578495419275284,4.401847639687104,3.215842542871261,2.991368318769788,0.3153688497779839,3.3810856271245693,13.511191018917923,15.113141034889356
2010-10-21T16:40:00Z,2010-10-21T11:40:26Z,11.67372454067568,17.153931131592984,14.65187731597465,18.237690362800187,18.144927135166355,0.8790843727695528,12.064553449432452,7.64275911097446,1.7524654257213252,0.11904994165168692,9.895996497259944,19.08580245061122,12.44900388172644,10.53326622720427,23.70054507214673,NA,6.028619268128581,1.0578495419275284,4.42277463399606,3.0582825935293183,3.9288177210440516,0.25159134360211416,3.474607995850212,14.041401618552301,15.72270039926154
2010-10-21T16:50:00Z,2010-10-21T11:50:26Z,11.53218273419419,17.36470089818546,14.777942836370544,18.31635818298907,17.930362958685613,0.78829233244677,12.365906881187627,7.955853211126944,1.865067216594066,0.11904994165168692,9.810333587266344,18.936440655321597,11.933883762542639,10.702169953004484,24.17292593946583,NA,6.0875412977223,1.1044425008097611,4.471762323264084,2.9950895830997086,4.819535899898759,0.2009286507305347,3.5453745915002064,14.486475942547703,16.235275336262063
2010-10-21T17:00:00Z,2010-10-21T12:00:26Z,11.53218273419419,17.435366440593803,14.788480902850008,18.395273518932022,17.86760743904964,0.7064789620296312,12.475524922408368,8.143542111195503,1.9296494667895967,0.15708958005144527,9.277477466369831,19.16081029361268,11.744153831919311,10.906934476944924,24.7221545108008,NA,6.283874555924004,1.223234706279744,4.485799495126655,3.1910352868628746,5.55601883881554,0.15906573673492067,3.6565235808113883,14.76933858627894,16.561459477395864
2010-10-21T17:10:00Z,2010-10-21T12:10:26Z,11.72113791372313,17.806157942764067,14.872966700897232,18.38210373533016,17.60576458304797,0.6552918886407336,12.184543362634885,8.225858099974717,2.1791232452382157,0.11904994165168692,9.003628923757992,18.54236419631935,11.6813218351842,11.027437863126588,24.948181955956066,NA,6.176422996374527,1.2473842466801557,4.669934587871976,3.176184477678235,6.419885880304152,0.1435219192010329,3.672508339940688,15.041457882180898,16.875563708003614
2010-10-21T17:20:00Z,2010-10-21T12:20:26Z,11.579247247693393,17.449524202882138,14.65187731597465,18.36894084846048,17.334422664711802,0.6019403057963172,12.136459523141879,8.25063752364858,2.4542672904730294,0.050457342099857395,8.90208994539294,17.442726773500727,11.618694334873872,10.984311034155718,25.088120183424742,NA,5.929059456864288,1.2473842466801557,4.734391317260328,2.9227590781503516,6.940981461496896,0.09050178931463196,3.7206224370139678,15.25865953400658,17.12649403801559
