TIMESTAMP,TIMESTAMP_solar,IDN_JAM_OIL_Egu_Js_1,IDN_JAM_OIL_Egu_Js_2,IDN_JAM_OIL_Egu_Js_3,IDN_JAM_OIL_Egu_Js_4,IDN_JAM_OIL_Egu_Js_5,IDN_JAM_OIL_Egu_Js_6,IDN_JAM_OIL_Egu_Js_7,IDN_JAM_OIL_Egu_Js_8,IDN_JAM_OIL_Egu_Js_9,IDN_JAM_OIL_Egu_Js_10
2013-07-05T14:00:00Z,2013-07-05T20:46:29Z,0.128299998,0.115144718,0.051414981,NA,0.110319515,0.004098243,0.067727895,0.050341371,0.025884391,0.025664737
2013-07-05T15:00:00Z,2013-07-05T21:46:29Z,0.113163517,0.102175921,0.041483195,NA,0.112602112,0.001815333,0.044836495,0.019781932,0.018844939,0.00569574
2013-07-05T16:00:00Z,2013-07-05T22:46:29Z,0.105490902,0.095259638,0.04086312,NA,0.123628442,0.008283088,0.033512706,0.00975024,0.017012633,6.4017e-4
2013-07-05T17:00:00Z,2013-07-05T23:46:29Z,0.073461798,0.070429227,0.066850004,NA,0.227771138,0.027502666,0.036617947,0.041616062,0.019736526,0.012032293
2013-07-05T18:00:00Z,2013-07-06T00:46:20Z,0.047335797,0.040281944,0.089275979,NA,0.334263683,0.040961677,0.042572937,0.069112572,0.023667801,0.018768447
2013-07-05T19:00:00Z,2013-07-06T01:46:20Z,0.042525177,0.014801645,0.091927298,NA,0.34976058,0.049318348,0.038127334,0.0679558,0.025390764,0.018480768
2013-07-05T20:00:00Z,2013-07-06T02:46:20Z,0.057081596,0.031346654,0.111620912,NA,0.388662397,0.065660185,0.041532808,0.075205358,0.038207462,0.025837589
2013-07-05T21:00:00Z,2013-07-06T03:46:20Z,0.076270627,0.047823477,0.122974678,NA,0.411407028,0.073672456,0.047047532,0.078928621,0.050248089,0.029735714
2013-07-05T22:00:00Z,2013-07-06T04:46:20Z,0.090279384,0.062730161,0.132856893,NA,0.440731761,0.08719849,0.048489836,0.088988643,0.062654104,0.045528639
2013-07-05T23:00:00Z,2013-07-06T05:46:20Z,0.123036857,0.102587265,0.236882795,NA,0.477764574,0.104541432,0.056893453,0.102969345,0.078790717,0.066032565
2013-07-06T00:00:00Z,2013-07-06T06:46:20Z,0.13809136,0.113298044,0.434154877,NA,0.483846989,0.101800823,0.056893453,0.103492909,0.085072117,0.060408753
2013-07-06T01:00:00Z,2013-07-06T07:46:20Z,0.091369554,0.002896733,0.363612259,NA,0.426432959,0.585151173,0.028340866,0.100533431,0.065048839,0.089964709
2013-07-06T02:00:00Z,2013-07-06T08:46:20Z,1.555147903,1.252590304,2.236140209,NA,2.830285872,6.741505204,1.360247544,2.240095008,1.661940353,3.214763607
