TIMESTAMP,solar_TIMESTAMP,SEN_SOU_IRR_Ato_Js_1,SEN_SOU_IRR_Ato_Js_2,SEN_SOU_IRR_Ato_Js_3
1998-08-02T15:00:00Z,1998-08-02T13:52:38Z,1210.5800527697338,1456.3228117185179,2890.9740444176723
1998-08-02T16:00:00Z,1998-08-02T14:52:38Z,1104.8335394739422,1328.4211822543562,2804.9534314599787
1998-08-02T17:00:00Z,1998-08-02T15:52:38Z,856.0829789929397,1125.6243193393484,2647.1349804855004
1998-08-02T18:00:00Z,1998-08-02T16:52:38Z,511.15759527819307,718.5900037758754,2089.092269655243
1998-08-02T19:00:00Z,1998-08-02T17:52:38Z,365.56955620286857,420.1687579007109,1274.5114121350566
1998-08-02T20:00:00Z,1998-08-02T18:52:38Z,359.46304797376536,334.5738165806955,707.6703750327833
1998-08-02T21:00:00Z,1998-08-02T19:52:38Z,380.0635477405654,278.2420855738325,428.2009554164464
1998-08-02T22:00:00Z,1998-08-02T20:52:38Z,326.48951146874094,155.0993240298353,312.4533508748855
1998-08-02T23:00:00Z,1998-08-02T21:52:38Z,198.9810487489061,257.97619878444726,205.77504508113776
1998-08-02T23:59:59Z,1998-08-02T22:52:37Z,184.38420209770237,201.36385203191975,203.56754930628392
1998-08-03T01:00:00Z,1998-08-02T23:52:38Z,205.18886440331073,197.56229294759947,124.85497324915735
1998-08-03T02:00:00Z,1998-08-03T00:52:44Z,192.51135669839965,202.53049645124804,127.31957528903516
1998-08-03T03:00:00Z,1998-08-03T01:52:44Z,189.65624779019097,221.4936001800661,179.0399985715203
1998-08-03T04:00:00Z,1998-08-03T02:52:44Z,181.91920929949168,169.98319707054011,142.87782673441762
1998-08-03T05:00:00Z,1998-08-03T03:52:44Z,119.70739621611989,153.69368359858012,166.96997093492104
1998-08-03T06:00:00Z,1998-08-03T04:52:44Z,98.54001003968257,137.25798771349656,36.18678250584527
1998-08-03T07:00:00Z,1998-08-03T05:52:44Z,157.54715085118076,245.93391695308048,149.5586145680589
1998-08-03T08:00:00Z,1998-08-03T06:52:44Z,426.50351039646614,277.2587503524869,584.6542084454666
1998-08-03T09:00:00Z,1998-08-03T07:52:44Z,801.9410049169607,801.7997676619709,1617.8865485500614
1998-08-03T10:00:00Z,1998-08-03T08:52:44Z,1134.749189319795,1277.4621854618451,2287.0184558118485
1998-08-03T11:00:00Z,1998-08-03T09:52:44Z,1392.1358255457087,1799.8109398352765,2754.3037719316053
1998-08-03T12:00:00Z,1998-08-03T10:52:44Z,1452.941414558913,1769.5749997284704,2830.8781434534353
1998-08-03T13:00:00Z,1998-08-03T11:52:44Z,1436.9349116822334,1813.7288848467895,2885.9140310729294
1998-08-03T14:00:00Z,1998-08-03T12:52:44Z,1297.8646602054291,1661.8122431724355,2799.6959474216055
1998-08-03T15:00:00Z,1998-08-03T13:52:44Z,1216.175251830832,1438.675134041991,2723.1780846739766
1998-08-03T16:00:00Z,1998-08-03T14:52:44Z,1123.9847231256483,1479.4871364883297,2744.0454833789254
1998-08-03T17:00:00Z,1998-08-03T15:52:44Z,935.2968118159707,1117.3037387919933,2643.3473802369695
1998-08-03T18:00:00Z,1998-08-03T16:52:44Z,707.0958444621663,885.6753482583488,2106.221520009459
1998-08-03T19:00:00Z,1998-08-03T17:52:44Z,453.0545583941949,494.14655659434743,1287.5470336778712
1998-08-03T20:00:00Z,1998-08-03T18:52:44Z,337.41081921342993,238.02390154468824,614.5502960300032
1998-08-03T21:00:00Z,1998-08-03T19:52:44Z,320.5553147966883,260.9587386126842,413.7251548400067
1998-08-03T22:00:00Z,1998-08-03T20:52:44Z,319.44520094680075,175.324833563021,339.92584778358105
1998-08-03T23:00:00Z,1998-08-03T21:52:44Z,296.8664656279256,317.4012077656879,322.8125958112681
1998-08-03T23:59:59Z,1998-08-03T22:52:43Z,291.0523220310655,241.72671749334953,411.6938243660294
1998-08-04T01:00:00Z,1998-08-03T23:52:44Z,168.1918389578935,219.37173231531065,356.76632708916196
1998-08-04T02:00:00Z,1998-08-04T00:52:51Z,92.32725053804987,200.2517631444766,219.22433451744462
1998-08-04T03:00:00Z,1998-08-04T01:52:51Z,81.03204543287305,207.09639826753798,246.7947244070665
1998-08-04T04:00:00Z,1998-08-04T02:52:51Z,119.65060303707352,217.73764359257524,217.8536502608909
1998-08-04T05:00:00Z,1998-08-04T03:52:51Z,215.07458243493375,280.6184642490872,194.01131719106954
1998-08-04T06:00:00Z,1998-08-04T04:52:51Z,194.7648811535738,231.53314630222727,332.272980271477
1998-08-04T07:00:00Z,1998-08-04T05:52:51Z,266.4299752507254,258.136065860692,247.70758046238296
1998-08-04T08:00:00Z,1998-08-04T06:52:51Z,593.8723728344219,310.4623479356325,565.822837140847
