TIMESTAMP,GBR_ABE_PLO_Psi_Jt_1,GBR_ABE_PLO_Psi_Jt_2,GBR_ABE_PLO_Psi_Jt_3,GBR_ABE_PLO_Psi_Jt_4,GBR_ABE_PLO_Psi_Jt_5,GBR_ABE_PLO_Psi_Jt_6,GBR_ABE_PLO_Psi_Jt_7,GBR_ABE_PLO_Psi_Jt_8,GBR_ABE_PLO_Psi_Jt_9,GBR_ABE_PLO_Psi_Jt_10,GBR_ABE_PLO_Psi_Jt_11,GBR_ABE_PLO_Psi_Jt_12,GBR_ABE_PLO_Psi_Jt_13,GBR_ABE_PLO_Psi_Jt_14,GBR_ABE_PLO_Psi_Jt_15,interpolated
2001-07-04 23:00:00+00:00,0.259681999060854,0.0155107992477384,0.4874155853253756,0.196293799677711,0.2450224110445179,0.1557721253466054,0.0509628709516262,0.2705101908098808,0.0133986970489975,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 23:30:00+00:00,0.2142381870379917,0.0,0.3949181024182328,0.1564581020439373,0.191732482294736,0.1258387648407035,0.0285330039641587,0.2401489058340164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 00:00:00+00:00,0.0553146314027992,0.0679321905281183,0.2557552350506095,0.0720266517332752,0.0859055779164882,0.0704485979219223,0.0151927376884773,0.7398743540588208,0.0133599483722036,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 00:30:00+00:00,0.0469041119220966,0.0515597770507553,0.2053659312419193,0.0504751582877167,0.0685580304711975,0.0534676163463503,0.0039284324946841,0.7148163619747457,0.0081088884984702,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 01:00:00+00:00,0.0387764032421577,0.0437218494029264,0.1668102424070761,0.0306017016167655,0.0520342771776701,0.0374830218409393,0.0,0.6776275331501316,0.0034549625923823,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 01:30:00+00:00,0.0235167926021,0.0288666684234217,0.1123341602945818,0.0214635414671569,0.0291319025222666,0.0299330595754452,0.0,0.6409242547858017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 02:00:00+00:00,0.0164970047923069,0.0219237773545754,0.0786636597580556,0.0055475842657793,0.0155212576858613,0.0227332432353018,0.0,0.6287993424195282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 02:30:00+00:00,0.0042653018561808,0.0093343698550608,0.062784217024606,0.0055475842657793,0.0040132886074661,0.0096786366592903,0.0,0.6047160103748966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 03:00:00+00:00,0.0042653018561808,0.003976826016287,0.0334130895665962,0.0,0.0,0.0096786366592903,0.0,0.569013206373669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 03:30:00+00:00,0.0,0.0,0.0142185792747497,0.0,0.0,0.0041234180658635,0.0,0.5454977468058932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 04:00:00+00:00,0.0,0.003976826016287,0.0036767888519022,0.0,0.0,0.0041234180658635,0.0,0.5222156776324469,0.0034549625923823,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 04:30:00+00:00,0.0,0.003976826016287,0.0,0.0,0.0,0.0,0.0039284324946841,0.5222156776324469,0.0081088884984702,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 05:00:00+00:00,0.0,0.0093343698550608,0.0,0.0,0.0,0.0,0.0039284324946841,0.5106633858057772,0.0190427973885558,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 05:30:00+00:00,0.0,0.0093343698550608,0.0,0.0055475842657793,0.0,0.0,0.0,0.5106633858057772,0.0190427973885558,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 06:00:00+00:00,0.0042653018561808,0.0153800915619242,0.0202672689616447,0.0130238636312263,0.0040132886074661,0.0,0.0,0.5106633858057772,0.0250715683267546,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-05 06:30:00+00:00,0.0387764032421577,0.0288666684234217,0.0868554555623387,0.0610650276052813,0.0221251115078948,0.0,0.0,0.5222156776324469,0.0313925064199918,0.0,0.0,0.0,0.0,0.0,0.0,False
