TIMESTAMP,solar_TIMESTAMP,ta,rh,ws,precip,vpd,ext_rad
2016-04-08T14:00:00Z,2016-04-08T23:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T15:00:00Z,2016-04-09T00:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-08T16:00:00Z,2016-04-09T01:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-08T17:00:00Z,2016-04-09T02:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-08T18:00:00Z,2016-04-09T03:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-08T19:00:00Z,2016-04-09T04:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-08T20:00:00Z,2016-04-09T05:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-08T21:00:00Z,2016-04-09T06:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-08T22:00:00Z,2016-04-09T07:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-08T23:00:00Z,2016-04-09T08:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T00:00:00Z,2016-04-09T09:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T01:00:00Z,2016-04-09T10:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T02:00:00Z,2016-04-09T11:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T03:00:00Z,2016-04-09T12:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T04:00:00Z,2016-04-09T13:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T05:00:00Z,2016-04-09T14:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T06:00:00Z,2016-04-09T15:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T07:00:00Z,2016-04-09T16:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T08:00:00Z,2016-04-09T17:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T09:00:00Z,2016-04-09T18:25:01Z,,,,,CALCULATED,CALCULATED
2016-04-09T10:00:00Z,2016-04-09T19:25:01Z,,,,,CALCULATED,CALCULATED
