TIMESTAMP,solar_TIMESTAMP,CHN_YIN_ST2_DRO_Peu_Js_1,CHN_YIN_ST2_DRO_Peu_Js_2
2012-05-26T11:30:00Z,2012-05-26T17:12:51Z,3216.8562453490254,1104.7529086655998
2012-05-26T11:40:00Z,2012-05-26T17:22:51Z,3269.4297842473784,1182.9345545033193
2012-05-26T11:50:00Z,2012-05-26T17:32:51Z,3140.72311833143,1182.9345545033193
2012-05-26T12:00:00Z,2012-05-26T17:42:51Z,3120.1585901835356,1196.9102565442736
2012-05-26T12:10:00Z,2012-05-26T17:52:51Z,2780.0221431110117,1085.6473285726406
2012-05-26T12:19:59Z,2012-05-26T18:02:50Z,2547.022891765564,987.2460866816474
2012-05-26T12:29:59Z,2012-05-26T18:12:50Z,2354.545744856342,919.5791650971338
2012-05-26T12:39:59Z,2012-05-26T18:22:50Z,2099.094531543701,862.711579780921
2012-05-26T12:50:00Z,2012-05-26T18:32:51Z,2096.3752015876566,931.866852296413
2012-05-26T13:00:00Z,2012-05-26T18:42:51Z,1866.8372832107725,834.0897517607508
2012-05-26T13:10:00Z,2012-05-26T18:52:51Z,1711.5101118179364,754.0978696968036
2012-05-26T13:20:00Z,2012-05-26T19:02:51Z,1565.1278774051168,714.6916901156736
2012-05-26T13:30:00Z,2012-05-26T19:12:51Z,1411.4629005591541,606.3578286957812
2012-05-26T13:40:00Z,2012-05-26T19:22:51Z,1231.0777011207697,532.7528958593748
2012-05-26T13:49:59Z,2012-05-26T19:32:50Z,1101.2964735976263,485.34755068075765
2012-05-26T13:59:59Z,2012-05-26T19:42:50Z,990.9690454351014,444.77443734367415
2012-05-26T14:09:59Z,2012-05-26T19:52:50Z,894.5347614288803,406.7633930069753
2012-05-26T14:20:00Z,2012-05-26T20:02:51Z,807.2417521502299,371.1835788189521
2012-05-26T14:30:00Z,2012-05-26T20:12:51Z,770.0989971323626,343.77591966620093
2012-05-26T14:40:00Z,2012-05-26T20:22:51Z,724.9914754303195,348.4910035543545
2012-05-26T14:50:00Z,2012-05-26T20:32:51Z,654.1716607017393,294.4578969535299
2012-05-26T15:00:00Z,2012-05-26T20:42:51Z,619.7075160544533,288.8860920427766
2012-05-26T15:10:00Z,2012-05-26T20:52:51Z,569.9837345537424,270.196677277402
2012-05-26T15:19:59Z,2012-05-26T21:02:50Z,544.8577881303268,265.85650716513123
2012-05-26T15:29:59Z,2012-05-26T21:12:50Z,513.9666162429752,248.71512368337292
2012-05-26T15:39:59Z,2012-05-26T21:22:50Z,485.15294058721236,219.56770205031663
2012-05-26T15:50:00Z,2012-05-26T21:32:51Z,427.6461746159569,198.42547548902797
2012-05-26T16:00:00Z,2012-05-26T21:42:51Z,323.35184542488395,191.51665195722697
2012-05-26T16:10:00Z,2012-05-26T21:52:51Z,439.26204216545756,189.55553342166914
2012-05-26T16:20:00Z,2012-05-26T22:02:51Z,386.3260194883903,144.23313551459992
2012-05-26T16:30:00Z,2012-05-26T22:12:51Z,376.538380648373,117.66793931530728
2012-05-26T16:40:00Z,2012-05-26T22:22:51Z,316.6998715805946,133.43944688914618
2012-05-26T16:49:59Z,2012-05-26T22:32:50Z,312.7271040475959,171.21182886511562
2012-05-26T16:59:59Z,2012-05-26T22:42:50Z,295.67236143557477,169.3113517804721
2012-05-26T17:09:59Z,2012-05-26T22:52:50Z,312.7271040475959,179.8359769184402
2012-05-26T17:20:00Z,2012-05-26T23:02:51Z,286.59788702509763,151.55044222276965
2012-05-26T17:30:00Z,2012-05-26T23:12:51Z,263.6178520145508,129.00751631634867
2012-05-26T17:40:00Z,2012-05-26T23:22:51Z,253.5702694956184,134.33048139975463
2012-05-26T17:50:00Z,2012-05-26T23:32:51Z,237.46394699384143,139.70900144130138
2012-05-26T18:00:00Z,2012-05-26T23:42:51Z,221.63542357749407,125.49003174846183
2012-05-26T18:10:00Z,2012-05-26T23:52:51Z,196.66704372198862,78.21193409534695
2012-05-26T18:19:59Z,2012-05-27T00:02:42Z,161.21831473342223,65.21924120844338
