TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,precip,ext_rad
2017-05-27T23:00:00Z,2017-05-28T00:21:18Z,3.221027,94.97823,0.038654,-0.8765355,0,-5.020726,0.25,0
2017-05-27T23:30:00Z,2017-05-28T00:51:18Z,2.827932,97.16195,0.021245,-0.765329,0,-2.873873,0.25,0
2017-05-28T00:00:00Z,2017-05-28T01:21:18Z,2.796917,97.84748,0.016077,-0.6633456,0,-2.352534,0.11,0
2017-05-28T00:30:00Z,2017-05-28T01:51:18Z,2.810951,98.18588,0.013563,-0.5843363,0,-1.456723,0,0
2017-05-28T01:00:00Z,2017-05-28T02:21:18Z,2.82137,98.38258,0.012102,-0.4612279,0.1831486,-1.651439,0,5.068670670312064
2017-05-28T01:30:00Z,2017-05-28T02:51:18Z,2.791625,98.51984,0.011051,0.1543628,2.766035,-0.3626483,0,50.023136501429676
2017-05-28T02:00:00Z,2017-05-28T03:21:18Z,2.776085,98.62834,0.01023,0.7883292,3.733446,0.2885313,0,101.64510166824878
2017-05-28T02:30:00Z,2017-05-28T03:51:18Z,2.83122,98.71738,0.0096035,3.212391,9.580163,2.671513,0,159.05145046092375
2017-05-28T03:00:00Z,2017-05-28T04:21:18Z,2.883393,98.80193,0.0090037,5.645107,16.20238,4.843857,0,221.2601123697086
2017-05-28T03:30:00Z,2017-05-28T04:51:18Z,2.966141,98.87183,0.0085284,9.591117,23.97206,8.753313,0,287.20686274828523
2017-05-28T04:00:00Z,2017-05-28T05:21:18Z,3.097394,98.93409,0.0081331,11.22994,29.27602,9.944797,0,355.763528896652
2017-05-28T04:30:00Z,2017-05-28T05:51:18Z,3.183113,98.99943,0.0076811,16.28069,41.1359,14.43965,0.2,425.7572901047445
2017-05-28T05:00:00Z,2017-05-28T06:21:18Z,3.341211,99.04874,0.0073848,33.89841,80.24741,30.9229,0.52,495.990741484338
2017-05-28T05:30:00Z,2017-05-28T06:51:18Z,3.519225,99.08979,0.0071556,52.82221,121.7732,47.81603,0,565.2623783497204
2017-05-28T06:00:00Z,2017-05-28T07:21:18Z,3.77333,99.13009,0.0069626,45.20859,108.5371,41.1312,0,632.3871507148374
2017-05-28T06:30:00Z,2017-05-28T07:51:18Z,4.130486,99.16879,0.0068222,45.516,110.6273,42.31881,0,696.2167362749909
2017-05-28T07:00:00Z,2017-05-28T08:21:18Z,4.452509,99.20487,0.0066754,53.49776,129.8566,49.28189,0,755.6591850574672
2017-05-28T07:30:00Z,2017-05-28T08:51:18Z,4.718169,99.24141,0.0064882,24.15958,64.58777,23.17028,0.11,809.6975996756663
2017-05-28T08:00:00Z,2017-05-28T09:21:18Z,4.943623,99.27664,0.0062852,54.38532,141.0354,53.01924,1.17,857.4075316192746
2017-05-28T08:30:00Z,2017-05-28T09:51:18Z,5.248924,99.3019,0.0061962,54.8767,141.5708,54.34513,0.27,897.9727959791835
2017-05-28T09:00:00Z,2017-05-28T10:21:18Z,5.574799,99.32285,0.0061481,81.34207,198.6904,79.89509,0.19,930.6994340619999
2017-05-28T09:30:00Z,2017-05-28T10:51:18Z,5.961472,99.34208,0.0061359,97.84338,228.8521,95.62425,0,955.0275850343679
2017-05-28T10:00:00Z,2017-05-28T11:21:18Z,6.489842,99.36449,0.0061473,88.09402,203.3395,85.95535,0,970.5410635082432
2017-05-28T10:30:00Z,2017-05-28T11:51:18Z,7.22968,99.36703,0.0064422,266.3399,573.8763,257.789,0,976.9744792235421
2017-05-28T11:00:00Z,2017-05-28T12:21:18Z,8.089913,99.35346,0.0069785,293.6282,637.8638,276.7649,0,974.2177770329675
2017-05-28T11:30:00Z,2017-05-28T12:51:18Z,9.014811,99.33177,0.0076794,325.1478,698.5122,304.2032,0,962.318119525356
2017-05-28T12:00:00Z,2017-05-28T13:21:18Z,9.857179,99.32841,0.0081683,253.4273,558.5196,219.1965,0,941.4790800842535
2017-05-28T12:30:00Z,2017-05-28T13:51:18Z,10.69282,99.32738,0.0086509,638.1449,1348.224,542.6658,0,912.0571601894552
2017-05-28T13:00:00Z,2017-05-28T14:21:18Z,11.98342,99.20839,0.011091,615.5124,1285.892,513.1167,0,874.5556905440419
2017-05-28T13:30:00Z,2017-05-28T14:51:18Z,14.04134,84.53645,0.24787,575.6666,1197.901,491.3352,0,829.6162203649639
2017-05-28T14:00:00Z,2017-05-28T15:21:18Z,15.72535,64.26105,0.63852,574.4603,1191.261,481.525,0,778.0075421454245
2017-05-28T14:30:00Z,2017-05-28T15:51:18Z,16.48071,56.62193,0.81328,559.9166,1154.25,451.1762,0,720.612539648066
2017-05-28T15:00:00Z,2017-05-28T16:21:18Z,16.94407,52.35577,0.91995,496.9001,1030.211,389.4883,0,658.413084125514
2017-05-28T15:30:00Z,2017-05-28T16:51:18Z,17.16665,47.90836,1.0201,453.8526,935.4772,343.4802,0,592.4732371546828
2017-05-28T16:00:00Z,2017-05-28T17:21:18Z,17.46867,43.26314,1.1325,386.3777,795.6578,275.9797,0,523.921047439404
2017-05-28T16:30:00Z,2017-05-28T17:51:18Z,17.44534,37.33774,1.2489,354.9079,724.2056,239.5501,0,453.92925298917675
2017-05-28T17:00:00Z,2017-05-28T18:21:18Z,17.26692,37.54165,1.2309,296.5338,604.7393,185.4006,0,383.69521880717275
2017-05-28T17:30:00Z,2017-05-28T18:51:18Z,16.3134,42.11357,1.0738,189.2112,390.797,101.7982,0,314.4204532985011
2017-05-28T18:00:00Z,2017-05-28T19:21:18Z,15.40575,46.06417,0.9441,164.1541,339.7066,71.33952,0,247.29005381649904
2017-05-28T18:30:00Z,2017-05-28T19:51:18Z,13.85898,51.556,0.76737,80.43766,120.5743,-2.412387,0,183.45243297577596
2017-05-28T19:00:00Z,2017-05-28T20:21:18Z,12.40019,57.32952,0.61446,56.51636,85.91877,-24.49277,0,123.99967255813473
2017-05-28T19:30:00Z,2017-05-28T20:51:18Z,11.31495,60.58327,0.52836,18.93742,55.84453,-66.0553,0,69.94884109991746
2017-05-28T20:00:00Z,2017-05-28T21:21:18Z,10.24671,59.65042,0.50373,13.412,36.57547,-69.38048,0,22.224594763076617
2017-05-28T20:30:00Z,2017-05-28T21:51:18Z,9.217309,60.08914,0.46497,6.055508,20.23559,-76.98438,0,0
2017-05-28T21:00:00Z,2017-05-28T22:21:18Z,8.253509,58.74982,0.45022,1.286505,6.932943,-63.45001,0,0
2017-05-28T21:30:00Z,2017-05-28T22:51:18Z,7.406999,60.24662,0.40954,-0.3436468,2.924364,-78.84018,0,0
2017-05-28T22:00:00Z,2017-05-28T23:21:18Z,6.454267,66.85879,0.31979,-1.114471,0.7792681,-77.12779,0,0
2017-05-28T22:30:00Z,2017-05-28T23:51:18Z,5.666129,70.11854,0.27303,-1.377156,0,-82.85199,0,0
2017-05-28T23:00:00Z,2017-05-29T00:21:09Z,4.979625,71.52517,0.24804,-1.522297,0,-87.7746,0,0
2017-05-28T23:30:00Z,2017-05-29T00:51:09Z,4.441625,69.63115,0.25476,-1.381813,0.1220745,-88.67224,0,0
2017-05-29T00:00:00Z,2017-05-29T01:21:09Z,4.003689,68.04081,0.25998,-0.9518913,2.033077,-88.58744,0,0
2017-05-29T00:30:00Z,2017-05-29T01:51:09Z,3.279037,67.95768,0.24766,0.4501932,4.770488,-88.08073,0,0
2017-05-29T01:00:00Z,2017-05-29T02:21:09Z,2.613713,69.19079,0.22714,3.391966,12.59766,-83.91978,0,8.158923817636822
2017-05-29T01:30:00Z,2017-05-29T02:51:09Z,2.173852,71.18096,0.2059,8.275738,26.38325,-77.67763,0,52.9844185813355
2017-05-29T02:00:00Z,2017-05-29T03:21:09Z,1.843882,73.15536,0.18732,16.09278,43.32907,-44.70302,0,104.47562937789695
2017-05-29T02:30:00Z,2017-05-29T03:51:09Z,1.685356,74.122,0.17853,33.47302,76.5966,-22.67801,0,161.7516865501404
2017-05-29T03:00:00Z,2017-05-29T04:21:09Z,1.544209,74.93475,0.17118,75.20661,146.8474,32.07463,0,223.83275873343152
2017-05-29T03:30:00Z,2017-05-29T04:51:09Z,1.595652,73.91,0.17884,104.6255,207.4574,61.54306,0,289.6568150373714
2017-05-29T04:00:00Z,2017-05-29T05:21:09Z,1.657181,73.76453,0.18064,114.8119,231.1919,68.40956,0,358.0977934095256
2017-05-29T04:30:00Z,2017-05-29T05:51:09Z,1.984642,72.55257,0.19347,181.7458,354.5722,134.8676,0,427.98486437114326
2017-05-29T05:00:00Z,2017-05-29T06:21:09Z,2.183476,71.75909,0.20191,210.3697,413.9855,155.364,0,498.12246057633246
2017-05-29T05:30:00Z,2017-05-29T06:51:09Z,2.188795,71.14255,0.2064,179.0268,367.7529,107.7132,0,567.3107295459812
2017-05-29T06:00:00Z,2017-05-29T07:21:09Z,2.648686,69.67326,0.22414,328.2244,644.5669,240.294,0,634.366059688311
2017-05-29T06:30:00Z,2017-05-29T07:51:09Z,3.020588,68.48792,0.23914,418.745,819.3359,320.1296,0,698.1413284652642
2017-05-29T07:00:00Z,2017-05-29T08:21:09Z,3.709546,64.44245,0.28332,542.1129,1054.827,430.4396,0,757.5455263173421
2017-05-29T07:30:00Z,2017-05-29T08:51:09Z,4.45204,62.32234,0.3163,570.036,1118.964,459.1516,0,811.5624206391304
2017-05-29T08:00:00Z,2017-05-29T09:21:09Z,5.268651,57.22098,0.38022,672.4047,1319.792,546.4577,0,859.2679405200602
2017-05-29T08:30:00Z,2017-05-29T09:51:09Z,5.700396,53.9101,0.42213,696.6963,1380.152,575.4977,0,899.8459848494274
2017-05-29T09:00:00Z,2017-05-29T10:21:09Z,6.282442,52.1168,0.45659,721.2764,1430.212,592.6449,0,932.6023833566661
2017-05-29T09:30:00Z,2017-05-29T10:51:09Z,6.75627,49.0759,0.50171,740.6131,1472.889,615.0164,0,956.9767717564638
2017-05-29T10:00:00Z,2017-05-29T11:21:09Z,7.334277,47.65752,0.53656,744.9637,1487.097,622.1367,0,972.5521778517007
2017-05-29T10:30:00Z,2017-05-29T11:51:09Z,7.800815,46.87472,0.56223,689.8203,1389.97,584.259,0,979.0621546067722
2017-05-29T11:00:00Z,2017-05-29T12:21:09Z,8.115194,45.64308,0.58771,851.0707,1707.703,715.3593,0,976.3953381680581
2017-05-29T11:30:00Z,2017-05-29T12:51:09Z,8.532141,43.68767,0.62635,769.238,1563.391,636.2402,0,964.5973528600337
2017-05-29T12:00:00Z,2017-05-29T13:21:09Z,8.859479,42.45754,0.65438,701.4414,1429.604,567.0563,0,943.8700305712659
2017-05-29T12:30:00Z,2017-05-29T13:51:09Z,9.522512,39.86268,0.71517,775.707,1574.881,632.926,0,914.567957887352
2017-05-29T13:00:00Z,2017-05-29T14:21:09Z,9.949499,38.62648,0.7511,713.1188,1454.911,581.0284,0,877.1924100423464
2017-05-29T13:30:00Z,2017-05-29T14:51:09Z,10.39642,37.45564,0.78866,586.9788,1201.876,465.6967,0,832.3827754639284
2017-05-29T14:00:00Z,2017-05-29T15:21:09Z,10.83749,35.26926,0.84059,652.7642,1325.502,525.2211,0,780.9056176160947
2017-05-29T14:30:00Z,2017-05-29T15:51:09Z,11.21017,34.57843,0.87087,658.7844,1325.634,537.1259,0,723.6415612615443
2017-05-29T15:00:00Z,2017-05-29T16:21:09Z,12.10486,32.0473,0.95969,644.3043,1286.51,519.7035,0,661.5702274839931
2017-05-29T15:30:00Z,2017-05-29T16:51:09Z,12.169,31.45589,0.97214,554.7181,1107.899,438.9554,0,595.7534751896143
2017-05-29T16:00:00Z,2017-05-29T17:21:09Z,11.83085,32.8699,0.93109,332.1888,679.8472,238.9889,0,527.3172357781052
2017-05-29T16:30:00Z,2017-05-29T17:51:09Z,9.49768,57.42756,0.50543,228.406,467.6638,148.5784,0,457.4322517400733
2017-05-29T17:00:00Z,2017-05-29T18:21:09Z,7.972038,66.46282,0.35909,136.7389,293.0351,56.9973,0,387.2940486873376
2017-05-29T17:30:00Z,2017-05-29T18:51:09Z,7.532599,67.89214,0.33363,121.4053,259.319,42.59391,0,318.10248343638443
2017-05-29T18:00:00Z,2017-05-29T19:21:09Z,6.9591,70.20045,0.29771,60.67388,146.773,-20.89884,0,251.0412180169233
2017-05-29T18:30:00Z,2017-05-29T19:51:09Z,6.702245,71.05999,0.28406,117.9722,125.5184,32.47612,0,187.25747074427835
2017-05-29T19:00:00Z,2017-05-29T20:21:09Z,6.417973,70.97387,0.27938,78.20379,81.99979,-1.009341,0,127.84239075422835
2017-05-29T19:30:00Z,2017-05-29T20:51:09Z,5.762988,72.68911,0.25123,47.17157,62.23235,-28.36593,0,73.81239173281364
2017-05-29T20:00:00Z,2017-05-29T21:21:09Z,5.333644,73.56236,0.23604,21.42546,42.49773,-54.80716,0,26.0917641641332
2017-05-29T20:30:00Z,2017-05-29T21:51:09Z,4.785695,75.02609,0.21461,6.031701,20.17598,-72.74419,0,0
2017-05-29T21:00:00Z,2017-05-29T22:21:09Z,4.651509,74.62563,0.21602,2.072067,8.869616,-78.36588,0,0
2017-05-29T21:30:00Z,2017-05-29T22:51:09Z,4.777576,74.84113,0.21608,-0.4419998,3.4844020000000002,-78.69327,0,0
2017-05-29T22:00:00Z,2017-05-29T23:21:09Z,5.069264,63.31484,0.32156,-1.351797,1.455807,-79.39478,0,0
2017-05-29T22:30:00Z,2017-05-29T23:51:09Z,4.623502,59.39473,0.345,-1.545793,0.01408848,-79.55214,0,0
2017-05-29T23:00:00Z,2017-05-30T00:21:01Z,4.387889,58.96055,0.34298,-1.556127,0,-81.78476,0,0
2017-05-29T23:30:00Z,2017-05-30T00:51:01Z,3.875245,54.77705,0.36456,-1.439379,0.5166646,-85.62667,0.1,0
2017-05-30T00:00:00Z,2017-05-30T01:21:01Z,3.333602,55.24648,0.34724,-0.8906175,2.137113,-85.47977,0,0
2017-05-30T00:30:00Z,2017-05-30T01:51:01Z,2.485709,58.9225,0.30009,0.665391,4.964677,-82.533690000000007,0,0
2017-05-30T01:00:00Z,2017-05-30T02:21:01Z,1.995253,61.97899,0.2682,3.480381,12.7898,-77.88286,0,11.120529748651343
2017-05-30T01:30:00Z,2017-05-30T02:51:01Z,1.710524,65.79818,0.23639,13.39551,30.21079,-66.62299,0,55.82140727323133
2017-05-30T02:00:00Z,2017-05-30T03:21:01Z,1.562101,69.68152,0.20733,37.30147,69.05927,-45.13993,0,107.18623586475736
2017-05-30T02:30:00Z,2017-05-30T03:51:01Z,1.660454,68.74345,0.21526,74.60058,131.7307,-11.88067,0,164.3363167891407
2017-05-30T03:00:00Z,2017-05-30T04:21:01Z,1.910896,67.11577,0.23057,119.2885,210.7334,26.74896,0,226.29398363537138
2017-05-30T03:30:00Z,2017-05-30T04:51:01Z,2.251425,65.14474,0.25041,161.2814,294.5035,63.83022,0,291.9993272909944
2017-05-30T04:00:00Z,2017-05-30T05:21:01Z,2.59449,62.98123,0.27254,211.168,391.5143,110.1592,0,360.3283278248021
2017-05-30T04:30:00Z,2017-05-30T05:51:01Z,2.878092,62.10224,0.2847,269.95,505.0256,165.0816,0,430.11208309382926
2017-05-30T05:00:00Z,2017-05-30T06:21:01Z,3.532001,61.20296,0.30528,331.7054,626.2538,221.9682,0,500.1568051305301
2017-05-30T05:30:00Z,2017-05-30T06:51:01Z,4.337434,60.14587,0.3319,393.4291,750.615,278.81,0,569.2642422320023
2017-05-30T06:00:00Z,2017-05-30T07:21:01Z,4.963913,58.30316,0.36281,455.8846,876.6201,336.0886,0,636.2521773913951
2017-05-30T06:30:00Z,2017-05-30T07:51:01Z,5.301812,56.6566,0.38613,517.6118,1000.596,393.3801,0,699.9746524057933
2017-05-30T07:00:00Z,2017-05-30T08:21:01Z,5.924064,54.80487,0.42041,577.0689,1120.664,447.8797,0,759.3415716882837
2017-05-30T07:30:00Z,2017-05-30T08:51:01Z,6.571586,50.4957,0.48156,631.9924,1234.208,497.1032,0,813.3373504239097
2017-05-30T08:00:00Z,2017-05-30T09:21:01Z,6.864582,44.74503,0.54845,680.7648,1337.128,542.644,0,861.038288057801
2017-05-30T08:30:00Z,2017-05-30T09:51:01Z,7.405671,43.35511,0.58351,719.2932,1419.329,577.9782,0,901.6283699097735
2017-05-30T09:00:00Z,2017-05-30T10:21:01Z,8.045301,40.55817,0.63964,745.7634,1478.642,601.625,0,934.41322660027
2017-05-30T09:30:00Z,2017-05-30T10:51:01Z,8.709333,36.41245,0.71581,764.0183,1517.73,617.9053,0,958.8320124868976
2017-05-30T10:00:00Z,2017-05-30T11:21:01Z,9.123133,34.3654,0.75982,781.3061,1557.124,632.2836,0,974.4669999103529
2017-05-30T10:30:00Z,2017-05-30T11:51:01Z,9.528404,30.93465,0.82166,775.2603,1548.986,624.8278,0,981.050725124476
2017-05-30T11:00:00Z,2017-05-30T12:21:01Z,10.17722,30.7245,0.86083,814.9626,1634.551,657.9023,0,978.4705636682575
2017-05-30T11:30:00Z,2017-05-30T12:51:01Z,10.3331,27.90305,0.90528,817.976,1643.481,658.3252,0,966.7706569123119
2017-05-30T12:00:00Z,2017-05-30T13:21:01Z,10.61501,27.74463,0.9245,797.7891,1610.355,639.4649,0,946.15115682545
2017-05-30T12:30:00Z,2017-05-30T13:51:01Z,11.26391,25.54889,0.99461,772.8417,1561.148,614.9796,0,916.9648018841035
2017-05-30T13:00:00Z,2017-05-30T14:21:01Z,11.5516,25.04887,1.0206,737.3581,1491.018,581.9752,0,879.7108827030397
2017-05-30T13:30:00Z,2017-05-30T14:51:01Z,11.73121,24.3177,1.0428,671.9075,1365.085,523.9427,0,835.0267006197583
2017-05-30T14:00:00Z,2017-05-30T15:21:01Z,12.15327,24.29134,1.0726,678.5528,1371.362,532.6419,0,783.6766653521979
2017-05-30T14:30:00Z,2017-05-30T15:51:01Z,12.32189,24.32016,1.0842,611.5719,1236.082,468.2381,0,726.5392182377253
2017-05-30T15:00:00Z,2017-05-30T16:21:01Z,12.72033,24.46098,1.1109,556.8398,1123.96,416.191,0,664.5918047582356
2017-05-30T15:30:00Z,2017-05-30T16:51:01Z,12.82061,24.84471,1.1125,499.9493,1005.272,363.8693,0,598.8941534269459
2017-05-30T16:00:00Z,2017-05-30T17:21:01Z,12.97684,25.55434,1.1133,457.242,909.9443,328.3053,0,530.5701470845614
2017-05-30T16:30:00Z,2017-05-30T17:51:01Z,11.32689,44.57778,0.7435,235.2314,479.5318,146.7745,0,460.78859673196257
2017-05-30T17:00:00Z,2017-05-30T18:21:01Z,10.55905,48.36893,0.65816,143.0016,297.0303,78.81276,0,390.74324680015894
2017-05-30T17:30:00Z,2017-05-30T18:51:01Z,10.20752,48.21289,0.64482,109.5428,229.0154,41.71255,0,321.63235390530343
2017-05-30T18:00:00Z,2017-05-30T19:21:01Z,9.687846,47.48097,0.63155,85.10758,187.496,4.744094,0,254.63818843300373
2017-05-30T18:30:00Z,2017-05-30T19:51:01Z,9.133099,47.9164,0.60335,113.6717,193.7147,50.55601,0,190.90680961526118
2017-05-30T19:00:00Z,2017-05-30T20:21:01Z,8.668248,50.14501,0.55966,109.0114,145.9668,57.63453,0,131.52846008471852
2017-05-30T19:30:00Z,2017-05-30T20:51:01Z,8.186914,54.17415,0.4979,62.50626,87.15981,23.6434,0,77.51891529286084
2017-05-30T20:00:00Z,2017-05-30T21:21:01Z,7.786971,57.61615,0.44813,25.94137,40.00919,-12.65506,0,29.80210684397784
2017-05-30T20:30:00Z,2017-05-30T21:51:01Z,7.275928,60.06939,0.40769,15.27802,20.27458,-23.58856,0,0
2017-05-30T21:00:00Z,2017-05-30T22:21:01Z,6.735774,64.61186,0.34816,5.873866,8.33427,-46.81489,0,0
2017-05-30T21:30:00Z,2017-05-30T22:51:01Z,6.062365,71.33891,0.26917,1.388662,3.080158,-48.22858,0,0
2017-05-30T22:00:00Z,2017-05-30T23:21:01Z,5.293076,77.23188,0.20271,-0.6000742,1.169146,-49.82451,0,0
2017-05-30T22:30:00Z,2017-05-30T23:51:01Z,4.696024,81.85703,0.15494,-1.065002,0,-57.78507,0,0
2017-05-30T23:00:00Z,2017-05-31T00:20:52Z,4.175831,84.84178,0.12481,-1.131133,0,-56.33429,0,0
2017-05-30T23:30:00Z,2017-05-31T00:50:52Z,3.744057,88.05888,0.095377,-1.06129,0,-52.64418,0,0
2017-05-31T00:00:00Z,2017-05-31T01:20:52Z,3.692775,89.50681,0.083509,-0.733291,1.310228,-39.88518,0,0
2017-05-31T00:30:00Z,2017-05-31T01:50:52Z,3.706566,74.02756,0.2069,0.7884786,3.85564,-34.76229,0,0
2017-05-31T01:00:00Z,2017-05-31T02:20:52Z,3.571745,58.46979,0.3277,3.506214,9.027019,-31.15014,0,13.907139586532098
2017-05-31T01:30:00Z,2017-05-31T02:50:52Z,2.867737,56.13543,0.32928,14.11767,24.78102,-35.79187,0,58.4800066360406
2017-05-31T02:00:00Z,2017-05-31T03:20:52Z,2.358609,59.4928,0.29325,30.94335,52.76085,-18.52906,0,109.71599616550495
2017-05-31T02:30:00Z,2017-05-31T03:50:52Z,1.890136,59.47599,0.28371,26.31328,58.42068,-26.32019,0,166.7386220464934
2017-05-31T03:00:00Z,2017-05-31T04:20:52Z,1.664588,58.69216,0.28456,88.71638,162.6413,15.91172,0,228.57240773740233
2017-05-31T03:30:00Z,2017-05-31T04:50:52Z,1.381671,57.56763,0.28643,110.3151,210.4931,22.065550000000002,0,294.15957363316255
2017-05-31T04:00:00Z,2017-05-31T05:20:52Z,1.535563,56.89346,0.29421,169.1743,317.4926,73.05723,0,362.37813234151696
2017-05-31T04:30:00Z,2017-05-31T05:50:52Z,1.89159,55.39803,0.3123,253.1037,469.8575,145.8059,0,432.06108233267594
2017-05-31T05:00:00Z,2017-05-31T06:20:52Z,2.519262,53.77105,0.33853,339.8229,633.1407,225.5699,0,502.01637161906666
2017-05-31T05:30:00Z,2017-05-31T06:50:52Z,2.928138,51.12441,0.36848,401.6314,757.1394,284.4547,0,571.0472899502548
2017-05-31T06:00:00Z,2017-05-31T07:20:52Z,3.22453,49.07986,0.39205,464.4763,879.4966,342.858,0,637.9729406776513
2017-05-31T06:30:00Z,2017-05-31T07:50:52Z,3.695876,47.73159,0.41607,499.1795,956.837,377.9486,0,701.6484420812503
2017-05-31T07:00:00Z,2017-05-31T08:20:52Z,3.907104,46.96684,0.42849,572.577,1101.767,446.4546,0,760.9845125792632
2017-05-31T07:30:00Z,2017-05-31T08:50:52Z,4.277383,45.88082,0.4488,646.0008,1247.266,516.6234,0,814.9661047814767
2017-05-31T08:00:00Z,2017-05-31T09:20:52Z,4.598333,44.32577,0.4722,640.0692,1248.464,515.9052,0,862.6697696191884
2017-05-31T08:30:00Z,2017-05-31T09:50:52Z,5.167832,41.96654,0.51219,591.357,1157.492,475.2181,0,903.2794535087216
2017-05-31T09:00:00Z,2017-05-31T10:20:52Z,5.422958,38.75426,0.55023,665.9492,1312.542,546.0347,0,936.1004583121347
2017-05-31T09:30:00Z,2017-05-31T10:50:52Z,5.870953,37.15817,0.58241,746.7298,1465.022,628.098,0,960.5713252873495
2017-05-31T10:00:00Z,2017-05-31T11:20:52Z,6.263043,34.28233,0.62581,744.92,1468.367,622.977,0,976.2734397341686
2017-05-31T10:30:00Z,2017-05-31T11:50:52Z,6.118081,33.6162,0.62585,387.0544,783.5929,317.3098,0,982.9381920343253
2017-05-31T11:00:00Z,2017-05-31T12:20:52Z,6.604592,33.62352,0.64716,509.247,1026.796,427.6859,0,980.4515725860898
2017-05-31T11:30:00Z,2017-05-31T12:50:52Z,6.418405,34.30965,0.6323,453.9094,921.2935,376.9391,0,968.85612203184
2017-05-31T12:00:00Z,2017-05-31T13:20:52Z,6.454945,32.20028,0.65425,447.5395,906.2627,374,0,948.3502034193929
2017-05-31T12:30:00Z,2017-05-31T13:50:52Z,7.021502,33.04018,0.67183,791.6794,1585.283,674.0156,0,919.2846087509008
2017-05-31T13:00:00Z,2017-05-31T14:20:52Z,6.201618,39.33929,0.57521,241.1198,501.1425,188.3716,0,882.1565579730967
2017-05-31T13:30:00Z,2017-05-31T14:50:52Z,6.617881,40.77791,0.57793,726.861,1456.775,632.8521,0,837.6011930691849
2017-05-31T14:00:00Z,2017-05-31T15:20:52Z,6.217621,42.71457,0.54381,577.6519,1158.745,469.2163,0,786.3807127635603
2017-05-31T14:30:00Z,2017-05-31T15:50:52Z,7.071593,39.03975,0.61374,515.6104,1038.42,404.0491,0,729.3713337112326
2017-05-31T15:00:00Z,2017-05-31T16:20:52Z,5.567312,45.93577,0.49061,354.5588,720.9498,275.2286,0,667.5483012257056
2017-05-31T15:30:00Z,2017-05-31T16:50:52Z,6.397968,42.67204,0.55103,426.5049,852.5502,314.023,0,601.9692059646352
2017-05-31T16:00:00Z,2017-05-31T17:20:52Z,3.515935,71.83096,0.2214,116.197,242.3031,84.64373,0.02,533.7558919716874
2017-05-31T16:30:00Z,2017-05-31T17:50:52Z,1.90149,93.9262,0.042558,330.1407,649.1126,251.3981,0,464.0752655701441
2017-05-31T17:00:00Z,2017-05-31T18:20:52Z,4.856726,68.53275,0.27176,232.3635,463.4245,147.6487,0,394.1193334057351
2017-05-31T17:30:00Z,2017-05-31T18:50:52Z,3.737729,69.46625,0.24377,178.6101,352.599,131.9596,0,325.0848111233283
2017-05-31T18:00:00Z,2017-05-31T19:20:52Z,3.813555,68.67453,0.25143,73.39565,157.3697,16.48234,0,258.1526515056937
2017-05-31T18:30:00Z,2017-05-31T19:50:52Z,4.033088,67.33688,0.26626,27.06327,68.53304,-16.77058,0,194.4678422806339
2017-05-31T19:00:00Z,2017-05-31T20:20:52Z,3.248775,73.7023,0.20282,18.5981,41.71832,-3.988436,0.19,135.11981918894767
2017-05-31T19:30:00Z,2017-05-31T20:50:52Z,2.078671,91.11868,0.063024,27.12406,49.14889,-11.98776,0,81.12382937997359
2017-05-31T20:00:00Z,2017-05-31T21:20:52Z,1.780321,91.94074,0.055982,12.67544,31.19715,-55.05613,0,33.40356394448448
2017-05-31T20:30:00Z,2017-05-31T21:50:52Z,1.7109,92.63186,0.050927,5.743916,15.81464,-46.78188,0,0
2017-05-31T21:00:00Z,2017-05-31T22:20:52Z,1.695076,89.22564,0.074385,1.410692,5.030511,-16.47244,0.1,0
2017-05-31T21:30:00Z,2017-05-31T22:50:52Z,0.02207777,95.71227,0.026232,-0.7278159,0.4321676,-7.258423,1.17,0
2017-05-31T22:00:00Z,2017-05-31T23:20:52Z,0.009553878,97.42147,0.015761,-0.61661,0.1832106,-15.64133,0.15,0
2017-05-31T22:30:00Z,2017-05-31T23:50:52Z,-0.0851649,97.84301,0.013093,-0.8114275,0,-32.62684,0.11,0
2017-05-31T23:00:00Z,2017-06-01T00:20:43Z,-0.2036612,98.0616,0.011665,-1.007159,0,-69.85441,0,0
2017-05-31T23:30:00Z,2017-06-01T00:50:43Z,-0.2978021,98.21016,0.010698,-0.9446688,0.6012138,-70.23763,0,0
2017-06-01T00:00:00Z,2017-06-01T01:20:43Z,-0.3220827,98.32938,0.0099674,-0.3969813,2.348478,-60.3254,0,0
2017-06-01T00:30:00Z,2017-06-01T01:50:43Z,-0.3903943,98.41529,0.0094078,0.964883,5.401497,-72.16285,0,0
2017-06-01T01:00:00Z,2017-06-01T02:20:43Z,-0.4697736,98.47691,0.0089897,4.122344,13.92647,-74.39139,0,16.541110595729105
2017-06-01T01:30:00Z,2017-06-01T02:50:43Z,-0.4615069,98.52857,0.0086901,11.14577,29.4499,-65.42493,0,60.9866079575045
2017-06-01T02:00:00Z,2017-06-01T03:20:43Z,-0.4355582,98.53256,0.008683,21.47366,58.3884,-54.9806,0,112.09487719109859
2017-06-01T02:30:00Z,2017-06-01T03:50:43Z,-0.394967,98.50272,0.0088858,71.41061,155.8779,-0.7252077,0,168.9916252761876
