TIMESTAMP,solar_TIMESTAMP,BRA_CAX_CON_Pan_Jt_1,BRA_CAX_CON_Pan_Jt_2,BRA_CAX_CON_Mbi_Jt_3,BRA_CAX_CON_Sra_Jt_4,BRA_CAX_CON_Eco_Jt_5,BRA_CAX_CON_Lme_Jt_6,BRA_CAX_CON_Egr_Jt_7,BRA_CAX_CON_Pte_Jt_8,BRA_CAX_CON_Egr_Jt_9,BRA_CAX_CON_Pte_Jt_10,BRA_CAX_CON_Loc_Jt_11,BRA_CAX_CON_Loc_Jt_12,BRA_CAX_CON_Pte_Jt_13,BRA_CAX_CON_Sra_Jt_14,BRA_CAX_CON_Pan_Jt_15,BRA_CAX_CON_Mbi_Jt_16
2016-06-24T13:59:59Z,2016-06-24T10:31:17Z,538.900568,-26.320583000000003,4859.320291999999,3436.219834,NA,NA,NA,1286.395564,542.357117,390.55476500000003,1939.305245,455.002232,612.134051,1130.960813,4049.9479440000005,4680.968719
2016-06-24T14:59:59Z,2016-06-24T11:31:17Z,700.9511980000001,-7.764519,6537.700805,3756.284275,NA,NA,NA,1373.693421,701.89734,439.37419100000005,2007.599966,490.763318,1061.079075,1732.1648910000001,4744.585223,5283.315599
2016-06-24T15:59:59Z,2016-06-24T12:31:17Z,917.3168360000001,47.423909,8964.529764,4376.791619,NA,NA,NA,1599.9903140000001,957.161697,517.610121,2292.374621,619.3508290000001,1460.8860180000001,2376.934378,5658.138578,6323.451562
2016-06-24T16:59:59Z,2016-06-24T13:31:17Z,824.354242,80.296994,8503.910702000001,4301.240776000001,NA,NA,NA,1555.535559,761.72477,488.193296,2109.3974709999998,614.785493,1568.096749,2150.393892,5618.144699,5817.356249
2016-06-24T17:59:59Z,2016-06-24T14:31:17Z,280.380433,10.631639999999999,3970.5294129999997,2386.1301369999996,NA,NA,NA,850.552142,128.350104,209.672775,601.764527,145.326817,1416.214308,771.980876,2984.8362270000002,3578.735894
2016-06-24T18:59:59Z,2016-06-24T15:31:17Z,222.260004,11.671443,5328.1681770000005,2537.2300229999996,NA,NA,NA,922.548419,219.28805200000002,177.75248900000003,1273.1123989999999,233.588101,1329.10659,1045.572503,3784.7224279999996,4451.207783
2016-06-24T19:59:59Z,2016-06-24T16:31:17Z,501.073832,15.910535999999999,6346.28097,2366.9493890000003,NA,NA,NA,1027.56293,383.614503,255.98861200000002,1733.13325,375.11044599999997,1275.50008,1428.9486419999998,4308.8578990000005,4252.495279
2016-06-24T20:59:59Z,2016-06-24T17:31:17Z,222.707703,23.029058000000003,4911.172894,1415.543117,NA,NA,NA,622.80536300000006,161.853531,209.04695800000002,1600.409946,320.32765800000004,1045.444148,913.132873,3153.233209,3010.542128
2016-06-24T21:59:59Z,2016-06-24T18:31:17Z,72.743676,1.113112,2555.913925,724.609362,NA,NA,NA,343.51786899999996,48.579993,73.22901,949.679669,156.739885,793.052246,291.017702,1382.960076,1482.940071
2016-06-24T22:59:59Z,2016-06-24T19:31:17Z,13.280377,11.19153,1436.734533,314.353577,NA,NA,NA,157.648304,13.481144,20.028417,360.800991,43.369798,578.6307840000001,132.439095,608.334176,709.8239560000001
2016-06-24T23:59:59Z,2016-06-24T20:31:17Z,0,9.911795,587.841598,159.8855,NA,NA,NA,123.663278,-11.24756,6.884788,180.40056199999998,28.152335,413.34763000000004,99.32936600000001,336.794071,508.006609
2016-06-25T00:59:59Z,2016-06-24T21:31:17Z,2.389009,-6.3247800000000005,429.489071,98.390973,NA,NA,NA,34.110911,3.112183,5.007112,106.951739,15.978365000000002,321.77159700000004,87.13099700000001,216.81114100000002,390.021139
2016-06-25T01:59:59Z,2016-06-24T22:31:17Z,0.744567,-15.842768999999999,403.56277,114.789514,NA,NA,NA,26.701919,18.267371,5.632993,106.951739,15.217502000000001,270.399874,87.13099700000001,183.13174400000003,349.65754300000003
2016-06-25T02:59:59Z,2016-06-24T23:31:17Z,4.672362000000001,-10.253231,383.76874100000003,63.324622999999995,NA,NA,NA,44.830607,15.196194,8.762463,130.146121,15.217463,181.057712,80.160603,141.03239100000002,296.39702800000003
2016-06-25T03:59:59Z,2016-06-25T00:31:06Z,7.955171000000001,0.06470000000000001,205.855135,56.150239,NA,NA,NA,50.306818,5.62378,2.502755,97.931764,1.523207,80.54745100000001,64.476949,94.723275,190.83093000000002
2016-06-25T04:59:59Z,2016-06-25T01:31:06Z,-36.959384,-25.130093,NA,78.259015,NA,NA,NA,-129.442276,6.421512,45.689859999999996,67.005964,117.93530700000001,6.838615,41.822900000000004,149.452348,172.201713
2016-06-25T05:59:59Z,2016-06-25T02:31:06Z,43.319812,33.097669,-630.618216,-1.6822059999999999,NA,NA,NA,-31.514425999999997,-35.856678,45.689892,-10.308534,101.196117,-169.610922,36.595015000000004,96.828318,54.216083999999995
2016-06-25T06:59:59Z,2016-06-25T03:31:06Z,79.281339,66.37069,-519.616378,63.031901000000005,NA,NA,NA,104.747005,-3.94945,44.43813,63.14022299999999,93.587444,-223.216174,80.160603,50.519094,44.901554000000004
2016-06-25T07:59:59Z,2016-06-25T04:31:06Z,87.786758,74.369012,-192.354658,55.271894,NA,NA,NA,136.31585399999997,4.02705,31.920349,115.971846,89.022186,-265.653669,88.873685,29.469418,32.482023
2016-06-25T08:59:59Z,2016-06-25T05:31:06Z,85.324663,40.776081,-447.426228,79.86961500000001,NA,NA,NA,184.152174,6.4214709999999995,25.661443,152.051879,70.000367,-314.791978,92.35888200000001,48.414051,10.746372000000001
2016-06-25T09:59:59Z,2016-06-25T06:31:06Z,85.47385100000001,46.134955,-268.89158499999996,79.86961500000001,NA,NA,NA,193.010851,16.791615999999998,21.906157,170.09196200000002,50.97851,-350.528888,113.270332,65.253857,1.43232
2016-06-25T10:59:59Z,2016-06-25T07:31:06Z,91.144161,62.61146099999999,-61.729433,83.96924999999999,NA,NA,NA,271.610795,27.16172,14.395488,211.326361,41.848032,-399.667198,118.498217,105.24816700000001,20.062490999999998
2016-06-25T11:59:59Z,2016-06-25T08:31:06Z,81.519607,69.570029,-142.36497400000002,129.797041,NA,NA,NA,324.440431,45.508856,5.633025,228.07781899999998,-0.759656,-401.90083999999996,134.181782,105.24816700000001,209.460148
2016-06-25T12:59:59Z,2016-06-25T09:31:06Z,82.564147,48.054509,1030.839727,1353.682013,NA,NA,NA,490.65996099999995,66.249065,13.143694,207.460619,-21.304409,-133.874012,118.498217,770.416136,1966.824572
2016-06-25T13:59:59Z,2016-06-25T10:31:06Z,385.84946599999995,-13.372543,3542.588695,3111.690799,NA,NA,NA,981.426664,204.25138900000002,250.35561899999996,896.8481780000001,217.60969699999998,466.952881,688.3351640000001,3210.067864,4028.4668019999995
2016-06-25T14:59:59Z,2016-06-25T11:31:06Z,553.272078,-37.287579,5206.376918,3590.614865,NA,NA,NA,1252.3383749999998,451.53895900000003,393.05848199999997,1623.6047899999999,397.175679,1005.240067,1367.957247,4077.3117799999995,4528.3527460000005
2016-06-25T15:59:59Z,2016-06-25T12:31:06Z,610.795575,-59.762826999999994,5910.268418000001,3782.858633,NA,NA,NA,1235.26568,598.315556,393.05816100000004,2070.740057,494.56744000000003,1264.333011,1706.025467,4515.143931,4947.510544
2016-06-25T16:59:59Z,2016-06-25T13:31:06Z,674.586224,-32.648502,6333.7831830000005,3921.660424,NA,NA,NA,1296.310035,615.865083,393.684331,2075.894027,563.807139,1409.514066,1847.177643,4687.750568,5081.021501
2016-06-25T17:59:59Z,2016-06-25T14:31:06Z,563.418742,-10.173205,5959.792495000001,3740.251142,NA,NA,NA,1266.834229,528.9159169999999,346.74245199999996,1923.8426749999999,500.654425,1400.5792669999998,1737.393311,4630.916991,4966.141828
2016-06-25T18:59:59Z,2016-06-25T15:31:06Z,532.680009,22.379922,6931.641927000001,3736.298408,NA,NA,NA,1261.519183,631.8193090000001,365.519203,2382.575034,513.58922,1369.310328,2005.7566969999998,5272.930348,5422.559015
2016-06-25T19:59:59Z,2016-06-25T16:31:06Z,447.02878699999997,50.214093,6469.159459,3074.7938129999998,NA,NA,NA,1114.466895,457.92056799999995,307.31153,2046.25738,410.871688,1235.296342,1679.886935,4738.269663,4354.479305
2016-06-25T20:59:59Z,2016-06-25T17:31:06Z,158.665272,6.863193,3907.886414,1469.350322,NA,NA,NA,570.70939,108.527214,133.94024,1423.875258,223.69675999999998,949.4011730000001,611.659937,2622.783256,2333.199559
2016-06-25T21:59:59Z,2016-06-25T18:31:06Z,1.763207,-18.491484,1815.771335,556.3046449999999,NA,NA,NA,197.52067300000002,-2.3525159999999996,41.308628999999996,652.018967,73.804723,607.666995,121.983414,1046.166113,967.051411
2016-06-25T22:59:59Z,2016-06-25T19:31:06Z,-38.227751,-29.129254,795.485056,227.163218,NA,NA,NA,17.288383,-35.058946,14.395488,266.735101,-13.695697,324.005239,6.968253,479.931397,374.018901
2016-06-25T23:59:59Z,2016-06-25T20:31:06Z,-32.035239,-25.050116,283.32366599999995,120.133711,NA,NA,NA,3.277428,-35.058946,4.3812310000000005,100.50888099999999,5.326122,163.189028,-1.7398330000000002,279.959955,193.935773
2016-06-26T00:59:59Z,2016-06-25T21:31:06Z,-13.159145,-26.96967,172.166496,60.835588,NA,NA,NA,10.523651000000001,-32.665873,3.755382,51.543065,28.152296,85.014622,10.455680000000001,162.08196,141.152804
2016-06-26T01:59:59Z,2016-06-25T22:31:06Z,-6.14592,-43.126315999999996,89.73015,92.754144,NA,NA,NA,21.476075,0.8372670000000001,8.136582,77.314564,26.630569,73.84686599999999,40.080211999999996,138.927456,125.62843000000001
2016-06-26T02:59:59Z,2016-06-25T23:31:06Z,3.974068,-41.695845000000006,184.663795,43.485476000000006,NA,NA,NA,69.562861,-22.176101,5.007112,108.240297,17.500092,58.212054,17.426253,94.723383,84.787287
2016-06-26T03:59:59Z,2016-06-26T00:30:55Z,7.106456,-34.337391000000004,-48.517779,8.348059999999998,NA,NA,NA,31.55141,-22.973792,5.007112,51.543065,8.369613999999999,-22.196109,15.683565,63.148813999999994,28.899316000000002
2016-06-26T04:59:59Z,2016-06-26T01:30:55Z,13.522887,-21.859996,-45.413078000000006,0,NA,NA,NA,65.21410499999999,-11.805956,4.3812310000000005,20.617265,4.565258,-95.90357300000001,31.36713,29.469418,7.169547
2016-06-26T05:59:59Z,2016-06-26T02:30:55Z,23.445860999999997,-19.220548,-59.695678,4.686788,NA,NA,NA,106.285792,-14.996761000000001,4.3812310000000005,14.174407,9.89138,-183.012092,31.36713,27.364483,0.95541
2016-06-26T06:59:59Z,2016-06-26T03:30:55Z,29.638419,-6.4232439999999995,-95.868273,6.881752,NA,NA,NA,77.455049,0.159693,8.13655,18.040083,9.89138,-214.281946,43.565499,23.154612,25.794314
2016-06-26T07:59:59Z,2016-06-26T04:30:55Z,34.413376,1.255316,-179.081086,48.024284,NA,NA,NA,109.507093,14.518171,5.007112,25.771565,1.523207,-252.25227,60.991752000000005,56.834008,35.109002000000004
2016-06-26T08:59:59Z,2016-06-26T05:30:55Z,46.425432,38.847259,-153.620393,65.44771100000001,NA,NA,NA,142.04223299999998,20.102089,13.769575,51.543065,4.565258,-258.953084,108.042447,69.463836,69.262754
2016-06-26T09:59:59Z,2016-06-26T06:30:55Z,42.844157,25.650019,-581.047724,66.179786000000007,NA,NA,NA,160.40394899999998,21.69747,20.028482,99.220322,16.739189000000003,-281.28871,121.98332500000001,77.883685,84.78712800000001
2016-06-26T10:59:59Z,2016-06-26T07:30:55Z,58.512035,45.885804,-558.1331,83.896024,NA,NA,NA,218.548531,40.842297,35.675668,163.649103,25.869667,-310.325036,125.46869999999998,117.877887,115.83603600000001
2016-06-26T11:59:59Z,2016-06-26T08:30:55Z,60.750304,69.08089700000001,78.257188,410.402056,NA,NA,NA,392.660349,40.044606,16.899012000000003,203.594878,-9.130477999999998,-325.959848,132.43918399999998,162.082068,665.4004249999999
2016-06-26T12:59:59Z,2016-06-26T09:30:55Z,155.503695,72.200258,1672.245218,2422.0016069999997,NA,NA,NA,879.239261,85.513601,68.22189800000001,575.993027,31.19575,6.838615,182.975166,1875.5209770000001,3295.2367379999996
2016-06-26T13:59:59Z,2016-06-26T10:30:55Z,447.29925199999997,26.289887,4021.2947860000004,3339.585641,NA,NA,NA,1193.47797,290.522736,276.642943,1293.7295980000001,273.15342599999997,540.6602310000001,885.251297,3746.8322989999997,4419.203942
2016-06-26T14:59:59Z,2016-06-26T11:30:55Z,816.3896609999999,3.255975,6313.213562999999,4156.72938,NA,NA,NA,1400.2866940000001,658.263063,488.819466,1966.365567,543.263321,1052.144847,1899.456491,4997.180695,5580.430536
2016-06-26T15:59:59Z,2016-06-26T12:30:55Z,893.3860930000001,12.692760000000002,7302.605920999999,4262.8801809999995,NA,NA,NA,1412.527437,832.161804,495.704125,2260.16033,600.3290489999999,1335.8068309999999,2247.980659,5466.586338,5897.128986000001
2016-06-26T16:59:59Z,2016-06-26T13:30:55Z,935.763822,70.040723,7803.123902,4388.504991,NA,NA,NA,1391.105886,804.242419,476.927373,2262.737974,661.1989,1416.214308,2349.052445,5761.2815949999995,5990.2742800000005
2016-06-26T17:59:59Z,2016-06-26T14:30:55Z,736.185196,88.59678699999999,7529.267624,4242.5290860000005,NA,NA,NA,1389.01214,608.007842,417.467874,1981.828136,630.00315,1445.250977,2155.6223120000004,5759.176767,5717.044587
2016-06-26T18:59:59Z,2016-06-26T15:30:55Z,504.52441999999996,82.91800500000001,7305.089487,3842.3763430000004,NA,NA,NA,1273.85013,539.405444,353.627432,2146.765732,540.2200230000001,1413.980894,2073.719021,5567.625605,5189.214896
2016-06-26T19:59:59Z,2016-06-26T16:30:55Z,376.122317,27.169736,6862.324406,2907.07517,NA,NA,NA,1108.4352239999998,426.929842,313.57040400000005,2256.294852,465.654553,1282.201466,1882.030506,4761.424921,4341.582069
2016-06-26T20:59:59Z,2016-06-26T17:30:55Z,263.835885,-18.500653999999997,5162.985210999999,1760.20465,NA,NA,NA,607.5217240000001,162.89051700000002,246.6003,1930.285138,343.91465700000003,1054.3783760000001,1132.703322,3186.912605,3105.838287
2016-06-26T21:59:59Z,2016-06-26T18:30:55Z,67.241282,-18.420726,3005.355479,929.8839300000001,NA,NA,NA,346.917775,27.281388,100.142247,1313.057645,191.74003000000002,819.854929,327.61271800000003,1570.301583,1587.550282
2016-06-26T22:59:59Z,2016-06-26T19:30:55Z,4.120241,-30.258204,1558.914855,572.483869,NA,NA,NA,136.24399200000002,20.899739,64.46658,981.893961,148.37031000000002,625.53545,123.726013,890.3990670000001,786.4905789999999
2016-06-26T23:59:59Z,2016-06-26T20:30:55Z,-1.923084,-47.61456,720.422961,206.152734,NA,NA,NA,-27.720828,-1.437649,28.164998999999998,186.84342,57.826358,382.077776,13.940877,473.61659099999997,413.904634
2016-06-27T00:59:59Z,2016-06-26T21:30:55Z,17.327897,-19.060544,319.263409,88.288381,NA,NA,NA,35.416971,-4.626656,1.25298,29.637307,0,252.531418,-5.22842,204.18131300000002,221.401975
2016-06-27T01:59:59Z,2016-06-26T22:30:55Z,21.655247,-0.823801,202.36215099999998,53.002445,NA,NA,NA,15.9281,-13.401338,0,2.579624,6.086984999999999,156.48844300000002,19.168761999999997,92.61833999999999,143.779943
2016-06-27T02:59:59Z,2016-06-26T23:30:55Z,34.161594,-2.9127240000000003,70.013739,35.139665,NA,NA,NA,51.451713000000005,-11.686288,5.633025,2.579624,3.5177899999999998,85.014622,17.426253,31.574461,93.624271
2016-06-27T03:59:59Z,2016-06-27T00:30:44Z,32.370979,0.126022,-7.6057369999999995,35.139665,NA,NA,NA,78.671806,-6.900102,8.136582,9.020107,-1.047935,20.2415,26.139335,14.734763,50.155831
2016-06-27T04:59:59Z,2016-06-27T01:30:44Z,43.487682,16.842657,-114.575559,-0.293262,NA,NA,NA,89.14103499999999,-6.1023700000000005,6.258906,18.040083,9.606022000000001,-26.663165999999997,38.337703,0,37.736299
2016-06-27T05:59:59Z,2016-06-27T02:30:44Z,44.457583,13.563291999999999,-105.105441,19.326838,NA,NA,NA,94.133951,7.458498,7.510669,24.483007,8.084334,-109.304743,54.021268,4.213966,25.316768
2016-06-27T06:59:59Z,2016-06-27T03:30:44Z,33.564707,12.683492,-185.461423,99.269409,NA,NA,NA,48.874672000000004,42.557347,31.294468,37.368724,41.562713,-116.005556,88.873685,71.568771,68.785208
2016-06-27T07:59:59Z,2016-06-27T04:30:44Z,57.141118999999996,43.317065,-278.827506,60.030198,NA,NA,NA,95.905867,26.603365,48.819362,79.891681,46.127933000000006,-160.676695,95.844168,75.778749,84.30958199999999
2016-06-27T08:59:59Z,2016-06-27T05:30:44Z,79.747675,74.430551,-150.282352,77.453715,NA,NA,NA,197.860242,32.187242999999995,38.179224,162.360479,37.758317999999996,-198.646905,116.75561900000001,79.988512,96.729273
2016-06-27T09:59:59Z,2016-06-27T06:30:44Z,81.76211699999999,70.91125500000001,-237.997372,63.69075,NA,NA,NA,223.63084999999998,27.401056,30.042673999999998,195.863461,40.040947,-247.785214,128.95398699999998,84.198599,87.414584
2016-06-27T10:59:59Z,2016-06-27T07:30:44Z,78.703089,66.592136,-180.400487,107.76158099999999,NA,NA,NA,235.710629,37.771161,26.287356000000003,219.057844,22.540895,-312.558564,135.92446999999999,88.408361,121.568336
2016-06-27T11:59:59Z,2016-06-27T08:30:44Z,67.81021299999999,84.348476,777.16615,746.717777,NA,NA,NA,374.388136,42.557347,11.266019,213.903478,-8.654933,-194.17996200000002,123.726102,284.16993299999996,1326.262892
2016-06-27T12:59:59Z,2016-06-27T09:30:44Z,187.781398,61.953156,2416.113645,2421.562614,NA,NA,NA,770.44819,119.136695,86.372704,566.973052,81.128116,143.08715899999999,259.650572,2260.729207,3549.358237
2016-06-27T13:59:59Z,2016-06-27T10:30:44Z,586.491635,7.324619,4950.528685,3956.580143,NA,NA,NA,1415.6765739999998,489.26989,384.92180399999995,1809.1595849999999,450.912557,708.177027,1273.855499,4510.934276,5284.987964
2016-06-27T14:59:59Z,2016-06-27T11:30:44Z,768.9849640000001,35.718680000000006,6405.818292,4278.839548999999,NA,NA,NA,1501.363781,686.302117,498.207841,2122.283055,554.391303,1183.9243900000001,1902.9424020000001,5011.915566,5806.608287
2016-06-27T15:59:59Z,2016-06-27T12:30:44Z,931.110508,85.54823400000001,7700.581985000001,4428.183464,NA,NA,NA,1464.31882,920.028697,538.26442,2337.475158,610.6958179999999,1362.608943,2432.699137,5578.149742,5986.691097
2016-06-27T16:59:59Z,2016-06-27T13:30:44Z,860.605054,78.589667,7951.308045,4550.440264,NA,NA,NA,1354.793585,806.7550369999999,495.704125,2258.871837,672.326493,1376.0105700000001,2410.044732,5834.95487,5868.706739
2016-06-27T17:59:59Z,2016-06-27T14:30:44Z,741.67809,100.665028,7656.3370700000005,4337.69877,NA,NA,NA,1402.952736,581.005774,436.244625,2079.7601640000003,648.739377,1396.112439,2186.9892640000003,5632.87957,5561.323931000001
2016-06-27T18:59:59Z,2016-06-27T15:30:44Z,523.223096,88.747523,7341.340577000001,3921.2942970000004,NA,NA,NA,1300.514564,529.952902,368.02292,2044.968227,538.412822,1360.375529,2033.638631,5340.289141,5045.9129760000005
2016-06-27T19:59:59Z,2016-06-27T16:30:44Z,506.65990999999997,43.956933,6876.218528,3101.3681709999996,NA,NA,NA,1122.537186,470.125063,327.9657,2257.583345,453.19503,1271.033252,2004.014188,4725.640697,4303.84577
2016-06-27T20:59:59Z,2016-06-27T17:30:44Z,178.231483,18.362324,5223.608789,1792.709009,NA,NA,NA,676.0637710000001,187.73893,240.34142599999998,1894.205368,337.542392,1056.6117900000002,1216.3491230000002,3212.172691,3058.787935
2016-06-27T21:59:59Z,2016-06-27T18:30:44Z,79.673036,14.443140999999999,3156.644323,962.387389,NA,NA,NA,393.876906,60.904483,97.012842,1306.615183,189.172043,822.088458,345.038971,1618.71585,1639.856659
2016-06-27T22:59:59Z,2016-06-27T19:30:44Z,29.83429,8.4444,1641.584345,505.132477,NA,NA,NA,154.211614,5.065384,39.431018,720.31349,77.32376000000001,600.96641,102.814741,772.5211800000001,742.544911
2016-06-27T23:59:59Z,2016-06-27T20:30:44Z,2.302219,16.442721,897.327539,260.619058,NA,NA,NA,76.41679599999999,-16.472515,17.524925,341.472416,31.671372,426.74879999999996,24.396735999999997,402.047928,441.371153
2016-06-28T00:59:59Z,2016-06-27T21:30:44Z,4.31666,45.156691,619.7451309999999,116.400024,NA,NA,NA,46.136466,-26.044929,3.130847,131.43468,14.171319,324.005239,0,216.81114100000002,245.763492
2016-06-28T01:59:59Z,2016-06-27T22:30:44Z,-0.307876,20.841818,440.744685,79.357126,NA,NA,NA,20.043929,-14.877092999999999,0,55.408739999999995,-12.459328000000001,248.064476,8.717008,128.402671,140.197554
2016-06-28T02:59:59Z,2016-06-27T23:30:44Z,15.332184,11.154606,223.32054100000002,39.971375,NA,NA,NA,35.273446,-22.734456,-1.8778670000000002,24.483007,9.320703,167.656313,-1.7398330000000002,73.09959400000001,102.461254
2016-06-28T03:59:59Z,2016-06-28T00:30:33Z,26.747353,25.871563000000002,-63.731985,28.990168,NA,NA,NA,40.588491999999995,-21.139074,0,7.731483,-19.592495000000003,78.314037,1.7398330000000002,35.210327,49.678126000000006
2016-06-28T04:59:59Z,2016-06-28T01:30:33Z,23.315355999999998,35.949393,-86.087587,11.713192000000001,NA,NA,NA,43.004568,-25.925261000000003,2.502755,3.866137,16.168591,-8.794139,0,12.055715,18.629535999999998
2016-06-28T05:59:59Z,2016-06-28T02:30:33Z,37.341808,38.828822,-138.250757,2.338896,NA,NA,NA,28.025318000000002,-20.341384,0,5.1526499999999995,21.494673,-82.502289,10.455591,-15.308875,15.531369
2016-06-28T06:59:59Z,2016-06-28T03:30:33Z,41.07227,30.430565,-226.120818,12.005913999999999,NA,NA,NA,0,-21.139074,5.007112,0,7.038113,-133.874012,12.198279,12.055715,0
2016-06-28T07:59:59Z,2016-06-28T04:30:33Z,41.519924,52.50597500000001,-243.353468,0,NA,NA,NA,29.636069000000003,-12.364352,3.755318,1.286513,6.277211,-183.012092,33.109728999999994,-2.683574,0
2016-06-28T08:59:59Z,2016-06-28T05:30:33Z,32.119197,67.302811,-265.709071,23.426204,NA,NA,NA,31.89098,-1.993104,5.007112,10.308665999999999,10.081606,-254.485913,33.109728999999994,-0.574436,12.415557000000002
2016-06-28T09:59:59Z,2016-06-28T06:30:33Z,51.069793000000004,66.82289800000001,-175.35505500000002,13.177341,NA,NA,NA,65.71473999999999,-4.38732,6.884788,25.771565,19.972947,-296.92352300000005,29.624443,-19.518746,3.0999149999999998
2016-06-28T10:59:59Z,2016-06-28T07:30:33Z,58.306891,82.65958599999999,-135.61156699999998,22.401407000000003,NA,NA,NA,120.315991,1.993104,0.624888,42.523023,-8.179389,-337.127604,47.050696,-17.413811000000003,3.0999149999999998
2016-06-28T11:59:59Z,2016-06-28T08:30:33Z,48.906164000000004,96.016781,135.91618599999998,443.34531799999996,NA,NA,NA,240.631883,15.555197,1.8778670000000002,316.989475,9.320703,-301.390808,47.050696,144.66825699999998,658.2351699999999
2016-06-28T12:59:59Z,2016-06-28T09:30:33Z,273.777496,77.860603,2233.93088,3066.082325,NA,NA,NA,927.254285,297.941331,195.27741500000002,1855.547954,331.17008799999996,58.212054,294.50281,2820.0755430000004,3822.11102
2016-06-28T13:59:59Z,2016-06-28T10:30:33Z,718.7454309999999,-30.196713,5419.453603,4170.785247000001,NA,NA,NA,1507.5728530000001,684.8264849999999,461.280187,2235.677653,550.301629,565.2294989999999,1582.300168,4855.574192,5445.964169
2016-06-28T14:59:59Z,2016-06-28T11:30:33Z,909.5948099999999,16.833389,7221.5667889999995,4585.872741,NA,NA,NA,1599.058201,737.474656,530.753912,2162.228962,627.149572,920.364961,2232.297183,5651.24966,6172.507954000001
2016-06-28T15:59:59Z,2016-06-28T12:30:33Z,978.384563,35.949393,8227.259802,4623.7943430000005,NA,NA,NA,1508.217314,904.1941390000001,550.782361,2303.972373,659.106536,1112.450684,2505.8889889999996,5931.208968,6237.709501
2016-06-28T16:59:59Z,2016-06-28T13:30:33Z,927.4265,60.504297,8324.910645,4656.444434,NA,NA,NA,1432.999837,875.477103,534.509326,2369.689449,690.302285,1262.099597,2483.234584,5857.535693,5983.109501999999
2016-06-28T17:59:59Z,2016-06-28T14:30:33Z,781.789686,50.826304,8335.001899,4506.661526,NA,NA,NA,1446.690867,758.214783,481.308637,2185.423146,668.9976429999999,1344.740487,2336.853987,5617.5702630000005,5806.131377
2016-06-28T18:59:59Z,2016-06-28T15:30:33Z,546.995334,43.467850000000006,7935.2394620000005,4107.094406,NA,NA,NA,1395.954876,684.8264849999999,407.453649,2266.603452,572.3667059999999,1329.10659,2192.216792,5400.7590150000005,5346.607916
2016-06-28T19:59:59Z,2016-06-28T16:30:33Z,374.87258699999995,-7.88142,6521.090069000001,3202.541621,NA,NA,NA,1124.881499,507.73673500000007,322.332739,2145.47724,465.844662,1195.0926040000002,1679.886935,4306.178635,4132.600103
2016-06-28T20:59:59Z,2016-06-28T17:30:33Z,104.93746700000001,-5.5618810000000005,3912.9325289999997,1580.1132460000001,NA,NA,NA,463.86863999999997,118.458631,186.51495200000002,1417.4327950000002,237.58264400000002,864.525953,543.6976129999999,2100.178178,2406.2844280000004
2016-06-28T21:59:59Z,2016-06-28T18:30:33Z,36.073486,-3.403082,2573.611891,827.09979,NA,NA,NA,255.77209699999997,29.913797,95.13513499999999,936.794084,111.277723,692.5422140000001,177.74719199999998,1165.5754689999999,1527.6025339999999
2016-06-28T22:59:59Z,2016-06-28T19:30:33Z,12.198608,-14.51998,1403.9772070000001,400.592096,NA,NA,NA,92.290573,-16.352847,40.68278,497.390037,38.233902,522.7918900000001,41.822811,571.9755170000001,627.18658
2016-06-28T23:59:59Z,2016-06-28T20:30:33Z,6.752125,1.956527,850.36523,214.351824,NA,NA,NA,76.989293,-20.341384,20.028449000000002,261.58080099999995,-4.375033,391.01200400000005,13.940877,313.06534600000003,416.054385
2016-06-29T00:59:59Z,2016-06-28T21:30:33Z,6.826764,-1.48088,609.265888,134.262623,NA,NA,NA,58.466711999999994,-25.12757,12.517781000000001,159.783362,-11.983745,319.538183,10.455591,180.452697,294.96407200000004
2016-06-29T01:59:59Z,2016-06-28T22:30:33Z,10.855602000000001,-1.804516,395.489962,64.715457,NA,NA,NA,58.144683,-26.722992,9.388344,69.583081,-20.353359,259.23200299999996,5.22842,102.569227,217.341881
2016-06-29T02:59:59Z,2016-06-28T23:30:33Z,20.377561,7.626091,222.621983,12.371951000000001,NA,NA,NA,22.307559,-19.424025,6.008535,29.379608,-5.421254,225.72873600000003,14.812221000000001,45.161107,154.623286
2016-06-29T03:59:59Z,2016-06-29T00:30:22Z,27.390832,5.306601000000001,143.445769,8.563958,NA,NA,NA,24.8846,-22.614829,5.3826220000000005,13.916708999999999,-9.986472999999998,138.619988,21.782705,17.796515999999997,92.525629
2016-06-29T04:59:59Z,2016-06-29T01:30:22Z,26.122465000000002,13.464877,31.667658000000003,22.621174,NA,NA,NA,16.186987,-14.637798,7.886178000000001,6.188459,-13.029927,53.744768,21.782705,0.957034,52.162191
2016-06-29T05:59:59Z,2016-06-29T02:30:22Z,34.329463999999994,13.784836,-102.931955,14.129002,NA,NA,NA,-8.779899,-17.03087,9.137972,-0.25796199999999997,-13.029927,-11.024122,20.040017,13.586538000000001,55.267034
2016-06-29T06:59:59Z,2016-06-29T03:30:22Z,39.402842,24.182624,-180.710859,9.590104,NA,NA,NA,12.804721,-17.828602,11.641528,-4.1234399999999996,-6.182117,-82.50206,20.040017,-9.570337,33.532815
2016-06-29T07:59:59Z,2016-06-29T04:30:22Z,35.970846,35.300307000000004,-138.638845,-5.199546,NA,NA,NA,31.005172,-11.446993,7.886178000000001,1.0292109999999999,-0.857047,-138.341068,27.0105,-34.827512999999996,8.695659
