TIMESTAMP,solar_TIMESTAMP,ITA_REN_Pab_Jt_1,ITA_REN_Pab_Jt_2,ITA_REN_Pab_Jt_3,ITA_REN_Pab_Jt_4,ITA_REN_Pab_Jt_5,ITA_REN_Lde_Jt_6,ITA_REN_Pce_Jt_7,ITA_REN_Pab_Jt_8
2016-09-16T04:50:00Z,2016-09-16T05:42:51Z,12.9182210784,0,85.83135576000001,579.2202410983999,0,2776.4409015720003,0,13.634302144000001
2016-09-16T05:00:00Z,2016-09-16T05:52:51Z,9.9420143328,0,41.82584904,537.3285302511999,0,2609.650481763,0,0
2016-09-16T05:10:00Z,2016-09-16T06:02:51Z,0,0,91.4417268,534.4714978476,0,2123.7378062549997,0,0
2016-09-16T05:20:00Z,2016-09-16T06:12:51Z,10.855831184000001,0,99.44833960000001,492.579617232,0,1982.243453307,0,0
2016-09-16T05:30:00Z,2016-09-16T06:22:51Z,7.307488355199999,0,100.51995528,481.58999939480003,105.69790116,2103.4412618310002,0,0
2016-09-16T05:40:00Z,2016-09-16T06:32:51Z,15.775257696000002,0,99.85746280000001,457.588652308,29.768741759999997,2456.197204461,0,0
2016-09-16T05:50:00Z,2016-09-16T06:42:51Z,22.5263798496,0,81.85837472,488.8864754584,96.2771858,2723.335283409,0,0
2016-09-16T06:00:00Z,2016-09-16T06:52:51Z,28.133229836799998,0,96.79962576,492.534628606,108.52383204,2821.182266448,0,0
2016-09-16T06:10:00Z,2016-09-16T07:02:51Z,22.2959842688,0,87.46874575999999,527.0847049952,150.1618618,3177.830318286,0,15.640090996
2016-09-16T06:20:00Z,2016-09-16T07:12:51Z,17.030874783999998,0,144.01962064,537.238043694,198.58288228,3791.33196117,0,5.8240812728
2016-09-16T06:30:00Z,2016-09-16T07:22:51Z,20.348822031999998,0,138.15623920000002,617.3283236148,296.74449488,3749.07663429,0,23.778398371999998
2016-09-16T06:40:00Z,2016-09-16T07:32:51Z,4.21200993312,0,85.48216552,565.6781553672,295.42563256,3632.8793647380003,0,35.252731680000004
2016-09-16T06:50:00Z,2016-09-16T07:42:51Z,0,0,152.43535663999998,517.2802403584001,382.28186656,3592.569482541,0,16.179914148
2016-09-16T07:00:00Z,2016-09-16T07:52:51Z,0,5.7418312544,134.43590967999998,460.7512678316,349.31078143999997,3777.981197094,8.3791357,51.721974808
2016-09-16T07:10:00Z,2016-09-16T08:02:51Z,0,32.4206273896,161.51340568,591.2602160264,540.16893248,3821.3441405099998,9.710130000000001,103.000344048
2016-09-16T07:20:00Z,2016-09-16T08:12:51Z,3.75104554176,71.3341906312,172.98697872,772.1886813372,529.8067130400001,3841.356665055,8.67495785,151.501734704
2016-09-16T07:30:00Z,2016-09-16T08:22:51Z,5.92458323424,108.3160052624,210.4669704,936.851636244,600.83730852,3954.770865084,0.5421366025,198.151902908
2016-09-16T07:40:00Z,2016-09-16T08:32:51Z,7.5259967904,163.3281022616,202.86983967999998,1124.2852871060002,676.38887324,4360.065199347,0,238.322164604
2016-09-16T07:50:00Z,2016-09-16T08:42:51Z,22.8601756768,224.1357145224,247.28464904,1451.5918018016,878.55193,4950.217236588001,15.82200785,334.958526944
2016-09-16T08:00:00Z,2016-09-16T08:52:51Z,41.0552739168,323.5796461432,381.85316488,1852.0863225792,940.53869548,5153.1414095069995,51.0647686,450.10856286399996
2016-09-16T08:10:00Z,2016-09-16T09:02:51Z,46.089987820800005,408.856927332,408.93012256,2060.6636090508,1183.39804148,5171.208286062,89.46192505,545.819169072
2016-09-16T08:20:00Z,2016-09-16T09:12:51Z,47.6912878816,499.92952170959995,474.14974384000004,2287.130919746,1335.8209789999999,5084.19776943,149.15260794999998,607.279986328
2016-09-16T08:30:00Z,2016-09-16T09:22:51Z,59.0200960448,550.4341154744001,610.45200896,2342.8249712816,NA,4958.270430165,207.2659287,639.119312272
2016-09-16T08:40:00Z,2016-09-16T09:32:51Z,53.1828504768,627.9841327912001,736.3517784,2598.5679937147997,1615.79762196,4906.286660028,256.703963,742.2354845159999
2016-09-16T08:50:00Z,2016-09-16T09:42:51Z,67.94489328,733.8673836144,850.1151234399999,2901.4776009516,1793.09050088,4805.655590931,317.97200805,849.054294872
2016-09-16T09:00:00Z,2016-09-16T09:52:51Z,71.2627807936,817.213050908,939.6066963200001,3080.7791756852,2020.1234990399998,4644.702521706,377.66260880000004,901.2583236400001
2016-09-16T09:10:00Z,2016-09-16T10:02:51Z,78.5862182336,873.5128231464,1110.58322928,3219.4202000084,2195.15577512,4524.612736332,416.84840525,955.313768068
2016-09-16T09:20:00Z,2016-09-16T10:12:51Z,87.626183392,947.1992758848,1215.6783662399998,3421.4916218552,2386.0141626,4562.138125857,454.45683955,1019.5516605120001
2016-09-16T09:30:00Z,2016-09-16T10:22:51Z,100.09932345600001,1013.8022686920001,1275.69673968,3561.7595367556,2540.69841228,4646.364963045,486.544876,1065.2757827720002
2016-09-16T09:40:00Z,2016-09-16T10:32:51Z,107.4227011616,1059.7992245072,1396.3949023999999,3669.498128532,2747.3831476,4650.810067293,537.5605189,1112.851610504
2016-09-16T09:50:00Z,2016-09-16T10:42:51Z,105.5909457856,1139.924996448,1477.2180877600001,3845.5467709532,2929.19794152,4635.797675106,578.32359535,1193.751471056
2016-09-16T10:00:00Z,2016-09-16T10:52:51Z,112.9142637568,1236.7931734448,1596.18303952,3953.2857022663998,3167.5358454,4628.567671572,608.83426965,1245.955789636
2016-09-16T10:10:00Z,2016-09-16T11:02:51Z,116.2322707392,1302.10828894,1697.81067792,3973.1983472076,3319.95901936,4782.845968680001,653.5407104,1310.193585476
2016-09-16T10:20:00Z,2016-09-16T11:12:51Z,126.9889428192,1396.4005765975999,1808.10688328,4318.394546590001,3678.12400592,4853.451236868,687.20602685,1404.97862876
2016-09-16T10:30:00Z,2016-09-16T11:22:51Z,124.5848721568,1402.4735378136,1772.77012296,4255.359539669999,3692.63196432,4604.933842742999,701.94357255,1356.284223312
2016-09-16T10:40:00Z,2016-09-16T11:32:51Z,113.02554894400001,1404.6825303056,1779.0426276,4275.2721846112,3774.9667562,4508.195086161,711.1609668499999,1364.05620832
2016-09-16T10:50:00Z,2016-09-16T11:42:51Z,126.07100429439998,1451.9672960752,1811.3215508800001,4272.414473134,3866.3456145200003,4510.694339111999,729.8419590000001,1386.63884238
2016-09-16T11:00:00Z,2016-09-16T11:52:51Z,123.666933632,1450.9567973599999,1784.65335752,4207.7532547104,3944.15872784,4419.792933113999,733.5388733,1358.3092363600001
2016-09-16T11:10:00Z,2016-09-16T12:02:51Z,104.09680923840001,1417.1051577583999,1764.92034072,4060.1438751204,3843.35962704,4293.865187235,745.1220233,1309.614927516
2016-09-16T11:20:00Z,2016-09-16T12:12:51Z,114.8533618496,1356.2081619624,1710.51251776,3948.3160718932,3812.64890832,4162.100700693,732.2571690000001,1276.657313668
2016-09-16T11:30:00Z,2016-09-16T12:22:51Z,87.84469182720001,1342.9627614255999,1716.7850224000001,3856.0060323088,3790.9820196,4135.41279411,708.35143685,1252.030442364
2016-09-16T11:40:00Z,2016-09-16T12:32:51Z,86.0128767168,1325.8537289528,1698.78593432,3753.936686482,3839.40304008,4309.148384346,704.9503447,1219.998488044
2016-09-16T11:50:00Z,2016-09-16T12:42:51Z,91.0474114176,1309.388298348,1685.9873763199998,3658.3730355116,3847.12729844,4264.948019397,696.02893685,1192.5944449479998
2016-09-16T12:00:00Z,2016-09-16T12:52:51Z,63.4666650464,1250.4232532352,1581.30208032,3522.1490038991997,3798.32962904,4094.26549038,676.8550447,1145.751648368
2016-09-16T12:10:00Z,2016-09-16T13:02:51Z,61.6346707328,1256.4958103056001,1584.10690696,3517.6647413816,3842.2287345199998,4125.953732628,653.73778825,1134.084396872
2016-09-16T12:20:00Z,2016-09-16T13:12:51Z,63.2360902624,1272.8716553024,1645.85902968,3587.9963941336,3890.649755,4420.33332312,650.3368604000001,1140.004773012
2016-09-16T12:30:00Z,2016-09-16T13:22:51Z,66.5540972448,1274.4369785688,1657.3329616,3554.23726872,3859.93950916,4426.7246852789995,649.30168825,1132.9659157600001
2016-09-16T12:40:00Z,2016-09-16T13:32:51Z,73.8775346848,1261.8353146151999,1621.99620128,3553.0059385147997,3874.44675824,4353.335940954,648.2665161,1114.818564548
2016-09-16T12:50:00Z,2016-09-16T13:42:51Z,55.451742192,1250.5216626888,1591.8603299200001,3592.4348191832,3857.30154808,4353.889545915,648.0202304000001,1105.9284848440002
2016-09-16T13:00:00Z,2016-09-16T13:52:51Z,66.208414272,1246.2912686208,1549.58893136,3552.1698291448,3815.28710584,4311.63523557,646.19641825,1102.5920724960001
2016-09-16T13:10:00Z,2016-09-16T14:02:51Z,60.943304787200006,1229.1822361480001,1564.5305412799999,3467.991526152,3755.1838214000004,4189.599192285,632.5430882500001,1065.9316273279999
2016-09-16T13:20:00Z,2016-09-16T14:12:51Z,55.1060592192,1232.6789712368,1517.05771544,3471.6395095312,3769.69107048,4172.640745494,618.88959395,1051.48720404
2016-09-16T13:30:00Z,2016-09-16T14:22:51Z,41.2581319392,1191.1004719088,1507.7270148799998,3354.9323927196,3700.54584756,3970.825002339,612.33385965,1013.90100274
2016-09-16T13:40:00Z,2016-09-16T14:32:51Z,40.5706487296,1121.832071512,1456.78651104,3212.203175556,3572.6152567599997,3661.985404779,584.4849275,952.247460504
2016-09-16T13:50:00Z,2016-09-16T14:42:51Z,34.7332836928,1054.4957565135999,1369.43799008,2978.3937210976,3401.7284832,3561.3545389889996,546.3834289,887.8167464759999
2016-09-16T14:00:00Z,2016-09-16T14:52:51Z,25.462982688,965.2655272111999,1316.76427528,2768.9806647928,3319.0170424000003,3355.64709324,516.9569703,807.6496272640001
2016-09-16T14:10:00Z,2016-09-16T15:02:51Z,12.7593275744,943.6485200008,1269.29144944,2592.09608277,3254.39255228,3229.719753975,483.58747600000004,762.658053136
2016-09-16T14:20:00Z,2016-09-16T15:12:51Z,1.1999804678400001,920.1002356832,1218.35130448,2574.600600308,3196.55034356,3132.980184165,442.33141739999996,776.9095582360001
2016-09-16T14:30:00Z,2016-09-16T15:22:51Z,4.51787395488,904.9228171056,1179.54686616,2506.6867891088,3086.70812208,3446.8186942410002,431.0440074,768.019285324
2016-09-16T14:40:00Z,2016-09-16T15:32:51Z,2.11390484096,915.5031468408,1241.29916832,2497.323722312,3171.3042261200003,3476.561288499,416.60187310000003,751.723639584
2016-09-16T14:50:00Z,2016-09-16T15:42:51Z,0,886.1591451888,1164.3529636,2444.0466634872,3176.76740876,3490.735445925,402.9485431,711.3604597
2016-09-16T15:00:00Z,2016-09-16T15:52:51Z,0,804.6560450432,1151.55476448,2218.3696246940003,3055.62075444,3534.098795955,379.04281095,650.6324803880001
2016-09-16T15:10:00Z,2016-09-16T16:02:51Z,0,730.2363374711999,1074.6087392000002,2061.001957472,2828.21087092,3390.659404938,365.38931665,571.3910207040001
2016-09-16T15:20:00Z,2016-09-16T16:12:51Z,0,661.6120778032,1049.67429512,1835.3249186788,2716.10733728,3165.492632991,326.4992602,491.22390149200004
2016-09-16T15:30:00Z,2016-09-16T16:22:51Z,0,594.9194993880001,924.18382832,1604.7682267644,2558.78536296,2765.198024472,280.51127944999996,441.60373991200004
2016-09-16T15:40:00Z,2016-09-16T16:32:51Z,0,548.8332273952,828.16691984,1392.1029172208,2349.46266656,2399.928942606,246.35306300000002,379.02453814800003
2016-09-16T15:50:00Z,2016-09-16T16:42:51Z,0,482.1407836952,721.74751568,1205.4598777976,2289.3603278799997,2059.956537522,212.98356869999998,310.8909928
2016-09-16T16:00:00Z,2016-09-16T16:52:51Z,0,452.1528433872,644.80113152,1108.2698455552,2091.34206432,1766.684766873,178.82527009999998,280.710357536
2016-09-16T16:10:00Z,2016-09-16T17:02:51Z,0,386.1044057008,599.0622344,869.5815868176,1906.88954576,1469.521090323,135.20337365,226.46199492
2016-09-16T16:20:00Z,2016-09-16T17:12:51Z,0,332.93460641919995,529.05120624,704.0818434672001,1758.611165,1071.172739715,93.1587572,165.734015608
2016-09-16T16:30:00Z,2016-09-16T17:22:51Z,0,291.99964160160005,453.8387508,447.502711664,1617.1162478400001,846.005967768,62.155100749999995,92.972269224
2016-09-16T16:40:00Z,2016-09-16T17:32:51Z,0,254.92851079279998,369.95790783999996,239.7162063996,1536.6654098800002,751.212452562,40.6152886,37.798343684
2016-09-16T16:50:00Z,2016-09-16T17:42:51Z,0,215.28149064480002,320.75115328,69.3374890016,1227.862475,531.883844427,0,18.72571936
2016-09-16T17:00:00Z,2016-09-16T17:52:51Z,0,185.93748899279998,269.81100832,0,1127.06384708,353.417706915,0,0
2016-09-16T17:10:00Z,2016-09-16T18:02:51Z,0,150.7981067944,156.45678648,0,1085.0489319600001,198.302598195,0,0
2016-09-16T17:20:00Z,2016-09-16T18:12:51Z,0,105.3557061,98.5816444,0,1009.1197725600001,177.452042196,0,0
2016-09-16T17:30:00Z,2016-09-16T18:22:51Z,0,99.1934287064,99.65326008,0,822.40617828,82.65873029699999,0,0
2016-09-16T17:40:00Z,2016-09-16T18:32:51Z,0,48.5995861216,53.91382464,0,610.82240616,0,0,0
2016-09-16T17:50:00Z,2016-09-16T18:42:51Z,0,41.7934374296,0,0,500.97994824000006,0,0,0
2016-09-16T18:00:00Z,2016-09-16T18:52:51Z,0,39.4948593296,0,0,413.74611956,0,0,0
2016-09-16T18:10:00Z,2016-09-16T19:02:51Z,0,41.7039865368,0,0,340.07850876000003,0,0,0
2016-09-16T18:20:00Z,2016-09-16T19:12:51Z,0,43.269175088000004,0,0,318.41162004,0,0,0
2016-09-16T18:30:00Z,2016-09-16T19:22:51Z,0,51.273615484000004,0,0,274.13515632,0,0,0
2016-09-16T18:40:00Z,2016-09-16T19:32:51Z,0,54.7706200032,0,0,315.7738954,0,0,0
2016-09-16T18:50:00Z,2016-09-16T19:42:51Z,0,46.0327227008,0,0,271.49743168000003,0,0,0
2016-09-16T19:00:00Z,2016-09-16T19:52:51Z,0,41.802395990399994,0,0,254.35222151999997,0,0,0
2016-09-16T19:10:00Z,2016-09-16T20:02:51Z,0,39.503885247999996,0,0,268.85994347999997,0,0,0
2016-09-16T19:20:00Z,2016-09-16T20:12:51Z,0,30.7659879456,0,0,138.66898627999998,0,0,0
2016-09-16T19:30:00Z,2016-09-16T20:22:51Z,0,24.6038452672,0,0,157.6983868,0,0,0
2016-09-16T19:40:00Z,2016-09-16T20:32:51Z,0,20.3735859144,0,0,106.63987812,0,0,0
2016-09-16T19:50:00Z,2016-09-16T20:42:51Z,0,7.1280506624,0,0,98.53778864,0,0,0
2016-09-16T20:00:00Z,2016-09-16T20:52:51Z,0,19.640129008,0,0,133.393537,0,0,0
2016-09-16T20:10:00Z,2016-09-16T21:02:51Z,0,23.137200884800002,0,0,118.50963899999999,0,0,0
2016-09-16T20:20:00Z,2016-09-16T21:12:51Z,0,29.209757955199997,0,0,74.23317528,0,0,0
2016-09-16T20:30:00Z,2016-09-16T21:22:51Z,0,14.0324740928,0,0,106.82784792,0,0,0
2016-09-16T20:40:00Z,2016-09-16T21:32:51Z,0,15.5977300016,0,0,114.55305204000001,0,0,0
2016-09-16T20:50:00Z,2016-09-16T21:42:51Z,0,28.109673632,0,0,40.88496836,0,0,0
2016-09-16T21:00:00Z,2016-09-16T21:52:51Z,0,11.0006411592,0,0,46.348623880000005,0,0,0
2016-09-16T21:10:00Z,2016-09-16T22:02:51Z,0,0,0,0,81.20437224,0,0,0
2016-09-16T21:20:00Z,2016-09-16T22:12:51Z,0,0,0,0,0,0,0,0
2016-09-16T21:30:00Z,2016-09-16T22:22:51Z,0,0,0,0,0,0,0,0
2016-09-16T21:40:00Z,2016-09-16T22:32:51Z,0,0,0,0,0,0,0,0
2016-09-16T21:50:00Z,2016-09-16T22:42:51Z,0,0,0,0,0,0,0,0
2016-09-16T22:00:00Z,2016-09-16T22:52:51Z,0,0,0,0,38.43544996,0,0,0
2016-09-16T22:10:00Z,2016-09-16T23:02:51Z,0,0,0,0,0,0,0,0
2016-09-16T22:20:00Z,2016-09-16T23:12:51Z,0,0,0,0,0,0,0,0
2016-09-16T22:30:00Z,2016-09-16T23:22:51Z,0,0,0,0,0,0,0,0
2016-09-16T22:40:00Z,2016-09-16T23:32:51Z,0,0,0,0,0,0,0,0
2016-09-16T22:50:00Z,2016-09-16T23:42:51Z,0,0,0,0,0,0,0,0
2016-09-16T23:00:00Z,2016-09-16T23:52:51Z,0,0,0,0,0,0,0,0
2016-09-16T23:10:00Z,2016-09-17T00:02:51Z,0,0,0,0,0,0,0,0
2016-09-16T23:20:00Z,2016-09-17T00:13:13Z,0,0,0,0,0,0,0,0
2016-09-16T23:30:00Z,2016-09-17T00:23:13Z,0,0,0,0,0,0,0,0
2016-09-16T23:40:00Z,2016-09-17T00:33:13Z,0,0,0,0,0,0,0,0
2016-09-16T23:50:00Z,2016-09-17T00:43:13Z,0,25.372934343999997,0,0,44.27599084,0,0,0
2016-09-17T00:00:00Z,2016-09-17T00:53:13Z,0,26.9381228952,0,0,74.60958776,0,0,0
2016-09-17T00:10:00Z,2016-09-17T01:03:13Z,0,10.4728943632,0,0,0,0,0,0
2016-09-17T00:20:00Z,2016-09-17T01:13:13Z,0,10.106334304,0,0,0,0,0,0
2016-09-17T00:30:00Z,2016-09-17T01:23:13Z,0,11.6713207824,0,0,0,0,0,0
2016-09-17T00:40:00Z,2016-09-17T01:33:13Z,0,0,0,0,0,0,0,0
2016-09-17T00:50:00Z,2016-09-17T01:43:13Z,0,32.8319802528,0,0,0,0,0,0
2016-09-17T01:00:00Z,2016-09-17T01:53:13Z,0,0,0,0,0,0,0,0
2016-09-17T01:10:00Z,2016-09-17T02:03:13Z,0,0,58.790286079999994,0,0,0,0,0
2016-09-17T01:20:00Z,2016-09-17T02:13:13Z,0,0,0,0,0,0,0,0
2016-09-17T01:30:00Z,2016-09-17T02:23:13Z,0,4.96370278768,0,0,0,0,0,0
2016-09-17T01:40:00Z,2016-09-17T02:33:13Z,1.37477526912,12.9681566552,41.19996232,0,61.42096456,0,0,14.078100919999999
2016-09-17T01:50:00Z,2016-09-17T02:43:13Z,5.2650139097599995,25.480369716000002,2.396116152,0,71.40700796,0,1.0351557200000001,9.816029044
2016-09-17T02:00:00Z,2016-09-17T02:53:13Z,0,0,0,0,0,0,0,0
2016-09-17T02:10:00Z,2016-09-17T03:03:13Z,15.9620471648,27.9218806432,0,27.174827788,0,0,5.980643225000001,39.559627812
2016-09-17T02:20:00Z,2016-09-17T03:13:13Z,11.897001776,22.3589511744,0,93.383654946,0,0,0,42.092584692
2016-09-17T02:30:00Z,2016-09-17T03:23:13Z,15.270561750399999,9.0687578336,0,157.9662706004,0,0,0,29.8144095
2016-09-17T02:40:00Z,2016-09-17T03:33:13Z,18.0719259072,18.316484810400002,0,246.9446053348,0,0,0,403.542150328
2016-09-17T02:50:00Z,2016-09-17T03:43:13Z,20.8733497984,12.753487984,0,334.2967285656,0,118.29255149400001,0,246.85896348
2016-09-17T03:00:00Z,2016-09-17T03:53:13Z,24.2469695072,7.8345645288000005,0,398.87934422,0,310.851930246,0,59.628915604
2016-09-17T03:10:00Z,2016-09-17T04:03:13Z,33.3426071264,20.945856084,0,455.3300535144,0,518.978525988,0,79.749306912
2016-09-17T03:20:00Z,2016-09-17T04:13:13Z,37.860558736,36.6329022632,0,531.2976776096,0,658.9999197210001,0,35.072758428
2016-09-17T03:30:00Z,2016-09-17T04:23:13Z,62.4056626336,11.107874458400001,0,576.3625296212,0,672.540369228,0,88.51756897199999
2016-09-17T03:40:00Z,2016-09-17T04:33:13Z,66.3514184256,3.6130953428,0,665.3413736608001,0,754.185207516,0,203.982437328
2016-09-17T03:50:00Z,2016-09-17T04:43:13Z,84.6022488608,0,90.84024391999999,689.2636086732,0,888.369047358,0,241.69064948
2016-09-17T04:00:00Z,2016-09-17T04:53:13Z,160.07313893120002,37.563110719200004,165.13719648,739.2076045008,0,882.4505772809999,3.154584645,276.62197965200005
2016-09-17T04:10:00Z,2016-09-17T05:03:13Z,229.249875008,15.257708836800001,71.26351936,763.13017905,0,687.782904939,97.46358149999999,341.17489774
2016-09-17T04:20:00Z,2016-09-17T05:13:13Z,260.6612689824,5.831160903520001,194.10509288,775.6670660848,0,578.733096279,198.87011655,312.234561232
2016-09-17T04:30:00Z,2016-09-17T05:23:13Z,302.94468216319996,0,105.43212528,817.4793253208001,0,454.116477243,260.84440515,320.32137867600005
2016-09-17T04:40:00Z,2016-09-17T05:33:13Z,326.3452749568,0,0,834.8960352452,0,473.494277334,305.4686959,335.813665552
2016-09-17T04:50:00Z,2016-09-17T05:43:13Z,347.4572039488,20.695420527200003,0,821.4098033176001,0,356.661266793,326.43345805,373.521974308
2016-09-17T05:00:00Z,2016-09-17T05:53:13Z,355.980586016,55.700693744000006,0,866.4755041712,0,311.824754241,346.6097445,400.12217552
2016-09-17T05:10:00Z,2016-09-17T06:03:13Z,348.4823657216,43.054506416799995,69.74635416,879.0125609744,0,300.06893357999996,398.3317131,454.492742196
2016-09-17T05:20:00Z,2016-09-17T06:13:13Z,344.4173203328,61.961178518400004,1.878395864,924.0780920596,0,278.583246513,441.37855955,492.200954348
2016-09-17T05:30:00Z,2016-09-17T06:23:13Z,341.49666657920005,55.754377751199996,88.31175488,899.2068516912,0,264.881167941,473.38452815,542.868496496
2016-09-17T05:40:00Z,2016-09-17T06:33:13Z,342.0092474656,68.8656693064,63.78679288,944.2723827764,0,352.363966734,488.0401703,637.04300250000006
2016-09-17T05:50:00Z,2016-09-17T06:43:13Z,353.9659239072,74.8938377184,63.533603039999996,943.7980498668,0,260.827226361,490.86604815,640.5014257
2016-09-17T06:00:00Z,2016-09-17T06:53:13Z,343.6066647904,88.0049945584,0,951.4563023908,0,262.691958165,501.57857245,593.047898632
2016-09-17T06:10:00Z,2016-09-17T07:03:13Z,364.1463382304,106.9118013752,0,994.8951126672,0,250.935934197,506.7703703,505.79023902800003
2016-09-17T06:20:00Z,2016-09-17T07:13:13Z,370.95313284480005,124.53073088,111.31973112,971.6502535708,0,200.262071061,526.94665675,506.471683644
2016-09-17T06:30:00Z,2016-09-17T07:23:13Z,360.5939334624,127.98287523759998,97.1972648,995.57282812,0,211.855856043,537.65918105,467.349188932
2016-09-17T06:40:00Z,2016-09-17T07:33:13Z,347.3736355232,144.957933444,114.28120888,1045.5169937160001,0,326.581182915,540.4850589,444.888855536
2016-09-17T06:50:00Z,2016-09-17T07:43:13Z,320.9928337792,167.0843661832,221.51921832,1038.5373054867998,0,495.79075271700003,540.94518105,420.57691327199996
2016-09-17T07:00:00Z,2016-09-17T07:53:13Z,319.2166313952,159.5895533888,108.574658,1038.0629725771998,0,505.438686402,538.2505789,387.934228464
2016-09-17T07:10:00Z,2016-09-17T08:03:13Z,291.1191227296,166.9054643976,189.80696656,1048.9731388032,0,450.87332397899996,544.2312632000001,393.243874116
2016-09-17T07:20:00Z,2016-09-17T08:13:13Z,284.76529407040005,172.2894920808,160.08093616,1069.6424415032,0,407.983475952,554.9436232,374.486082228
2016-09-17T07:30:00Z,2016-09-17T08:23:13Z,270.40066423039997,160.9311820656,246.51431312,1036.63980408,0,306.717479094,554.61494105,337.215003176
2016-09-17T07:40:00Z,2016-09-17T08:33:13Z,268.624402112,118.0196758336,235.85898648,1078.452063316,0,458.413370688,555.8637032,338.82201071599997
2016-09-17T07:50:00Z,2016-09-17T08:43:13Z,263.98728037440003,147.8735745176,237.3399048,1051.9547812124,0,458.332657809,546.0712589,348.76024381999997
2016-09-17T08:00:00Z,2016-09-17T08:53:13Z,233.60098843839998,108.18189628079999,185.07513376,1036.8428470863998,0,432.955268148,538.6448989,315.19151306799995
2016-09-17T08:10:00Z,2016-09-17T09:03:13Z,228.3916111488,87.80824300879999,248.97012896,1000.587786656,0,407.577878487,539.10502105,319.575789004
2016-09-17T08:20:00Z,2016-09-17T09:13:13Z,238.63158066879998,87.3968901456,219.24409856,985.4756827616001,0,314.09508351,537.1990589,314.70298664
2016-09-17T08:30:00Z,2016-09-17T09:23:13Z,218.54493291839998,54.1445984688,196.45288584000002,963.8577142424,0,206.991736068,532.13870105,311.68179314400004
2016-09-17T08:40:00Z,2016-09-17T09:33:13Z,226.4962386368,37.634711847999995,305.42446512,872.3033138064001,0,187.451696991,533.3872989,338.281994356
2016-09-17T08:50:00Z,2016-09-17T09:43:13Z,225.2921126016,25.632261104,246.22505584,806.7722021012,0,115.373672895,522.8062146,328.78108756
2016-09-17T09:00:00Z,2016-09-17T09:53:13Z,221.7993227648,35.524061452000005,216.49920487999998,754.2526498771999,0,95.833633818,513.0139346,307.246317088
2016-09-17T09:10:00Z,2016-09-17T10:03:13Z,213.7289066528,49.9232303192,178.10442808,766.789536912,0,41.268271395,496.12364815,325.51538934
2016-09-17T09:20:00Z,2016-09-17T10:13:13Z,214.241607008,46.9359207592,203.85747744,714.2694753827999,0,8.1077205144,480.81088815,307.683450188
2016-09-17T09:30:00Z,2016-09-17T10:23:13Z,218.1874822688,43.9489479872,188.00072352,663.3759648939999,0,181.208748942,472.59572384999996,339.837608568
2016-09-17T09:40:00Z,2016-09-17T10:33:13Z,195.8119317792,48.0450310008,277.90213736000004,605.977268854,0,208.369750914,465.95800385,327.559626584
2016-09-17T09:50:00Z,2016-09-17T10:43:13Z,196.3245126656,88.20181346560001,262.04538344,496.532674426,0,241.368713391,449.06796384999996,333.79502836800003
2016-09-17T10:00:00Z,2016-09-17T10:53:13Z,196.8371532864,61.3888409912,239.25399128,383.8349779172,0,330.797566788,431.3890374,345.58467713199997
2016-09-17T10:10:00Z,2016-09-17T11:03:13Z,195.63314672,57.1137888344,282.34471288000003,331.3154256932,0,356.012107542,396.36011310000004,320.34717194399997
2016-09-17T10:20:00Z,2016-09-17T11:13:13Z,201.2956094336,56.0584973152,301.16276512,273.916220348,0,274.20482696100004,366.06302880000004,321.02861656
2016-09-17T10:30:00Z,2016-09-17T11:23:13Z,185.7864684896,61.4425249984,274.90369496,192.120956386,0,394.767504417,338.92042234999997,311.527419952
2016-09-17T10:40:00Z,2016-09-17T11:33:13Z,165.6998804736,68.7584360072,331.86405192,144.4803782096,0,764.401587573,311.77789805,290.918309008
2016-09-17T10:50:00Z,2016-09-17T11:43:13Z,153.62409363839998,27.134807087200002,284.80070816,88.7077239048,0,1007.5535066609999,274.38288945,290.674094096
2016-09-17T11:00:00Z,2016-09-17T11:53:13Z,141.5482470688,15.776497072,300.15090296,41.06697596,0,1009.418035158,257.49276729999997,257.10565315599996
2016-09-17T11:10:00Z,2016-09-17T12:03:13Z,146.06625841279998,26.3120340032,256.5552372,0,0,791.400147252,242.96864730000001,251.307481076
2016-09-17T11:20:00Z,2016-09-17T12:13:13Z,139.1401742016,27.188558452000002,219.89420968000002,0,0,828.290812323,235.542123,237.17789022399998
2016-09-17T11:30:00Z,2016-09-17T12:23:13Z,126.4921318144,22.9135062952,288.99063215999996,0,0,1190.140473756,208.39959869999998,203.609545888
2016-09-17T11:40:00Z,2016-09-17T12:33:13Z,118.4217157024,17.3505768264,314.74350208000004,0,0,1335.999624687,191.5093944,206.14221295599998
2016-09-17T11:50:00Z,2016-09-17T12:43:13Z,114.9289258656,13.7195306832,281.54997312,0,0,1337.864356491,169.09862795,191.087252388
2016-09-17T12:00:00Z,2016-09-17T12:53:13Z,86.2592811168,35.2020247664,326.37390568,0,0,1333.8915344040001,161.67226795,185.28888709999998
2016-09-17T12:10:00Z,2016-09-17T13:03:13Z,91.9216243616,13.5404941824,291.44644800000003,0,0,1415.536779306,132.16365935,170.233926532
2016-09-17T12:20:00Z,2016-09-17T13:13:13Z,83.8512082496,11.1973253512,332.802882,0,0,1501.073930109,98.71217935,132.03689814
