TIMESTAMP,solar_TIMESTAMP,ta,vpd,sw_in,ws,precip,ppfd_in,rh,ext_rad
2007-02-21T19:30:00Z,2007-02-22T05:13:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-21T20:00:00Z,2007-02-22T05:43:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-21T20:30:00Z,2007-02-22T06:13:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-21T21:00:00Z,2007-02-22T06:43:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-21T21:30:00Z,2007-02-22T07:13:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-21T22:00:00Z,2007-02-22T07:43:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-21T22:30:00Z,2007-02-22T08:13:17Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-02-21T23:00:00Z,2007-02-22T08:43:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-21T23:30:00Z,2007-02-22T09:13:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T00:00:00Z,2007-02-22T09:43:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T00:30:00Z,2007-02-22T10:13:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T01:00:00Z,2007-02-22T10:43:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T01:30:00Z,2007-02-22T11:13:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T02:00:00Z,2007-02-22T11:43:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T02:30:00Z,2007-02-22T12:13:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T03:00:00Z,2007-02-22T12:43:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T03:30:00Z,2007-02-22T13:13:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T04:00:00Z,2007-02-22T13:43:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T04:30:00Z,2007-02-22T14:13:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T05:00:00Z,2007-02-22T14:43:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T05:30:00Z,2007-02-22T15:13:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T06:00:00Z,2007-02-22T15:43:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T06:30:00Z,2007-02-22T16:13:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T07:00:00Z,2007-02-22T16:43:17Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T07:30:00Z,2007-02-22T17:13:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T08:00:00Z,2007-02-22T17:43:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T08:30:00Z,2007-02-22T18:13:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T09:00:00Z,2007-02-22T18:43:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T09:30:00Z,2007-02-22T19:13:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T10:00:00Z,2007-02-22T19:43:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T10:30:00Z,2007-02-22T20:13:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T11:00:00Z,2007-02-22T20:43:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T11:30:00Z,2007-02-22T21:13:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T12:00:00Z,2007-02-22T21:43:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T12:30:00Z,2007-02-22T22:13:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T13:00:00Z,2007-02-22T22:43:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T13:30:00Z,2007-02-22T23:13:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T14:00:00Z,2007-02-22T23:43:17Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T14:30:00Z,2007-02-23T00:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T15:00:00Z,2007-02-23T00:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T15:30:00Z,2007-02-23T01:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T16:00:00Z,2007-02-23T01:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T16:30:00Z,2007-02-23T02:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T17:00:00Z,2007-02-23T02:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T17:30:00Z,2007-02-23T03:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T18:00:00Z,2007-02-23T03:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T18:30:00Z,2007-02-23T04:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T19:00:00Z,2007-02-23T04:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T19:30:00Z,2007-02-23T05:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T20:00:00Z,2007-02-23T05:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T20:30:00Z,2007-02-23T06:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T21:00:00Z,2007-02-23T06:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T21:30:00Z,2007-02-23T07:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T22:00:00Z,2007-02-23T07:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T22:30:00Z,2007-02-23T08:13:25Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T23:00:00Z,2007-02-23T08:43:25Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-02-22T23:30:00Z,2007-02-23T09:13:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T00:00:00Z,2007-02-23T09:43:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T00:30:00Z,2007-02-23T10:13:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T01:00:00Z,2007-02-23T10:43:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T01:30:00Z,2007-02-23T11:13:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T02:00:00Z,2007-02-23T11:43:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T02:30:00Z,2007-02-23T12:13:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T03:00:00Z,2007-02-23T12:43:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T03:30:00Z,2007-02-23T13:13:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T04:00:00Z,2007-02-23T13:43:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T04:30:00Z,2007-02-23T14:13:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T05:00:00Z,2007-02-23T14:43:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T05:30:00Z,2007-02-23T15:13:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T06:00:00Z,2007-02-23T15:43:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T06:30:00Z,2007-02-23T16:13:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T07:00:00Z,2007-02-23T16:43:25Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T07:30:00Z,2007-02-23T17:13:25Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T08:00:00Z,2007-02-23T17:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T08:30:00Z,2007-02-23T18:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T09:00:00Z,2007-02-23T18:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T09:30:00Z,2007-02-23T19:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T10:00:00Z,2007-02-23T19:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T10:30:00Z,2007-02-23T20:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T11:00:00Z,2007-02-23T20:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T11:30:00Z,2007-02-23T21:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T12:00:00Z,2007-02-23T21:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T12:30:00Z,2007-02-23T22:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T13:00:00Z,2007-02-23T22:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T13:30:00Z,2007-02-23T23:13:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T14:00:00Z,2007-02-23T23:43:25Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T14:30:00Z,2007-02-24T00:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T15:00:00Z,2007-02-24T00:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T15:30:00Z,2007-02-24T01:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T16:00:00Z,2007-02-24T01:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T16:30:00Z,2007-02-24T02:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T17:00:00Z,2007-02-24T02:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T17:30:00Z,2007-02-24T03:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T18:00:00Z,2007-02-24T03:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T18:30:00Z,2007-02-24T04:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T19:00:00Z,2007-02-24T04:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T19:30:00Z,2007-02-24T05:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T20:00:00Z,2007-02-24T05:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T20:30:00Z,2007-02-24T06:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T21:00:00Z,2007-02-24T06:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T21:30:00Z,2007-02-24T07:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T22:00:00Z,2007-02-24T07:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T22:30:00Z,2007-02-24T08:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T23:00:00Z,2007-02-24T08:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-23T23:30:00Z,2007-02-24T09:13:34Z,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2007-02-24T00:00:00Z,2007-02-24T09:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T00:30:00Z,2007-02-24T10:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T01:00:00Z,2007-02-24T10:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T01:30:00Z,2007-02-24T11:13:34Z,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2007-02-24T02:00:00Z,2007-02-24T11:43:34Z,,,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2007-02-24T02:30:00Z,2007-02-24T12:13:34Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T03:00:00Z,2007-02-24T12:43:34Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T03:30:00Z,2007-02-24T13:13:34Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T04:00:00Z,2007-02-24T13:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T04:30:00Z,2007-02-24T14:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T05:00:00Z,2007-02-24T14:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T05:30:00Z,2007-02-24T15:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T06:00:00Z,2007-02-24T15:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T06:30:00Z,2007-02-24T16:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T07:00:00Z,2007-02-24T16:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T07:30:00Z,2007-02-24T17:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T08:00:00Z,2007-02-24T17:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T08:30:00Z,2007-02-24T18:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T09:00:00Z,2007-02-24T18:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T09:30:00Z,2007-02-24T19:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T10:00:00Z,2007-02-24T19:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T10:30:00Z,2007-02-24T20:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T11:00:00Z,2007-02-24T20:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T11:30:00Z,2007-02-24T21:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T12:00:00Z,2007-02-24T21:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T12:30:00Z,2007-02-24T22:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T13:00:00Z,2007-02-24T22:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T13:30:00Z,2007-02-24T23:13:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T14:00:00Z,2007-02-24T23:43:34Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T14:30:00Z,2007-02-25T00:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T15:00:00Z,2007-02-25T00:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T15:30:00Z,2007-02-25T01:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T16:00:00Z,2007-02-25T01:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T16:30:00Z,2007-02-25T02:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T17:00:00Z,2007-02-25T02:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T17:30:00Z,2007-02-25T03:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T18:00:00Z,2007-02-25T03:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T18:30:00Z,2007-02-25T04:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T19:00:00Z,2007-02-25T04:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T19:30:00Z,2007-02-25T05:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T20:00:00Z,2007-02-25T05:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T20:30:00Z,2007-02-25T06:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T21:00:00Z,2007-02-25T06:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T21:30:00Z,2007-02-25T07:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T22:00:00Z,2007-02-25T07:43:43Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T22:30:00Z,2007-02-25T08:13:43Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T23:00:00Z,2007-02-25T08:43:43Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-24T23:30:00Z,2007-02-25T09:13:43Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T00:00:00Z,2007-02-25T09:43:43Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T00:30:00Z,2007-02-25T10:13:43Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T01:00:00Z,2007-02-25T10:43:43Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T01:30:00Z,2007-02-25T11:13:43Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T02:00:00Z,2007-02-25T11:43:43Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T02:30:00Z,2007-02-25T12:13:43Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T03:00:00Z,2007-02-25T12:43:43Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T03:30:00Z,2007-02-25T13:13:43Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T04:00:00Z,2007-02-25T13:43:43Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T04:30:00Z,2007-02-25T14:13:43Z,,OUT_WARN,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T05:00:00Z,2007-02-25T14:43:43Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T05:30:00Z,2007-02-25T15:13:43Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T06:00:00Z,2007-02-25T15:43:43Z,,OUT_WARN,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T06:30:00Z,2007-02-25T16:13:43Z,,OUT_WARN,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T07:00:00Z,2007-02-25T16:43:43Z,,OUT_WARN,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T07:30:00Z,2007-02-25T17:13:43Z,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2007-02-25T08:00:00Z,2007-02-25T17:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T08:30:00Z,2007-02-25T18:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T09:00:00Z,2007-02-25T18:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T09:30:00Z,2007-02-25T19:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T10:00:00Z,2007-02-25T19:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T10:30:00Z,2007-02-25T20:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T11:00:00Z,2007-02-25T20:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T11:30:00Z,2007-02-25T21:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T12:00:00Z,2007-02-25T21:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T12:30:00Z,2007-02-25T22:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T13:00:00Z,2007-02-25T22:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T13:30:00Z,2007-02-25T23:13:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T14:00:00Z,2007-02-25T23:43:43Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T14:30:00Z,2007-02-26T00:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T15:00:00Z,2007-02-26T00:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T15:30:00Z,2007-02-26T01:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T16:00:00Z,2007-02-26T01:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T16:30:00Z,2007-02-26T02:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T17:00:00Z,2007-02-26T02:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T17:30:00Z,2007-02-26T03:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T18:00:00Z,2007-02-26T03:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T18:30:00Z,2007-02-26T04:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T19:00:00Z,2007-02-26T04:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T19:30:00Z,2007-02-26T05:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T20:00:00Z,2007-02-26T05:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T20:30:00Z,2007-02-26T06:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T21:00:00Z,2007-02-26T06:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T21:30:00Z,2007-02-26T07:13:53Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T22:00:00Z,2007-02-26T07:43:53Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T22:30:00Z,2007-02-26T08:13:53Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T23:00:00Z,2007-02-26T08:43:53Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-25T23:30:00Z,2007-02-26T09:13:53Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T00:00:00Z,2007-02-26T09:43:53Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T00:30:00Z,2007-02-26T10:13:53Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T01:00:00Z,2007-02-26T10:43:53Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T01:30:00Z,2007-02-26T11:13:53Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T02:00:00Z,2007-02-26T11:43:53Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T02:30:00Z,2007-02-26T12:13:53Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T03:00:00Z,2007-02-26T12:43:53Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T03:30:00Z,2007-02-26T13:13:53Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T04:00:00Z,2007-02-26T13:43:53Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T04:30:00Z,2007-02-26T14:13:53Z,,,OUT_WARN,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2007-02-26T05:00:00Z,2007-02-26T14:43:53Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T05:30:00Z,2007-02-26T15:13:53Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T06:00:00Z,2007-02-26T15:43:53Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T06:30:00Z,2007-02-26T16:13:53Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T07:00:00Z,2007-02-26T16:43:53Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T07:30:00Z,2007-02-26T17:13:53Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T08:00:00Z,2007-02-26T17:43:53Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T08:30:00Z,2007-02-26T18:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T09:00:00Z,2007-02-26T18:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T09:30:00Z,2007-02-26T19:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T10:00:00Z,2007-02-26T19:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T10:30:00Z,2007-02-26T20:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T11:00:00Z,2007-02-26T20:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T11:30:00Z,2007-02-26T21:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T12:00:00Z,2007-02-26T21:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T12:30:00Z,2007-02-26T22:13:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-02-26T13:00:00Z,2007-02-26T22:43:53Z,,,,,,CALCULATED,CALCULATED,CALCULATED
