TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,ws,precip,sw_in,ext_rad
2010-03-01T07:00:00Z,2010-03-01T16:30:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T07:00:10Z,2010-03-01T16:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T07:29:59Z,2010-03-01T17:00:01Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T07:30:10Z,2010-03-01T17:00:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T08:00:00Z,2010-03-01T17:30:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T08:00:10Z,2010-03-01T17:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T08:30:00Z,2010-03-01T18:00:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T08:30:10Z,2010-03-01T18:00:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T08:59:59Z,2010-03-01T18:30:01Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T09:00:10Z,2010-03-01T18:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T09:30:00Z,2010-03-01T19:00:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T09:30:10Z,2010-03-01T19:00:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T10:00:00Z,2010-03-01T19:30:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T10:00:10Z,2010-03-01T19:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T10:29:59Z,2010-03-01T20:00:01Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T10:30:10Z,2010-03-01T20:00:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T11:00:00Z,2010-03-01T20:30:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T11:00:10Z,2010-03-01T20:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T11:30:00Z,2010-03-01T21:00:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T11:30:10Z,2010-03-01T21:00:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T11:59:59Z,2010-03-01T21:30:01Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T12:00:10Z,2010-03-01T21:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T12:30:00Z,2010-03-01T22:00:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T12:30:10Z,2010-03-01T22:00:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T13:00:00Z,2010-03-01T22:30:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T13:00:10Z,2010-03-01T22:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T13:29:59Z,2010-03-01T23:00:01Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T13:30:10Z,2010-03-01T23:00:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T14:00:00Z,2010-03-01T23:30:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T14:00:10Z,2010-03-01T23:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T14:30:00Z,2010-03-02T00:00:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T14:30:10Z,2010-03-02T00:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T14:59:59Z,2010-03-02T00:30:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T15:00:10Z,2010-03-02T00:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T15:30:00Z,2010-03-02T01:00:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T15:30:10Z,2010-03-02T01:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T16:00:00Z,2010-03-02T01:30:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T16:00:10Z,2010-03-02T01:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T16:29:59Z,2010-03-02T02:00:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T16:30:10Z,2010-03-02T02:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T17:00:00Z,2010-03-02T02:30:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
