TIMESTAMP,solar_TIMESTAMP,AUS_KAR_Evi_Js_1,AUS_KAR_Evi_Js_2,AUS_KAR_Evi_Js_3,AUS_KAR_Evi_Js_4,AUS_KAR_Evi_Js_5,AUS_KAR_Evi_Js_6,AUS_KAR_Evi_Js_7,AUS_KAR_Evi_Js_8,AUS_KAR_Evi_Js_9,AUS_KAR_Evi_Js_10,AUS_KAR_Evi_Js_11,AUS_KAR_Evi_Js_12,AUS_KAR_Evi_Js_13,AUS_KAR_Evi_Js_14
2008-04-22T16:00:00Z,2008-04-22T23:54:39Z,87.69390290112695,108.01169408239184,411.46047273687554,7.440277520113924,689.2593748764964,66.28884813660373,194.9176347102349,174.79509360608685,52.981779712253925,1285.1592959766508,554.3804118508092,645.2075001519396,1194.9090426409052,1343.5287321175879
2008-04-22T17:00:00Z,2008-04-23T00:54:49Z,77.29720307264292,102.283012139739,355.67433315730614,10.342513432215132,674.3079784583527,68.30575020972539,132.3772171561489,121.01198788113733,49.699722561937165,1241.1376897628804,475.30734370281,607.5940187833113,1201.3008972649052,1332.4961056677175
2008-04-22T18:00:00Z,2008-04-23T01:54:49Z,72.7768987993889,103.32459067476688,276.5183242944042,7.176437891741075,699.2269724885949,87.46631990438289,214.02720674065003,139.20333246457602,46.88653071880857,1233.5906215256316,517.0162148138423,585.8335606143933,1221.9587492464257,1251.5901783686656
2008-04-22T19:00:00Z,2008-04-23T02:54:49Z,63.28425982555559,95.51275166205741,268.9796567836517,12.189390830824983,681.7836766674255,82.76021506709864,68.09956578111614,136.83054838847522,44.77663683646242,1198.3916792763744,505.72006222127084,466.17063164880744,950.2159646203925,1152.2965403198289
2008-04-22T20:00:00Z,2008-04-23T03:54:49Z,56.05177298834923,79.36828436912518,237.31725323849145,9.814834175469432,663.0944311447435,59.901991571717716,0.34744676418992626,141.57611654067682,41.260147032551785,1130.5597787499435,490.94817036944715,461.33497427793856,661.009515842938,1135.1346769533634
2008-04-22T21:00:00Z,2008-04-23T04:54:49Z,50.175377433119046,86.1385448468065,232.04018598096474,4.010362351267052,663.0944311447435,63.263495026920666,194.9176347102349,117.84827577966882,37.274791921452895,1102.943406780056,473.56947407318313,469.8248020258372,778.6186970470088,1148.6189981698726
2008-04-22T22:00:00Z,2008-04-23T05:54:49Z,61.476138116253935,79.8890736366392,232.04018598096474,0.05276792567450014,626.961889800892,83.76866610365947,0.34744676418992626,120.22105985576962,40.32241641817546,1075.2915327680473,463.14225629542506,379.1993264416598,665.7468736491236,1121.650355736854
2008-04-22T23:00:00Z,2008-04-23T06:54:49Z,47.463194869166614,71.55644535641608,235.0556529852657,2.6911642094028685,699.2269724885949,93.51702612374788,158.43572447035135,144.73982864214415,46.18323275802653,1204.7311973670803,515.2783451842155,497.4926951639752,1336.4085322584338,1239.3317045354756
2008-04-23T00:00:00Z,2008-04-23T07:54:49Z,81.36547691857145,111.13642968747543,1212.8208291298763,74.19170349844148,1425.615648470151,355.71429562958394,4859.390443952458,1048.770561636528,167.61934731974182,3377.707463721214,1438.956053330624,3363.3153185047163,7019.450681516841,2694.412548535097
2008-04-23T01:00:00Z,2008-04-23T08:54:49Z,584.0233121044134,660.0483176471737,2682.1071269755603,292.1232365344045,1965.1118692248917,1013.5605218128147,8200.091081633225,2314.2554022235918,401.3487029530058,6282.432789212875,2860.533410364994,7613.601353983082,13597.600233152385,4744.0293734444085
2008-04-23T02:00:00Z,2008-04-23T09:54:49Z,856.5976597816307,968.3555640154299,3083.918105298671,484.46232561820415,2049.836448927717,1051.5455108566093,9405.731353370315,3016.5994887494144,468.1620092273064,7320.705434201899,3858.9395125853443,10285.809609239555,14848.518889661706,5164.495025922812
2008-04-23T03:00:00Z,2008-04-23T10:54:49Z,981.3580577234375,1161.04759299559,3129.9039771142584,530.3704209550756,2079.7392417640017,1021.9642804508208,9185.102658110078,3163.7121014676595,484.1034296717001,7670.344843478631,4005.789496288764,10666.198380577178,14861.306077873498,5564.121272884798
2008-04-23T04:00:00Z,2008-04-23T11:54:49Z,1037.4098307117877,1225.6254621673143,3103.518640826625,581.291469231035,2057.31214713679,1015.5774238859353,10394.217397489065,3242.013975978979,485.51002559326656,7642.672259942057,4240.401896288328,10755.853951573106,15242.599515888489,5555.540341201554
2008-04-23T05:00:00Z,2008-04-23T12:54:49Z,1048.2585609675987,1240.7283509252215,3181.1669161873806,611.1053472371647,2105.9041854957613,1027.0065356336277,9287.59945354593,3351.162043479613,479.4147765998224,8009.856408028429,4280.372897769743,10836.823785186338,14422.705122962205,5464.827634835963
2008-04-23T06:00:00Z,2008-04-23T13:54:49Z,1072.2161736158437,1300.0983274218108,3089.1951725561926,661.4987162563763,2109.642034600289,1021.9642804508208,9200.737762498607,3275.2329530443926,488.0887847828024,7770.880706366466,4309.04774665857,9887.291040953884,14778.664233056033,5479.537803435785
2008-04-23T07:00:00Z,2008-04-23T14:54:49Z,1065.8877476332866,1274.0588640461096,3135.181044371793,573.1124407514737,2123.347481316941,1006.1652142113692,9126.036708197887,3234.1046957253134,495.8250623514022,8066.4949218499105,4311.654551103008,10434.580519055082,14813.563729648457,5415.793739503208
2008-04-23T08:00:00Z,2008-04-23T15:54:49Z,1088.9412994268841,1207.9186270718396,2927.867687826088,488.4199200437967,2038.6229016141074,1012.2159204307363,8938.415455535616,2969.1438072273986,460.89459696589284,7440.245058844318,4191.7415466587945,8489.597987522642,14672.052063657577,5347.146286037338
2008-04-23T09:00:00Z,2008-04-23T16:54:49Z,621.5418375724219,719.9390834112766,2059.413190587398,165.74405454381568,1552.7025180243854,904.31165951872,5092.179775959354,1257.5755603333891,272.1763108226856,5932.867342523939,2680.6639036986735,3520.7345909764517,12122.568073918474,3835.6764624050547
2008-04-23T10:00:00Z,2008-04-23T17:54:49Z,301.50429502604,386.11316293483895,921.8282632148266,70.76178832959448,990.7792026424263,507.99040215028083,1786.2238146975305,259.4243923203468,101.50933900622125,2826.972660640741,828.0948785169614,1153.210124811383,4947.0092274919,2074.1337725757003
