TIMESTAMP,solar_TIMESTAMP,SWE_SVA_MIX_NON_Psy_Jt_1,SWE_SVA_MIX_NON_Psy_Jt_2,SWE_SVA_MIX_NON_Psy_Jt_3,SWE_SVA_MIX_NON_Psy_Jt_4,SWE_SVA_MIX_NON_Psy_Jt_5,SWE_SVA_MIX_NON_Psy_Jt_6,SWE_SVA_MIX_NON_Psy_Jt_7,SWE_SVA_MIX_NON_Psy_Jt_8,SWE_SVA_MIX_NON_Psy_Jt_9,SWE_SVA_MIX_NON_Psy_Jt_10,SWE_SVA_MIX_NON_Pab_Jt_11,SWE_SVA_MIX_NON_Pab_Jt_12,SWE_SVA_MIX_NON_Pab_Jt_13,SWE_SVA_MIX_NON_Pab_Jt_14,SWE_SVA_MIX_NON_Pab_Jt_15,SWE_SVA_MIX_NON_Pab_Jt_16,SWE_SVA_MIX_NON_Pab_Jt_17,SWE_SVA_MIX_NON_Pab_Jt_18,SWE_SVA_MIX_NON_Pab_Jt_19,SWE_SVA_MIX_NON_Pab_Jt_20
2017-05-07T10:00:00Z,2017-05-07T11:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T10:30:00Z,2017-05-07T11:52:22Z,,,,NA_PRESENT,,,OUT_WARN,,,,,,,,,,,,,
2017-05-07T11:00:00Z,2017-05-07T12:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T11:30:00Z,2017-05-07T12:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T12:00:00Z,2017-05-07T13:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T12:30:00Z,2017-05-07T13:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T13:00:00Z,2017-05-07T14:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T13:30:00Z,2017-05-07T14:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T14:00:00Z,2017-05-07T15:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T14:30:00Z,2017-05-07T15:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T15:00:00Z,2017-05-07T16:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T15:30:00Z,2017-05-07T16:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T16:00:00Z,2017-05-07T17:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T16:30:00Z,2017-05-07T17:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T17:00:00Z,2017-05-07T18:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T17:30:00Z,2017-05-07T18:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T18:00:00Z,2017-05-07T19:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T18:30:00Z,2017-05-07T19:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T19:00:00Z,2017-05-07T20:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T19:30:00Z,2017-05-07T20:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T20:00:00Z,2017-05-07T21:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T20:30:00Z,2017-05-07T21:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T21:00:00Z,2017-05-07T22:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T21:30:00Z,2017-05-07T22:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T22:00:00Z,2017-05-07T23:22:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T22:30:00Z,2017-05-07T23:52:22Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T23:00:00Z,2017-05-08T00:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-07T23:30:00Z,2017-05-08T00:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T00:00:00Z,2017-05-08T01:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T00:30:00Z,2017-05-08T01:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T01:00:00Z,2017-05-08T02:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T01:30:00Z,2017-05-08T02:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T02:00:00Z,2017-05-08T03:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T02:30:00Z,2017-05-08T03:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T03:00:00Z,2017-05-08T04:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T03:30:00Z,2017-05-08T04:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T04:00:00Z,2017-05-08T05:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T04:30:00Z,2017-05-08T05:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T05:00:00Z,2017-05-08T06:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T05:30:00Z,2017-05-08T06:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T06:00:00Z,2017-05-08T07:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T06:30:00Z,2017-05-08T07:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T07:00:00Z,2017-05-08T08:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T07:30:00Z,2017-05-08T08:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T08:00:00Z,2017-05-08T09:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T08:30:00Z,2017-05-08T09:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T09:00:00Z,2017-05-08T10:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T09:30:00Z,2017-05-08T10:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T10:00:00Z,2017-05-08T11:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T10:30:00Z,2017-05-08T11:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T11:00:00Z,2017-05-08T12:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T11:30:00Z,2017-05-08T12:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T12:00:00Z,2017-05-08T13:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T12:30:00Z,2017-05-08T13:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T13:00:00Z,2017-05-08T14:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T13:30:00Z,2017-05-08T14:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T14:00:00Z,2017-05-08T15:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T14:30:00Z,2017-05-08T15:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T15:00:00Z,2017-05-08T16:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T15:30:00Z,2017-05-08T16:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T16:00:00Z,2017-05-08T17:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T16:30:00Z,2017-05-08T17:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T17:00:00Z,2017-05-08T18:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T17:30:00Z,2017-05-08T18:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T18:00:00Z,2017-05-08T19:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T18:30:00Z,2017-05-08T19:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T19:00:00Z,2017-05-08T20:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T19:30:00Z,2017-05-08T20:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T20:00:00Z,2017-05-08T21:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T20:30:00Z,2017-05-08T21:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-08T21:00:00Z,2017-05-08T22:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,OUT_WARN,,,,
2017-05-08T21:30:00Z,2017-05-08T22:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,OUT_WARN,,,,
2017-05-08T22:00:00Z,2017-05-08T23:22:24Z,,,,NA_PRESENT,,,,,,,,,,,,OUT_WARN,,,,
2017-05-08T22:30:00Z,2017-05-08T23:52:24Z,,,,NA_PRESENT,,,,,,,,,,,,OUT_WARN,,,,
2017-05-08T23:00:00Z,2017-05-09T00:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,OUT_WARN,,,,
2017-05-08T23:30:00Z,2017-05-09T00:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,OUT_WARN,,,,
2017-05-09T00:00:00Z,2017-05-09T01:22:26Z,,,,NA_PRESENT,,,,,,,,OUT_WARN,,,,OUT_WARN,,,,
2017-05-09T00:30:00Z,2017-05-09T01:52:26Z,,,,NA_PRESENT,,,,,,,,OUT_WARN,,,,OUT_WARN,,OUT_WARN,,
2017-05-09T01:00:00Z,2017-05-09T02:22:26Z,,,,NA_PRESENT,,,,,,,,OUT_WARN,,,,OUT_WARN,,,,
2017-05-09T01:30:00Z,2017-05-09T02:52:26Z,,,,NA_PRESENT,,,,,,,,OUT_WARN,,,,OUT_WARN,,,,
2017-05-09T02:00:00Z,2017-05-09T03:22:26Z,,,,NA_PRESENT,,,,,,,,OUT_WARN,,,,OUT_WARN,,,,
2017-05-09T02:30:00Z,2017-05-09T03:52:26Z,,,,NA_PRESENT,,,,,,,,OUT_WARN,,,,OUT_WARN,,,,
2017-05-09T03:00:00Z,2017-05-09T04:22:26Z,,,,NA_PRESENT,,,,,,,,OUT_WARN,,,,OUT_WARN,,,,
2017-05-09T03:30:00Z,2017-05-09T04:52:26Z,,,,NA_PRESENT,,,,,,,,OUT_WARN,,,,OUT_WARN,,,,
2017-05-09T04:00:00Z,2017-05-09T05:22:26Z,,,,NA_PRESENT,,,,,,,,OUT_WARN,,,,OUT_WARN,,,,
2017-05-09T04:30:00Z,2017-05-09T05:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T05:00:00Z,2017-05-09T06:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T05:30:00Z,2017-05-09T06:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T06:00:00Z,2017-05-09T07:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T06:30:00Z,2017-05-09T07:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T07:00:00Z,2017-05-09T08:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T07:30:00Z,2017-05-09T08:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T08:00:00Z,2017-05-09T09:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T08:30:00Z,2017-05-09T09:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T09:00:00Z,2017-05-09T10:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T09:30:00Z,2017-05-09T10:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T10:00:00Z,2017-05-09T11:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T10:30:00Z,2017-05-09T11:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T11:00:00Z,2017-05-09T12:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T11:30:00Z,2017-05-09T12:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T12:00:00Z,2017-05-09T13:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T12:30:00Z,2017-05-09T13:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T13:00:00Z,2017-05-09T14:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T13:30:00Z,2017-05-09T14:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T14:00:00Z,2017-05-09T15:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T14:30:00Z,2017-05-09T15:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T15:00:00Z,2017-05-09T16:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T15:30:00Z,2017-05-09T16:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T16:00:00Z,2017-05-09T17:22:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T16:30:00Z,2017-05-09T17:52:26Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-09T17:00:00Z,2017-05-09T18:22:26Z,OUT_WARN,,,NA_PRESENT,,,,,,,,,OUT_WARN,,,OUT_WARN,,,,
2017-05-09T17:30:00Z,2017-05-09T18:52:26Z,OUT_WARN,,,NA_PRESENT,,,,,,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
2017-05-09T18:00:00Z,2017-05-09T19:22:26Z,OUT_WARN,,,NA_PRESENT,,,,,,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
2017-05-09T18:30:00Z,2017-05-09T19:52:26Z,OUT_WARN,,,NA_PRESENT,,,,,,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
2017-05-09T19:00:00Z,2017-05-09T20:22:26Z,OUT_WARN,,,NA_PRESENT,,,,,,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
2017-05-09T19:30:00Z,2017-05-09T20:52:26Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,,,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,,,
2017-05-09T20:00:00Z,2017-05-09T21:22:26Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,,,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,,,
2017-05-09T20:30:00Z,2017-05-09T21:52:26Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,,,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,,,
2017-05-09T21:00:00Z,2017-05-09T22:22:26Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,OUT_WARN,,,
2017-05-09T21:30:00Z,2017-05-09T22:52:26Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,,,,,OUT_WARN,OUT_WARN,,,,OUT_WARN,,,
2017-05-09T22:00:00Z,2017-05-09T23:22:26Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,,,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,,,
2017-05-09T22:30:00Z,2017-05-09T23:52:26Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,,,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,,,
2017-05-09T23:00:00Z,2017-05-10T00:22:27Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,OUT_WARN,,OUT_WARN,OUT_WARN,,,
2017-05-09T23:30:00Z,2017-05-10T00:52:27Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,OUT_WARN,,,OUT_WARN,OUT_WARN,,
2017-05-10T00:00:00Z,2017-05-10T01:22:27Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,OUT_WARN,OUT_WARN,OUT_WARN,,,OUT_WARN,,OUT_WARN,,,OUT_WARN,,,
2017-05-10T00:30:00Z,2017-05-10T01:52:27Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,OUT_WARN,OUT_WARN,OUT_WARN,,,OUT_WARN,,OUT_WARN,,,OUT_WARN,,,
2017-05-10T01:00:00Z,2017-05-10T02:22:27Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,OUT_WARN,OUT_WARN,OUT_WARN,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,,,
2017-05-10T01:30:00Z,2017-05-10T02:52:27Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,OUT_WARN,OUT_WARN,OUT_WARN,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,,,
2017-05-10T02:00:00Z,2017-05-10T03:22:27Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,OUT_WARN,OUT_WARN,,,OUT_WARN,OUT_WARN,OUT_WARN,,,OUT_WARN,,,
2017-05-10T02:30:00Z,2017-05-10T03:52:27Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,OUT_WARN,OUT_WARN,,,OUT_WARN,OUT_WARN,OUT_WARN,,,OUT_WARN,,,
2017-05-10T03:00:00Z,2017-05-10T04:22:27Z,OUT_WARN,,,NA_PRESENT,OUT_WARN,,,OUT_WARN,OUT_WARN,,,OUT_WARN,OUT_WARN,OUT_WARN,,,OUT_WARN,,,
2017-05-10T03:30:00Z,2017-05-10T04:52:27Z,,,,NA_PRESENT,OUT_WARN,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,,,,OUT_WARN,,,
2017-05-10T04:00:00Z,2017-05-10T05:22:27Z,,,,NA_PRESENT,OUT_WARN,,,,OUT_WARN,,,OUT_WARN,,,,,OUT_WARN,,,
2017-05-10T04:30:00Z,2017-05-10T05:52:27Z,,,,NA_PRESENT,,,,,,,,OUT_WARN,,OUT_WARN,,,,,,
2017-05-10T05:00:00Z,2017-05-10T06:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T05:30:00Z,2017-05-10T06:52:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T06:00:00Z,2017-05-10T07:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T06:30:00Z,2017-05-10T07:52:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T07:00:00Z,2017-05-10T08:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T07:30:00Z,2017-05-10T08:52:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T08:00:00Z,2017-05-10T09:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T08:30:00Z,2017-05-10T09:52:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T09:00:00Z,2017-05-10T10:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T09:30:00Z,2017-05-10T10:52:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T10:00:00Z,2017-05-10T11:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T10:30:00Z,2017-05-10T11:52:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T11:00:00Z,2017-05-10T12:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T11:30:00Z,2017-05-10T12:52:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T12:00:00Z,2017-05-10T13:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T12:30:00Z,2017-05-10T13:52:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T13:00:00Z,2017-05-10T14:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T13:30:00Z,2017-05-10T14:52:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T14:00:00Z,2017-05-10T15:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T14:30:00Z,2017-05-10T15:52:27Z,,,,NA_PRESENT,,,,,,,,,OUT_WARN,,,,,,,
2017-05-10T15:00:00Z,2017-05-10T16:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T15:30:00Z,2017-05-10T16:52:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T16:00:00Z,2017-05-10T17:22:27Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-10T16:30:00Z,2017-05-10T17:52:27Z,,,,NA_PRESENT,,,,,,,,,OUT_WARN,,,,,,,
2017-05-10T17:00:00Z,2017-05-10T18:22:27Z,,,,NA_PRESENT,,,,,,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
2017-05-10T17:30:00Z,2017-05-10T18:52:27Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
2017-05-10T18:00:00Z,2017-05-10T19:22:27Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
2017-05-10T18:30:00Z,2017-05-10T19:52:27Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
2017-05-10T19:00:00Z,2017-05-10T20:22:27Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
2017-05-10T19:30:00Z,2017-05-10T20:52:27Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,OUT_WARN,,
2017-05-10T20:00:00Z,2017-05-10T21:22:27Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,OUT_WARN,,OUT_WARN
2017-05-10T20:30:00Z,2017-05-10T21:52:27Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,OUT_WARN,,OUT_WARN
2017-05-10T21:00:00Z,2017-05-10T22:22:27Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,OUT_WARN,,OUT_WARN
2017-05-10T21:30:00Z,2017-05-10T22:52:27Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,OUT_WARN,,OUT_WARN
2017-05-10T22:00:00Z,2017-05-10T23:22:27Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,OUT_WARN,,OUT_WARN
2017-05-10T22:30:00Z,2017-05-10T23:52:27Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,OUT_WARN,,OUT_WARN,,OUT_WARN
2017-05-10T23:00:00Z,2017-05-11T00:22:28Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,,OUT_WARN,,OUT_WARN,,OUT_WARN,,OUT_WARN
2017-05-10T23:30:00Z,2017-05-11T00:52:28Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,,OUT_WARN,,,,OUT_WARN,,OUT_WARN
2017-05-11T00:00:00Z,2017-05-11T01:22:28Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,,OUT_WARN,,,,OUT_WARN,,
2017-05-11T00:30:00Z,2017-05-11T01:52:28Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,,OUT_WARN,,,,OUT_WARN,,
2017-05-11T01:00:00Z,2017-05-11T02:22:28Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,,,OUT_WARN,,
2017-05-11T01:30:00Z,2017-05-11T02:52:28Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,,,OUT_WARN,,
2017-05-11T02:00:00Z,2017-05-11T03:22:28Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,,,OUT_WARN,,
2017-05-11T02:30:00Z,2017-05-11T03:52:28Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,OUT_WARN,OUT_WARN,,,,OUT_WARN,,
2017-05-11T03:00:00Z,2017-05-11T04:22:28Z,OUT_WARN,,,NA_PRESENT,,,,,OUT_WARN,,,,,OUT_WARN,,,,OUT_WARN,,
2017-05-11T03:30:00Z,2017-05-11T04:52:28Z,,,,NA_PRESENT,,,,,OUT_WARN,,,,,OUT_WARN,,,,,,
2017-05-11T04:00:00Z,2017-05-11T05:22:28Z,,,,NA_PRESENT,,,,,OUT_WARN,,,,,OUT_WARN,,,,,,
2017-05-11T04:30:00Z,2017-05-11T05:52:28Z,,,,NA_PRESENT,,,,,OUT_WARN,,,,,OUT_WARN,,,,,,
2017-05-11T05:00:00Z,2017-05-11T06:22:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T05:30:00Z,2017-05-11T06:52:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T06:00:00Z,2017-05-11T07:22:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T06:30:00Z,2017-05-11T07:52:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T07:00:00Z,2017-05-11T08:22:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T07:30:00Z,2017-05-11T08:52:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T08:00:00Z,2017-05-11T09:22:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T08:30:00Z,2017-05-11T09:52:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T09:00:00Z,2017-05-11T10:22:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T09:30:00Z,2017-05-11T10:52:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T10:00:00Z,2017-05-11T11:22:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T10:30:00Z,2017-05-11T11:52:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
2017-05-11T11:00:00Z,2017-05-11T12:22:28Z,,,,NA_PRESENT,,,,,,,,,,,,,,,,
