TIMESTAMP,solar_TIMESTAMP,AUS_CAR_THI_TPF_Eni_Js_1,AUS_CAR_THI_TPF_Eni_Js_2,AUS_CAR_THI_TPF_Eni_Js_3,AUS_CAR_THI_TPF_Eni_Js_4,AUS_CAR_THI_TPF_Eni_Js_5,AUS_CAR_THI_TPF_Eni_Js_6,AUS_CAR_THI_TPF_Eni_Js_7,AUS_CAR_THI_TPF_Eni_Js_8,AUS_CAR_THI_TPF_Eni_Js_9,AUS_CAR_THI_TPF_Eni_Js_10,AUS_CAR_THI_TPF_Eni_Js_11
2009-08-22T07:00:00Z,2009-08-22T16:44:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3721.6800000000003
2009-08-22T07:30:00Z,2009-08-22T17:14:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2678.4
2009-08-22T08:00:00Z,2009-08-22T17:44:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740.96
2009-08-22T08:30:00Z,2009-08-22T18:14:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768.96
2009-08-22T09:00:00Z,2009-08-22T18:44:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.36
2009-08-22T09:30:00Z,2009-08-22T19:14:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.4
2009-08-22T10:00:00Z,2009-08-22T19:44:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797.04
2009-08-22T10:30:00Z,2009-08-22T20:14:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,831.6
2009-08-22T11:00:00Z,2009-08-22T20:44:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667.4399999999999
2009-08-22T11:30:00Z,2009-08-22T21:14:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.92
2009-08-22T12:00:00Z,2009-08-22T21:44:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.5200000000001
2009-08-22T12:30:00Z,2009-08-22T22:14:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760.32
2009-08-22T13:00:00Z,2009-08-22T22:44:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-22T13:30:00Z,2009-08-22T23:14:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781.9200000000001
2009-08-22T14:00:00Z,2009-08-22T23:44:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.5600000000001
2009-08-22T14:30:00Z,2009-08-23T00:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.64
2009-08-22T15:00:00Z,2009-08-23T00:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.5600000000001
2009-08-22T15:30:00Z,2009-08-23T01:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.36
2009-08-22T16:00:00Z,2009-08-23T01:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-22T16:30:00Z,2009-08-23T02:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-22T17:00:00Z,2009-08-23T02:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.24
2009-08-22T17:30:00Z,2009-08-23T03:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.4
2009-08-22T18:00:00Z,2009-08-23T03:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.12
2009-08-22T18:30:00Z,2009-08-23T04:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.88
2009-08-22T19:00:00Z,2009-08-23T04:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.28
2009-08-22T19:30:00Z,2009-08-23T05:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-22T20:00:00Z,2009-08-23T05:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.24
2009-08-22T20:30:00Z,2009-08-23T06:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.6
2009-08-22T21:00:00Z,2009-08-23T06:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.84
2009-08-22T21:30:00Z,2009-08-23T07:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.04
2009-08-22T22:00:00Z,2009-08-23T07:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188
2009-08-22T22:30:00Z,2009-08-23T08:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2365.2
2009-08-22T23:00:00Z,2009-08-23T08:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4425.839999999999
2009-08-22T23:30:00Z,2009-08-23T09:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5292
2009-08-23T00:00:00Z,2009-08-23T09:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5745.6
2009-08-23T00:30:00Z,2009-08-23T10:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6771.6
2009-08-23T01:00:00Z,2009-08-23T10:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6505.92
2009-08-23T01:30:00Z,2009-08-23T11:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7214.4
2009-08-23T02:00:00Z,2009-08-23T11:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6845.04
2009-08-23T02:30:00Z,2009-08-23T12:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000.4800000000005
2009-08-23T03:00:00Z,2009-08-23T12:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5814.72
2009-08-23T03:30:00Z,2009-08-23T13:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7510.320000000001
2009-08-23T04:00:00Z,2009-08-23T13:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5423.76
2009-08-23T04:30:00Z,2009-08-23T14:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5985.360000000001
2009-08-23T05:00:00Z,2009-08-23T14:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3859.92
2009-08-23T05:30:00Z,2009-08-23T15:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6490.8
2009-08-23T06:00:00Z,2009-08-23T15:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7233.84
2009-08-23T06:30:00Z,2009-08-23T16:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6166.8
2009-08-23T07:00:00Z,2009-08-23T16:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5423.76
2009-08-23T07:30:00Z,2009-08-23T17:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3497.0400000000004
2009-08-23T08:00:00Z,2009-08-23T17:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2077.9199999999996
2009-08-23T08:30:00Z,2009-08-23T18:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177.2
2009-08-23T09:00:00Z,2009-08-23T18:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.88
2009-08-23T09:30:00Z,2009-08-23T19:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.5600000000001
2009-08-23T10:00:00Z,2009-08-23T19:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470.88000000000005
2009-08-23T10:30:00Z,2009-08-23T20:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-23T11:00:00Z,2009-08-23T20:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.4399999999999
2009-08-23T11:30:00Z,2009-08-23T21:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876.9599999999999
2009-08-23T12:00:00Z,2009-08-23T21:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794.88
2009-08-23T12:30:00Z,2009-08-23T22:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-23T13:00:00Z,2009-08-23T22:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818.64
2009-08-23T13:30:00Z,2009-08-23T23:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-23T14:00:00Z,2009-08-23T23:45:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-23T14:30:00Z,2009-08-24T00:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641.5200000000001
2009-08-23T15:00:00Z,2009-08-24T00:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.32
2009-08-23T15:30:00Z,2009-08-24T01:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842.4
2009-08-23T16:00:00Z,2009-08-24T01:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658.8
2009-08-23T16:30:00Z,2009-08-24T02:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734.4
2009-08-23T17:00:00Z,2009-08-24T02:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706.32
2009-08-23T17:30:00Z,2009-08-24T03:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-23T18:00:00Z,2009-08-24T03:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-23T18:30:00Z,2009-08-24T04:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762.4799999999999
2009-08-23T19:00:00Z,2009-08-24T04:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.32
2009-08-23T19:30:00Z,2009-08-24T05:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.4
2009-08-23T20:00:00Z,2009-08-24T05:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-23T20:30:00Z,2009-08-24T06:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905.0400000000001
2009-08-23T21:00:00Z,2009-08-24T06:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-23T21:30:00Z,2009-08-24T07:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-23T22:00:00Z,2009-08-24T07:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842.4
2009-08-23T22:30:00Z,2009-08-24T08:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1129.68
2009-08-23T23:00:00Z,2009-08-24T08:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194.48
2009-08-23T23:30:00Z,2009-08-24T09:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654.56
2009-08-24T00:00:00Z,2009-08-24T09:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.4399999999999
2009-08-24T00:30:00Z,2009-08-24T10:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.36
2009-08-24T01:00:00Z,2009-08-24T10:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1514.1599999999999
2009-08-24T01:30:00Z,2009-08-24T11:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1328.4
2009-08-24T02:00:00Z,2009-08-24T11:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1728
2009-08-24T02:30:00Z,2009-08-24T12:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2678.4
2009-08-24T03:00:00Z,2009-08-24T12:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5363.28
2009-08-24T03:30:00Z,2009-08-24T13:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6106.32
2009-08-24T04:00:00Z,2009-08-24T13:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5732.639999999999
2009-08-24T04:30:00Z,2009-08-24T14:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6825.6
2009-08-24T05:00:00Z,2009-08-24T14:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6715.44
2009-08-24T05:30:00Z,2009-08-24T15:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7153.919999999999
2009-08-24T06:00:00Z,2009-08-24T15:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7423.919999999999
2009-08-24T06:30:00Z,2009-08-24T16:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6592.32
2009-08-24T07:00:00Z,2009-08-24T16:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4399.92
2009-08-24T07:30:00Z,2009-08-24T17:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902.96
2009-08-24T08:00:00Z,2009-08-24T17:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-24T08:30:00Z,2009-08-24T18:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-24T09:00:00Z,2009-08-24T18:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.4000000000001
2009-08-24T09:30:00Z,2009-08-24T19:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,974.16
2009-08-24T10:00:00Z,2009-08-24T19:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,838.0799999999999
2009-08-24T10:30:00Z,2009-08-24T20:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667.4399999999999
2009-08-24T11:00:00Z,2009-08-24T20:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.1599999999999
2009-08-24T11:30:00Z,2009-08-24T21:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194.48
2009-08-24T12:00:00Z,2009-08-24T21:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1162.08
2009-08-24T12:30:00Z,2009-08-24T22:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-24T13:00:00Z,2009-08-24T22:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-24T13:30:00Z,2009-08-24T23:15:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254.9599999999998
2009-08-24T14:00:00Z,2009-08-24T23:45:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,915.84
2009-08-24T14:30:00Z,2009-08-25T00:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.04
2009-08-24T15:00:00Z,2009-08-25T00:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.2399999999999
2009-08-24T15:30:00Z,2009-08-25T01:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058.4
2009-08-24T16:00:00Z,2009-08-25T01:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-24T16:30:00Z,2009-08-25T02:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.6
2009-08-24T17:00:00Z,2009-08-25T02:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.4799999999999
2009-08-24T17:30:00Z,2009-08-25T03:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-24T18:00:00Z,2009-08-25T03:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-24T18:30:00Z,2009-08-25T04:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.04
2009-08-24T19:00:00Z,2009-08-25T04:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.64
2009-08-24T19:30:00Z,2009-08-25T05:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200.9599999999998
2009-08-24T20:00:00Z,2009-08-25T05:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.88
2009-08-24T20:30:00Z,2009-08-25T06:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183.68
2009-08-24T21:00:00Z,2009-08-25T06:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194.48
2009-08-24T21:30:00Z,2009-08-25T07:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764.64
2009-08-24T22:00:00Z,2009-08-25T07:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.5999999999999
2009-08-24T22:30:00Z,2009-08-25T08:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781.9200000000001
2009-08-24T23:00:00Z,2009-08-25T08:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432.08
2009-08-24T23:30:00Z,2009-08-25T09:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1466.64
2009-08-25T00:00:00Z,2009-08-25T09:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2244.2400000000002
2009-08-25T00:30:00Z,2009-08-25T10:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3183.84
2009-08-25T01:00:00Z,2009-08-25T10:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3427.9199999999996
2009-08-25T01:30:00Z,2009-08-25T11:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3240
2009-08-25T02:00:00Z,2009-08-25T11:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3637.44
2009-08-25T02:30:00Z,2009-08-25T12:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4425.839999999999
2009-08-25T03:00:00Z,2009-08-25T12:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5473.44
2009-08-25T03:30:00Z,2009-08-25T13:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000.4800000000005
2009-08-25T04:00:00Z,2009-08-25T13:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5857.92
2009-08-25T04:30:00Z,2009-08-25T14:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4888.08
2009-08-25T05:00:00Z,2009-08-25T14:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4546.8
2009-08-25T05:30:00Z,2009-08-25T15:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4581.360000000001
2009-08-25T06:00:00Z,2009-08-25T15:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4808.160000000001
2009-08-25T06:30:00Z,2009-08-25T16:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4546.8
2009-08-25T07:00:00Z,2009-08-25T16:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4222.8
2009-08-25T07:30:00Z,2009-08-25T17:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2887.9199999999996
2009-08-25T08:00:00Z,2009-08-25T17:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1728
2009-08-25T08:30:00Z,2009-08-25T18:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.5600000000001
2009-08-25T09:00:00Z,2009-08-25T18:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.6
2009-08-25T09:30:00Z,2009-08-25T19:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-25T10:00:00Z,2009-08-25T19:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-25T10:30:00Z,2009-08-25T20:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-25T11:00:00Z,2009-08-25T20:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-25T11:30:00Z,2009-08-25T21:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900.72
2009-08-25T12:00:00Z,2009-08-25T21:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956.8799999999999
2009-08-25T12:30:00Z,2009-08-25T22:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,835.9200000000001
2009-08-25T13:00:00Z,2009-08-25T22:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928.8
2009-08-25T13:30:00Z,2009-08-25T23:15:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034.64
2009-08-25T14:00:00Z,2009-08-25T23:45:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,959.0400000000001
2009-08-25T14:30:00Z,2009-08-26T00:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-25T15:00:00Z,2009-08-26T00:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.0400000000001
2009-08-25T15:30:00Z,2009-08-26T01:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-25T16:00:00Z,2009-08-26T01:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1574.64
2009-08-25T16:30:00Z,2009-08-26T02:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671.76
2009-08-25T17:00:00Z,2009-08-26T02:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.72
2009-08-25T17:30:00Z,2009-08-26T03:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2678.4
2009-08-25T18:00:00Z,2009-08-26T03:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902.96
2009-08-25T18:30:00Z,2009-08-26T04:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.9200000000001
2009-08-25T19:00:00Z,2009-08-26T04:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.24
2009-08-25T19:30:00Z,2009-08-26T05:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.5600000000001
2009-08-25T20:00:00Z,2009-08-26T05:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.6
2009-08-25T20:30:00Z,2009-08-26T06:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-25T21:00:00Z,2009-08-26T06:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533.6
2009-08-25T21:30:00Z,2009-08-26T07:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585.52
2009-08-25T22:00:00Z,2009-08-26T07:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261.44
2009-08-25T22:30:00Z,2009-08-26T08:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902.96
2009-08-25T23:00:00Z,2009-08-26T08:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2157.84
2009-08-25T23:30:00Z,2009-08-26T09:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2442.96
2009-08-26T00:00:00Z,2009-08-26T09:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3630.9599999999996
2009-08-26T00:30:00Z,2009-08-26T10:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4959.360000000001
2009-08-26T01:00:00Z,2009-08-26T10:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5719.68
2009-08-26T01:30:00Z,2009-08-26T11:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5447.5199999999995
2009-08-26T02:00:00Z,2009-08-26T11:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6505.92
2009-08-26T02:30:00Z,2009-08-26T12:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6575.04
2009-08-26T03:00:00Z,2009-08-26T12:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7214.4
2009-08-26T03:30:00Z,2009-08-26T13:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7093.4400000000005
2009-08-26T04:00:00Z,2009-08-26T13:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6076.08
2009-08-26T04:30:00Z,2009-08-26T14:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5410.8
2009-08-26T05:00:00Z,2009-08-26T14:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4168.8
2009-08-26T05:30:00Z,2009-08-26T15:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4015.44
2009-08-26T06:00:00Z,2009-08-26T15:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3814.56
2009-08-26T06:30:00Z,2009-08-26T16:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2777.7599999999998
2009-08-26T07:00:00Z,2009-08-26T16:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870.56
2009-08-26T07:30:00Z,2009-08-26T17:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.2
2009-08-26T08:00:00Z,2009-08-26T17:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840.24
2009-08-26T08:30:00Z,2009-08-26T18:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034.64
2009-08-26T09:00:00Z,2009-08-26T18:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-26T09:30:00Z,2009-08-26T19:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.47999999999996
2009-08-26T10:00:00Z,2009-08-26T19:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.48
2009-08-26T10:30:00Z,2009-08-26T20:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982.8
2009-08-26T11:00:00Z,2009-08-26T20:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1101.6
2009-08-26T11:30:00Z,2009-08-26T21:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905.0400000000001
2009-08-26T12:00:00Z,2009-08-26T21:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768.96
2009-08-26T12:30:00Z,2009-08-26T22:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997.9200000000001
2009-08-26T13:00:00Z,2009-08-26T22:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.5999999999999
2009-08-26T13:30:00Z,2009-08-26T23:16:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853.2
2009-08-26T14:00:00Z,2009-08-26T23:46:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,838.0799999999999
2009-08-26T14:30:00Z,2009-08-27T00:16:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.1599999999999
2009-08-26T15:00:00Z,2009-08-27T00:46:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,844.5600000000001
