TIMESTAMP,solar_TIMESTAMP,CHN_YUN_YUN_Kob_Js_1,CHN_YUN_YUN_Kob_Js_2,CHN_YUN_YUN_Kob_Js_3,CHN_YUN_YUN_Kob_Js_4,CHN_YUN_YUN_Kob_Js_5,CHN_YUN_YUN_Kob_Js_6,CHN_YUN_YUN_Kob_Js_7,CHN_YUN_YUN_Kob_Js_8,CHN_YUN_YUN_Ama_Js_9,CHN_YUN_YUN_Ama_Js_10,CHN_YUN_YUN_Ama_Js_11,CHN_YUN_YUN_Ama_Js_12,CHN_YUN_YUN_Ama_Js_13,CHN_YUN_YUN_Ama_Js_14
2010-10-17T15:30:00Z,2010-10-17T23:35:06Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T16:00:00Z,2010-10-18T00:05:06Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T16:30:00Z,2010-10-18T00:35:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T17:00:00Z,2010-10-18T01:05:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T17:30:00Z,2010-10-18T01:35:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T18:00:00Z,2010-10-18T02:05:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T18:30:00Z,2010-10-18T02:35:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T19:00:00Z,2010-10-18T03:05:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T19:30:00Z,2010-10-18T03:35:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T20:00:00Z,2010-10-18T04:05:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T20:30:00Z,2010-10-18T04:35:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T21:00:00Z,2010-10-18T05:05:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T21:30:00Z,2010-10-18T05:35:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T22:00:00Z,2010-10-18T06:05:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T22:30:00Z,2010-10-18T06:35:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2010-10-17T23:00:00Z,2010-10-18T07:05:14Z,,,,,,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
