TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,netrad,ws,precip,sw_in,ext_rad
2013-04-12T17:30:00Z,2013-04-12T12:31:04Z,,,,OUT_WARN,,OUT_WARN,,CALCULATED,CALCULATED
2013-04-12T18:00:00Z,2013-04-12T13:01:04Z,,,,OUT_WARN,,OUT_WARN,,CALCULATED,CALCULATED
2013-04-12T18:30:00Z,2013-04-12T13:31:04Z,,,,OUT_WARN,,OUT_WARN,,CALCULATED,CALCULATED
2013-04-12T19:00:00Z,2013-04-12T14:01:04Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2013-04-12T19:30:00Z,2013-04-12T14:31:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-12T20:00:00Z,2013-04-12T15:01:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-12T20:30:00Z,2013-04-12T15:31:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-12T21:00:00Z,2013-04-12T16:01:04Z,,,,OUT_WARN,,OUT_WARN,,CALCULATED,CALCULATED
2013-04-12T21:30:00Z,2013-04-12T16:31:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-12T22:00:00Z,2013-04-12T17:01:04Z,,,,OUT_WARN,,OUT_WARN,,CALCULATED,CALCULATED
2013-04-12T22:30:00Z,2013-04-12T17:31:04Z,,,,,,,,CALCULATED,CALCULATED
2013-04-12T23:00:00Z,2013-04-12T18:01:04Z,,,,,,,,CALCULATED,CALCULATED
2013-04-12T23:30:00Z,2013-04-12T18:31:04Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T00:00:00Z,2013-04-12T19:01:04Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T00:30:00Z,2013-04-12T19:31:04Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T01:00:00Z,2013-04-12T20:01:04Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T01:30:00Z,2013-04-12T20:31:04Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T02:00:00Z,2013-04-12T21:01:04Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T02:30:00Z,2013-04-12T21:31:04Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T03:00:00Z,2013-04-12T22:01:04Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T03:30:00Z,2013-04-12T22:31:04Z,,,,,,OUT_WARN,,CALCULATED,CALCULATED
2013-04-13T04:00:00Z,2013-04-12T23:01:04Z,,,,,,OUT_WARN,,CALCULATED,CALCULATED
2013-04-13T04:30:00Z,2013-04-12T23:31:04Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T05:00:00Z,2013-04-13T00:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T05:30:00Z,2013-04-13T00:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T06:00:00Z,2013-04-13T01:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T06:30:00Z,2013-04-13T01:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T07:00:00Z,2013-04-13T02:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T07:30:00Z,2013-04-13T02:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T08:00:00Z,2013-04-13T03:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T08:30:00Z,2013-04-13T03:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T09:00:00Z,2013-04-13T04:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T09:30:00Z,2013-04-13T04:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T10:00:00Z,2013-04-13T05:01:18Z,,,,,,OUT_WARN,,CALCULATED,CALCULATED
2013-04-13T10:30:00Z,2013-04-13T05:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T11:00:00Z,2013-04-13T06:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T11:30:00Z,2013-04-13T06:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T12:00:00Z,2013-04-13T07:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T12:30:00Z,2013-04-13T07:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T13:00:00Z,2013-04-13T08:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T13:30:00Z,2013-04-13T08:31:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T14:00:00Z,2013-04-13T09:01:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T14:30:00Z,2013-04-13T09:31:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T15:00:00Z,2013-04-13T10:01:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T15:30:00Z,2013-04-13T10:31:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T16:00:00Z,2013-04-13T11:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T16:30:00Z,2013-04-13T11:31:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T17:00:00Z,2013-04-13T12:01:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T17:30:00Z,2013-04-13T12:31:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T18:00:00Z,2013-04-13T13:01:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T18:30:00Z,2013-04-13T13:31:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T19:00:00Z,2013-04-13T14:01:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T19:30:00Z,2013-04-13T14:31:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T20:00:00Z,2013-04-13T15:01:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T20:30:00Z,2013-04-13T15:31:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T21:00:00Z,2013-04-13T16:01:18Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-13T21:30:00Z,2013-04-13T16:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T22:00:00Z,2013-04-13T17:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T22:30:00Z,2013-04-13T17:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T23:00:00Z,2013-04-13T18:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-13T23:30:00Z,2013-04-13T18:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T00:00:00Z,2013-04-13T19:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T00:30:00Z,2013-04-13T19:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T01:00:00Z,2013-04-13T20:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T01:30:00Z,2013-04-13T20:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T02:00:00Z,2013-04-13T21:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T02:30:00Z,2013-04-13T21:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T03:00:00Z,2013-04-13T22:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T03:30:00Z,2013-04-13T22:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T04:00:00Z,2013-04-13T23:01:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T04:30:00Z,2013-04-13T23:31:18Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T05:00:00Z,2013-04-14T00:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T05:30:00Z,2013-04-14T00:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T06:00:00Z,2013-04-14T01:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T06:30:00Z,2013-04-14T01:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T07:00:00Z,2013-04-14T02:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T07:30:00Z,2013-04-14T02:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T08:00:00Z,2013-04-14T03:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T08:30:00Z,2013-04-14T03:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T09:00:00Z,2013-04-14T04:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T09:30:00Z,2013-04-14T04:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T10:00:00Z,2013-04-14T05:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T10:30:00Z,2013-04-14T05:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T11:00:00Z,2013-04-14T06:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T11:30:00Z,2013-04-14T06:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T12:00:00Z,2013-04-14T07:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T12:30:00Z,2013-04-14T07:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T13:00:00Z,2013-04-14T08:01:33Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-14T13:30:00Z,2013-04-14T08:31:33Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-14T14:00:00Z,2013-04-14T09:01:33Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-14T14:30:00Z,2013-04-14T09:31:33Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-14T15:00:00Z,2013-04-14T10:01:33Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-14T15:30:00Z,2013-04-14T10:31:33Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-14T16:00:00Z,2013-04-14T11:01:33Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-14T16:30:00Z,2013-04-14T11:31:33Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-14T17:00:00Z,2013-04-14T12:01:33Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-14T17:30:00Z,2013-04-14T12:31:33Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-14T18:00:00Z,2013-04-14T13:01:33Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-14T18:30:00Z,2013-04-14T13:31:33Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-14T19:00:00Z,2013-04-14T14:01:33Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-14T19:30:00Z,2013-04-14T14:31:33Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-14T20:00:00Z,2013-04-14T15:01:33Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-14T20:30:00Z,2013-04-14T15:31:33Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-14T21:00:00Z,2013-04-14T16:01:33Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-14T21:30:00Z,2013-04-14T16:31:33Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-14T22:00:00Z,2013-04-14T17:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T22:30:00Z,2013-04-14T17:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T23:00:00Z,2013-04-14T18:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-14T23:30:00Z,2013-04-14T18:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T00:00:00Z,2013-04-14T19:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T00:30:00Z,2013-04-14T19:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T01:00:00Z,2013-04-14T20:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T01:30:00Z,2013-04-14T20:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T02:00:00Z,2013-04-14T21:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T02:30:00Z,2013-04-14T21:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T03:00:00Z,2013-04-14T22:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T03:30:00Z,2013-04-14T22:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T04:00:00Z,2013-04-14T23:01:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T04:30:00Z,2013-04-14T23:31:33Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T05:00:00Z,2013-04-15T00:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T05:30:00Z,2013-04-15T00:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T06:00:00Z,2013-04-15T01:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T06:30:00Z,2013-04-15T01:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T07:00:00Z,2013-04-15T02:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T07:30:00Z,2013-04-15T02:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T08:00:00Z,2013-04-15T03:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T08:30:00Z,2013-04-15T03:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T09:00:00Z,2013-04-15T04:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T09:30:00Z,2013-04-15T04:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T10:00:00Z,2013-04-15T05:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T10:30:00Z,2013-04-15T05:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T11:00:00Z,2013-04-15T06:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T11:30:00Z,2013-04-15T06:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T12:00:00Z,2013-04-15T07:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T12:30:00Z,2013-04-15T07:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T13:00:00Z,2013-04-15T08:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T13:30:00Z,2013-04-15T08:31:47Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-15T14:00:00Z,2013-04-15T09:01:47Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-15T14:30:00Z,2013-04-15T09:31:47Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-15T15:00:00Z,2013-04-15T10:01:47Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-15T15:30:00Z,2013-04-15T10:31:47Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-15T16:00:00Z,2013-04-15T11:01:47Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-15T16:30:00Z,2013-04-15T11:31:47Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-15T17:00:00Z,2013-04-15T12:01:47Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-15T17:30:00Z,2013-04-15T12:31:47Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-15T18:00:00Z,2013-04-15T13:01:47Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-15T18:30:00Z,2013-04-15T13:31:47Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-15T19:00:00Z,2013-04-15T14:01:47Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-15T19:30:00Z,2013-04-15T14:31:47Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-15T20:00:00Z,2013-04-15T15:01:47Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-15T20:30:00Z,2013-04-15T15:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T21:00:00Z,2013-04-15T16:01:47Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-15T21:30:00Z,2013-04-15T16:31:47Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-15T22:00:00Z,2013-04-15T17:01:47Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-15T22:30:00Z,2013-04-15T17:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T23:00:00Z,2013-04-15T18:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-15T23:30:00Z,2013-04-15T18:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T00:00:00Z,2013-04-15T19:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T00:30:00Z,2013-04-15T19:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T01:00:00Z,2013-04-15T20:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T01:30:00Z,2013-04-15T20:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T02:00:00Z,2013-04-15T21:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T02:30:00Z,2013-04-15T21:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T03:00:00Z,2013-04-15T22:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T03:30:00Z,2013-04-15T22:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T04:00:00Z,2013-04-15T23:01:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T04:30:00Z,2013-04-15T23:31:47Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T05:00:00Z,2013-04-16T00:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T05:30:00Z,2013-04-16T00:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T06:00:00Z,2013-04-16T01:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T06:30:00Z,2013-04-16T01:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T07:00:00Z,2013-04-16T02:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T07:30:00Z,2013-04-16T02:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T08:00:00Z,2013-04-16T03:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T08:30:00Z,2013-04-16T03:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T09:00:00Z,2013-04-16T04:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T09:30:00Z,2013-04-16T04:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T10:00:00Z,2013-04-16T05:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T10:30:00Z,2013-04-16T05:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T11:00:00Z,2013-04-16T06:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T11:30:00Z,2013-04-16T06:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T12:00:00Z,2013-04-16T07:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T12:30:00Z,2013-04-16T07:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T13:00:00Z,2013-04-16T08:02:01Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-16T13:30:00Z,2013-04-16T08:32:01Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-16T14:00:00Z,2013-04-16T09:02:01Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-16T14:30:00Z,2013-04-16T09:32:01Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-16T15:00:00Z,2013-04-16T10:02:01Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-16T15:30:00Z,2013-04-16T10:32:01Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-16T16:00:00Z,2013-04-16T11:02:01Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-16T16:30:00Z,2013-04-16T11:32:01Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-16T17:00:00Z,2013-04-16T12:02:01Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-16T17:30:00Z,2013-04-16T12:32:01Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-16T18:00:00Z,2013-04-16T13:02:01Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-16T18:30:00Z,2013-04-16T13:32:01Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-16T19:00:00Z,2013-04-16T14:02:01Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-16T19:30:00Z,2013-04-16T14:32:01Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-16T20:00:00Z,2013-04-16T15:02:01Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2013-04-16T20:30:00Z,2013-04-16T15:32:01Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-16T21:00:00Z,2013-04-16T16:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T21:30:00Z,2013-04-16T16:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T22:00:00Z,2013-04-16T17:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T22:30:00Z,2013-04-16T17:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T23:00:00Z,2013-04-16T18:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-16T23:30:00Z,2013-04-16T18:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T00:00:00Z,2013-04-16T19:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T00:30:00Z,2013-04-16T19:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T01:00:00Z,2013-04-16T20:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T01:30:00Z,2013-04-16T20:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T02:00:00Z,2013-04-16T21:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T02:30:00Z,2013-04-16T21:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T03:00:00Z,2013-04-16T22:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T03:30:00Z,2013-04-16T22:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T04:00:00Z,2013-04-16T23:02:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T04:30:00Z,2013-04-16T23:32:01Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T05:00:00Z,2013-04-17T00:02:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T05:30:00Z,2013-04-17T00:32:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T06:00:00Z,2013-04-17T01:02:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T06:30:00Z,2013-04-17T01:32:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T07:00:00Z,2013-04-17T02:02:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T07:30:00Z,2013-04-17T02:32:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T08:00:00Z,2013-04-17T03:02:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T08:30:00Z,2013-04-17T03:32:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T09:00:00Z,2013-04-17T04:02:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T09:30:00Z,2013-04-17T04:32:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T10:00:00Z,2013-04-17T05:02:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T10:30:00Z,2013-04-17T05:32:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T11:00:00Z,2013-04-17T06:02:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T11:30:00Z,2013-04-17T06:32:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T12:00:00Z,2013-04-17T07:02:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T12:30:00Z,2013-04-17T07:32:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T13:00:00Z,2013-04-17T08:02:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T13:30:00Z,2013-04-17T08:32:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T14:00:00Z,2013-04-17T09:02:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T14:30:00Z,2013-04-17T09:32:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T15:00:00Z,2013-04-17T10:02:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T15:30:00Z,2013-04-17T10:32:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T16:00:00Z,2013-04-17T11:02:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T16:30:00Z,2013-04-17T11:32:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T17:00:00Z,2013-04-17T12:02:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T17:30:00Z,2013-04-17T12:32:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T18:00:00Z,2013-04-17T13:02:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T18:30:00Z,2013-04-17T13:32:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T19:00:00Z,2013-04-17T14:02:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T19:30:00Z,2013-04-17T14:32:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T20:00:00Z,2013-04-17T15:02:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T20:30:00Z,2013-04-17T15:32:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T21:00:00Z,2013-04-17T16:02:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T21:30:00Z,2013-04-17T16:32:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T22:00:00Z,2013-04-17T17:02:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2013-04-17T22:30:00Z,2013-04-17T17:32:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T23:00:00Z,2013-04-17T18:02:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-17T23:30:00Z,2013-04-17T18:32:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-18T00:00:00Z,2013-04-17T19:02:14Z,,,,,,,,CALCULATED,CALCULATED
2013-04-18T00:30:00Z,2013-04-17T19:32:14Z,,,,,,,,CALCULATED,CALCULATED
