TIMESTAMP,solar_TIMESTAMP,MDG_YOU_SHO_Pal_Js_1,MDG_YOU_SHO_Pal_Js_2,MDG_YOU_SHO_Pal_Js_3,MDG_YOU_SHO_Pal_Js_4
2015-03-07T15:30:00Z,2015-03-07T18:32:41Z,,,,
2015-03-07T16:00:00Z,2015-03-07T19:02:41Z,,,,
2015-03-07T16:30:00Z,2015-03-07T19:32:41Z,,,,
2015-03-07T17:00:00Z,2015-03-07T20:02:41Z,,,,
2015-03-07T17:30:00Z,2015-03-07T20:32:41Z,,,,
2015-03-07T18:00:00Z,2015-03-07T21:02:41Z,,,,
2015-03-07T18:30:00Z,2015-03-07T21:32:41Z,,,,
2015-03-07T19:00:00Z,2015-03-07T22:02:41Z,,,,
2015-03-07T19:30:00Z,2015-03-07T22:32:41Z,,,,
2015-03-07T20:00:00Z,2015-03-07T23:02:41Z,,,,
2015-03-07T20:30:00Z,2015-03-07T23:32:41Z,,,,
2015-03-07T21:00:00Z,2015-03-08T00:02:56Z,,,,
2015-03-07T21:30:00Z,2015-03-08T00:32:56Z,,,,
2015-03-07T22:00:00Z,2015-03-08T01:02:56Z,,,,
2015-03-07T22:30:00Z,2015-03-08T01:32:56Z,,,,
2015-03-07T23:00:00Z,2015-03-08T02:02:56Z,,,,
2015-03-07T23:30:00Z,2015-03-08T02:32:56Z,,,,
2015-03-08T00:00:00Z,2015-03-08T03:02:56Z,,,,
2015-03-08T00:30:00Z,2015-03-08T03:32:56Z,,,,
2015-03-08T01:00:00Z,2015-03-08T04:02:56Z,,,,
2015-03-08T01:30:00Z,2015-03-08T04:32:56Z,,,,
2015-03-08T02:00:00Z,2015-03-08T05:02:56Z,,,,
2015-03-08T02:30:00Z,2015-03-08T05:32:56Z,,,,
2015-03-08T03:00:00Z,2015-03-08T06:02:56Z,,,,
2015-03-08T03:30:00Z,2015-03-08T06:32:56Z,,,,
2015-03-08T04:00:00Z,2015-03-08T07:02:56Z,,,,
2015-03-08T04:30:00Z,2015-03-08T07:32:56Z,,,,
2015-03-08T05:00:00Z,2015-03-08T08:02:56Z,,,,
2015-03-08T05:30:00Z,2015-03-08T08:32:56Z,,OUT_WARN,OUT_WARN,
2015-03-08T06:00:00Z,2015-03-08T09:02:56Z,,OUT_WARN,OUT_WARN,OUT_WARN
2015-03-08T06:30:00Z,2015-03-08T09:32:56Z,,OUT_WARN,OUT_WARN,OUT_WARN
2015-03-08T07:00:00Z,2015-03-08T10:02:56Z,,OUT_WARN,OUT_WARN,OUT_WARN
2015-03-08T07:30:00Z,2015-03-08T10:32:56Z,,OUT_WARN,OUT_WARN,
2015-03-08T08:00:00Z,2015-03-08T11:02:56Z,,,,
2015-03-08T08:30:00Z,2015-03-08T11:32:56Z,,,,
2015-03-08T09:00:00Z,2015-03-08T12:02:56Z,,OUT_WARN,OUT_WARN,OUT_WARN
2015-03-08T09:30:00Z,2015-03-08T12:32:56Z,,OUT_WARN,OUT_WARN,OUT_WARN
