TIMESTAMP,solar_TIMESTAMP,RUS_CHE_LOW_Lca_Jt_1,RUS_CHE_LOW_Lca_Jt_2,RUS_CHE_LOW_Lca_Jt_3,RUS_CHE_LOW_Lca_Jt_4,RUS_CHE_LOW_Lca_Jt_5,RUS_CHE_LOW_Lca_Jt_6,RUS_CHE_LOW_Lca_Jt_7,RUS_CHE_LOW_Lca_Jt_8,RUS_CHE_LOW_Lca_Jt_9,RUS_CHE_LOW_Lca_Jt_10,RUS_CHE_LOW_Lca_Jt_11,RUS_CHE_LOW_Lca_Jt_12
2016-07-04T12:30:00Z,2016-07-04T23:11:20Z,,,,,,,,,,,NA_PRESENT,NA_PRESENT
2016-07-04T13:00:00Z,2016-07-04T23:41:20Z,,,,,,,,,,,NA_PRESENT,NA_PRESENT
2016-07-04T13:30:00Z,2016-07-05T00:11:11Z,,,,,,,,,,,NA_PRESENT,NA_PRESENT
2016-07-04T14:00:00Z,2016-07-05T00:41:11Z,NA_PRESENT,,,,,,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-04T14:30:00Z,2016-07-05T01:11:11Z,NA_PRESENT,,,,,,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-04T15:00:00Z,2016-07-05T01:41:11Z,NA_PRESENT,,,,,,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-04T15:30:00Z,2016-07-05T02:11:11Z,NA_PRESENT,,,,,,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-04T16:00:00Z,2016-07-05T02:41:11Z,NA_PRESENT,,,,,,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-04T16:30:00Z,2016-07-05T03:11:11Z,NA_PRESENT,,,,,,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-04T17:00:00Z,2016-07-05T03:41:11Z,NA_PRESENT,,,,,,,,,,NA_PRESENT,NA_PRESENT
2016-07-04T17:30:00Z,2016-07-05T04:11:11Z,NA_PRESENT,,,,,,,,,,NA_PRESENT,NA_PRESENT
2016-07-04T18:00:00Z,2016-07-05T04:41:11Z,NA_PRESENT,,,,,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-04T18:30:00Z,2016-07-05T05:11:11Z,NA_PRESENT,,,,,,,,NA_PRESENT,,,NA_PRESENT
2016-07-04T19:00:00Z,2016-07-05T05:41:11Z,NA_PRESENT,,,,,,,,NA_PRESENT,,,NA_PRESENT
2016-07-04T19:30:00Z,2016-07-05T06:11:11Z,NA_PRESENT,,,,,,,,NA_PRESENT,,,NA_PRESENT
2016-07-04T20:00:00Z,2016-07-05T06:41:11Z,,,,,,,,,NA_PRESENT,,,
2016-07-04T20:30:00Z,2016-07-05T07:11:11Z,NA_PRESENT,,,,,,,,NA_PRESENT,,,
2016-07-04T21:00:00Z,2016-07-05T07:41:11Z,,,,,,,,,NA_PRESENT,,,
2016-07-04T21:30:00Z,2016-07-05T08:11:11Z,,,,,,,,,NA_PRESENT,,,
2016-07-04T22:00:00Z,2016-07-05T08:41:11Z,,,,,,,,,NA_PRESENT,NA_PRESENT,,
2016-07-04T22:30:00Z,2016-07-05T09:11:11Z,,,NA_PRESENT,,,,,,NA_PRESENT,NA_PRESENT,,
2016-07-04T23:00:00Z,2016-07-05T09:41:11Z,,,NA_PRESENT,,,,,,NA_PRESENT,NA_PRESENT,,
2016-07-04T23:30:00Z,2016-07-05T10:11:11Z,,,NA_PRESENT,,,,,,NA_PRESENT,NA_PRESENT,,
2016-07-05T00:00:00Z,2016-07-05T10:41:11Z,,,NA_PRESENT,,,,,,NA_PRESENT,,,
2016-07-05T00:30:00Z,2016-07-05T11:11:11Z,,,NA_PRESENT,,,,,,,,,
2016-07-05T01:00:00Z,2016-07-05T11:41:11Z,,,NA_PRESENT,,,,,,NA_PRESENT,NA_PRESENT,,
2016-07-05T01:30:00Z,2016-07-05T12:11:11Z,,,NA_PRESENT,,,,,,NA_PRESENT,,,
2016-07-05T02:00:00Z,2016-07-05T12:41:11Z,,,NA_PRESENT,,,,,,,,,
2016-07-05T02:30:00Z,2016-07-05T13:11:11Z,,,NA_PRESENT,,,,,,,,,
2016-07-05T03:00:00Z,2016-07-05T13:41:11Z,,,NA_PRESENT,,,,,,NA_PRESENT,,,
2016-07-05T03:30:00Z,2016-07-05T14:11:11Z,,,NA_PRESENT,,,,,,NA_PRESENT,,,
2016-07-05T04:00:00Z,2016-07-05T14:41:11Z,,,,,,,,,NA_PRESENT,,,
2016-07-05T04:30:00Z,2016-07-05T15:11:11Z,,,NA_PRESENT,,,,,,NA_PRESENT,,,
2016-07-05T05:00:00Z,2016-07-05T15:41:11Z,,,NA_PRESENT,,,,,,,,,
2016-07-05T05:30:00Z,2016-07-05T16:11:11Z,,,NA_PRESENT,,,,,,NA_PRESENT,,,
2016-07-05T06:00:00Z,2016-07-05T16:41:11Z,,,NA_PRESENT,,,,,,NA_PRESENT,,,
2016-07-05T06:30:00Z,2016-07-05T17:11:11Z,,,,,,,,,NA_PRESENT,,,
2016-07-05T07:00:00Z,2016-07-05T17:41:11Z,,,,,,,,,NA_PRESENT,,,
2016-07-05T07:30:00Z,2016-07-05T18:11:11Z,,,,,,,,,NA_PRESENT,,,
2016-07-05T08:00:00Z,2016-07-05T18:41:11Z,,,,,,,,,NA_PRESENT,,,
