TIMESTAMP,solar_TIMESTAMP,AUS_CAN_ST3_ACA_Ame_Js_1,AUS_CAN_ST3_ACA_Ame_Js_2,AUS_CAN_ST3_ACA_Ame_Js_3,AUS_CAN_ST3_ACA_Ame_Js_4,AUS_CAN_ST3_ACA_Ame_Js_5,AUS_CAN_ST3_ACA_Ame_Js_6,AUS_CAN_ST3_ACA_Ame_Js_7,AUS_CAN_ST3_ACA_Ame_Js_8,AUS_CAN_ST3_ACA_Ame_Js_9,AUS_CAN_ST3_ACA_Ame_Js_10,AUS_CAN_ST3_ACA_Ame_Js_11,AUS_CAN_ST3_ACA_Ame_Js_12,AUS_CAN_ST3_ACA_Ame_Js_13,AUS_CAN_ST3_ACA_Ame_Js_14,AUS_CAN_ST3_ACA_Ame_Js_15,AUS_CAN_ST3_ACA_Ame_Js_16
2007-03-28T15:30:00Z,2007-03-29T01:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,2.75,2.49,1.89,NA,NA
2007-03-28T16:00:00Z,2007-03-29T01:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,2.72,2.2,1.69,NA,NA
2007-03-28T16:30:00Z,2007-03-29T02:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,2.66,2.05,1.96,NA,NA
2007-03-28T17:00:00Z,2007-03-29T02:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,1.5,1.95,1.76,NA,NA
2007-03-28T17:30:00Z,2007-03-29T03:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,2.66,2.7,1.88,NA,NA
2007-03-28T18:00:00Z,2007-03-29T03:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1.38,2.91,2.28,NA,NA
2007-03-28T18:30:00Z,2007-03-29T04:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1.29,3,2.28,NA,NA
2007-03-28T19:00:00Z,2007-03-29T04:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,1.19,2.37,2.02,NA,NA
2007-03-28T19:30:00Z,2007-03-29T05:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,2.46,2.54,1.9,NA,NA
2007-03-28T20:00:00Z,2007-03-29T05:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,2.94,2.85,1.86,NA,NA
2007-03-28T20:30:00Z,2007-03-29T06:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,2.16,2.34,1.83,NA,NA
2007-03-28T21:00:00Z,2007-03-29T06:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.03,2.06,1.79,NA,NA
2007-03-28T21:30:00Z,2007-03-29T07:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,2.66,2.53,2.15,NA,NA
2007-03-28T22:00:00Z,2007-03-29T07:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,1.61,2.75,2.6,NA,NA
2007-03-28T22:30:00Z,2007-03-29T08:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1.18,1.93,2.24,NA,NA
2007-03-28T23:00:00Z,2007-03-29T08:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,1.98,4.24,2.75,NA,NA
2007-03-28T23:30:00Z,2007-03-29T09:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,2.91,6.44,2.67,NA,NA
2007-03-29T00:00:00Z,2007-03-29T09:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,3.89,6.39,3.3,NA,NA
2007-03-29T00:30:00Z,2007-03-29T10:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,5.34,8.39,3.41,NA,NA
2007-03-29T01:00:00Z,2007-03-29T10:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,7.29,11.71,3.22,NA,NA
2007-03-29T01:30:00Z,2007-03-29T11:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,6.17,18.29,3.55,NA,NA
2007-03-29T02:00:00Z,2007-03-29T11:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,6.15,31.56,4.91,NA,NA
2007-03-29T02:30:00Z,2007-03-29T12:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99,9.49,34.2,5.01,NA,NA
2007-03-29T03:00:00Z,2007-03-29T12:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,14.41,32.93,4.83,NA,NA
2007-03-29T03:30:00Z,2007-03-29T13:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,29.56,33.04,5.06,NA,NA
2007-03-29T04:00:00Z,2007-03-29T13:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,14.68,30.85,4.92,NA,NA
2007-03-29T04:30:00Z,2007-03-29T14:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,23.23,22.61,4.74,NA,NA
2007-03-29T05:00:00Z,2007-03-29T14:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,22.32,15.72,4.65,NA,NA
2007-03-29T05:30:00Z,2007-03-29T15:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89,27.17,10.04,3.9,NA,NA
2007-03-29T06:00:00Z,2007-03-29T15:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,19.84,6.6,2.56,NA,NA
2007-03-29T06:30:00Z,2007-03-29T16:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,10.62,5.01,3.01,NA,NA
2007-03-29T07:00:00Z,2007-03-29T16:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,8.33,3.37,2.71,NA,NA
2007-03-29T07:30:00Z,2007-03-29T17:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,4.34,2.83,2.65,NA,NA
2007-03-29T08:00:00Z,2007-03-29T17:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,4.38,2.96,2.59,NA,NA
2007-03-29T08:30:00Z,2007-03-29T18:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,3.97,1.96,1.96,NA,NA
2007-03-29T09:00:00Z,2007-03-29T18:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,3.37,3.05,2.3,NA,NA
2007-03-29T09:30:00Z,2007-03-29T19:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.86,2.82,2.64,NA,NA
2007-03-29T10:00:00Z,2007-03-29T19:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,3.22,2.29,2.16,NA,NA
2007-03-29T10:30:00Z,2007-03-29T20:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,2.81,2.05,2.15,NA,NA
2007-03-29T11:00:00Z,2007-03-29T20:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,2.43,2.01,1.73,NA,NA
2007-03-29T11:30:00Z,2007-03-29T21:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,21.51,2.7,2.63,NA,NA
2007-03-29T12:00:00Z,2007-03-29T21:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,9.71,2.85,2.65,NA,NA
2007-03-29T12:30:00Z,2007-03-29T22:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,1.39,2.34,2.31,NA,NA
2007-03-29T13:00:00Z,2007-03-29T22:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,1.12,2.06,2.9,NA,NA
2007-03-29T13:30:00Z,2007-03-29T23:22:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,1.63,2.71,2.56,NA,NA
2007-03-29T14:00:00Z,2007-03-29T23:52:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,2.8,2.37,2.5,NA,NA
2007-03-29T14:30:00Z,2007-03-30T00:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.15,2.09,1.35,NA,NA
2007-03-29T15:00:00Z,2007-03-30T00:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,8.27,2.54,2.05,NA,NA
2007-03-29T15:30:00Z,2007-03-30T01:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,2.18,1.76,1.31,NA,NA
2007-03-29T16:00:00Z,2007-03-30T01:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,2.3,2.4,2.38,NA,NA
2007-03-29T16:30:00Z,2007-03-30T02:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,2.14,2.48,2.11,NA,NA
2007-03-29T17:00:00Z,2007-03-30T02:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.92,2.15,1.9,NA,NA
2007-03-29T17:30:00Z,2007-03-30T03:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,1.6,2.93,2.75,NA,NA
2007-03-29T18:00:00Z,2007-03-30T03:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1.91,1.91,2.14,NA,NA
2007-03-29T18:30:00Z,2007-03-30T04:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1.96,2.6,2.56,NA,NA
2007-03-29T19:00:00Z,2007-03-30T04:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,2.14,2.24,2.67,NA,NA
2007-03-29T19:30:00Z,2007-03-30T05:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,2.48,3.28,2.3,NA,NA
2007-03-29T20:00:00Z,2007-03-30T05:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,2.25,4.33,2.56,NA,NA
2007-03-29T20:30:00Z,2007-03-30T06:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,2.25,10.87,3.1,NA,NA
2007-03-29T21:00:00Z,2007-03-30T06:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,2.77,22.39,3.87,NA,NA
2007-03-29T21:30:00Z,2007-03-30T07:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,4.27,32.03,4.74,NA,NA
2007-03-29T22:00:00Z,2007-03-30T07:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,9.14,38.16,6,NA,NA
2007-03-29T22:30:00Z,2007-03-30T08:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,8.44,33.4,5.26,NA,NA
2007-03-29T23:00:00Z,2007-03-30T08:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,13.02,32.78,4.68,NA,NA
2007-03-29T23:30:00Z,2007-03-30T09:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,22.04,33.38,5.41,NA,NA
2007-03-30T00:00:00Z,2007-03-30T09:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,9.23,31.71,5.33,NA,NA
2007-03-30T00:30:00Z,2007-03-30T10:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,9.7,35.1,5.23,NA,NA
2007-03-30T01:00:00Z,2007-03-30T10:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,27.2,37.16,5.73,NA,NA
2007-03-30T01:30:00Z,2007-03-30T11:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,11,34.39,5.28,NA,NA
2007-03-30T02:00:00Z,2007-03-30T11:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,9.95,34.58,5.2,NA,NA
2007-03-30T02:30:00Z,2007-03-30T12:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,21.7,32.83,5.16,NA,NA
2007-03-30T03:00:00Z,2007-03-30T12:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68,13.08,28.87,5.03,NA,NA
2007-03-30T03:30:00Z,2007-03-30T13:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,11.48,24.78,5.15,NA,NA
2007-03-30T04:00:00Z,2007-03-30T13:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85,9.88,26.83,4.77,NA,NA
2007-03-30T04:30:00Z,2007-03-30T14:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,16.36,21.34,4.75,NA,NA
2007-03-30T05:00:00Z,2007-03-30T14:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,9.69,16.84,3.9,NA,NA
2007-03-30T05:30:00Z,2007-03-30T15:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,13.55,13.88,3.97,NA,NA
2007-03-30T06:00:00Z,2007-03-30T15:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,13.95,11.28,3.73,NA,NA
2007-03-30T06:30:00Z,2007-03-30T16:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,11.1,5.65,2.91,NA,NA
2007-03-30T07:00:00Z,2007-03-30T16:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,11.27,4.34,2.75,NA,NA
2007-03-30T07:30:00Z,2007-03-30T17:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,7.17,2.68,2.13,NA,NA
2007-03-30T08:00:00Z,2007-03-30T17:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,4.36,3.09,2.27,NA,NA
2007-03-30T08:30:00Z,2007-03-30T18:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,3.71,3.25,2.34,NA,NA
2007-03-30T09:00:00Z,2007-03-30T18:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,4.49,3.36,2.2,NA,NA
2007-03-30T09:30:00Z,2007-03-30T19:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,3.45,2.59,2.52,NA,NA
2007-03-30T10:00:00Z,2007-03-30T19:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,3.86,3.15,2.52,NA,NA
2007-03-30T10:30:00Z,2007-03-30T20:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,2.99,2.53,2.3,NA,NA
2007-03-30T11:00:00Z,2007-03-30T20:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,3.76,3.07,2.32,NA,NA
2007-03-30T11:30:00Z,2007-03-30T21:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,3.3,2.9,2.52,NA,NA
2007-03-30T12:00:00Z,2007-03-30T21:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,3.54,3.6,2.64,NA,NA
2007-03-30T12:30:00Z,2007-03-30T22:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,2.61,3.27,2.54,NA,NA
2007-03-30T13:00:00Z,2007-03-30T22:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,3.17,3.15,2.52,NA,NA
2007-03-30T13:30:00Z,2007-03-30T23:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,5.85,3.02,2.4,NA,NA
2007-03-30T14:00:00Z,2007-03-30T23:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,2.01,3.01,2.51,NA,NA
2007-03-30T14:30:00Z,2007-03-31T00:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,2.18,3.97,2.71,NA,NA
2007-03-30T15:00:00Z,2007-03-31T00:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,2.8,3.52,2.97,NA,NA
2007-03-30T15:30:00Z,2007-03-31T01:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,4.27,4.18,2.39,NA,NA
2007-03-30T16:00:00Z,2007-03-31T01:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,2.85,4.02,2.62,NA,NA
2007-03-30T16:30:00Z,2007-03-31T02:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,3.59,3.57,2.86,NA,NA
2007-03-30T17:00:00Z,2007-03-31T02:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,2.94,3.4,2.21,NA,NA
2007-03-30T17:30:00Z,2007-03-31T03:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,2.45,4.31,2.82,NA,NA
2007-03-30T18:00:00Z,2007-03-31T03:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,4.09,2.85,2.18,NA,NA
2007-03-30T18:30:00Z,2007-03-31T04:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63,2.37,3.51,2.47,NA,NA
2007-03-30T19:00:00Z,2007-03-31T04:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1.99,3.85,2.85,NA,NA
2007-03-30T19:30:00Z,2007-03-31T05:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,2.28,5.91,2.73,NA,NA
2007-03-30T20:00:00Z,2007-03-31T05:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,3.67,7.71,3.08,NA,NA
2007-03-30T20:30:00Z,2007-03-31T06:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,3.79,11.47,3.25,NA,NA
2007-03-30T21:00:00Z,2007-03-31T06:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,5.03,12.13,3.08,NA,NA
2007-03-30T21:30:00Z,2007-03-31T07:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,5.84,14.35,3.63,NA,NA
2007-03-30T22:00:00Z,2007-03-31T07:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,6.8,15.46,4.19,NA,NA
2007-03-30T22:30:00Z,2007-03-31T08:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,7.79,8.75,2.39,NA,NA
2007-03-30T23:00:00Z,2007-03-31T08:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,7.37,24.37,4.5,NA,NA
2007-03-30T23:30:00Z,2007-03-31T09:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,4.12,25.56,4.27,NA,NA
2007-03-31T00:00:00Z,2007-03-31T09:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,9.33,25.03,4.51,NA,NA
2007-03-31T00:30:00Z,2007-03-31T10:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,9.63,34.61,5.06,NA,NA
2007-03-31T01:00:00Z,2007-03-31T10:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,11.4,30.73,4.97,NA,NA
2007-03-31T01:30:00Z,2007-03-31T11:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,9.24,34.94,4.89,NA,NA
2007-03-31T02:00:00Z,2007-03-31T11:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84,11.05,29.85,4.98,NA,NA
2007-03-31T02:30:00Z,2007-03-31T12:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,22.52,32.49,4.84,NA,NA
2007-03-31T03:00:00Z,2007-03-31T12:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,10.18,32.01,5.06,NA,NA
2007-03-31T03:30:00Z,2007-03-31T13:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,11.74,27.29,5.11,NA,NA
2007-03-31T04:00:00Z,2007-03-31T13:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,9.7,24.9,5.01,NA,NA
2007-03-31T04:30:00Z,2007-03-31T14:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,24.25,21.48,4.93,NA,NA
2007-03-31T05:00:00Z,2007-03-31T14:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,23.16,16.8,4.26,NA,NA
2007-03-31T05:30:00Z,2007-03-31T15:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,9.53,11.58,3.72,NA,NA
2007-03-31T06:00:00Z,2007-03-31T15:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,15.15,8.12,3.12,NA,NA
2007-03-31T06:30:00Z,2007-03-31T16:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,14.03,5.06,2.69,NA,NA
2007-03-31T07:00:00Z,2007-03-31T16:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,8.35,3.91,2.28,NA,NA
2007-03-31T07:30:00Z,2007-03-31T17:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,2.59,2.74,2.32,NA,NA
2007-03-31T08:00:00Z,2007-03-31T17:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,3.36,2.1,1.71,NA,NA
2007-03-31T08:30:00Z,2007-03-31T18:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,2.38,2.76,2.31,NA,NA
2007-03-31T09:00:00Z,2007-03-31T18:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,2.07,2.42,2.58,NA,NA
2007-03-31T09:30:00Z,2007-03-31T19:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,3.49,2.92,2.42,NA,NA
2007-03-31T10:00:00Z,2007-03-31T19:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,1.59,2.43,1.88,NA,NA
2007-03-31T10:30:00Z,2007-03-31T20:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1.98,2.91,2.28,NA,NA
2007-03-31T11:00:00Z,2007-03-31T20:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,17.4,2.94,2.54,NA,NA
2007-03-31T11:30:00Z,2007-03-31T21:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,2.87,3.26,2.23,NA,NA
2007-03-31T12:00:00Z,2007-03-31T21:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,14.31,2.68,2.54,NA,NA
2007-03-31T12:30:00Z,2007-03-31T22:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,2.7,2.59,2.33,NA,NA
2007-03-31T13:00:00Z,2007-03-31T22:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,3.04,2.56,2.31,NA,NA
2007-03-31T13:30:00Z,2007-03-31T23:22:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1.75,2.49,2.53,NA,NA
2007-03-31T14:00:00Z,2007-03-31T23:52:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01,1.66,3.11,2.6,NA,NA
2007-03-31T14:30:00Z,2007-04-01T00:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,6.35,2.87,2.11,NA,NA
2007-03-31T15:00:00Z,2007-04-01T00:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,10,2.77,2.38,NA,NA
2007-03-31T15:30:00Z,2007-04-01T01:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,2.24,2.24,2.53,NA,NA
2007-03-31T16:00:00Z,2007-04-01T01:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,4.73,3.37,2.49,NA,NA
2007-03-31T16:30:00Z,2007-04-01T02:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,2.57,3.04,2.4,NA,NA
2007-03-31T17:00:00Z,2007-04-01T02:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,6.58,2.58,2.54,NA,NA
2007-03-31T17:30:00Z,2007-04-01T03:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,6.44,2.87,2.52,NA,NA
2007-03-31T18:00:00Z,2007-04-01T03:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,4.97,2.68,2.4,NA,NA
2007-03-31T18:30:00Z,2007-04-01T04:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,2.76,2.79,2.53,NA,NA
2007-03-31T19:00:00Z,2007-04-01T04:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,3.25,3.18,2.75,NA,NA
2007-03-31T19:30:00Z,2007-04-01T05:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,2.46,3.66,2.33,NA,NA
2007-03-31T20:00:00Z,2007-04-01T05:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,2.59,5.8,1.95,NA,NA
2007-03-31T20:30:00Z,2007-04-01T06:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,2.7,12.55,3.5,NA,NA
2007-03-31T21:00:00Z,2007-04-01T06:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,3.25,21.84,3.97,NA,NA
2007-03-31T21:30:00Z,2007-04-01T07:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,4.76,27.42,4.91,NA,NA
2007-03-31T22:00:00Z,2007-04-01T07:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,8.87,30.69,4.92,NA,NA
2007-03-31T22:30:00Z,2007-04-01T08:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,10.46,31.87,4.89,NA,NA
2007-03-31T23:00:00Z,2007-04-01T08:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,13.4,35.42,5.04,NA,NA
2007-03-31T23:30:00Z,2007-04-01T09:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,8.52,38.11,4.65,NA,NA
2007-04-01T00:00:00Z,2007-04-01T09:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,7.87,38.55,5.91,NA,NA
2007-04-01T00:30:00Z,2007-04-01T10:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,8.75,40.55,6.01,NA,NA
2007-04-01T01:00:00Z,2007-04-01T10:53:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,33.42,41.83,6.35,NA,NA
2007-04-01T01:30:00Z,2007-04-01T11:23:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,9.45,40.7,6.03,NA,NA
