TIMESTAMP,solar_TIMESTAMP,GUF_NOU_PET_Qro_Js_1,GUF_NOU_PET_Qro_Js_2,GUF_NOU_PET_Dgu_Js_3,GUF_NOU_PET_Dgu_Js_4,GUF_NOU_PET_Dgu_Js_5,GUF_NOU_PET_Lal_Js_6,GUF_NOU_PET_Lal_Js_7,GUF_NOU_PET_Sru_Js_8,GUF_NOU_PET_Lpo_Js_9,GUF_NOU_PET_Lro_Js_10,GUF_NOU_PET_Qtr_Js_11,GUF_NOU_PET_Qtr_Js_12,GUF_NOU_PET_Qro_Js_13,GUF_NOU_PET_Dgu_Js_14,GUF_NOU_PET_Dgu_Js_15,GUF_NOU_PET_Ggl_Js_16,GUF_NOU_PET_Lpo_Js_17,GUF_NOU_PET_Eco_Js_18,GUF_NOU_PET_Eco_Js_19,GUF_NOU_PET_Eco_Js_20,GUF_NOU_PET_Lal_Js_21,GUF_NOU_PET_Vam_Js_22
2015-12-07T08:00:00Z,2015-12-07T04:35:59Z,0.12181559,0.294448,0,0.0846255,0.07641625,0.02285519,0,NA,0.08332626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T08:30:00Z,2015-12-07T05:05:59Z,0.08528897,0.294448,0,0.0846255,0.04629747000000001,0,0,NA,0.05838123,0.02119282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T09:00:00Z,2015-12-07T05:35:59Z,0.05166158,0.294448,0.02146355,0.05126054,0.01969047,0,0,NA,0.08332626,0.04983721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T09:30:00Z,2015-12-07T06:05:59Z,0.02196698,0.33599017000000003,0.02146355,0.02179681,0,0.02285519,0,NA,0.08332626,0.08227090000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T10:00:00Z,2015-12-07T06:35:59Z,0,0.33599017000000003,0.02146355,0,0,0.02285519,0,NA,0.08332626,0.11749609999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T10:30:00Z,2015-12-07T07:05:59Z,0.08528897,0.294448,0.05047518,0,0.01969047,0.02285519,0,NA,0.08332626,0.11749609999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T11:00:00Z,2015-12-07T07:35:59Z,0.53167672,0.33599017000000003,0.08332626,0,0.10911856,0.05375507000000001,0,NA,0.10985415999999999,0.23565769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T11:30:00Z,2015-12-07T08:05:59Z,3.1751345000000004,0.55992569,0.5702225000000001,0.28648873,1.2089174800000002,0.39772827,0.024350490000000002,NA,0.05838123,2.1212699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T12:00:00Z,2015-12-07T08:35:59Z,7.56041733,1.6676771500000003,2.68688716,2.0384064800000004,4.27928138,1.6247484700000001,0.32060797,NA,0.08332626,5.9889885000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T12:30:00Z,2015-12-07T09:05:59Z,9.83122788,2.5421348100000003,4.43732415,4.039432570000001,6.39799783,2.8802025600000003,0.89492742,NA,0.22811617000000003,7.59103889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T13:00:00Z,2015-12-07T09:35:59Z,11.95513378,3.29310919,6.641911190000001,6.30746956,9.1618378,4.66952321,1.9728606100000001,NA,0.39664143,9.52131351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T13:30:00Z,2015-12-07T10:05:59Z,12.7748944,3.37196268,8.34116698,8.24452877,10.74361971,5.63492033,2.90773211,NA,0.29311355,10.64951413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T14:00:00Z,2015-12-07T10:35:59Z,12.27899331,3.1374595800000002,8.47012761,8.90427586,11.303388870000001,5.74708222,3.66274065,NA,0.26018345,10.79566943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T14:30:00Z,2015-12-07T11:05:59Z,12.11639723,2.8343558300000002,7.835673130000001,8.50518379,10.88198839,5.523752300000001,3.56487316,NA,0.29311355,10.9429952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T15:00:00Z,2015-12-07T11:35:59Z,12.9429389,3.1374595800000002,9.54026859,9.73247296,12.175254270000002,5.9744113,4.27121055,NA,0.19696901,11.54419434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T15:30:00Z,2015-12-07T12:05:59Z,12.7748944,3.21494195,9.81878434,10.45433142,12.62618162,6.20578836,4.48223323,NA,0.19696901,11.69751716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T16:00:00Z,2015-12-07T12:35:59Z,13.11237582,3.1374595800000002,10.389473270000002,10.75142417,12.93251755,6.560555890000001,4.91680533,NA,0.13773556,11.85206926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T16:30:00Z,2015-12-07T13:05:59Z,12.60823002,2.8343558300000002,9.678964790000002,10.16204809,12.32443205,6.32301072,4.8065833200000005,NA,0.03538737,11.392090670000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T17:00:00Z,2015-12-07T13:35:59Z,12.9429389,2.98454458,10.24507139,10.30759344,12.62618162,6.68089224,4.91680533,NA,0.03538737,11.54419434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T17:30:00Z,2015-12-07T14:05:59Z,12.9429389,2.8343558300000002,9.959736,10.30759344,12.47473815,6.68089224,4.69741759,NA,0.015057400000000002,11.54419434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T18:00:00Z,2015-12-07T14:35:59Z,11.95513378,2.26077744,7.58903357,8.77015316,11.161864940000001,5.860243860000001,4.0643108,NA,0.015057400000000002,10.79566943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T18:30:00Z,2015-12-07T15:05:59Z,12.60823002,2.4707768000000003,8.73120613,9.45188113,12.175254270000002,6.20578836,3.9623957599999997,NA,0.015057400000000002,10.9429952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T19:00:00Z,2015-12-07T15:35:59Z,11.79519149,2.056903,7.835673130000001,8.90427586,11.589649000000001,5.74708222,3.66274065,NA,0.015057400000000002,10.360677690000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T19:30:00Z,2015-12-07T16:05:59Z,11.168410040000001,1.6052338,6.30255033,8.374320950000001,11.303388870000001,5.196154330000001,2.90773211,NA,0.03538737,9.65843098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T20:00:00Z,2015-12-07T16:35:59Z,9.974969520000002,1.1313657,4.72850034,6.8853360100000005,10.0671601,4.66952321,2.6409439100000003,NA,0.03538737,8.85192529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T20:30:00Z,2015-12-07T17:05:59Z,8.857462850000001,0.46730210000000005,2.68688716,5.0166085,8.42295316,3.40982783,1.6626386700000002,NA,0,6.42812794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T21:00:00Z,2015-12-07T17:35:59Z,7.313678790000001,0.25413049000000004,2.07730599,3.76307302,6.932801480000001,2.5449470000000005,1.2278806,NA,0.015057400000000002,4.56287738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T21:30:00Z,2015-12-07T18:05:59Z,5.0625814600000005,0.17754958,1.58636847,2.5728599200000004,4.91338493,1.9924762500000002,0.95928807,NA,0.08332626,2.96872118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T22:00:00Z,2015-12-07T18:35:59Z,3.7051704100000005,0.07515777000000001,1.3883527400000002,1.9653598200000002,3.8483284500000003,1.69647908,0.7696981,NA,0.05838123,2.1212699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T22:30:00Z,2015-12-07T19:05:59Z,2.92147637,0.07515777000000001,1.19798432,1.61265872,3.27509119,1.55393482,0.64931081,NA,0.10985415999999999,1.7676237600000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T23:00:00Z,2015-12-07T19:35:59Z,2.3588128999999998,0.04553646,1.07543104,1.4774984800000002,2.9630682100000003,1.4150829,0.59101858,NA,0.19696901,1.56504713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-07T23:30:00Z,2015-12-07T20:05:59Z,1.98193032,0.01936743,0.84120002,1.21757409,2.5887840200000003,1.2799803600000002,0.47845829000000006,NA,0.08332626,1.43406685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T00:00:00Z,2015-12-07T20:35:59Z,1.62610192,0,0.67554966,0.9719690500000001,2.23194004,1.08451907,0.37165627,NA,0.08332626,1.24381861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T00:30:00Z,2015-12-07T21:05:59Z,1.3569024900000002,0.01936743,0.5702225000000001,0.85477508,1.8925901,0.89798607,0.27126739,NA,0.16681248,0.94388575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T01:00:00Z,2015-12-07T21:35:59Z,1.10188825,0.04553646,0.42054629,0.68638045,1.6338370300000002,0.7788113000000001,0.17830993,NA,0.16681248,0.7202544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T01:30:00Z,2015-12-07T22:05:59Z,0.92031745,0.07515777000000001,0.32685896000000003,0.57932508,1.38660328,0.60828083,0.13512579,NA,0.16681248,0.5124678699999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T02:00:00Z,2015-12-07T22:35:59Z,0.69191461,0.07515777000000001,0.23870608999999998,0.42721627,1.2089174800000002,0.50045397,0.05728013,NA,0.13773556,0.36825881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T02:30:00Z,2015-12-07T23:05:59Z,0.58397575,0.07515777000000001,0.19696901,0.28648873,1.03806642,0.39772827,0.024350490000000002,NA,0.13773556,0.27843474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T03:00:00Z,2015-12-07T23:35:59Z,0.58086782,0.33123717,0.15659211,0.37500214000000004,0.6272989800000001,0.30143852000000004,0.13360259000000002,NA,0.22679753,0.23505646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T03:30:00Z,2015-12-08T00:05:59Z,0.47799712000000005,0.25054923,0.11870159000000001,0.28351167,0.48232094,0.25508382,0.09352257000000001,NA,0.16585122000000002,0.19396373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T04:00:00Z,2015-12-08T00:35:33Z,0.37995729,0.29029064,0.08311323000000001,0.23994555000000004,0.43602289000000005,0.25508382,0.05663739,NA,0.19583219000000002,0.15460473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T04:30:00Z,2015-12-08T01:05:33Z,0.33289555000000004,0.25054923,0.08311323000000001,0.15780691000000002,0.34672399000000004,0.21045305000000003,0.05663739,NA,0.13694309000000002,0.11719819000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T05:00:00Z,2015-12-08T01:35:33Z,0.2430958,0.21210093,0.05034641,0.0837553,0.26221684,0.16771881,0.02407787,NA,0.1092231,0.08206274000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T05:30:00Z,2015-12-08T02:05:33Z,0.20058346999999999,0.25054923,0.021408910000000003,0.05073453,0.22195844,0.12711727,0,NA,0.13694309000000002,0.08206274000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T06:00:00Z,2015-12-08T02:35:33Z,0.20058346999999999,0.25054923,0.021408910000000003,0.05073453,0.22195844,0.12711727,0,NA,0.1092231,0.049711370000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T06:30:00Z,2015-12-08T03:05:33Z,0.15986995,0.25054923,0.021408910000000003,0.05073453,0.18317676000000002,0.08899274000000001,0,NA,0.1092231,0.049711370000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T07:00:00Z,2015-12-08T03:35:33Z,0.15986995,0.25054923,0.021408910000000003,0.02157361,0.14602351,0.08899274000000001,0,NA,0.08284833000000001,0.049711370000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T07:30:00Z,2015-12-08T04:05:33Z,0.12118102,0.21210093,0,0.02157361,0.14602351,0.0539001,0,NA,0.05804689,0.049711370000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T08:00:00Z,2015-12-08T04:35:33Z,0.12118102,0.17505703,0,0.02157361,0.11070593000000001,0.0539001,0,NA,0.03518503,0.049711370000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T08:30:00Z,2015-12-08T05:05:33Z,0.05139359,0.21210093,0,0,0.07752571000000001,0.0539001,0,NA,0.03518503,0.021139420000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T09:00:00Z,2015-12-08T05:35:33Z,0.05139359,0.17505703,0,0,0.04696832000000001,0.02291672,0,NA,0.03518503,0.021139420000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T09:30:00Z,2015-12-08T06:05:33Z,0.02185326,0.17505703,0,0,0.01997523,0.02291672,0,NA,0.03518503,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T10:00:00Z,2015-12-08T06:35:33Z,0,0.17505703,0,0,0,0,0,NA,0.05804689,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T10:30:00Z,2015-12-08T07:05:33Z,0.42834661,0.21210093,0.05034641,0,0.04696832000000001,0,0,NA,0.03518503,0.11719819000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T11:00:00Z,2015-12-08T07:35:33Z,3.2424521200000003,0.29029064,0.83897546,0.37500214000000004,0.7287029,0.30143852000000004,0.05663739,NA,0.01497144,1.69470789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T11:30:00Z,2015-12-08T08:05:33Z,6.67226199,0.7452712,2.29349091,1.52781743,2.55601086,1.1519481,0.26818837,NA,0.03518503,4.45437888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T12:00:00Z,2015-12-08T08:35:33Z,9.3443496,1.4605629000000002,3.86647758,3.4539954700000006,4.90210544,2.38966171,0.7607764100000001,NA,0.19583219000000002,6.86074199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T12:30:00Z,2015-12-08T09:05:33Z,10.93926664,1.9604375699999999,5.11341616,5.05764991,6.61777295,3.32935155,1.49557545,NA,0.29141387,8.43600569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T13:00:00Z,2015-12-08T09:35:33Z,12.192746320000001,2.4331564400000003,6.735937830000001,7.033805210000001,8.57746289,4.68414202,2.27097512,NA,0.19583219000000002,9.76460991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T13:30:00Z,2015-12-08T10:05:33Z,12.519161870000001,2.57420295,7.68741021,8.1384709,9.59187796,5.10500103,2.8716478100000002,NA,0.16585122000000002,10.326431200000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T14:00:00Z,2015-12-08T10:35:33Z,12.68438899,2.7179036500000002,8.96728066,8.921363820000002,10.53161835,5.541404880000001,3.6163508,NA,0.16585122000000002,10.90643086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T14:30:00Z,2015-12-08T11:05:33Z,12.85097811,3.0132767300000003,10.354758440000001,10.026356230000001,11.81573528,5.99370459,4.6363512,NA,0.13694309000000002,11.50519745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T15:00:00Z,2015-12-08T11:35:33Z,12.519161870000001,2.7179036500000002,9.926726100000002,9.88428364,11.6686758,5.87911891,4.74393224,NA,0.08284833000000001,11.50519745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T15:30:00Z,2015-12-08T12:05:33Z,13.18829075,2.93843562,10.645905240000001,10.31397491,12.113234830000001,6.34359185,5.18465194,NA,0.13694309000000002,11.96696075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T16:00:00Z,2015-12-08T12:35:33Z,13.704781360000002,3.3975025000000003,11.39459493,10.754226580000001,12.72201207,6.702812280000001,5.759378430000001,NA,0.16585122000000002,12.12335241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T16:30:00Z,2015-12-08T13:05:33Z,13.018941300000002,3.0132767300000003,10.49974648,10.169583590000002,11.963918620000001,6.582023850000001,5.52626785,NA,0.05804689,11.811811220000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T17:00:00Z,2015-12-08T13:35:33Z,12.35528489,2.4331564400000003,9.10105309,9.46490455,11.23415247,6.22593463,4.852547340000001,NA,0,11.35371299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T17:30:00Z,2015-12-08T14:05:33Z,12.85097811,2.57420295,9.64705741,9.60356668,11.6686758,6.462286000000001,5.07290153,NA,0,11.35371299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T18:00:00Z,2015-12-08T14:35:33Z,12.35528489,2.64572148,9.37185575,9.60356668,11.377893100000001,6.22593463,4.74393224,NA,0,11.35371299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T18:30:00Z,2015-12-08T15:05:33Z,11.87163837,2.2265663,8.186948460000002,8.921363820000002,10.94992997,5.99370459,4.11377981,NA,0,10.90643086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T19:00:00Z,2015-12-08T15:35:33Z,11.71304634,2.2265663,7.8107764500000005,8.7882137,11.0915009,5.76554444,3.91182009,NA,0.05804689,10.759695090000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T19:30:00Z,2015-12-08T16:05:33Z,10.93926664,2.02596728,6.50768283,8.26631103,10.809431360000001,5.430827990000001,3.32976228,NA,0.08284833000000001,9.903392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T20:00:00Z,2015-12-08T16:35:33Z,9.90778338,1.7050501000000002,5.6316908,7.51471017,10.25799746,4.89264897,2.9613274100000004,NA,0.1092231,9.08705091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T20:30:00Z,2015-12-08T17:05:33Z,8.66553943,1.17067766,4.32921987,6.45460488,9.20420432,4.1794518,2.52260622,NA,0.08284833000000001,7.933617990000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T21:00:00Z,2015-12-08T17:35:33Z,7.02610577,0.64686998,3.2531324,5.05764991,7.62323505,3.51187543,2.02806331,NA,0.03518503,6.29775355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T21:30:00Z,2015-12-08T18:05:33Z,4.72850034,0.29029064,2.52260622,3.63007444,5.4812422000000005,2.88880362,1.64275788,NA,0.03518503,4.54955005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T22:00:00Z,2015-12-08T18:35:33Z,3.4163273,0.13956294,1.9992142099999999,2.78238652,4.26142031,2.4706217400000003,1.42349603,NA,0.05804689,3.5475663400000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T22:30:00Z,2015-12-08T19:05:33Z,2.6600745700000004,0.04490202,1.64954307,2.1626664200000003,3.4913762100000003,2.15214042,1.21340939,NA,0.03518503,3.04191884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T23:00:00Z,2015-12-08T19:35:33Z,2.19314205,0.019098100000000003,1.3846087900000001,1.80173235,3.0890806600000005,1.8480053500000002,1.0785889,NA,0.05804689,2.56460096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-08T23:30:00Z,2015-12-08T20:05:33Z,1.8984260800000001,0,1.19477484,1.5950450500000002,2.7047431,1.55839135,0.9480896700000001,NA,0.1092231,2.18836748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T00:00:00Z,2015-12-08T20:35:33Z,1.54891195,0,0.95392576,1.2673969600000001,2.33826568,1.2836173000000002,0.7607764100000001,NA,0.13694309000000002,1.8317848300000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T00:30:00Z,2015-12-08T21:05:33Z,1.28474013,0,0.83897546,1.0812102700000001,2.05794893,1.08757941,0.64181984,NA,0.19583219000000002,1.56084511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T01:00:00Z,2015-12-08T21:35:33Z,1.03478628,0,0.67377461,0.96158363,1.7237550500000003,0.90050273,0.52791811,NA,0.25867709,1.2405151200000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T01:30:00Z,2015-12-08T22:05:33Z,0.7997792,0.019098100000000003,0.56873058,0.7891690100000001,1.4695551900000001,0.7228491100000001,0.47297697000000005,NA,0.29141387,0.94140564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T02:00:00Z,2015-12-08T22:35:33Z,0.6340004600000001,0,0.41945296000000004,0.6256436400000001,1.22733905,0.55528632,0.36741823,NA,0.22679753,0.66502479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T02:30:00Z,2015-12-08T23:05:33Z,0.47799712000000005,0,0.28131546,0.42274852000000007,0.99752733,0.39882053000000006,0.26818837,NA,0.19583219000000002,0.56137595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T03:00:00Z,2015-12-08T23:35:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T03:30:00Z,2015-12-09T00:05:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T04:00:00Z,2015-12-09T00:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T04:30:00Z,2015-12-09T01:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T05:00:00Z,2015-12-09T01:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T05:30:00Z,2015-12-09T02:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T06:00:00Z,2015-12-09T02:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T06:30:00Z,2015-12-09T03:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T07:00:00Z,2015-12-09T03:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T07:30:00Z,2015-12-09T04:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T08:00:00Z,2015-12-09T04:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T08:30:00Z,2015-12-09T05:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T09:00:00Z,2015-12-09T05:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T09:30:00Z,2015-12-09T06:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T10:00:00Z,2015-12-09T06:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T10:30:00Z,2015-12-09T07:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T11:00:00Z,2015-12-09T07:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T11:30:00Z,2015-12-09T08:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T12:00:00Z,2015-12-09T08:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T12:30:00Z,2015-12-09T09:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T13:00:00Z,2015-12-09T09:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T13:30:00Z,2015-12-09T10:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T14:00:00Z,2015-12-09T10:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T14:30:00Z,2015-12-09T11:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T15:00:00Z,2015-12-09T11:35:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09T15:30:00Z,2015-12-09T12:05:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
